Germany, Female population exposure by calendar year, age and birth cohort (Lexis triangles)
Last modified: 04/02/2019
Year   Age   Cohort      Exposure
1971    28    1943      258583.50
1971    28    1942      250513.00
1971    29    1942      252168.17
1971    29    1941      306196.50
1971    30    1941      307693.83
1971    30    1940      328622.50
1971    31    1940      330086.67
1971    31    1939      324785.17
1971    32    1939      326138.33
1971    32    1938      305528.67
1971    33    1938      306778.50
1971    33    1937      288508.83
1971    34    1937      289578.83
1971    34    1936      287433.83
1971    35    1936      288528.17
1971    35    1935      282997.33
1971    36    1935      283875.83
1971    36    1934      267505.83
1971    37    1934      268304.83
1971    37    1933      219595.33
1971    38    1933      220314.83
1971    38    1932      223326.83
1971    39    1932      223999.00
1971    39    1931      231658.00
1971    40    1931      232212.00
1971    40    1930      250377.00
1971    41    1930      250873.33
1971    41    1929      247086.33
1971    42    1929      247405.67
1971    42    1928      251563.17
1971    43    1928      251828.83
1971    43    1927      244736.17
1971    44    1927      244847.50
1971    44    1926      255395.83
1971    45    1926      255485.33
1971    45    1925      265941.17
1971    46    1925      265815.00
1971    46    1924      259777.17
1971    47    1924      259639.67
1971    47    1923      260775.33
1971    48    1923      260509.17
1971    48    1922      276055.17
1971    49    1922      275616.17
1971    49    1921      294322.67
1971    50    1921      293782.17
1971    50    1920      299044.33
1971    51    1920      298391.84
1971    51    1919      226577.33
1971    52    1919      226073.00
1971    52    1918      150043.00
1971    53    1918      149655.50
1971    53    1917      144645.83
1971    54    1917      144249.83
1971    54    1916      160812.17
1971    55    1916      160371.67
1971    55    1915      215971.33
1972    12    1960      308259.64
1972    12    1959      287059.28
1972    13    1959      300522.50
1972    13    1958      274561.11
1972    14    1958      283447.77
1972    14    1957      269989.01
1972    15    1957      280594.92
1972    15    1956      263853.01
1972    16    1956      276197.48
1972    16    1955      256946.81
1972    17    1955      270500.80
1972    17    1954      259672.97
1972    18    1954      275971.59
1972    18    1953      254293.88
1972    19    1953      272885.97
1972    19    1952      259119.90
1972    20    1952      276989.17
1972    20    1951      259176.19
1972    21    1951      273440.73
1972    21    1950      262178.63
1972    22    1950      278216.88
1972    22    1949      256370.03
1972    23    1949      267609.24
1972    23    1948      244553.16
1972    24    1948      246049.77
1972    24    1947      228560.04
1972    25    1947      240269.77
1972    25    1946      223124.42
1972    26    1946      196733.53
1972    26    1945      189256.17
1972    27    1945      191177.50
1972    27    1944      253715.83
1972    28    1944      255254.00
1972    28    1943      258528.00
1972    29    1943      259861.17
1972    29    1942      252107.83
1972    30    1942      253385.50
1972    30    1941      307612.33
1972    31    1941      308572.50
1972    31    1940      329995.00
1972    32    1940      331020.17
1972    32    1939      326042.17
1972    33    1939      326968.67
1972    33    1938      306681.33
1972    34    1938      307487.50
1972    34    1937      289486.00
1972    35    1937      290274.83
1972    35    1936      288412.50
1972    36    1936      288957.33
1972    36    1935      283758.33
1972    37    1935      284216.33
1972    37    1934      268181.83
1972    38    1934      268572.33
1972    38    1933      220198.00
1972    39    1933      220564.00
1972    39    1932      223877.67
1972    40    1932      224214.17
1972    40    1931      232085.17
1972    41    1931      232234.17
1972    41    1930      250711.17
1972    42    1930      250868.17
1972    42    1929      247224.83
1972    43    1929      247246.33
1972    43    1928      251641.00
1972    44    1928      251683.00
1972    44    1927      244640.83
1972    45    1927      244576.83
1972    45    1926      255259.33
1972    46    1926      255133.33
1972    46    1925      265534.66
1972    47    1925      265281.84
1972    47    1924      259354.67
1972    48    1924      259108.17
1972    48    1923      260174.50
1972    49    1923      259784.67
1972    49    1922      275239.33
1972    50    1922      274752.34
1972    50    1921      293335.66
1972    51    1921      292627.67
1972    51    1920      297924.83
1972    52    1920      297161.00
1972    52    1919      225682.67
1972    53    1919      225044.17
1972    53    1918      149357.17
1972    54    1918      148875.50
1972    54    1917      143959.67
1972    55    1917      143488.00
1972    55    1916      160028.50
1973    12    1961      318654.39
1973    12    1960      296573.36
1973    13    1960      309530.22
1973    13    1959      288066.50
1973    14    1959      301874.01
1973    14    1958      275817.23
1973    15    1958      285287.53
1973    15    1957      271582.08
1973    16    1957      282376.54
1973    16    1956      265638.52
1973    17    1956      278666.68
1973    17    1955      259057.20
1973    18    1955      274806.37
1973    18    1954      263407.41
1973    19    1954      281537.80
1973    19    1953      258757.03
1973    20    1953      278249.83
1973    20    1952      263741.83
1973    21    1952      281686.50
1973    21    1951      262654.27
1973    22    1951      277072.36
1973    22    1950      265952.12
1973    23    1950      282138.32
1973    23    1949      259707.76
1973    24    1949      270731.84
1973    24    1948      247709.23
1973    25    1948      248743.69
1973    25    1947      231024.23
1973    26    1947      242598.06
1973    26    1946      225294.47
1973    27    1946      198359.97
1973    27    1945      191138.83
1973    28    1945      192817.33
1973    28    1944      255194.83
1973    29    1944      256491.67
1973    29    1943      259798.67
1973    30    1943      260910.33
1973    30    1942      253317.83
1973    31    1942      254422.50
1973    31    1941      308491.67
1973    32    1941      309361.17
1973    32    1940      330925.67
1973    33    1940      331760.00
1973    33    1939      326863.67
1973    34    1939      327663.00
1973    34    1938      307386.17
1973    35    1938      308160.17
1973    35    1937      290177.67
1973    36    1937      290685.83
1973    36    1936      288842.00
1973    37    1936      289228.00
1973    37    1935      284086.00
1973    38    1935      284464.33
1973    38    1934      268440.83
1973    39    1934      268742.00
1973    39    1933      220451.00
1973    40    1933      220758.33
1973    40    1932      224092.50
1973    41    1932      224334.00
1973    41    1931      232084.83
1973    42    1931      232223.83
1973    42    1930      250693.67
1973    43    1930      250734.67
1973    43    1929      247053.00
1973    44    1929      247018.83
1973    44    1928      251475.33
1973    45    1928      251398.33
1973    45    1927      244358.17
1973    46    1927      244147.00
1973    46    1926      254875.50
1973    47    1926      254661.33
1973    47    1925      264997.00
1973    48    1925      264670.17
1973    48    1924      258797.17
1973    49    1924      258406.17
1973    49    1923      259441.00
1973    50    1923      258962.00
1973    50    1922      274366.67
1973    51    1922      273721.34
1973    51    1921      292159.16
1973    52    1921      291429.34
1973    52    1920      296653.33
1973    53    1920      295769.00
1973    53    1919      224624.17
1973    54    1919      223936.17
1973    54    1918      148567.00
1973    55    1918      148018.67
1973    55    1917      143179.83
1974    12    1962      319853.33
1974    12    1961      308091.61
1974    13    1961      319386.02
1974    13    1960      297795.78
1974    14    1960      310551.07
1974    14    1959      289361.99
1974    15    1959      302922.23
1974    15    1958      277607.47
1974    16    1958      286181.06
1974    16    1957      273306.46
1974    17    1957      283307.49
1974    17    1956      268013.32
1974    18    1956      280308.56
1974    18    1955      263180.63
1974    19    1955      276849.59
1974    19    1954      268720.20
1974    20    1954      283345.96
1974    20    1953      263843.17
1974    21    1953      279416.02
1974    21    1952      268214.50
1974    22    1952      282660.80
1974    22    1951      266142.64
1974    23    1951      277649.75
1974    23    1950      269700.68
1974    24    1950      282788.14
1974    24    1949      262738.16
1974    25    1949      271041.92
1974    25    1948      250421.31
1974    26    1948      248861.29
1974    26    1947      233262.94
1974    27    1947      242454.30
1974    27    1946      227157.03
1974    28    1946      198143.21
1974    28    1945      192772.67
1974    29    1945      192501.83
1974    29    1944      256432.50
1974    30    1944      256045.00
1974    30    1943      260846.00
1974    31    1943      260524.67
1974    31    1942      254359.83
1974    32    1942      254014.00
1974    32    1941      309271.33
1974    33    1941      308901.00
1974    33    1940      331660.83
1974    34    1940      331303.67
1974    34    1939      327551.67
1974    35    1939      327162.50
1974    35    1938      308048.33
1974    36    1938      307646.00
1974    36    1937      290579.17
1974    37    1937      290183.67
1974    37    1936      289107.00
1974    38    1936      288720.33
1974    38    1935      284335.00
1974    39    1935      283934.00
1974    39    1934      268603.83
1974    40    1934      268177.00
1974    40    1933      220631.67
1974    41    1933      220274.67
1974    41    1932      224203.67
1974    42    1932      223878.50
1974    42    1931      232066.83
1974    43    1931      231732.67
1974    43    1930      250540.00
1974    44    1930      250077.67
1974    44    1929      246810.67
1974    45    1929      246358.67
1974    45    1928      251161.67
1974    46    1928      250658.00
1974    46    1927      243907.83
1974    47    1927      243422.83
1974    47    1926      254380.17
1974    48    1926      253794.50
1974    48    1925      264353.33
1974    49    1925      263680.84
1974    49    1924      258080.50
1974    50    1924      257447.33
1974    50    1923      258600.83
1974    51    1923      257865.50
1974    51    1922      273292.16
1974    52    1922      272458.67
1974    52    1921      290951.66
1974    53    1921      290030.67
1974    53    1920      295238.83
1974    54    1920      294156.67
1974    54    1919      223496.66
1974    55    1919      222626.83
1974    55    1918      147689.83
1975    12    1963      332536.93
1975    12    1962      309661.67
1975    13    1962      319880.26
1975    13    1961      308798.98
1975    14    1961      319393.14
1975    14    1960      298777.93
1975    15    1960      310593.38
1975    15    1959      290366.77
1975    16    1959      302767.52
1975    16    1958      278476.94
1975    17    1958      286067.53
1975    17    1957      274207.51
1975    18    1957      283459.43
1975    18    1956      269592.44
1975    19    1956      280757.14
1975    19    1955      265137.41
1975    20    1955      277121.34
1975    20    1954      270446.04
1975    21    1954      282900.83
1975    21    1953      264948.98
1975    22    1953      278664.05
1975    22    1952      269142.20
1975    23    1952      281607.10
1975    23    1951      266697.25
1975    24    1951      276347.05
1975    24    1950      270321.86
1975    25    1950      281232.86
1975    25    1949      263039.08
1975    26    1949      269477.83
1975    26    1948      250539.71
1975    27    1948      247160.03
1975    27    1947      233124.70
1975    28    1947      240795.38
1975    28    1946      226908.79
1975    29    1946      196642.63
1975    29    1945      192455.50
1975    30    1945      191041.00
1975    30    1944      255979.17
1975    31    1944      254690.00
1975    31    1943      260448.67
1975    32    1943      259124.17
1975    32    1942      253938.33
1975    33    1942      252642.00
1975    33    1941      308810.00
1975    34    1941      307751.17
1975    34    1940      331194.00
1975    35    1940      329965.33
1975    35    1939      327050.17
1975    36    1939      325927.00
1975    36    1938      307529.33
1975    37    1938      306457.33
1975    37    1937      290066.67
1975    38    1937      289090.17
1975    38    1936      288593.17
1975    39    1936      287610.67
1975    39    1935      283790.00
1975    40    1935      282895.33
1975    40    1934      268036.83
1975    41    1934      267185.33
1975    41    1933      220137.00
1975    42    1933      219310.83
1975    42    1932      223726.17
1975    43    1932      222878.67
1975    43    1931      231552.50
1975    44    1931      230783.00
1975    44    1930      249878.00
1975    45    1930      249106.67
1975    45    1929      246140.00
1975    46    1929      245401.50
1975    46    1928      250407.50
1975    47    1928      249647.00
1975    47    1927      243161.83
1975    48    1927      242422.67
1975    48    1926      253482.17
1975    49    1926      252702.17
1975    49    1925      263342.00
1975    50    1925      262521.67
1975    50    1924      257098.50
1975    51    1924      256230.33
1975    51    1923      257467.33
1975    52    1923      256541.00
1975    52    1922      272001.16
1975    53    1922      271000.50
1975    53    1921      289515.83
1975    54    1921      288436.34
1975    54    1920      293554.83
1975    55    1920      292311.67
1975    55    1919      222155.50
1976    12    1964      334861.63
1976    12    1963      317537.07
1976    13    1963      332765.59
1976    13    1962      309687.74
1976    14    1962      320176.99
1976    14    1961      308805.86
1976    15    1961      319807.51
1976    15    1960      298818.62
1976    16    1960      310977.15
1976    16    1959      290218.48
1976    17    1959      303226.02
1976    17    1958      278366.47
1976    18    1958      286785.19
1976    18    1957      274354.57
1976    19    1957      284274.01
1976    19    1956      270023.86
1976    20    1956      281693.54
1976    20    1955      265397.66
1976    21    1955      277429.87
1976    21    1954      270021.17
1976    22    1954      282891.62
1976    22    1953      264235.95
1976    23    1953      278320.66
1976    23    1952      268138.90
1976    24    1952      280959.11
1976    24    1951      265445.95
1976    25    1951      275517.18
1976    25    1950      268835.14
1976    26    1950      280306.95
1976    26    1949      261521.17
1976    27    1949      268282.18
1976    27    1948      248826.97
1976    28    1948      246024.36
1976    28    1947      231529.62
1976    29    1947      239545.84
1976    29    1946      225190.37
1976    30    1946      195486.55
1976    30    1945      190990.83
1976    31    1945      190011.17
1976    31    1944      254620.83
1976    32    1944      253726.17
1976    32    1943      259051.50
1976    33    1943      258193.17
1976    33    1942      252567.00
1976    34    1942      251783.00
1976    34    1941      307653.00
1976    35    1941      306899.33
1976    35    1940      329853.83
1976    36    1940      329037.83
1976    36    1939      325802.50
1976    37    1939      325113.00
1976    37    1938      306337.00
1976    38    1938      305660.50
1976    38    1937      288949.17
1976    39    1937      288334.50
1976    39    1936      287475.17
1976    40    1936      286861.00
1976    40    1935      282735.83
1976    41    1935      282196.17
1976    41    1934      267020.00
1976    42    1934      266378.83
1976    42    1933      219170.17
1976    43    1933      218624.17
1976    43    1932      222713.17
1976    44    1932      222146.17
1976    44    1931      230595.33
1976    45    1931      230055.67
1976    45    1930      248894.50
1976    46    1930      248268.83
1976    46    1929      245166.17
1976    47    1929      244628.67
1976    47    1928      249386.50
1976    48    1928      248713.67
1976    48    1927      242143.50
1976    49    1927      241468.17
1976    49    1926      252387.67
1976    50    1926      251690.17
1976    50    1925      262153.00
1976    51    1925      261340.83
1976    51    1924      255851.17
1976    52    1924      255026.17
1976    52    1923      256120.83
1976    53    1923      255289.50
1976    53    1922      270522.33
1976    54    1922      269519.17
1976    54    1921      287888.00
1976    55    1921      286818.17
1976    55    1920      291699.83
1977    12    1965      326609.52
1977    12    1964      317646.37
1977    13    1964      335324.53
1977    13    1963      317755.41
1977    14    1963      333299.12
1977    14    1962      309975.01
1977    15    1962      320784.16
1977    15    1961      309206.49
1977    16    1961      320305.76
1977    16    1960      299187.85
1977    17    1960      311871.09
1977    17    1959      290657.98
1977    18    1959      304509.63
1977    18    1958      279064.81
1977    19    1958      288183.01
1977    19    1957      275142.99
1977    20    1957      285855.41
1977    20    1956      270924.46
1977    21    1956      282669.19
1977    21    1955      265693.13
1977    22    1955      278237.96
1977    22    1954      270012.38
1977    23    1954      283300.94
1977    23    1953      263910.34
1977    24    1953      278532.14
1977    24    1952      267521.89
1977    25    1952      280795.70
1977    25    1951      264648.82
1977    26    1951      275006.10
1977    26    1950      267950.05
1977    27    1950      279842.21
1977    27    1949      260360.82
1977    28    1949      267892.42
1977    28    1948      247683.64
1977    29    1948      245449.80
1977    29    1947      230328.16
1977    30    1947      238869.83
1977    30    1946      223866.45
1977    31    1946      194865.15
1977    31    1945      189959.50
1977    32    1945      189404.67
1977    32    1944      253656.50
1977    33    1944      253096.00
1977    33    1943      258116.83
1977    34    1943      257821.83
1977    34    1942      251706.83
1977    35    1942      251273.17
1977    35    1941      306792.83
1977    36    1941      306512.17
1977    36    1940      328918.33
1977    37    1940      328555.83
1977    37    1939      324986.33
1977    38    1939      324738.67
1977    38    1938      305527.83
1977    39    1938      305227.17
1977    39    1937      288203.83
1977    40    1937      287921.50
1977    40    1936      286707.00
1977    41    1936      286368.84
1977    41    1935      282027.50
1977    42    1935      281734.34
1977    42    1934      266194.16
1977    43    1934      265813.67
1977    43    1933      218465.00
1977    44    1933      218141.00
1977    44    1932      221967.67
1977    45    1932      221635.50
1977    45    1931      229862.17
1977    46    1931      229524.33
1977    46    1930      248039.67
1977    47    1930      247586.00
1977    47    1929      244377.83
1977    48    1929      243902.67
1977    48    1928      248435.00
1977    49    1928      247909.00
1977    49    1927      241168.00
1977    50    1927      240656.33
1977    50    1926      251347.00
1977    51    1926      250680.00
1977    51    1925      260956.33
1977    52    1925      260229.83
1977    52    1924      254614.33
1977    53    1924      253896.00
1977    53    1923      254850.67
1977    54    1923      254047.00
1977    54    1922      269037.66
1977    55    1922      268168.84
1977    55    1921      286250.83
1978    12    1966      324539.59
1978    12    1965      310450.48
1978    13    1965      327434.43
1978    13    1964      318085.47
1978    14    1964      336149.23
1978    14    1963      318264.88
1978    15    1963      334198.92
1978    15    1962      310562.84
1978    16    1962      321639.79
1978    16    1961      309688.24
1978    17    1961      321204.15
1978    17    1960      300047.91
1978    18    1960      313602.41
1978    18    1959      291888.37
1978    19    1959      306179.74
1978    19    1958      280424.99
1978    20    1958      289781.52
1978    20    1957      276673.59
1978    21    1957      286792.46
1978    21    1956      271862.81
1978    22    1956      283550.02
1978    22    1955      266467.04
1978    23    1955      278941.85
1978    23    1954      270403.06
1978    24    1954      283782.40
1978    24    1953      264110.86
1978    25    1953      278715.38
1978    25    1952      267366.30
1978    26    1952      280713.74
1978    26    1951      264157.90
1978    27    1951      274838.80
1978    27    1950      267505.79
1978    28    1950      279515.51
1978    28    1949      259982.58
1978    29    1949      267526.01
1978    29    1948      247105.20
1978    30    1948      245083.03
1978    30    1947      229678.17
1978    31    1947      238504.30
1978    31    1946      223154.85
1978    32    1946      194493.16
1978    32    1945      189351.50
1978    33    1945      189165.50
1978    33    1944      253013.67
1978    34    1944      252818.50
1978    34    1943      257735.33
1978    35    1943      257618.33
1978    35    1942      251181.00
1978    36    1942      251171.83
1978    36    1941      306405.17
1978    37    1941      306328.00
1978    37    1940      328431.00
1978    38    1940      328353.50
1978    38    1939      324603.67
1978    39    1939      324448.33
1978    39    1938      305080.67
1978    40    1938      305032.67
1978    40    1937      287771.83
1978    41    1937      287679.83
1978    41    1936      286204.83
1978    42    1936      286093.33
1978    42    1935      281566.00
1978    43    1935      281339.17
1978    43    1934      265628.83
1978    44    1934      265352.83
1978    44    1933      217972.17
1978    45    1933      217806.67
1978    45    1932      221443.17
1978    46    1932      221236.33
1978    46    1931      229318.33
1978    47    1931      229015.17
1978    47    1930      247329.83
1978    48    1930      246938.33
1978    48    1929      243632.33
1978    49    1929      243214.00
1978    49    1928      247608.17
1978    50    1928      247114.33
1978    50    1927      240341.83
1978    51    1927      239829.50
1978    51    1926      250335.33
1978    52    1926      249727.33
1978    52    1925      259827.83
1978    53    1925      259132.33
1978    53    1924      253484.00
1978    54    1924      252698.33
1978    54    1923      253597.50
1978    55    1923      252800.00
1978    55    1922      267651.83
1979    12    1967      314275.50
1979    12    1966      308203.41
1979    13    1966      325700.30
1979    13    1965      311234.57
1979    14    1965      328712.54
1979    14    1964      318867.77
1979    15    1964      337579.49
1979    15    1963      319124.08
1979    16    1963      335582.11
1979    16    1962      311391.21
1979    17    1962      323250.45
1979    17    1961      310556.85
1979    18    1961      323147.36
1979    18    1960      301713.59
1979    19    1960      315820.46
1979    19    1959      293489.26
1979    20    1959      308154.67
1979    20    1958      281980.48
1979    21    1958      291157.04
1979    21    1957      277580.54
1979    22    1957      287900.76
1979    22    1956      272709.98
1979    23    1956      284846.81
1979    23    1955      267141.15
1979    24    1955      279949.16
1979    24    1954      270862.60
1979    25    1954      284388.70
1979    25    1953      264284.62
1979    26    1953      279211.22
1979    26    1952      267288.26
1979    27    1952      281012.38
1979    27    1951      263997.20
1979    28    1951      274959.18
1979    28    1950      267193.49
1979    29    1950      279678.60
1979    29    1949      259626.99
1979    30    1949      267736.11
1979    30    1948      246735.97
1979    31    1948      245188.18
1979    31    1947      229326.70
1979    32    1947      238538.46
1979    32    1946      222728.84
1979    33    1946      194572.40
1979    33    1945      189107.17
1979    34    1945      189355.00
1979    34    1944      252735.50
1979    35    1944      252979.67
1979    35    1943      257532.33
1979    36    1943      257729.33
1979    36    1942      251083.67
1979    37    1942      251356.33
1979    37    1941      306215.00
1979    38    1941      306437.67
1979    38    1940      328223.00
1979    39    1940      328400.33
1979    39    1939      324304.00
1979    40    1939      324487.00
1979    40    1938      304879.17
1979    41    1938      305005.33
1979    41    1937      287528.33
1979    42    1937      287651.83
1979    42    1936      285927.50
1979    43    1936      285939.83
1979    43    1935      281143.83
1979    44    1935      281062.17
1979    44    1934      265146.00
1979    45    1934      265014.50
1979    45    1933      217616.83
1979    46    1933      217520.50
1979    46    1932      221032.50
1979    47    1932      220895.83
1979    47    1931      228785.00
1979    48    1931      228587.67
1979    48    1930      246665.50
1979    49    1930      246393.50
1979    49    1929      242916.17
1979    50    1929      242546.83
1979    50    1928      246793.00
1979    51    1928      246299.50
1979    51    1927      239507.00
1979    52    1927      239016.83
1979    52    1926      249359.67
1979    53    1926      248772.17
1979    53    1925      258700.33
1979    54    1925      257973.17
1979    54    1924      252255.00
1979    55    1924      251542.67
1979    55    1923      252317.83
1980    12    1968      306154.95
1980    12    1967      297925.50
1980    13    1967      315475.21
1980    13    1966      309305.70
1980    14    1966      327236.98
1980    14    1965      312449.46
1980    15    1965      330564.35
1980    15    1964      320224.51
1980    16    1964      339723.61
1980    16    1963      320444.89
1980    17    1963      337790.93
1980    17    1962      312950.55
1980    18    1962      325770.10
1980    18    1961      312435.64
1980    19    1961      325650.35
1980    19    1960      303847.54
1980    20    1960      318574.15
1980    20    1959      295382.33
1980    21    1959      310066.79
1980    21    1958      283318.96
1980    22    1958      292690.68
1980    22    1957      278653.24
1980    23    1957      289323.61
1980    23    1956      273957.19
1980    24    1956      286131.87
1980    24    1955      268105.84
1980    25    1955      281230.26
1980    25    1954      271441.30
1980    26    1954      285349.06
1980    26    1953      264754.78
1980    27    1953      279871.30
1980    27    1952      267572.62
1980    28    1952      281570.22
1980    28    1951      264112.82
1980    29    1951      275265.73
1980    29    1950      267349.40
1980    30    1950      280117.78
1980    30    1949      259830.89
1980    31    1949      268041.62
1980    31    1948      246841.82
1980    32    1948      245433.85
1980    32    1947      229359.54
1980    33    1947      238708.22
1980    33    1946      222819.60
1980    34    1946      194766.33
1980    34    1945      189303.17
1980    35    1945      189680.50
1980    35    1944      252894.17
1980    36    1944      253228.67
1980    36    1943      257640.00
1980    37    1943      258018.00
1980    37    1942      251259.17
1980    38    1942      251635.33
1980    38    1941      306311.50
1980    39    1941      306606.83
1980    39    1940      328251.17
1980    40    1940      328540.67
1980    40    1939      324331.83
1980    41    1939      324604.50
1980    41    1938      304846.16
1980    42    1938      305053.17
1980    42    1937      287476.83
1980    43    1937      287597.84
1980    43    1936      285753.50
1980    44    1936      285814.34
1980    44    1935      280856.83
1980    45    1935      280830.50
1980    45    1934      264803.66
1980    46    1934      264738.17
1980    46    1933      217328.33
1980    47    1933      217292.00
1980    47    1932      220674.67
1980    48    1932      220535.00
1980    48    1931      228349.17
1980    49    1931      228134.33
1980    49    1930      246113.83
1980    50    1930      245898.00
1980    50    1929      242244.67
1980    51    1929      241882.17
1980    51    1928      245958.50
1980    52    1928      245507.67
1980    52    1927      238662.33
1980    53    1927      238115.67
1980    53    1926      248360.67
1980    54    1926      247737.00
1980    54    1925      257530.83
1980    55    1925      256813.84
1980    55    1924      251061.50
1981    12    1969      290486.55
1981    12    1968      285987.05
1981    13    1968      307021.49
1981    13    1967      299062.79
1981    14    1967      316472.14
1981    14    1966      310765.02
1981    15    1966      329039.85
1981    15    1965      314209.65
1981    16    1965      331708.66
1981    16    1964      322258.39
1981    17    1964      341047.13
1981    17    1963      322554.07
1981    18    1963      339198.17
1981    18    1962      315389.90
1981    19    1962      327373.64
1981    19    1961      314855.65
1981    20    1961      327402.89
1981    20    1960      306496.85
1981    21    1960      319618.96
1981    21    1959      297215.21
1981    22    1959      310775.99
1981    22    1958      284811.32
1981    23    1958      293504.64
1981    23    1957      280030.39
1981    24    1957      289893.26
1981    24    1956      275193.13
1981    25    1956      286634.99
1981    25    1955      269332.74
1981    26    1955      281743.62
1981    26    1954      272357.94
1981    27    1954      285592.09
1981    27    1953      265380.70
1981    28    1953      280008.86
1981    28    1952      268103.78
1981    29    1952      281695.21
1981    29    1951      264407.27
1981    30    1951      275476.38
1981    30    1950      267769.22
1981    31    1950      280109.60
1981    31    1949      260127.38
1981    32    1949      268105.57
1981    32    1948      247089.15
1981    33    1948      245404.45
1981    33    1947      229522.78
1981    34    1947      238754.11
1981    34    1946      223041.67
1981    35    1946      194701.53
1981    35    1945      189616.83
1981    36    1945      189591.17
1981    36    1944      253140.17
1981    37    1944      253253.50
1981    37    1943      257915.83
1981    38    1943      258009.83
1981    38    1942      251536.83
1981    39    1942      251569.67
1981    39    1941      306471.83
1981    40    1941      306645.33
1981    40    1940      328383.33
1981    41    1940      328569.50
1981    41    1939      324440.33
1981    42    1939      324440.17
1981    42    1938      304884.50
1981    43    1938      305012.33
1981    43    1937      287413.83
1981    44    1937      287375.33
1981    44    1936      285619.17
1981    45    1936      285562.00
1981    45    1935      280610.50
1981    46    1935      280368.83
1981    46    1934      264515.17
1981    47    1934      264437.17
1981    47    1933      217082.33
1981    48    1933      217020.00
1981    48    1932      220294.83
1981    49    1932      220055.83
1981    49    1931      227871.00
1981    50    1931      227638.50
1981    50    1930      245605.00
1981    51    1930      245308.83
1981    51    1929      241566.50
1981    52    1929      241081.50
1981    52    1928      245151.17
1981    53    1928      244677.17
1981    53    1927      237747.83
1981    54    1927      237144.50
1981    54    1926      247304.83
1981    55    1926      246603.00
1981    55    1925      256345.33
1982    12    1970      261180.75
1982    12    1969      269022.45
1982    13    1969      290420.61
1982    13    1968      286796.51
1982    14    1968      307050.45
1982    14    1967      300007.86
1982    15    1967      316540.93
1982    15    1966      312477.15
1982    16    1966      328792.12
1982    16    1965      315297.34
1982    17    1965      331717.89
1982    17    1964      323513.87
1982    18    1964      341438.18
1982    18    1963      323897.83
1982    19    1963      339876.98
1982    19    1962      316942.36
1982    20    1962      327874.62
1982    20    1961      316550.11
1982    21    1961      327293.58
1982    21    1960      307502.04
1982    22    1960      319481.35
1982    22    1959      297895.01
1982    23    1959      310587.07
1982    23    1958      285603.36
1982    24    1958      293263.39
1982    24    1957      280581.74
1982    25    1957      289673.73
1982    25    1956      275677.01
1982    26    1956      286326.60
1982    26    1955      269824.38
1982    27    1955      281305.86
1982    27    1954      272589.91
1982    28    1954      285111.14
1982    28    1953      265511.14
1982    29    1953      279498.14
1982    29    1952      268222.79
1982    30    1952      281115.86
1982    30    1951      264609.62
1982    31    1951      274883.69
1982    31    1950      267761.40
1982    32    1950      279344.74
1982    32    1949      260189.43
1982    33    1949      267477.80
1982    33    1948      247059.55
1982    34    1948      244720.26
1982    34    1947      229566.89
1982    35    1947      238099.51
1982    35    1946      222967.47
1982    36    1946      194219.05
1982    36    1945      189525.17
1982    37    1945      189133.67
1982    37    1944      253155.00
1982    38    1944      252745.83
1982    38    1943      257907.67
1982    39    1943      257505.50
1982    39    1942      251462.67
1982    40    1942      251120.83
1982    40    1941      306500.33
1982    41    1941      306115.50
1982    41    1940      328403.17
1982    42    1940      327966.00
1982    42    1939      324249.17
1982    43    1939      323812.67
1982    43    1938      304819.17
1982    44    1938      304439.33
1982    44    1937      287179.67
1982    45    1937      286798.50
1982    45    1936      285348.83
1982    46    1936      284908.50
1982    46    1935      280133.17
1982    47    1935      279633.33
1982    47    1934      264191.67
1982    48    1934      263697.67
1982    48    1933      216806.67
1982    49    1933      216332.17
1982    49    1932      219811.00
1982    50    1932      219337.00
1982    50    1931      227363.83
1982    51    1931      226826.17
1982    51    1930      244966.00
1982    52    1930      244364.67
1982    52    1929      240732.67
1982    53    1929      240076.83
1982    53    1928      244286.00
1982    54    1928      243535.17
1982    54    1927      236735.83
1982    55    1927      235989.17
1982    55    1926      246146.67
1983    12    1971      252230.58
1983    12    1970      249091.25
1983    13    1970      260687.84
1983    13    1969      268961.39
1983    14    1969      289942.45
1983    14    1968      286823.55
1983    15    1968      306703.00
1983    15    1967      300073.07
1983    16    1967      315976.76
1983    16    1966      312241.88
1983    17    1966      328300.75
1983    17    1965      315306.11
1983    18    1965      331712.76
1983    18    1964      323884.82
1983    19    1964      341600.86
1983    19    1963      324546.02
1983    20    1963      340178.79
1983    20    1962      317427.38
1983    21    1962      327661.23
1983    21    1961      316444.42
1983    22    1961      326966.66
1983    22    1960      307369.65
1983    23    1960      319009.40
1983    23    1959      297713.93
1983    24    1959      310121.93
1983    24    1958      285368.61
1983    25    1958      292817.39
1983    25    1957      280369.27
1983    26    1957      289174.21
1983    26    1956      275380.40
1983    27    1956      285734.78
1983    27    1955      269405.14
1983    28    1955      280689.82
1983    28    1954      272130.86
1983    29    1954      284470.05
1983    29    1953      265026.86
1983    30    1953      278831.38
1983    30    1952      267671.14
1983    31    1952      280342.87
1983    31    1951      264040.31
1983    32    1951      274184.40
1983    32    1950      267030.26
1983    33    1950      278537.45
1983    33    1949      259580.20
1983    34    1949      266585.12
1983    34    1948      246370.74
1983    35    1948      243889.06
1983    35    1947      228937.49
