East Germany, Period fertility rates by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 04/02/2019
Year    Age        ASFR
2011     16     0.00756
2011     17     0.01401
2011     18     0.02371
2011     19     0.03251
2011     20     0.03555
2011     21     0.03801
2011     22     0.04467
2011     23     0.05317
2011     24     0.06520
2011     25     0.07844
2011     26     0.08743
2011     27     0.09613
2011     28     0.10137
2011     29     0.10324
2011     30     0.10211
2011     31     0.09726
2011     32     0.08999
2011     33     0.08117
2011     34     0.07197
2011     35     0.06149
2011     36     0.05060
2011     37     0.03877
2011     38     0.02925
2011     39     0.02117
2011     40     0.01380
2011     41     0.00858
2011     42     0.00509
2011     43     0.00273
2011     44     0.00147
2011     45     0.00066
2011     46     0.00026
2011     47     0.00012
2011     48     0.00006
2011     49     0.00003
2011     50     0.00001
2011     51     0.00001
2011     52     0.00000
2011     53     0.00000
2011     54     0.00000
2011     55+    0.00000
2012     12-    0.00000
2012     13     0.00010
2012     14     0.00081
2012     15     0.00270
2012     16     0.00678
2012     17     0.01294
2012     18     0.02175
2012     19     0.03266
2012     20     0.04025
2012     21     0.04017
2012     22     0.04333
2012     23     0.05267
2012     24     0.06444
2012     25     0.07849
2012     26     0.09088
2012     27     0.09761
2012     28     0.10156
2012     29     0.10415
2012     30     0.10379
2012     31     0.09924
2012     32     0.09140
2012     33     0.08223
2012     34     0.07204
2012     35     0.06322
2012     36     0.05377
2012     37     0.04119
2012     38     0.03072
2012     39     0.02262
2012     40     0.01506
2012     41     0.00946
2012     42     0.00571
2012     43     0.00334
2012     44     0.00166
2012     45     0.00067
2012     46     0.00029
2012     47     0.00018
2012     48     0.00009
2012     49     0.00002
2012     50     0.00002
2012     51     0.00003
2012     52     0.00002
2012     53     0.00001
2012     54     0.00000
2012     55+    0.00000
2013     12-    0.00000
2013     13     0.00008
2013     14     0.00082
2013     15     0.00242
2013     16     0.00556
2013     17     0.01246
2013     18     0.02213
2013     19     0.03021
2013     20     0.03768
2013     21     0.04290
2013     22     0.04536
2013     23     0.05154
2013     24     0.06429
2013     25     0.07768
2013     26     0.08901
2013     27     0.09754
2013     28     0.10324
2013     29     0.10527
2013     30     0.10429
2013     31     0.09985
2013     32     0.09156
2013     33     0.08149
2013     34     0.07268
2013     35     0.06495
2013     36     0.05384
2013     37     0.04276
2013     38     0.03183
2013     39     0.02358
2013     40     0.01675
2013     41     0.00983
2013     42     0.00566
2013     43     0.00336
2013     44     0.00185
2013     45     0.00081
2013     46     0.00035
2013     47     0.00018
2013     48     0.00010
2013     49     0.00005
2013     50     0.00002
2013     51     0.00001
2013     52     0.00001
2013     53     0.00000
2013     54     0.00000
2013     55+    0.00000
2014     12-    0.00000
2014     13     0.00011
2014     14     0.00089
2014     15     0.00264
2014     16     0.00653
2014     17     0.01209
2014     18     0.02013
2014     19     0.02929
2014     20     0.03555
2014     21     0.04259
2014     22     0.04893
2014     23     0.05455
2014     24     0.06402
2014     25     0.07824
2014     26     0.09089
2014     27     0.09977
2014     28     0.10625
2014     29     0.10899
2014     30     0.10771
2014     31     0.10464
2014     32     0.09714
2014     33     0.08619
2014     34     0.07644
2014     35     0.06667
2014     36     0.05581
2014     37     0.04493
2014     38     0.03587
2014     39     0.02681
2014     40     0.01760
2014     41     0.01108
2014     42     0.00662
2014     43     0.00343
2014     44     0.00170
2014     45     0.00079
2014     46     0.00038
2014     47     0.00016
2014     48     0.00007
2014     49     0.00005
2014     50     0.00003
2014     51     0.00001
2014     52     0.00001
2014     53     0.00000
2014     54     0.00000
2014     55+    0.00000
2015     12-    0.00000
2015     13     0.00006
2015     14     0.00067
2015     15     0.00245
2015     16     0.00619
2015     17     0.01182
2015     18     0.01962
2015     19     0.02855
2015     20     0.03539
2015     21     0.04083
2015     22     0.04874
2015     23     0.05686
2015     24     0.06549
2015     25     0.07854
2015     26     0.09149
2015     27     0.10020
2015     28     0.10824
2015     29     0.11117
2015     30     0.10856
2015     31     0.10456
2015     32     0.09749
2015     33     0.08785
2015     34     0.07899
2015     35     0.06879
2015     36     0.05618
2015     37     0.04498
2015     38     0.03600
2015     39     0.02757
2015     40     0.01902
2015     41     0.01215
2015     42     0.00668
2015     43     0.00345
2015     44     0.00197
2015     45     0.00103
2015     46     0.00044
2015     47     0.00018
2015     48     0.00012
2015     49     0.00006
2015     50     0.00003
2015     51     0.00002
2015     52     0.00001
2015     53     0.00001
2015     54     0.00000
2015     55+    0.00000
2016     12-    0.00000
2016     13     0.00013
2016     14     0.00102
2016     15     0.00275
2016     16     0.00650
2016     17     0.01255
2016     18     0.02060
2016     19     0.03068
2016     20     0.03915
2016     21     0.04550
2016     22     0.05174
2016     23     0.06101
2016     24     0.07292
2016     25     0.08269
2016     26     0.09314
2016     27     0.10538
2016     28     0.11255
2016     29     0.11465
2016     30     0.11324
2016     31     0.10758
2016     32     0.10018
2016     33     0.09198
2016     34     0.08257
2016     35     0.07175
2016     36     0.06000
2016     37     0.04837
2016     38     0.03752
2016     39     0.02906
2016     40     0.02113
2016     41     0.01334
2016     42     0.00809
2016     43     0.00439
2016     44     0.00206
2016     45     0.00108
2016     46     0.00052
2016     47     0.00021
2016     48     0.00006
2016     49     0.00007
2016     50     0.00007
2016     51     0.00002
2016     52     0.00001
2016     53     0.00001
2016     54     0.00000
2016     55+    0.00000
2017     12-    0.00000
2017     13     0.00008
2017     14     0.00078
2017     15     0.00257
2017     16     0.00551
2017     17     0.01010
2017     18     0.01844
2017     19     0.02658
2017     20     0.03304
2017     21     0.04069
2017     22     0.04796
2017     23     0.05713
2017     24     0.06903
2017     25     0.08172
2017     26     0.09453
2017     27     0.10387
2017     28     0.11201
2017     29     0.11487
2017     30     0.11450
2017     31     0.10932
2017     32     0.10090
2017     33     0.09150
2017     34     0.08055
2017     35     0.07071
2017     36     0.05938
2017     37     0.04858
2017     38     0.03910
2017     39     0.02980
2017     40     0.02098
2017     41     0.01407
2017     42     0.00833
2017     43     0.00449
2017     44     0.00260
2017     45     0.00124
2017     46     0.00062
2017     47     0.00022
2017     48     0.00010
2017     49     0.00012
2017     50     0.00005
2017     51     0.00001
2017     52     0.00001
2017     53     0.00000
2017     54     0.00000
2017     55+    0.00000
