West Germany, Live births by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 04/02/2019
Year    Age        Total
2006     26     29646.21
2006     27     31333.39
2006     28     33648.92
2006     29     35149.29
2006     30     35524.21
2006     31     34915.11
2006     32     33486.01
2006     33     31781.61
2006     34     30855.75
2006     35     28334.34
2006     36     24260.60
2006     37     20446.61
2006     38     16428.73
2006     39     12319.49
2006     40      8413.53
2006     41      5309.18
2006     42      3216.83
2006     43      1739.54
2006     44       846.63
2006     45       409.78
2006     46       169.31
2006     47        60.33
2006     48        31.01
2006     49        18.66
2006     50         9.55
2006     51         7.23
2006     52         4.57
2006     53         2.53
2006     54         1.11
2006     55+        0.14
2007     12-        0.11
2007     13        11.19
2007     14       116.92
2007     15       459.40
2007     16      1281.41
2007     17      2611.61
2007     18      4896.88
2007     19      7890.88
2007     20     10675.28
2007     21     13076.73
2007     22     15751.26
2007     23     18397.57
2007     24     22282.30
2007     25     26682.53
2007     26     30625.32
2007     27     32841.70
2007     28     34160.89
2007     29     36276.54
2007     30     36940.37
2007     31     35963.58
2007     32     34606.21
2007     33     32415.41
2007     34     30104.65
2007     35     28498.16
2007     36     25065.50
2007     37     20538.74
2007     38     16733.85
2007     39     12915.81
2007     40      9144.90
2007     41      5845.12
2007     42      3405.50
2007     43      1887.10
2007     44       961.18
2007     45       426.71
2007     46       194.02
2007     47       104.03
2007     48        49.94
2007     49        23.95
2007     50        13.88
2007     51         7.36
2007     52         4.19
2007     53         2.25
2007     54         0.96
2007     55+        0.12
2008     12-        0.13
2008     13        11.70
2008     14       114.57
2008     15       459.47
2008     16      1260.52
2008     17      2542.37
2008     18      4574.70
2008     19      7566.78
2008     20     10406.63
2008     21     12747.94
2008     22     14950.68
2008     23     17842.10
2008     24     20876.87
2008     25     25213.65
2008     26     29542.46
2008     27     33188.21
2008     28     35046.78
2008     29     35940.47
2008     30     37343.97
2008     31     36928.23
2008     32     35020.58
2008     33     32592.86
2008     34     29749.47
2008     35     27046.15
2008     36     24325.57
2008     37     20562.31
2008     38     16568.56
2008     39     13253.44
2008     40      9672.94
2008     41      6196.36
2008     42      3682.21
2008     43      2050.85
2008     44      1047.52
2008     45       487.65
2008     46       217.73
2008     47       100.94
2008     48        48.18
2008     49        22.52
2008     50        11.98
2008     51         7.70
2008     52         4.58
2008     53         2.46
2008     54         1.07
2008     55+        0.13
2009     12-        0.13
2009     13        10.42
2009     14        87.68
2009     15       358.15
2009     16      1101.88
2009     17      2222.89
2009     18      4211.89
2009     19      6970.05
2009     20      9666.05
2009     21     12145.34
2009     22     14479.26
2009     23     16822.47
2009     24     20025.19
2009     25     23513.14
2009     26     27804.20
2009     27     31683.06
2009     28     34965.21
2009     29     36459.92
2009     30     36584.34
2009     31     36565.21
2009     32     35004.64
2009     33     32479.95
2009     34     29389.19
2009     35     25927.94
2009     36     22628.16
2009     37     19714.82
2009     38     16189.22
2009     39     12655.76
2009     40      9543.51
2009     41      6254.67
2009     42      3706.88
2009     43      2111.60
2009     44      1097.49
2009     45       513.61
2009     46       226.19
2009     47       115.15
2009     48        63.82
2009     49        33.54
2009     50        21.23
2009     51        13.37
2009     52         7.52
2009     53         3.65
2009     54         1.43
2009     55+        0.18
2010     12-        0.12
2010     13        10.75
2010     14        90.11
2010     15       339.45
2010     16      1013.63
2010     17      2140.82
2010     18      3995.88
2010     19      6774.98
2010     20      9181.14
2010     21     11745.76
2010     22     14351.71
2010     23     16945.53
2010     24     19847.01
2010     25     23433.47
2010     26     26909.50
2010     27     31392.72
2010     28     35320.98
2010     29     38245.01
2010     30     39023.40
2010     31     37744.67
2010     32     36581.71
2010     33     34041.26
2010     34     30624.15
2010     35     27069.09
2010     36     23004.01
2010     37     19146.21
2010     38     16177.58
2010     39     12965.02
2010     40      9469.52
2010     41      6425.63
2010     42      3892.81
2010     43      2143.94
2010     44      1162.54
2010     45       589.97
2010     46       269.97
2010     47       117.55
2010     48        55.94
2010     49        37.34
2010     50        27.37
2010     51        19.24
2010     52        10.56
2010     53         4.92
2010     54         1.82
2010     55+        0.21
2011     12-        0.09
2011     13         8.62
2011     14        96.17
2011     15       344.00
2011     16       893.95
2011     17      1902.11
2011     18      3667.12
2011     19      6046.12
2011     20      8638.10
2011     21     10946.41
2011     22     13244.96
2011     23     16094.72
2011     24     19302.83
2011     25     22440.88
2011     26     25910.70
2011     27     29419.92
2011     28     33973.81
2011     29     37286.60
2011     30     39481.56
2011     31     39049.41
2011     32     36277.31
2011     33     34080.79
2011     34     31117.11
2011     35     27229.81
2011     36     23069.88
2011     37     18674.29
2011     38     14999.47
2011     39     12384.22
2011     40      9319.56
2011     41      6134.24
2011     42      3835.02
2011     43      2199.00
2011     44      1160.94
2011     45       568.72
2011     46       249.58
2011     47       120.14
2011     48        70.38
2011     49        43.37
2011     50        32.19
2011     51        24.31
2011     52        13.41
2011     53         5.85
2011     54         2.09
2011     55+        0.24
2012     12-        0.10
2012     13         9.16
2012     14        91.85
2012     15       343.04
2012     16       916.04
2012     17      1878.70
2012     18      3466.94
2012     19      5904.54
2012     20      8281.16
2012     21     10793.28
2012     22     13079.61
2012     23     15938.28
2012     24     19264.25
2012     25     23021.94
2012     26     26295.51
2012     27     29827.34
2012     28     33078.36
2012     29     37332.42
2012     30     40420.43
2012     31     40881.85
2012     32     38691.24
2012     33     35139.35
2012     34     32130.72
2012     35     28330.79
2012     36     23730.73
2012     37     19168.46
2012     38     15174.97
2012     39     11947.51
2012     40      9046.17
2012     41      6118.64
2012     42      3811.89
2012     43      2203.98
2012     44      1173.24
2012     45       621.73
2012     46       297.79
2012     47       147.39
2012     48        88.09
2012     49        38.95
2012     50        22.85
2012     51        21.82
2012     52        13.30
2012     53         6.15
2012     54         2.20
2012     55+        0.26
2013     12-        0.09
2013     13         8.07
2013     14        93.14
2013     15       353.76
2013     16       899.26
2013     17      1847.44
2013     18      3411.82
2013     19      5493.18
2013     20      7741.15
2013     21      9926.32
2013     22     12789.11
2013     23     15541.59
2013     24     18976.56
2013     25     23189.22
2013     26     26876.40
2013     27     29957.94
2013     28     33646.02
2013     29     36540.53
2013     30     40122.91
2013     31     41831.43
2013     32     40815.38
2013     33     37645.19
2013     34     33486.38
2013     35     29475.33
2013     36     24832.71
2013     37     20217.64
2013     38     15915.25
2013     39     12140.56
2013     40      8758.23
2013     41      6053.73
2013     42      3837.18
2013     43      2214.77
2013     44      1201.76
2013     45       597.84
2013     46       313.49
2013     47       149.39
2013     48        70.31
2013     49        47.51
2013     50        33.64
2013     51        21.55
2013     52        11.68
2013     53         5.33
2013     54         1.97
2013     55+        0.23
2014     12-        0.13
2014     13        12.35
2014     14       109.47
2014     15       356.25
2014     16       923.24
2014     17      1930.71
2014     18      3368.46
2014     19      5409.12
2014     20      7566.82
2014     21      9840.39
2014     22     12371.29
2014     23     15755.50
2014     24     19265.67
2014     25     23664.68
2014     26     28051.31
2014     27     32021.74
2014     28     35358.37
2014     29     38853.21
2014     30     41431.68
2014     31     43677.43
2014     32     43250.63
2014     33     40918.72
2014     34     36706.06
2014     35     31370.59
2014     36     26562.12
2014     37     21615.79
2014     38     16991.02
2014     39     12987.54
2014     40      9216.20
2014     41      6119.32
2014     42      3964.40
2014     43      2282.37
2014     44      1187.43
2014     45       644.17
2014     46       329.86
2014     47       174.33
2014     48        89.01
2014     49        43.91
2014     50        34.50
2014     51        25.28
2014     52        13.95
2014     53         6.38
2014     54         2.32
2014     55+        0.27
2015     12-        0.16
2015     13        16.31
2015     14       133.10
2015     15       386.81
2015     16       923.30
2015     17      1851.19
2015     18      3479.68
2015     19      5541.75
2015     20      7641.85
2015     21      9893.89
2015     22     12456.70
2015     23     15458.67
2015     24     19763.31
2015     25     24021.86
2015     26     28821.74
2015     27     33684.26
2015     28     37753.37
2015     29     40392.35
2015     30     43107.70
2015     31     43910.82
2015     32     44429.14
2015     33     42679.50
2015     34     39063.09
2015     35     33975.27
2015     36     27767.69
2015     37     22487.82
2015     38     17696.03
2015     39     13480.31
2015     40      9754.00
2015     41      6212.92
2015     42      3659.62
2015     43      2229.00
2015     44      1254.64
2015     45       637.91
2015     46       341.18
2015     47       177.24
2015     48        94.57
2015     49        58.24
2015     50        37.03
2015     51        24.36
2015     52        13.16
2015     53         5.98
2015     54         2.24
2015     55+        0.26
2016     12-        0.14
2016     13        13.93
2016     14       121.86
2016     15       415.00
2016     16      1060.95
2016     17      2168.36
2016     18      4131.57
2016     19      6694.26
2016     20      8806.99
2016     21     11200.58
2016     22     13533.22
2016     23     16489.28
2016     24     20250.23
2016     25     25686.72
2016     26     30752.73
2016     27     35819.48
2016     28     40757.59
2016     29     44468.48
2016     30     46357.51
2016     31     47445.23
2016     32     46030.26
2016     33     44706.36
2016     34     41705.95
2016     35     37454.29
2016     36     31186.97
2016     37     24320.00
2016     38     19347.28
2016     39     14777.98
2016     40     10378.59
2016     41      6713.88
2016     42      4086.17
2016     43      2348.00
2016     44      1292.64
2016     45       718.99
2016     46       386.10
2016     47       206.36
2016     48       126.51
2016     49        80.34
2016     50        54.97
2016     51        36.01
2016     52        18.93
2016     53         8.16
2016     54         2.84
2016     55+        0.33
2017     12-        0.13
2017     13        11.81
2017     14        98.00
2017     15       329.78
2017     16       873.16
2017     17      1815.67
2017     18      3505.21
2017     19      5764.43
2017     20      8244.08
2017     21     10397.03
2017     22     12601.09
2017     23     15498.96
2017     24     19406.35
2017     25     24209.57
2017     26     30305.81
2017     27     35195.72
2017     28     40368.29
2017     29     45184.43
2017     30     47937.24
2017     31     48040.68
2017     32     46894.04
2017     33     43873.16
2017     34     41294.66
2017     35     37508.72
2017     36     32195.30
2017     37     25546.46
2017     38     19527.29
2017     39     15072.01
2017     40     10635.63
2017     41      6796.68
2017     42      4161.81
2017     43      2351.41
2017     44      1293.52
2017     45       723.57
2017     46       362.48
2017     47       185.22
2017     48       105.94
2017     49        70.45
2017     50        52.56
2017     51        35.38
2017     52        18.75
2017     53         8.29
2017     54         2.93
2017     55+        0.33
