Germany, Female population exposure by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 04/02/2019
Year    ARDY   Cohort       Exposure
1995     33     1962       685678.03
1995     34     1961       679597.31
1995     35     1960       660468.94
1995     36     1959       642049.23
1995     37     1958       609576.76
1995     38     1957       600252.50
1995     39     1956       588244.80
1995     40     1955       574656.24
1995     41     1954       571222.05
1995     42     1953       558671.68
1995     43     1952       561789.15
1995     44     1951       552604.65
1995     45     1950       558187.29
1995     46     1949       539405.20
1995     47     1948       497328.97
1995     48     1947       471951.82
1995     49     1946       417201.57
1995     50     1945       374536.83
1995     51     1944       500008.50
1995     52     1943       508583.17
1995     53     1942       495925.83
1995     54     1941       604811.00
1995     55     1940       642954.00
1996     12     1984       215518.54
1996     13     1983       431440.34
1996     14     1982       442863.51
1996     15     1981       442841.96
1996     16     1980       445768.76
1996     17     1979       422812.58
1996     18     1978       418737.80
1996     19     1977       419988.60
1996     20     1976       419948.73
1996     21     1975       413294.80
1996     22     1974       428327.76
1996     23     1973       440657.92
1996     24     1972       488767.03
1996     25     1971       546051.43
1996     26     1970       572072.73
1996     27     1969       619461.62
1996     28     1968       652163.04
1996     29     1967       672983.58
1996     30     1966       692986.18
1996     31     1965       695916.40
1996     32     1964       710794.22
1996     33     1963       707113.98
1996     34     1962       687664.76
1996     35     1961       681397.16
1996     36     1960       662095.68
1996     37     1959       643828.12
1996     38     1958       611144.72
1996     39     1957       601676.92
1996     40     1956       589442.19
1996     41     1955       575927.42
1996     42     1954       572177.94
1996     43     1953       559272.53
1996     44     1952       562336.50
1996     45     1951       552998.93
1996     46     1950       558211.90
1996     47     1949       539399.27
1996     48     1948       497009.60
1996     49     1947       471441.74
1996     50     1946       416521.46
1996     51     1945       373643.50
1996     52     1944       498425.33
1996     53     1943       506909.83
1996     54     1942       494313.50
1996     55     1941       603085.33
1997     12     1985       218014.36
1997     13     1984       429244.93
1997     14     1983       432883.08
1997     15     1982       444458.39
1997     16     1981       445019.75
1997     17     1980       447973.08
1997     18     1979       425791.81
1997     19     1978       423877.66
1997     20     1977       426524.39
1997     21     1976       426223.73
1997     22     1975       418932.76
1997     23     1974       433139.99
1997     24     1973       444687.40
1997     25     1972       491790.90
1997     26     1971       548107.42
1997     27     1970       573678.93
1997     28     1969       620385.07
1997     29     1968       652732.18
1997     30     1967       673447.20
1997     31     1966       693397.10
1997     32     1965       696375.86
1997     33     1964       711225.84
1997     34     1963       707602.30
1997     35     1962       688237.25
1997     36     1961       681937.67
1997     37     1960       662526.89
1997     38     1959       644341.61
1997     39     1958       611591.99
1997     40     1957       601978.12
1997     41     1956       589655.69
1997     42     1955       576234.47
1997     43     1954       572169.15
1997     44     1953       559070.42
1997     45     1952       562114.29
1997     46     1951       552646.64
1997     47     1950       557566.77
1997     48     1949       538732.82
1997     49     1948       496064.58
1997     50     1947       470404.54
1997     51     1946       415345.88
1997     52     1945       372306.83
1997     53     1944       496503.67
1997     54     1943       504777.83
1997     55     1942       492292.17
1998     12     1986       223697.05
1998     13     1985       431219.75
1998     14     1984       429557.16
1998     15     1983       433310.19
1998     16     1982       445326.78
1998     17     1981       446348.90
1998     18     1980       450174.22
1998     19     1979       430062.97
1998     20     1978       429639.02
1998     21     1977       432091.15
1998     22     1976       431022.82
1998     23     1975       423100.90
1998     24     1974       436511.00
1998     25     1973       447008.47
1998     26     1972       492803.84
1998     27     1971       548703.56
1998     28     1970       573818.09
1998     29     1969       619887.21
1998     30     1968       651798.45
1998     31     1967       672423.63
1998     32     1966       692412.75
1998     33     1965       695452.01
1998     34     1964       710204.57
1998     35     1963       706751.27
1998     36     1962       687487.22
1998     37     1961       681300.71
1998     38     1960       661894.03
1998     39     1959       643733.67
1998     40     1958       611081.61
1998     41     1957       601359.40
1998     42     1956       589018.00
1998     43     1955       575587.74
1998     44     1954       571441.49
1998     45     1953       558173.42
1998     46     1952       561266.60
1998     47     1951       551787.63
1998     48     1950       556390.79
1998     49     1949       537602.26
1998     50     1948       494730.91
1998     51     1947       468957.09
1998     52     1946       413818.73
1998     53     1945       370704.50
1998     54     1944       494304.83
1998     55     1943       502447.00
1999     12     1987       228312.04
1999     13     1986       447703.42
1999     14     1985       431811.59
1999     15     1984       430218.17
1999     16     1983       434312.05
1999     17     1982       446609.03
1999     18     1981       448697.26
1999     19     1980       454685.41
1999     20     1979       436360.51
1999     21     1978       435762.34
1999     22     1977       437810.97
1999     23     1976       435953.72
1999     24     1975       427273.78
1999     25     1974       439915.94
1999     26     1973       449430.62
1999     27     1972       494220.48
1999     28     1971       549688.60
1999     29     1970       574226.23
1999     30     1969       619801.05
1999     31     1968       651550.43
1999     32     1967       671757.15
1999     33     1966       691708.64
1999     34     1965       694782.05
1999     35     1964       709691.73
1999     36     1963       706186.85
1999     37     1962       687085.08
1999     38     1961       680852.06
1999     39     1960       661478.21
1999     40     1959       643396.43
1999     41     1958       610697.05
1999     42     1957       600847.61
1999     43     1956       588439.60
1999     44     1955       574952.85
1999     45     1954       570886.39
1999     46     1953       557368.98
1999     47     1952       560390.82
1999     48     1951       550991.27
1999     49     1950       555223.84
1999     50     1949       536575.81
1999     51     1948       493451.89
1999     52     1947       467593.09
1999     53     1946       412336.09
1999     54     1945       369183.50
1999     55     1944       492168.67
2000     12     1988       233976.45
2000     13     1987       454964.89
2000     14     1986       448642.72
2000     15     1985       432974.08
2000     16     1984       431572.70
2000     17     1983       436099.87
2000     18     1982       449316.55
2000     19     1981       453792.48
2000     20     1980       461578.96
2000     21     1979       443331.42
2000     22     1978       442344.07
2000     23     1977       444028.37
2000     24     1976       441282.27
2000     25     1975       431589.26
2000     26     1974       443171.87
2000     27     1973       452111.84
2000     28     1972       496187.41
2000     29     1971       551068.10
2000     30     1970       575181.45
2000     31     1969       620158.91
2000     32     1968       652004.85
2000     33     1967       671718.27
2000     34     1966       691714.47
2000     35     1965       694740.42
2000     36     1964       709972.79
2000     37     1963       706204.07
2000     38     1962       687229.81
2000     39     1961       680939.42
2000     40     1960       661641.45
2000     41     1959       643551.89
2000     42     1958       610775.52
2000     43     1957       600792.00
2000     44     1956       588200.23
2000     45     1955       574702.23
2000     46     1954       570591.78
2000     47     1953       556861.04
2000     48     1952       559709.50
2000     49     1951       550399.31
2000     50     1950       554291.09
2000     51     1949       535606.70
2000     52     1948       492271.08
2000     53     1947       466360.23
2000     54     1946       410956.84
2000     55     1945       367712.83
2001     12     1989       228442.41
2001     13     1988       465631.25
2001     14     1987       455951.90
2001     15     1986       449726.02
2001     16     1985       434424.64
2001     17     1984       433330.20
2001     18     1983       438944.47
2001     19     1982       454833.75
2001     20     1981       461350.16
2001     21     1980       469364.80
2001     22     1979       450731.75
2001     23     1978       449669.06
2001     24     1977       450420.89
2001     25     1976       446577.11
2001     26     1975       435775.40
2001     27     1974       446593.83
2001     28     1973       454910.10
2001     29     1972       498383.94
2001     30     1971       552753.51
2001     31     1970       576459.62
2001     32     1969       620889.36
2001     33     1968       652653.22
2001     34     1967       672238.79
2001     35     1966       692234.16
2001     36     1965       695032.24
2001     37     1964       710278.66
2001     38     1963       706431.54
2001     39     1962       687488.31
2001     40     1961       681292.95
2001     41     1960       661947.41
2001     42     1959       643833.48
2001     43     1958       610949.34
2001     44     1957       600773.67
2001     45     1956       588095.18
2001     46     1955       574584.66
2001     47     1954       570285.55
2001     48     1953       556394.53
2001     49     1952       559028.82
2001     50     1951       549751.19
2001     51     1950       553370.71
2001     52     1949       534614.91
2001     53     1948       491049.52
2001     54     1947       465041.42
2001     55     1946       409558.31
2002     12     1990       231310.74
2002     13     1989       455307.17
2002     14     1988       466670.63
2002     15     1987       457174.42
2002     16     1986       451334.58
2002     17     1985       436369.02
2002     18     1984       436244.06
2002     19     1983       444585.68
2002     20     1982       462568.06
2002     21     1981       469375.07
2002     22     1980       476953.00
2002     23     1979       458178.29
2002     24     1978       456489.72
2002     25     1977       456009.46
2002     26     1976       450923.89
2002     27     1975       439497.29
2002     28     1974       449896.23
2002     29     1973       457589.48
2002     30     1972       500580.08
2002     31     1971       554378.09
2002     32     1970       577755.28
2002     33     1969       621828.04
2002     34     1968       653396.46
2002     35     1967       672862.63
2002     36     1966       692777.12
2002     37     1965       695490.50
2002     38     1964       710674.84
2002     39     1963       706781.61
2002     40     1962       687874.48
2002     41     1961       681743.19
2002     42     1960       662193.93
2002     43     1959       644031.32
2002     44     1958       611021.18
2002     45     1957       600684.42
2002     46     1956       587944.96
2002     47     1955       574401.47
2002     48     1954       569930.22
2002     49     1953       555835.21
2002     50     1952       558267.59
2002     51     1951       548930.34
2002     52     1950       552233.73
2002     53     1949       533606.50
2002     54     1948       489759.31
2002     55     1947       463571.27
2003     12     1991       213751.47
2003     13     1990       460864.29
2003     14     1989       455809.51
2003     15     1988       467423.50
2003     16     1987       458144.81
2003     17     1986       452822.94
2003     18     1985       438621.45
2003     19     1984       440956.81
2003     20     1983       451525.18
2003     21     1982       469536.31
2003     22     1981       475930.22
2003     23     1980       483175.60
2003     24     1979       463834.10
2003     25     1978       461124.44
2003     26     1977       459481.95
2003     27     1976       453759.18
2003     28     1975       442005.20
2003     29     1974       451934.78
2003     30     1973       459255.46
2003     31     1972       501701.60
2003     32     1971       555137.32
2003     33     1970       578216.42
2003     34     1969       622096.85
2003     35     1968       653467.37
2003     36     1967       672713.68
2003     37     1966       692694.92
2003     38     1965       695332.26
2003     39     1964       710573.27
2003     40     1963       706678.18
2003     41     1962       687856.80
2003     42     1961       681661.53
2003     43     1960       661933.14
2003     44     1959       643750.33
2003     45     1958       610680.21
2003     46     1957       600193.12
2003     47     1956       587394.91
2003     48     1955       573829.26
2003     49     1954       569254.15
2003     50     1953       554938.60
2003     51     1952       557260.84
2003     52     1951       547836.22
2003     53     1950       550831.74
2003     54     1949       532337.51
2003     55     1948       488227.84
2004     12     1992       204590.36
2004     13     1991       419464.16
2004     14     1990       461133.85
2004     15     1989       456130.88
2004     16     1988       467994.00
2004     17     1987       459061.18
2004     18     1986       454546.24
2004     19     1985       442655.77
2004     20     1984       447153.61
2004     21     1983       457645.25
2004     22     1982       475376.69
2004     23     1981       481516.82
2004     24     1980       488005.65
2004     25     1979       467852.10
2004     26     1978       463972.28
2004     27     1977       461689.56
2004     28     1976       455780.92
2004     29     1975       443746.01
2004     30     1974       453244.92
2004     31     1973       460079.17
2004     32     1972       502116.34
2004     33     1971       555309.34
2004     34     1970       578134.18
2004     35     1969       621819.23
2004     36     1968       652830.35
2004     37     1967       672147.71
2004     38     1966       692347.12
2004     39     1965       694822.78
2004     40     1964       710050.44
2004     41     1963       706317.98
2004     42     1962       687541.61
2004     43     1961       681280.03
2004     44     1960       661318.51
2004     45     1959       643244.48
2004     46     1958       610092.28
2004     47     1957       599406.05
2004     48     1956       586538.43
2004     49     1955       573007.00
2004     50     1954       568319.61
2004     51     1953       553800.70
2004     52     1952       555981.90
2004     53     1951       546483.59
2004     54     1950       549180.61
2004     55     1949       530798.97
2005     12     1993       200960.83
2005     13     1992       404121.31
2005     14     1991       419426.67
2005     15     1990       461175.83
2005     16     1989       456431.92
2005     17     1988       468501.12
2005     18     1987       460337.87
2005     19     1986       457882.55
2005     20     1985       448072.67
2005     21     1984       452988.00
2005     22     1983       463026.77
2005     23     1982       480555.01
2005     24     1981       486040.70
2005     25     1980       491472.91
2005     26     1979       470388.46
2005     27     1978       465785.10
2005     28     1977       463163.17
2005     29     1976       457060.05
2005     30     1975       444833.39
2005     31     1974       454011.29
2005     32     1973       460458.31
2005     33     1972       502234.27
2005     34     1971       555060.63
2005     35     1970       577721.69
2005     36     1969       621095.93
2005     37     1968       651886.47
2005     38     1967       671386.07
2005     39     1966       691786.52
2005     40     1965       694162.61
2005     41     1964       709366.62
2005     42     1963       705705.55
2005     43     1962       686907.19
2005     44     1961       680664.67
2005     45     1960       660476.79
2005     46     1959       642500.88
2005     47     1958       609273.08
2005     48     1957       598437.68
2005     49     1956       585505.99
2005     50     1955       571948.71
2005     51     1954       567129.28
2005     52     1953       552462.33
2005     53     1952       554390.73
2005     54     1951       544874.60
2005     55     1950       547252.51
2006     12     1994       192514.46
2006     13     1993       395920.35
2006     14     1992       403693.00
2006     15     1991       419124.02
2006     16     1990       461074.75
2006     17     1989       456548.08
2006     18     1988       469153.88
2006     19     1987       462866.12
2006     20     1986       462516.64
2006     21     1985       452916.08
2006     22     1984       457506.43
2006     23     1983       467206.29
2006     24     1982       484122.24
2006     25     1981       488418.48
2006     26     1980       492956.41
2006     27     1979       471311.08
2006     28     1978       466457.67
2006     29     1977       463566.47
2006     30     1976       457314.46
2006     31     1975       444838.59
2006     32     1974       453896.74
2006     33     1973       460242.34
2006     34     1972       501684.74
2006     35     1971       554225.40
2006     36     1970       576730.51
2006     37     1969       619865.71
2006     38     1968       650666.84
2006     39     1967       670152.19
2006     40     1966       690709.39
2006     41     1965       693070.34
2006     42     1964       708283.99
2006     43     1963       704608.74
2006     44     1962       685726.77
2006     45     1961       679521.14
2006     46     1960       659201.16
2006     47     1959       641412.13
2006     48     1958       608067.00
2006     49     1957       597142.74
2006     50     1956       584096.14
2006     51     1955       570488.85
2006     52     1954       565553.62
2006     53     1953       550771.37
2006     54     1952       552396.03
2006     55     1951       542880.87
2007     12     1995       188112.88
2007     13     1994       381892.41
2007     14     1993       395554.80
2007     15     1992       403196.44
2007     16     1991       418923.53
2007     17     1990       461042.11
2007     18     1989       457075.19
2007     19     1988       471325.90
2007     20     1987       466937.60
2007     21     1986       466952.41
2007     22     1985       456887.67
2007     23     1984       460995.27
2007     24     1983       469929.22
2007     25     1982       485876.19
2007     26     1981       489178.78
2007     27     1980       493120.40
2007     28     1979       471342.13
2007     29     1978       466298.41
2007     30     1977       463195.36
2007     31     1976       456934.58
2007     32     1975       444329.84
2007     33     1974       453492.91
2007     34     1973       459636.43
2007     35     1972       500883.30
2007     36     1971       553194.01
2007     37     1970       575596.53
2007     38     1969       618580.77
2007     39     1968       649292.20
2007     40     1967       668867.85
2007     41     1966       689455.13
2007     42     1965       691830.67
2007     43     1964       707080.67
2007     44     1963       703375.78
2007     45     1962       684385.99
2007     46     1961       678189.40
2007     47     1960       657743.14
2007     48     1959       640134.35
2007     49     1958       606673.49
2007     50     1957       595620.42
2007     51     1956       582473.21
2007     52     1955       568822.64
2007     53     1954       563788.27
2007     54     1953       548893.72
2007     55     1952       550227.84
2008     12     1996       191899.62
2008     13     1995       377339.14
2008     14     1994       381874.95
2008     15     1993       395330.92
2008     16     1992       403015.32
2008     17     1991       418893.40
2008     18     1990       461552.53
2008     19     1989       459046.82
2008     20     1988       475310.52
2008     21     1987       471081.45
2008     22     1986       470499.53
2008     23     1985       459841.04
2008     24     1984       463479.84
2008     25     1983       471516.62
2008     26     1982       486586.45
2008     27     1981       489299.39
2008     28     1980       492973.38
2008     29     1979       471235.68
2008     30     1978       465875.26
2008     31     1977       462703.57
2008     32     1976       456471.00
2008     33     1975       443930.74
2008     34     1974       453220.04
2008     35     1973       459121.82
2008     36     1972       500191.36
2008     37     1971       552220.77
2008     38     1970       574620.34
2008     39     1969       617437.90
2008     40     1968       648102.72
2008     41     1967       667846.86
2008     42     1966       688233.40
2008     43     1965       690576.06
2008     44     1964       705917.18
2008     45     1963       702143.30
2008     46     1962       683109.86
2008     47     1961       676896.83
2008     48     1960       656275.03
2008     49     1959       638824.41
2008     50     1958       605173.06
2008     51     1957       594098.23
2008     52     1956       580798.70
2008     53     1955       567124.18
2008     54     1954       561948.41
2008     55     1953       546987.14
2009     12     1997       200870.64
2009     13     1996       389084.58
2009     14     1995       377325.40
2009     15     1994       381994.52
2009     16     1993       395556.80
2009     17     1992       403149.81
2009     18     1991       419511.79
2009     19     1990       463619.17
2009     20     1989       462721.55
2009     21     1988       479581.19
2009     22     1987       474596.85
2009     23     1986       473421.98
2009     24     1985       462239.04
2009     25     1984       465308.43
2009     26     1983       472464.56
2009     27     1982       486970.05
2009     28     1981       489447.99
2009     29     1980       492847.50
2009     30     1979       471154.29
2009     31     1978       465579.14
2009     32     1977       462439.42
2009     33     1976       456168.28
2009     34     1975       443705.34
2009     35     1974       452995.48
2009     36     1973       458822.07
2009     37     1972       499519.07
2009     38     1971       551240.18
2009     39     1970       573673.20
2009     40     1969       616394.93
2009     41     1968       647114.46
2009     42     1967       666820.25
2009     43     1966       687010.98
2009     44     1965       689325.67
2009     45     1964       704719.18
2009     46     1963       700937.85
2009     47     1962       681799.43
2009     48     1961       675605.40
2009     49     1960       654666.92
2009     50     1959       637508.25
2009     51     1958       603611.63
2009     52     1957       592509.86
2009     53     1956       579040.03
2009     54     1955       565272.87
2009     55     1954       559981.82
2010     12     1998       193482.48
2010     13     1997       396826.78
2010     14     1996       389362.17
2010     15     1995       377633.65
2010     16     1994       382621.59
2010     17     1993       396191.46
2010     18     1992       404153.79
2010     19     1991       422127.74
2010     20     1990       467984.73
2010     21     1989       467510.14
2010     22     1988       483617.57
2010     23     1987       478293.23
2010     24     1986       476695.27
2010     25     1985       464771.51
2010     26     1984       467225.28
2010     27     1983       473717.63
2010     28     1982       487867.27
2010     29     1981       490105.22
2010     30     1980       493235.39
2010     31     1979       471415.90
2010     32     1978       465967.95
2010     33     1977       462747.00
2010     34     1976       456468.21
2010     35     1975       443900.12
2010     36     1974       453043.07
2010     37     1973       458705.54
2010     38     1972       499094.17
2010     39     1971       550745.09
2010     40     1970       573049.37
2010     41     1969       615740.56
2010     42     1968       646362.31
2010     43     1967       666084.36
2010     44     1966       686104.99
2010     45     1965       688362.77
2010     46     1964       703819.91
2010     47     1963       699816.77
2010     48     1962       680610.80
2010     49     1961       674344.35
2010     50     1960       653073.26
2010     51     1959       636134.70
2010     52     1958       602104.30
2010     53     1957       590779.41
2010     54     1956       577176.20
2010     55     1955       563315.33
2011     12     1999       189638.17
2011     13     1998       385141.36
2011     14     1997       397464.01
2011     15     1996       389991.85
2011     16     1995       378514.14
2011     17     1994       383666.46
2011     18     1993       397871.36
2011     19     1992       407513.35
2011     20     1991       427278.79
2011     21     1990       473887.17
2011     22     1989       472861.99
2011     23     1988       488890.74
2011     24     1987       483074.57
2011     25     1986       480967.17
2011     26     1985       468054.63
2011     27     1984       469962.58
2011     28     1983       475975.95
2011     29     1982       489805.81
2011     30     1981       491551.96
2011     31     1980       494512.37
2011     32     1979       472501.65
2011     33     1978       467160.10
2011     34     1977       463859.53
2011     35     1976       457483.03
2011     36     1975       444696.99
2011     37     1974       453745.09
2011     38     1973       459140.98
2011     39     1972       499320.75
2011     40     1971       551058.17
2011     41     1970       573029.99
2011     42     1969       615695.22
2011     43     1968       646125.14
2011     44     1967       665875.92
2011     45     1966       685718.33
2011     46     1965       687828.02
2011     47     1964       703173.02
2011     48     1963       698975.68
2011     49     1962       679714.65
2011     50     1961       673242.54
2011     51     1960       651738.38
2011     52     1959       634858.75
2011     53     1958       600691.91
2011     54     1957       589175.87
2011     55     1956       575256.37
2012     12     2000       190328.92
2012     13     1999       377042.71
2012     14     1998       386136.71
2012     15     1997       398546.05
2012     16     1996       391297.06
2012     17     1995       379979.36
2012     18     1994       385980.90
2012     19     1993       402586.54
2012     20     1992       414103.59
2012     21     1991       434477.94
2012     22     1990       481136.41
2012     23     1989       480015.90
2012     24     1988       496031.55
2012     25     1987       489404.47
2012     26     1986       486570.68
2012     27     1985       472949.52
2012     28     1984       474209.44
2012     29     1983       479735.68
2012     30     1982       493185.14
2012     31     1981       494527.70
2012     32     1980       497335.48
2012     33     1979       474978.45
2012     34     1978       469475.74
2012     35     1977       466065.84
2012     36     1976       459449.86
2012     37     1975       446604.10
2012     38     1974       455517.83
2012     39     1973       460756.94
2012     40     1972       500761.59
2012     41     1971       552288.14
2012     42     1970       574042.60
2012     43     1969       616520.66
2012     44     1968       646908.85
2012     45     1967       666458.74
2012     46     1966       686048.94
2012     47     1965       687843.67
2012     48     1964       702982.14
2012     49     1963       698665.52
2012     50     1962       679243.66
2012     51     1961       672575.65
2012     52     1960       650884.00
2012     53     1959       633834.01
2012     54     1958       599542.37
2012     55     1957       587910.94
2013     12     2001       182234.62
2013     13     2000       378261.61
2013     14     1999       378611.64
2013     15     1998       387715.64
2013     16     1997       400338.75
2013     17     1996       393212.23
2013     18     1995       382982.90
2013     19     1994       391519.79
2013     20     1993       410642.27
2013     21     1992       422594.69
2013     22     1991       442713.54
2013     23     1990       489882.00
2013     24     1989       488707.16
2013     25     1988       503839.86
2013     26     1987       496369.85
2013     27     1986       492846.13
2013     28     1985       478736.95
2013     29     1984       479407.93
2013     30     1983       484369.79
2013     31     1982       497618.69
2013     32     1981       498497.98
2013     33     1980       501177.40
2013     34     1979       478496.97
2013     35     1978       472752.15
2013     36     1977       469049.40
2013     37     1976       462248.88
2013     38     1975       449292.82
2013     39     1974       458011.23
2013     40     1973       463139.33
2013     41     1972       502957.79
2013     42     1971       554121.56
2013     43     1970       575805.12
2013     44     1969       618099.56
2013     45     1968       648321.73
2013     46     1967       667583.82
2013     47     1966       686712.23
2013     48     1965       688221.38
2013     49     1964       703242.72
2013     50     1963       698739.63
2013     51     1962       678996.34
2013     52     1961       672128.33
2013     53     1960       650245.69
2013     54     1959       632940.58
2013     55     1958       598529.82
2014     12     2002       178924.87
2014     13     2001       363438.94
2014     14     2000       380625.18
2014     15     1999       380805.61
2014     16     1998       390140.44
2014     17     1997       402931.47
2014     18     1996       396938.98
2014     19     1995       389680.49
2014     20     1994       400900.34
2014     21     1993       420157.09
2014     22     1992       431561.38
2014     23     1991       451937.31
2014     24     1990       499320.84
2014     25     1989       497435.05
2014     26     1988       511600.26
2014     27     1987       503410.29
2014     28     1986       499248.27
2014     29     1985       484813.63
2014     30     1984       485033.60
2014     31     1983       489462.75
2014     32     1982       502505.09
2014     33     1981       502800.83
2014     34     1980       505421.95
2014     35     1979       482600.75
2014     36     1978       476503.07
2014     37     1977       472462.16
2014     38     1976       465535.14
2014     39     1975       452483.74
2014     40     1974       460937.18
2014     41     1973       465856.30
2014     42     1972       505470.21
2014     43     1971       556339.15
2014     44     1970       577878.36
2014     45     1969       620011.11
2014     46     1968       649914.36
2014     47     1967       668810.87
2014     48     1966       687467.16
2014     49     1965       688789.44
2014     50     1964       703527.80
2014     51     1963       698831.53
2014     52     1962       678794.88
2014     53     1961       671645.02
2014     54     1960       649546.81
2014     55     1959       632057.22
2015     12     2003       178424.94
2015     13     2002       359354.21
2015     14     2001       367474.73
2015     15     2000       384943.26
2015     16     1999       385106.67
2015     17     1998       394632.71
2015     18     1997       409082.68
2015     19     1996       406481.77
2015     20     1995       402142.67
2015     21     1994       413419.51
2015     22     1993       431601.10
2015     23     1992       443274.77
2015     24     1991       463842.91
2015     25     1990       510794.56
2015     26     1989       508023.17
2015     27     1988       521359.55
2015     28     1987       512434.46
2015     29     1986       507469.88
2015     30     1985       493045.21
2015     31     1984       492622.35
2015     32     1983       496423.58
2015     33     1982       508981.99
2015     34     1981       508639.48
2015     35     1980       511585.81
2015     36     1979       488299.32
2015     37     1978       481565.27
2015     38     1977       477344.92
2015     39     1976       469942.37
2015     40     1975       456983.47
2015     41     1974       465089.96
2015     42     1973       469755.98
2015     43     1972       508912.40
2015     44     1971       559437.90
2015     45     1970       580785.18
2015     46     1969       622606.63
2015     47     1968       652212.26
2015     48     1967       670563.14
2015     49     1966       688659.95
2015     50     1965       689810.25
2015     51     1964       703980.02
2015     52     1963       699063.19
2015     53     1962       678739.70
2015     54     1961       671290.98
2015     55     1960       649020.46
2016     12     2004       179606.32
2016     13     2003       358350.64
2016     14     2002       363648.91
2016     15     2001       371778.38
2016     16     2000       389910.57
2016     17     1999       390021.61
2016     18     1998       400789.82
2016     19     1997       418907.79
2016     20     1996       419075.52
2016     21     1995       414724.18
2016     22     1994       424221.58
2016     23     1993       442589.26
2016     24     1992       454581.72
2016     25     1991       474518.39
2016     26     1990       520919.23
2016     27     1989       517571.14
2016     28     1988       529980.97
2016     29     1987       520554.94
2016     30     1986       515166.41
2016     31     1985       500708.95
2016     32     1984       499513.66
2016     33     1983       502816.26
2016     34     1982       514848.76
2016     35     1981       514022.26
2016     36     1980       517210.38
2016     37     1979       493235.41
2016     38     1978       486171.46
2016     39     1977       481708.14
2016     40     1976       473916.32
2016     41     1975       460761.02
2016     42     1974       468706.09
2016     43     1973       473185.72
2016     44     1972       511672.19
2016     45     1971       561976.81
2016     46     1970       583102.36
2016     47     1969       624516.37
2016     48     1968       653858.13
2016     49     1967       671695.81
2016     50     1966       689241.64
2016     51     1965       690213.55
2016     52     1964       703813.61
2016     53     1963       698715.71
2016     54     1962       678068.10
2016     55     1961       670291.90
2017     12     2005       178170.15
2017     13     2004       361484.47
2017     14     2003       361316.81
2017     15     2002       366562.00
2017     16     2001       374935.33
2017     17     2000       393388.13
2017     18     1999       394622.10
2017     19     1998       408524.52
2017     20     1997       429414.64
2017     21     1996       429503.79
2017     22     1995       423435.54
2017     23     1994       432866.61
2017     24     1993       451273.04
2017     25     1992       462658.61
2017     26     1991       481913.03
2017     27     1990       527606.00
2017     28     1989       524034.29
2017     29     1988       535649.81
2017     30     1987       525797.89
2017     31     1986       520241.58
2017     32     1985       505597.79
2017     33     1984       503885.52
2017     34     1983       507020.51
2017     35     1982       518606.70
2017     36     1981       517616.36
2017     37     1980       520769.11
2017     38     1979       496188.33
2017     39     1978       489177.54
2017     40     1977       484436.73
2017     41     1976       476729.19
2017     42     1975       463193.81
2017     43     1974       471104.68
2017     44     1973       475372.00
2017     45     1972       513337.41
2017     46     1971       563540.03
2017     47     1970       584354.79
2017     48     1969       625366.65
2017     49     1968       654451.00
2017     50     1967       671950.43
2017     51     1966       689066.27
2017     52     1965       689733.79
2017     53     1964       702941.87
2017     54     1963       697521.28
2017     55     1962       676610.83
