West Germany, Female population exposure by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 04/02/2019
Year    Age        Exposure
1991     50       477913.17
1991     51       492692.67
1991     52       476550.00
1991     53       449300.17
1991     54       432600.33
1991     55       423298.00
1992     12       304811.33
1992     13       291956.37
1992     14       293456.22
1992     15       296547.80
1992     16       298745.94
1992     17       305119.48
1992     18       317444.15
1992     19       344189.10
1992     20       392737.31
1992     21       429172.86
1992     22       460523.07
1992     23       503715.50
1992     24       528569.01
1992     25       540617.44
1992     26       543845.45
1992     27       547672.06
1992     28       548615.01
1992     29       538792.13
1992     30       524272.39
1992     31       514266.99
1992     32       499633.53
1992     33       483064.57
1992     34       465797.94
1992     35       456004.69
1992     36       441806.73
1992     37       431760.29
1992     38       426066.44
1992     39       423288.25
1992     40       420641.02
1992     41       421950.23
1992     42       424619.16
1992     43       415168.84
1992     44       384286.89
1992     45       374120.69
1992     46       309035.15
1992     47       339610.00
1992     48       387759.83
1992     49       385524.17
1992     50       421071.17
1992     51       478461.33
1992     52       493094.00
1992     53       476762.33
1992     54       449293.67
1992     55       432387.83
1993     12       319448.99
1993     13       308811.98
1993     14       295864.31
1993     15       297853.46
1993     16       302167.32
1993     17       305093.25
1993     18       313526.86
1993     19       328651.62
1993     20       356034.04
1993     21       402695.50
1993     22       437889.85
1993     23       468585.86
1993     24       511215.09
1993     25       535285.02
1993     26       546570.50
1993     27       549628.21
1993     28       553011.05
1993     29       553853.81
1993     30       543972.41
1993     31       529027.49
1993     32       519088.63
1993     33       504157.98
1993     34       487431.53
1993     35       469796.32
1993     36       459799.63
1993     37       445311.28
1993     38       435255.02
1993     39       429186.32
1993     40       426193.56
1993     41       423079.57
1993     42       424261.14
1993     43       426585.80
1993     44       416752.93
1993     45       385487.33
1993     46       374939.67
1993     47       309521.44
1993     48       339883.33
1993     49       387894.17
1993     50       385576.33
1993     51       421248.83
1993     52       478566.50
1993     53       493162.33
1993     54       476561.50
1993     55       449124.67
1994     12       321854.86
1994     13       322389.27
1994     14       311770.86
1994     15       299187.44
1994     16       302398.87
1994     17       307354.60
1994     18       311705.19
1994     19       322338.17
1994     20       337567.65
1994     21       363422.08
1994     22       408743.45
1994     23       443236.22
1994     24       472995.96
1994     25       514633.84
1994     26       538359.39
1994     27       549445.38
1994     28       552422.70
1994     29       555745.94
1994     30       556670.53
1994     31       546627.06
1994     32       531818.46
1994     33       521823.05
1994     34       507039.93
1994     35       490251.17
1994     36       472469.25
1994     37       462148.42
1994     38       447725.57
1994     39       437623.45
1994     40       431362.84
1994     41       427910.49
1994     42       424624.55
1994     43       425650.75
1994     44       427482.68
1994     45       417486.11
1994     46       385870.96
1994     47       374990.61
1994     48       309389.62
1994     49       339540.00
1994     50       387322.50
1994     51       384953.33
1994     52       420774.33
1994     53       478170.33
1994     54       492497.00
1994     55       476035.17
1995     12       321364.29
1995     13       324706.08
1995     14       325316.18
1995     15       314992.96
1995     16       303394.92
1995     17       307398.19
1995     18       313710.22
1995     19       320134.66
1995     20       330875.79
1995     21       344894.10
1995     22       369406.46
1995     23       413913.38
1995     24       447375.46
1995     25       476053.18
1995     26       517240.56
1995     27       540443.70
1995     28       551382.78
1995     29       554364.54
1995     30       557645.01
1995     31       558577.16
1995     32       548864.68
1995     33       534142.38
1995     34       524089.47
1995     35       509350.76
1995     36       492546.76
1995     37       474628.11
1995     38       464209.66
1995     39       449668.79
1995     40       439529.68
1995     41       432910.05
1995     42       429130.41
1995     43       425898.73
1995     44       426549.95
1995     45       428180.92
1995     46       417886.96
1995     47       385937.87
1995     48       374843.88
1995     49       309009.93
1995     50       338953.83
1995     51       386291.67
1995     52       384125.17
1995     53       419997.33
1995     54       477283.50
1995     55       491641.67
1996     12       315927.79
1996     13       323992.61
1996     14       327317.12
1996     15       328359.55
1996     16       318832.90
1996     17       307795.57
1996     18       313765.77
1996     19       322455.76
1996     20       328768.80
1996     21       338214.61
1996     22       351188.69
1996     23       374801.84
1996     24       418431.50
1996     25       450870.40
1996     26       478818.82
1996     27       519371.70
1996     28       542249.33
1996     29       553287.29
1996     30       556029.19
1996     31       559341.00
1996     32       560473.09
1996     33       550916.78
1996     34       536145.77
1996     35       525990.78
1996     36       511255.89
1996     37       494424.85
1996     38       476345.10
1996     39       465699.67
1996     40       451163.03
1996     41       440902.97
1996     42       433958.67
1996     43       430085.26
1996     44       426700.02
1996     45       427103.88
1996     46       428548.25
1996     47       417975.73
1996     48       385756.70
1996     49       374478.03
1996     50       308504.70
1996     51       338001.33
1996     52       385225.67
1996     53       383022.17
1996     54       418965.00
1996     55       476120.50
1997     12       320530.71
1997     13       317518.87
1997     14       325515.81
1997     15       329332.49
1997     16       331135.64
1997     17       322227.57
1997     18       313215.00
1997     19       321888.92
1997     20       330295.78
1997     21       335038.41
1997     22       343781.15
1997     23       355582.44
1997     24       378208.48
1997     25       420851.34
1997     26       452566.72
1997     27       480048.57
1997     28       520067.01
1997     29       542919.69
1997     30       553712.81
1997     31       556562.16
1997     32       560019.52
1997     33       561216.04
1997     34       551760.63
1997     35       536951.59
1997     36       526775.41
1997     37       512062.03
1997     38       495148.26
1997     39       476944.39
1997     40       466336.37
1997     41       451743.55
1997     42       441429.50
1997     43       434160.81
1997     44       430211.86
1997     45       426791.89
1997     46       427021.67
1997     47       428205.68
1997     48       417506.28
1997     49       385102.83
1997     50       373621.55
1997     51       307502.35
1997     52       336825.67
1997     53       383788.17
1997     54       381498.83
1997     55       417455.83
1998     12       327200.04
1998     13       321145.63
1998     14       318121.41
1998     15       326466.77
1998     16       331074.64
1998     17       333671.67
1998     18       326946.27
1998     19       320578.28
1998     20       329333.99
1998     21       336269.18
1998     22       340109.88
1998     23       347617.19
1998     24       358404.70
1998     25       379993.05
1998     26       421624.88
1998     27       453148.00
1998     28       480013.33
1998     29       519614.28
1998     30       542179.89
1998     31       553186.38
1998     32       556180.56
1998     33       559609.48
1998     34       560770.87
1998     35       551499.96
1998     36       536763.62
1998     37       526693.23
1998     38       511925.34
1998     39       495044.85
1998     40       476886.38
1998     41       466132.26
1998     42       451658.27
1998     43       441150.92
1998     44       433862.92
1998     45       429894.46
1998     46       426370.85
1998     47       426502.92
1998     48       427535.04
1998     49       416638.88
1998     50       384069.20
1998     51       372376.89
1998     52       306273.30
1998     53       335432.33
1998     54       382042.50
1998     55       379817.00
1999     12       341850.99
1999     13       328078.33
1999     14       322145.23
1999     15       319204.13
1999     16       328252.69
1999     17       333655.44
1999     18       338699.88
1999     19       334814.30
1999     20       328853.67
1999     21       336436.04
1999     22       342647.06
1999     23       345043.10
1999     24       351622.48
1999     25       361239.76
1999     26       381779.38
1999     27       423035.95
1999     28       454038.64
1999     29       480413.69
1999     30       519555.82
1999     31       542334.12
1999     32       553023.97
1999     33       556028.41
1999     34       559473.13
1999     35       560886.69
1999     36       551522.01
1999     37       537012.07
1999     38       526817.78
1999     39       512157.43
1999     40       495243.59
1999     41       476915.47
1999     42       466193.36
1999     43       451594.21
1999     44       441068.61
1999     45       433776.80
1999     46       429609.74
1999     47       426115.01
1999     48       426039.51
1999     49       426837.19
1999     50       415889.10
1999     51       383052.99
1999     52       371199.13
1999     53       305134.57
1999     54       334024.67
1999     55       380424.67
2000     12       352017.36
2000     13       343246.38
2000     14       329518.03
2000     15       323690.40
2000     16       321358.22
2000     17       331206.81
2000     18       339125.35
2000     19       347478.13
2000     20       344464.57
2000     21       337099.45
2000     22       344578.88
2000     23       349300.21
2000     24       350357.44
2000     25       355692.31
2000     26       364252.98
2000     27       384248.84
2000     28       424920.53
2000     29       455606.27
2000     30       481485.02
2000     31       520461.29
2000     32       542930.55
2000     33       553563.82
2000     34       556743.07
2000     35       560276.26
2000     36       561606.72
2000     37       552301.01
2000     38       537738.74
2000     39       527592.52
2000     40       512910.32
2000     41       495920.21
2000     42       477561.45
2000     43       466590.61
2000     44       451907.74
2000     45       441434.17
2000     46       433931.53
2000     47       429660.16
2000     48       425986.18
2000     49       425770.34
2000     50       426471.56
2000     51       415139.98
2000     52       382164.44
2000     53       370171.07
2000     54       304042.54
2000     55       332715.83
2001     12       356936.24
2001     13       353522.82
2001     14       344781.23
2001     15       331227.61
2001     16       326069.39
2001     17       324499.56
2001     18       336968.55
2001     19       348687.43
2001     20       358194.29
2001     21       354159.90
2001     22       346407.98
2001     23       353002.77
2001     24       356229.29
2001     25       355671.64
2001     26       359786.92
2001     27       367785.35
2001     28       386988.57
2001     29       427374.88
2001     30       457675.80
2001     31       483102.29
2001     32       521842.38
2001     33       544231.65
2001     34       554881.19
2001     35       558044.94
2001     36       561507.28
2001     37       562695.67
2001     38       553429.46
2001     39       538859.85
2001     40       528764.94
2001     41       513999.14
2001     42       497025.00
2001     43       478366.48
2001     44       467248.35
2001     45       452590.15
2001     46       441972.96
2001     47       434288.94
2001     48       429777.01
2001     49       426032.81
2001     50       425554.82
2001     51       426004.96
2001     52       414546.62
2001     53       381368.26
2001     54       369042.15
2001     55       302975.86
2002     12       361033.41
2002     13       358456.24
2002     14       355218.37
2002     15       346559.06
2002     16       333766.94
2002     17       329330.58
2002     18       330229.14
2002     19       346811.75
2002     20       359627.62
2002     21       368323.86
2002     22       363725.03
2002     23       355124.79
2002     24       360548.18
2002     25       362008.68
2002     26       360210.68
2002     27       363691.95
2002     28       371026.04
2002     29       389851.44
2002     30       429815.71
2002     31       459711.98
2002     32       484901.71
2002     33       523452.49
2002     34       545617.33
2002     35       556401.86
2002     36       559287.71
2002     37       562781.11
2002     38       564062.56
2002     39       554705.78
2002     40       540188.96
2002     41       529984.77
2002     42       515176.41
2002     43       497953.51
2002     44       479114.85
2002     45       467913.13
2002     46       453148.11
2002     47       442368.14
2002     48       434591.97
2002     49       429782.82
2002     50       425833.08
2002     51       425242.77
2002     52       425494.52
2002     53       413830.25
2002     54       380382.13
2002     55       367881.59
2003     12       366349.66
2003     13       362016.08
2003     14       359471.61
2003     15       356371.20
2003     16       348404.48
2003     17       336309.65
2003     18       334282.35
2003     19       338879.17
2003     20       356577.41
2003     21       368306.95
2003     22       376380.61
2003     23       371132.94
2003     24       361309.88
2003     25       365450.66
2003     26       365786.13
2003     27       363426.89
2003     28       366425.72
2003     29       373338.83
2003     30       391634.37
2003     31       431081.56
2003     32       461002.60
2003     33       485825.80
2003     34       524221.27
2003     35       546340.77
2003     36       556872.25
2003     37       560071.27
2003     38       563436.81
2003     39       564710.63
2003     40       555394.65
2003     41       540938.91
2003     42       530615.45
2003     43       515662.43
2003     44       498345.37
2003     45       479384.75
2003     46       468012.53
2003     47       453178.42
2003     48       442439.93
2003     49       434419.16
2003     50       429370.64
2003     51       425346.71
2003     52       424526.45
2003     53       424643.57
2003     54       412854.03
2003     55       379164.88
2004     12       354342.37
2004     13       366833.20
2004     14       362485.67
2004     15       360204.89
2004     16       357542.12
2004     17       350372.82
2004     18       340375.66
2004     19       342124.48
2004     20       347771.56
2004     21       364133.35
2004     22       375241.46
2004     23       383043.45
2004     24       376541.10
2004     25       365607.35
2004     26       368817.17
2004     27       368561.53
2004     28       365740.55
2004     29       368302.70
2004     30       374743.99
2004     31       392531.47
2004     32       431811.05
2004     33       461435.88
2004     34       486233.92
2004     35       524399.70
2004     36       546140.93
2004     37       557030.44
2004     38       560187.20
2004     39       563635.96
2004     40       564873.79
2004     41       555745.45
2004     42       541239.52
2004     43       530863.16
2004     44       515708.91
2004     45       498432.10
2004     46       479263.98
2004     47       467749.92
2004     48       452930.18
2004     49       442100.10
2004     50       433892.10
2004     51       428675.91
2004     52       424526.45
2004     53       423551.30
2004     54       423496.12
2004     55       411540.73
2005     12       349985.25
2005     13       354408.11
2005     14       366984.97
2005     15       362872.86
2005     16       360953.68
2005     17       358955.26
2005     18       353822.06
2005     19       347470.64
2005     20       350352.41
2005     21       354568.48
2005     22       370574.10
2005     23       381397.48
2005     24       387981.27
2005     25       380442.01
2005     26       368519.93
2005     27       371193.67
2005     28       370535.94
2005     29       367354.37
2005     30       369493.67
2005     31       375488.07
2005     32       392977.74
2005     33       432070.40
2005     34       461527.49
2005     35       486164.69
2005     36       523896.42
2005     37       545812.78
2005     38       556859.47
2005     39       560163.28
2005     40       563481.32
2005     41       564916.65
2005     42       555735.71
2005     43       541271.40
2005     44       530682.12
2005     45       515542.90
2005     46       498229.09
2005     47       478862.53
2005     48       467288.89
2005     49       452427.82
2005     50       441460.25
2005     51       433097.36
2005     52       427731.60
2005     53       423430.43
2005     54       422278.28
2005     55       422071.90
2006     12       339727.55
2006     13       349788.92
2006     14       354146.85
2006     15       366898.59
2006     16       363224.50
2006     17       361800.79
2006     18       361657.52
2006     19       359873.71
2006     20       354445.01
2006     21       356399.57
2006     22       360066.35
2006     23       375573.09
2006     24       385386.25
2006     25       390962.24
2006     26       382535.65
2006     27       370165.05
2006     28       372416.87
2006     29       371490.75
2006     30       367968.19
2006     31       369652.96
2006     32       375542.57
2006     33       392934.90
2006     34       431741.59
2006     35       461071.45
2006     36       485459.99
2006     37       523174.56
2006     38       545115.14
2006     39       556317.92
2006     40       559584.32
2006     41       563071.51
2006     42       564456.15
2006     43       555321.07
2006     44       540767.35
2006     45       530144.77
2006     46       514951.01
2006     47       497669.03
2006     48       478185.66
2006     49       466527.08
2006     50       451496.49
2006     51       440472.67
2006     52       431992.50
2006     53       426449.09
2006     54       421999.15
2006     55       420669.73
2007     12       329241.83
2007     13       339662.18
2007     14       349506.73
2007     15       353918.14
2007     16       367106.54
2007     17       363858.13
2007     18       364067.52
2007     19       367043.17
2007     20       366325.54
2007     21       359714.91
2007     22       361156.21
2007     23       364095.60
2007     24       378939.62
2007     25       387764.30
2007     26       392549.93
2007     27       383653.92
2007     28       370937.85
2007     29       372963.71
2007     30       371755.49
2007     31       367845.38
2007     32       369599.10
2007     33       375530.64
2007     34       392533.56
2007     35       431263.57
2007     36       460480.38
2007     37       484810.15
2007     38       522420.86
2007     39       544357.58
2007     40       555701.19
2007     41       559068.37
2007     42       562517.61
2007     43       563992.28
2007     44       554676.96
2007     45       540135.92
2007     46       529433.04
2007     47       514267.75
2007     48       496918.48
2007     49       477333.31
2007     50       465517.72
2007     51       450439.70
2007     52       439322.10
2007     53       430720.95
2007     54       424994.96
2007     55       420396.00
2008     12       329812.28
2008     13       329338.67
2008     14       339612.47
2008     15       349402.46
2008     16       354093.93
2008     17       367487.16
2008     18       365956.62
2008     19       368753.28
2008     20       372839.27
2008     21       371054.55
2008     22       363817.14
2008     23       364565.85
2008     24       366997.46
2008     25       381097.28
2008     26       389260.52
2008     27       393406.88
2008     28       384341.83
2008     29       371458.85
2008     30       373132.16
2008     31       371776.14
2008     32       367845.08
2008     33       369663.65
2008     34       375366.21
2008     35       392337.00
2008     36       430871.54
2008     37       459980.58
2008     38       484277.64
2008     39       521769.77
2008     40       543849.45
2008     41       555273.40
2008     42       558472.87
2008     43       561994.32
2008     44       563460.94
2008     45       554075.16
2008     46       539533.93
2008     47       528734.40
2008     48       513453.76
2008     49       496191.93
2008     50       476360.77
2008     51       464586.23
2008     52       449302.34
2008     53       438126.43
2008     54       429382.13
2008     55       423523.30
2009     12       341912.59
2009     13       329942.19
2009     14       329411.91
2009     15       339718.88
2009     16       349765.05
2009     17       354305.15
2009     18       369289.41
2009     19       369795.17
2009     20       373366.18
2009     21       376868.18
2009     22       374646.94
2009     23       366751.35
2009     24       367065.68
2009     25       368949.72
2009     26       382471.41
2009     27       390069.50
2009     28       393957.31
2009     29       384662.80
2009     30       371581.88
2009     31       373223.76
2009     32       371792.57
2009     33       367782.08
2009     34       369638.34
2009     35       375327.09
2009     36       392138.12
2009     37       430375.19
2009     38       459448.41
2009     39       483703.80
2009     40       521232.29
2009     41       543417.17
2009     42       554623.94
2009     43       557843.68
2009     44       561444.37
2009     45       562821.63
2009     46       553493.56
2009     47       538835.26
2009     48       527920.44
2009     49       512580.52
2009     50       495291.74
2009     51       475388.62
2009     52       463406.05
2009     53       448136.50
2009     54       436724.39
2009     55       427929.90
2010     12       332076.04
2010     13       342271.55
2010     14       330188.56
2010     15       329796.54
2010     16       340434.98
2010     17       350210.41
2010     18       355921.30
2010     19       372532.32
2010     20       373782.27
2010     21       377267.16
2010     22       380487.26
2010     23       377955.01
2010     24       369641.53
2010     25       369346.44
2010     26       370728.78
2010     27       383756.80
2010     28       390995.24
2010     29       394504.68
2010     30       385206.05
2010     31       371917.07
2010     32       373683.86
2010     33       372058.12
2010     34       368081.58
2010     35       369923.68
2010     36       375452.36
2010     37       392027.29
2010     38       430082.38
2010     39       459293.60
2010     40       483394.37
2010     41       521016.12
2010     42       542973.16
2010     43       554340.19
2010     44       557475.33
2010     45       560983.18
2010     46       562470.11
2010     47       552818.91
2010     48       538259.70
2010     49       527038.82
2010     50       511704.23
2010     51       494300.30
2010     52       474315.49
2010     53       462171.02
2010     54       446674.34
2010     55       435262.55
2011     12       322587.88
2011     13       332631.60
2011     14       342865.13
2011     15       330833.05
2011     16       330775.94
2011     17       341259.49
2011     18       352111.50
2011     19       358901.29
2011     20       376552.12
2011     21       378313.83
2011     22       381684.23
2011     23       385098.28
2011     24       382097.16
2011     25       373036.42
2011     26       372341.50
2011     27       373065.10
2011     28       385779.95
2011     29       392634.24
2011     30       395902.52
2011     31       386313.49
2011     32       373050.59
2011     33       374693.73
2011     34       373015.15
2011     35       369031.59
2011     36       370638.87
2011     37       376157.25
2011     38       392503.46
2011     39       430579.52
2011     40       459670.13
2011     41       483665.08
2011     42       521217.97
2011     43       543192.17
2011     44       554435.18
2011     45       557494.75
2011     46       560944.19
2011     47       562126.67
2011     48       552556.29
2011     49       537875.98
2011     50       526353.21
2011     51       510907.42
2011     52       493492.29
2011     53       473226.23
2011     54       460982.26
2011     55       445286.49
2012     12       316745.64
2012     13       323527.40
2012     14       333610.36
2012     15       343851.82
2012     16       332158.82
2012     17       332034.07
2012     18       343731.76
2012     19       355853.54
2012     20       363328.21
2012     21       381969.96
2012     22       384222.58
2012     23       388003.61
2012     24       390667.93
2012     25       387267.51
2012     26       377584.51
2012     27       376271.07
2012     28       376448.41
2012     29       388911.47
2012     30       395330.60
2012     31       398391.55
2012     32       388705.03
2012     33       375208.37
2012     34       376684.62
2012     35       374950.09
2012     36       370772.38
2012     37       372406.54
2012     38       377653.42
2012     39       393979.82
2012     40       432006.82
2012     41       460761.11
2012     42       484817.72
2012     43       522085.62
2012     44       544051.43
2012     45       555190.22
2012     46       557960.72
2012     47       561150.56
2012     48       562306.50
2012     49       552604.05
2012     50       537682.41
2012     51       525935.85
2012     52       510412.60
2012     53       492756.09
2012     54       472450.12
2012     55       459915.96
2013     12       308298.99
2013     13       318193.26
2013     14       324889.04
2013     15       335026.94
2013     16       345622.58
2013     17       333786.33
2013     18       335114.86
2013     19       348491.60
2013     20       361485.16
2013     21       369408.54
2013     22       388799.53
2013     23       391590.38
2013     24       394669.96
2013     25       396976.37
2013     26       392898.97
2013     27       382523.80
2013     28       380688.33
2013     29       380592.86
2013     30       392546.25
2013     31       398859.89
2013     32       401619.86
2013     33       391725.92
2013     34       378043.10
2013     35       379411.78
2013     36       377448.30
2013     37       373143.66
2013     38       374657.17
2013     39       379947.10
2013     40       396016.80
2013     41       433838.55
2013     42       462459.32
2013     43       486287.55
2013     44       523647.43
2013     45       545363.90
2013     46       556152.90
2013     47       558518.51
2013     48       561664.24
2013     49       562591.87
2013     50       552807.18
2013     51       537550.66
2013     52       525606.19
2013     53       509911.61
2013     54       492125.25
2013     55       471660.95
2014     12       298613.64
2014     13       310372.01
2014     14       320234.78
2014     15       326885.31
2014     16       337293.72
2014     17       347853.38
2014     18       337597.09
2014     19       340916.50
2014     20       355499.37
2014     21       368303.57
2014     22       376415.11
2014     23       396639.34
2014     24       398963.36
2014     25       401571.93
2014     26       403102.59
2014     27       398585.26
2014     28       387465.56
2014     29       385497.47
2014     30       384870.58
2014     31       396693.01
2014     32       402519.59
2014     33       405140.98
2014     34       395201.67
2014     35       381442.96
2014     36       382508.74
2014     37       380322.63
2014     38       375908.66
2014     39       377470.63
2014     40       382407.70
2014     41       398328.84
2014     42       435958.21
2014     43       464405.62
2014     44       488198.98
2014     45       525270.78
2014     46       546723.60
2014     47       557116.72
2014     48       559239.26
2014     49       562219.55
2014     50       562966.83
2014     51       552824.15
2014     52       537412.72
2014     53       525241.97
2014     54       509387.89
2014     55       491427.06
2015     12       295457.75
2015     13       302207.72
2015     14       313833.97
2015     15       323835.92
2015     16       330758.86
2015     17       341191.31
2015     18       353843.75
2015     19       346109.03
2015     20       350727.72
2015     21       364564.69
2015     22       377314.94
2015     23       386027.39
2015     24       406244.22
2015     25       408152.94
2015     26       409935.27
2015     27       411024.49
2015     28       405668.22
2015     29       394037.24
2015     30       392106.03
2015     31       390890.25
2015     32       402263.17
2015     33       407704.07
2015     34       410045.59
2015     35       400323.10
2015     36       386063.21
2015     37       386790.37
2015     38       384448.13
2015     39       379751.64
2015     40       381202.98
2015     41       385910.45
2015     42       401615.21
2015     43       438875.05
2015     44       467089.47
2015     45       490634.44
2015     46       527465.65
2015     47       548680.63
2015     48       558536.90
2015     49       560279.69
2015     50       563039.88
2015     51       563375.20
2015     52       553120.43
2015     53       537354.41
2015     54       524971.14
2015     55       508978.29
2016     12       295041.80
2016     13       299281.44
2016     14       305769.86
2016     15       317751.35
2016     16       328165.32
2016     17       335007.19
2016     18       347493.43
2016     19       363199.47
2016     20       356163.90
2016     21       359664.97
2016     22       372880.57
2016     23       386223.24
2016     24       394781.89
2016     25       414907.47
2016     26       416172.85
2016     27       417478.46
2016     28       417555.42
2016     29       411870.19
2016     30       400321.75
2016     31       397991.32
2016     32       396121.55
2016     33       407308.95
2016     34       412233.57
2016     35       414673.37
2016     36       404817.85
2016     37       389924.71
2016     38       390684.79
2016     39       387833.46
2016     40       383232.43
2016     41       384367.04
2016     42       388906.75
2016     43       404301.80
2016     44       441168.93
2016     45       469218.00
2016     46       492470.07
2016     47       529085.27
2016     48       549906.49
2016     49       559293.85
2016     50       560802.23
2016     51       563172.03
2016     52       563315.03
2016     53       552783.90
2016     54       536731.12
2016     55       524104.12
2017     12       294997.50
2017     13       297651.54
2017     14       301728.92
2017     15       308426.06
2017     16       320767.44
2017     17       331031.73
2017     18       339720.56
2017     19       354909.70
2017     20       371397.11
2017     21       363297.00
2017     22       365798.67
2017     23       379658.39
2017     24       392591.71
2017     25       400702.74
2017     26       420510.99
2017     27       421181.06
2017     28       421862.63
2017     29       421780.68
2017     30       415917.69
2017     31       404079.32
2017     32       401499.28
2017     33       399485.65
2017     34       410434.08
2017     35       415088.36
2017     36       417657.87
2017     37       407597.12
2017     38       392426.69
2017     39       393056.95
2017     40       390145.14
2017     41       385393.68
2017     42       386446.85
2017     43       390902.18
2017     44       405959.59
2017     45       442540.24
2017     46       470470.19
2017     47       493407.29
2017     48       529731.48
2017     49       550302.59
2017     50       559378.27
2017     51       560596.63
2017     52       562701.28
2017     53       562592.12
2017     54       551749.64
2017     55       535378.91
