East Germany, Female population exposure by birth cohort and age (horizontal parallelograms, age in completed years (ACY))
Last modified: 04/02/2019
Cohort  Age       Exposure
1947     15       91194.00
1947     16       91198.00
1947     17       88957.00
1947     18       88998.00
1947     19       88997.00
1947     20       89009.00
1947     21       89067.00
1947     22       89091.00
1947     23       88783.00
1947     24       88691.00
1947     25       88642.00
1947     26       88534.00
1947     27       88422.00
1947     28       88268.00
1947     29       88155.00
1947     30       88018.00
1947     31       87874.00
1947     32       87714.00
1947     33       87538.00
1947     34       87286.00
1947     35       87106.00
1947     36       86897.00
1947     37       86452.00
1947     38       86189.00
1947     39       85973.00
1947     40       85695.00
1947     41       85298.00
1947     42       80321.18
1947     43       75487.00
1947     44       74561.00
1947     45       74131.00
1947     46       73912.00
1947     47       73779.00
1947     48       73651.00
1947     49       73639.00
1947     50       73583.00
1947     51       73491.00
1947     52       73412.00
1947     53       73227.00
1947     54       73050.00
1947     55       72851.00
1948     12       94710.00
1948     13       93769.00
1948     14       93718.00
1948     15       93702.00
1948     16       90609.00
1948     17       90407.00
1948     18       90420.00
1948     19       90503.00
1948     20       90625.00
1948     21       90645.00
1948     22       90507.00
1948     23       90395.00
1948     24       90351.00
1948     25       90269.00
1948     26       90177.00
1948     27       90032.00
1948     28       89895.00
1948     29       89827.00
1948     30       89681.00
1948     31       89537.00
1948     32       89414.00
1948     33       89026.00
1948     34       88844.00
1948     35       88713.00
1948     36       88256.00
1948     37       87966.00
1948     38       87724.00
1948     39       87494.00
1948     40       87033.00
1948     41       81757.09
1948     42       76520.00
1948     43       76038.00
1948     44       75515.00
1948     45       75257.00
1948     46       75160.00
1948     47       75061.00
1948     48       75010.00
1948     49       75025.00
1948     50       74921.00
1948     51       74816.00
1948     52       74598.00
1948     53       74324.00
1948     54       74062.00
1948     55       73919.00
1949     12      108879.00
1949     13      108786.00
1949     14      108813.00
1949     15      106822.00
1949     16      106673.00
1949     17      106674.00
1949     18      106760.00
1949     19      106951.00
1949     20      106997.00
1949     21      106644.00
1949     22      106463.00
1949     23      106434.00
1949     24      106324.00
1949     25      106215.00
1949     26      106013.00
1949     27      105840.00
1949     28      105711.00
1949     29      105558.00
1949     30      105429.00
1949     31      105259.00
1949     32      105000.00
1949     33      104813.00
1949     34      104608.00
1949     35      104046.00
1949     36      103697.00
1949     37      103382.00
1949     38      103189.00
1949     39      102808.00
1949     40       96688.06
1949     41       90702.00
1949     42       89926.00
1949     43       89350.00
1949     44       89035.00
1949     45       88902.00
1949     46       88713.00
1949     47       88713.00
1949     48       88647.00
1949     49       88572.00
1949     50       88431.00
1949     51       88131.00
1949     52       87747.00
1949     53       87498.00
1949     54       87290.00
1949     55       87101.00
1950     12      123574.00
1950     13      123563.00
1950     14      121954.00
1950     15      121954.00
1950     16      121923.00
1950     17      121929.00
1950     18      122095.00
1950     19      122236.00
1950     20      122478.00
1950     21      122310.00
1950     22      122321.00
1950     23      122162.00
1950     24      122020.00
1950     25      121786.00
1950     26      121611.00
1950     27      121420.00
1950     28      121247.00
1950     29      121058.00
1950     30      120864.00
1950     31      120428.00
1950     32      120218.00
1950     33      120021.00
1950     34      119398.00
1950     35      118988.00
1950     36      118561.00
1950     37      118242.00
1950     38      117558.00
1950     39      110559.61
1950     40      103818.00
1950     41      102748.00
1950     42      102229.00
1950     43      101871.00
1950     44      101703.00
1950     45      101439.00
1950     46      101382.00
1950     47      101368.00
1950     48      101153.00
1950     49      100915.00
1950     50      100651.00
1950     51      100184.00
1950     52       99790.00
1950     53       99477.00
1950     54       99206.00
1950     55       98857.00
1951     12      129414.00
1951     13      126319.00
1951     14      126270.00
1951     15      126283.00
1951     16      126265.00
1951     17      126229.00
1951     18      126336.00
1951     19      126638.00
1951     20      126677.00
1951     21      126750.00
1951     22      126594.00
1951     23      126430.00
1951     24      126153.00
1951     25      125915.00
1951     26      125765.00
1951     27      125564.00
1951     28      125406.00
1951     29      125210.00
1951     30      124981.00
1951     31      124737.00
1951     32      124555.00
1951     33      123855.00
1951     34      123524.00
1951     35      123084.00
1951     36      122796.00
1951     37      122209.00
1951     38      114937.44
1951     39      108244.00
1951     40      107127.00
1951     41      106508.00
1951     42      106171.00
1951     43      105958.00
1951     44      105798.00
1951     45      105747.00
1951     46      105706.00
1951     47      105465.00
1951     48      105271.00
1951     49      104932.00
1951     50      104505.00
1951     51      104058.00
1951     52      103722.00
1951     53      103417.00
1951     54      103082.00
1951     55      102754.00
1952     12      127796.00
1952     13      127738.00
1952     14      127749.00
1952     15      127741.00
1952     16      127719.00
1952     17      127684.00
1952     18      128036.00
1952     19      128165.00
1952     20      128369.00
1952     21      128265.00
1952     22      128057.00
1952     23      127788.00
1952     24      127495.00
1952     25      127326.00
1952     26      127135.00
1952     27      126933.00
1952     28      126746.00
1952     29      126002.00
1952     30      125774.00
1952     31      125566.00
1952     32      124948.00
1952     33      124538.00
1952     34      124235.00
1952     35      124129.00
1952     36      123718.00
1952     37      116387.02
1952     38      109106.00
1952     39      107971.00
1952     40      107389.00
1952     41      107107.00
1952     42      106829.00
1952     43      106657.00
1952     44      106594.00
1952     45      106573.00
1952     46      106430.00
1952     47      106149.00
1952     48      105755.00
1952     49      105239.00
1952     50      104829.00
1952     51      104566.00
1952     52      104244.00
1952     53      103957.00
1952     54      103538.00
1952     55      103155.00
1953     12      128248.00
1953     13      128276.00
1953     14      128258.00
1953     15      128251.00
1953     16      128208.00
1953     17      128739.00
1953     18      128900.00
1953     19      129361.00
1953     20      129347.00
1953     21      129188.00
1953     22      128987.00
1953     23      128695.00
1953     24      128474.00
1953     25      128252.00
1953     26      128067.00
1953     27      127876.00
1953     28      127137.00
1953     29      126901.00
1953     30      126707.00
1953     31      126025.00
1953     32      125670.00
1953     33      125324.00
1953     34      125255.00
1953     35      125142.00
1953     36      117594.13
1953     37      109891.00
1953     38      108706.00
1953     39      108154.00
1953     40      107834.00
1953     41      107666.00
1953     42      107511.00
1953     43      107455.00
1953     44      107400.00
1953     45      107129.00
1953     46      106925.00
1953     47      106459.00
1953     48      105911.00
1953     49      105425.00
1953     50      105062.00
1953     51      104732.00
1953     52      104393.00
1953     53      104000.00
1953     54      103603.00
1953     55      103225.00
1954     12      128285.00
1954     13      128296.00
1954     14      128298.00
1954     15      128268.00
1954     16      129001.00
1954     17      128981.00
1954     18      129311.00
1954     19      129411.00
1954     20      129400.00
1954     21      129347.00
1954     22      129109.00
1954     23      128853.00
1954     24      128638.00
1954     25      128360.00
1954     26      128195.00
1954     27      126999.00
1954     28      126797.00
1954     29      126583.00
1954     30      125945.00
1954     31      125563.00
1954     32      125333.00
1954     33      125325.00
1954     34      125148.00
1954     35      117390.36
1954     36      109785.00
1954     37      108493.00
1954     38      107920.00
1954     39      107635.00
1954     40      107534.00
1954     41      107420.00
1954     42      107373.00
1954     43      107345.00
1954     44      107187.00
1954     45      106926.00
1954     46      106436.00
1954     47      105840.00
1954     48      105263.00
1954     49      104853.00
1954     50      104547.00
1954     51      104201.00
1954     52      103812.00
1954     53      103433.00
1954     54      103057.00
1954     55      102665.00
1955     12      128370.00
1955     13      128373.00
1955     14      128346.00
1955     15      129043.00
1955     16      128996.00
1955     17      128941.00
1955     18      129060.00
1955     19      129221.00
1955     20      129370.00
1955     21      129219.00
1955     22      128986.00
1955     23      128707.00
1955     24      128458.00
1955     25      128303.00
1955     26      127537.00
1955     27      127308.00
1955     28      127075.00
1955     29      126363.00
1955     30      125980.00
1955     31      125690.00
1955     32      125641.00
1955     33      125419.00
1955     34      117823.25
1955     35      110092.00
1955     36      108820.00
1955     37      108321.00
1955     38      108154.00
1955     39      108073.00
1955     40      107975.00
1955     41      107985.00
1955     42      107962.00
1955     43      107705.00
1955     44      107464.00
1955     45      107027.00
1955     46      106390.00
1955     47      105878.00
1955     48      105474.00
1955     49      105153.00
1955     50      104833.00
1955     51      104445.00
1955     52      104009.00
1955     53      103602.00
1955     54      103259.00
1955     55      102832.00
1956     12      126363.00
1956     13      126367.00
1956     14      126900.00
1956     15      126878.00
1956     16      126819.00
1956     17      126752.00
1956     18      126871.00
1956     19      127195.00
1956     20      127176.00
1956     21      127090.00
1956     22      126883.00
1956     23      126696.00
1956     24      126449.00
1956     25      125355.00
1956     26      125113.00
1956     27      124863.00
1956     28      124229.00
1956     29      123862.00
1956     30      123563.00
1956     31      123601.00
1956     32      123450.00
1956     33      115688.42
1956     34      107836.00
1956     35      106545.00
1956     36      106081.00
1956     37      106006.00
1956     38      105961.00
1956     39      105868.00
1956     40      105930.00
1956     41      105933.00
1956     42      105817.00
1956     43      105588.00
1956     44      105214.00
1956     45      104507.00
1956     46      104014.00
1956     47      103684.00
1956     48      103287.00
1956     49      102971.00
1956     50      102580.00
1956     51      102162.00
1956     52      101719.00
1956     53      101301.00
1956     54      100940.00
1956     55      100587.00
1957     12      124154.00
1957     13      124503.00
1957     14      124484.00
1957     15      124440.00
1957     16      124374.00
1957     17      124319.00
1957     18      124413.00
1957     19      124604.00
1957     20      124727.00
1957     21      124656.00
1957     22      124475.00
1957     23      124297.00
1957     24      123264.00
1957     25      122986.00
1957     26      122760.00
1957     27      122100.00
1957     28      121716.00
1957     29      121669.00
1957     30      121833.00
1957     31      121838.00
1957     32      113982.88
1957     33      105882.00
1957     34      104748.00
1957     35      104363.00
1957     36      104227.00
1957     37      104301.00
1957     38      104355.00
1957     39      104430.00
1957     40      104415.00
1957     41      104235.00
1957     42      104002.00
1957     43      103565.00
1957     44      102914.00
1957     45      102451.00
1957     46      102061.00
1957     47      101704.00
1957     48      101349.00
1957     49      100906.00
1957     50      100457.00
1957     51       99992.00
1957     52       99607.00
1957     53       99224.00
1957     54       98857.00
1957     55       98584.00
1958     12      125002.00
1958     13      124999.00
1958     14      124982.00
1958     15      124938.00
1958     16      124884.00
1958     17      124788.00
1958     18      124828.00
1958     19      125045.00
1958     20      125156.00
1958     21      125017.00
1958     22      124844.00
1958     23      124020.00
1958     24      123726.00
1958     25      123467.00
1958     26      122870.00
1958     27      122490.00
1958     28      122281.00
1958     29      122583.00
1958     30      122568.00
1958     31      114662.82
1958     32      106348.00
1958     33      105180.00
1958     34      104681.00
1958     35      104711.00
1958     36      104797.00
1958     37      104807.00
1958     38      104985.00
1958     39      105125.00
1958     40      105060.00
1958     41      104908.00
1958     42      104463.00
1958     43      103897.00
1958     44      103381.00
1958     45      102939.00
1958     46      102590.00
1958     47      102207.00
1958     48      101763.00
1958     49      101327.00
1958     50      100913.00
1958     51      100564.00
1958     52      100185.00
1958     53       99859.00
1958     54       99606.00
1958     55       99365.00
1959     12      134441.00
1959     13      134418.00
1959     14      134383.00
1959     15      134317.00
1959     16      134200.00
1959     17      134122.00
1959     18      134205.00
1959     19      134490.00
1959     20      134528.00
1959     21      134495.00
1959     22      133575.00
1959     23      133334.00
1959     24      133017.00
1959     25      132366.00
1959     26      131999.00
1959     27      131817.00
1959     28      131979.00
1959     29      132101.00
1959     30      123533.84
1959     31      114399.00
1959     32      112985.00
1959     33      112473.00
1959     34      112406.00
1959     35      112562.00
1959     36      112628.00
1959     37      112853.00
1959     38      112891.00
1959     39      112745.00
1959     40      112591.00
1959     41      112151.00
1959     42      111441.00
1959     43      110902.00
1959     44      110447.00
1959     45      110111.00
1959     46      109685.00
1959     47      109247.00
1959     48      108802.00
1959     49      108310.00
1959     50      107910.00
1959     51      107529.00
1959     52      107189.00
1959     53      106886.00
1959     54      106669.00
1959     55      106460.00
1960     12      137140.00
1960     13      137108.00
1960     14      137052.00
1960     15      136962.00
1960     16      136848.00
1960     17      136755.00
1960     18      136899.00
1960     19      137098.00
1960     20      137277.00
1960     21      136599.00
1960     22      136363.00
1960     23      136123.00
1960     24      135308.00
1960     25      134854.00
1960     26      134471.00
1960     27      134499.00
1960     28      134247.00
1960     29      125126.34
1960     30      115292.00
1960     31      113835.00
1960     32      113328.00
1960     33      113442.00
1960     34      113567.00
1960     35      113646.00
1960     36      113769.00
1960     37      113950.00
1960     38      113960.00
1960     39      113768.00
1960     40      113395.00
1960     41      112702.00
1960     42      112012.00
1960     43      111524.00
1960     44      111194.00
1960     45      110784.00
1960     46      110276.00
1960     47      109803.00
1960     48      109363.00
1960     49      108968.00
1960     50      108567.00
1960     51      108230.00
1960     52      108074.00
1960     53      107803.00
1960     54      107634.00
1960     55      107618.00
1961     12      141423.00
1961     13      141375.00
1961     14      141266.00
1961     15      141174.00
1961     16      141088.00
1961     17      141008.00
1961     18      141077.00
1961     19      141356.00
1961     20      141220.00
1961     21      141105.00
1961     22      140903.00
1961     23      140128.00
1961     24      139631.00
1961     25      139284.00
1961     26      139356.00
1961     27      139065.00
1961     28      129412.86
1961     29      118889.00
1961     30      117464.00
1961     31      116946.00
1961     32      116957.00
1961     33      117100.00
1961     34      117351.00
1961     35      117669.00
1961     36      117889.00
1961     37      117786.00
1961     38      117624.00
1961     39      117192.00
1961     40      116495.00
1961     41      115877.00
1961     42      115454.00
1961     43      115025.00
1961     44      114648.00
1961     45      114212.00
1961     46      113689.00
1961     47      113176.00
1961     48      112784.00
1961     49      112374.00
1961     50      111965.00
1961     51      111746.00
1961     52      111557.00
1961     53      111428.00
1961     54      111388.00
1961     55      111229.00
1962     12      140349.00
1962     13      140238.00
1962     14      140163.00
1962     15      140118.00
1962     16      140061.00
1962     17      140013.00
1962     18      140171.00
1962     19      140022.00
1962     20      140051.00
1962     21      139999.00
1962     22      139380.00
1962     23      138952.00
1962     24      138682.00
1962     25      138778.00
1962     26      138678.00
1962     27      128738.91
1962     28      117586.00
1962     29      115743.00
1962     30      115131.00
1962     31      115244.00
1962     32      115481.00
1962     33      115717.00
1962     34      116058.00
1962     35      116307.00
1962     36      116353.00
1962     37      116393.00
1962     38      115959.00
1962     39      115281.00
1962     40      114708.00
1962     41      114292.00
1962     42      113992.00
1962     43      113582.00
1962     44      113136.00
1962     45      112689.00
1962     46      112207.00
1962     47      111825.00
1962     48      111406.00
1962     49      110998.00
1962     50      110748.00
1962     51      110624.00
1962     52      110535.00
1962     53      110492.00
1962     54      110349.00
1962     55              .
1963     12      142231.00
1963     13      142130.00
1963     14      142079.00
1963     15      141998.00
1963     16      141955.00
1963     17      141922.00
1963     18      141586.00
1963     19      141779.00
1963     20      141863.00
1963     21      141362.00
1963     22      140856.00
1963     23      140604.00
1963     24      140741.00
1963     25      140556.00
1963     26      129923.92
1963     27      117715.00
1963     28      115922.00
1963     29      115269.00
1963     30      115203.00
1963     31      115526.00
1963     32      115794.00
1963     33      116210.00
1963     34      116493.00
1963     35      116666.00
1963     36      116662.00
1963     37      116390.00
1963     38      115677.00
1963     39      115105.00
1963     40      114777.00
1963     41      114497.00
1963     42      114204.00
1963     43      113830.00
1963     44      113394.00
1963     45      112943.00
1963     46      112514.00
1963     47      112139.00
1963     48      111842.00
1963     49      111619.00
1963     50      111481.00
1963     51      111377.00
1963     52      111343.00
1963     53      111182.00
1963     54              .
1963     55              .
1964     12      138307.00
1964     13      138246.00
1964     14      138182.00
1964     15      138077.00
1964     16      137970.00
1964     17      138285.00
1964     18      138366.00
1964     19      138409.00
1964     20      138185.00
1964     21      137961.00
1964     22      137658.00
1964     23      137761.00
1964     24      137508.00
1964     25      127006.56
1964     26      115068.00
1964     27      112423.00
1964     28      111687.00
1964     29      111673.00
1964     30      111967.00
1964     31      112391.00
1964     32      112911.00
1964     33      113293.00
1964     34      113352.00
1964     35      113481.00
1964     36      113179.00
1964     37      112573.00
1964     38      112023.00
1964     39      111654.00
1964     40      111440.00
1964     41      111085.00
1964     42      110696.00
1964     43      110235.00
1964     44      109722.00
1964     45      109368.00
1964     46      109045.00
1964     47      108648.00
1964     48      108494.00
1964     49      108416.00
1964     50      108369.00
1964     51      108347.00
1964     52      108200.00
1964     53              .
1964     54              .
1964     55              .
1965     12      132509.00
1965     13      132434.00
1965     14      132354.00
1965     15      132250.00
1965     16      132299.00
1965     17      132197.00
1965     18      132119.00
1965     19      132110.00
1965     20      132128.00
1965     21      132012.00
1965     22      132507.00
1965     23      132366.00
1965     24      122201.34
1965     25      109624.00
1965     26      106902.00
1965     27      105927.00
1965     28      105921.00
1965     29      106154.00
1965     30      106554.00
1965     31      107025.00
1965     32      107257.00
1965     33      107396.00
1965     34      107422.00
1965     35      107121.00
1965     36      106608.00
1965     37      106118.00
1965     38      105841.00
1965     39      105557.00
1965     40      105352.00
1965     41      104968.00
1965     42      104556.00
1965     43      104156.00
1965     44      103783.00
1965     45      103453.00
1965     46      103131.00
1965     47      102963.00
1965     48      102829.00
1965     49      102875.00
1965     50      102996.00
1965     51      102958.00
1965     52              .
1965     53              .
1965     54              .
1965     55              .
1966     12      127188.00
1966     13      127114.00
1966     14      127026.00
1966     15      127713.00
1966     16      127607.00
1966     17      127521.00
1966     18      127399.00
1966     19      127574.00
1966     20      127542.00
1966     21      128316.00
1966     22      128192.00
1966     23      118418.28
1966     24      105626.00
1966     25      102156.00
1966     26      101036.00
1966     27      100930.00
1966     28      101193.00
1966     29      101633.00
1966     30      102169.00
1966     31      102540.00
1966     32      102589.00
1966     33      102677.00
1966     34      102293.00
1966     35      101728.00
1966     36      101300.00
1966     37      101026.00
1966     38      100858.00
1966     39      100658.00
1966     40      100322.00
1966     41       99966.00
1966     42       99533.00
1966     43       99161.00
1966     44       98858.00
1966     45       98611.00
1966     46       98483.00
1966     47       98451.00
1966     48       98460.00
1966     49       98601.00
1966     50       98572.00
1966     51              .
1966     52              .
1966     53              .
1966     54              .
1966     55              .
1967     12      120025.00
1967     13      119940.00
1967     14      120208.00
1967     15      120106.00
1967     16      120046.00
1967     17      119744.00
1967     18      119887.00
1967     19      120113.00
1967     20      121246.00
1967     21      121504.00
1967     22      112370.10
1967     23       99479.00
1967     24       95832.00
1967     25       94362.00
1967     26       94145.00
1967     27       94358.00
1967     28       94817.00
1967     29       95054.00
1967     30       95383.00
1967     31       95506.00
1967     32       95472.00
1967     33       95263.00
1967     34       94772.00
1967     35       94291.00
1967     36       94161.00
1967     37       94107.00
1967     38       93946.00
1967     39       93576.00
1967     40       93228.00
1967     41       92894.00
1967     42       92602.00
1967     43       92318.00
1967     44       92102.00
1967     45       92037.00
1967     46       92025.00
1967     47       92086.00
1967     48       92345.00
1967     49       92346.00
1967     50              .
1967     51              .
1967     52              .
1967     53              .
1967     54              .
1967     55              .
1968     12      116055.00
1968     13      116061.00
1968     14      115947.00
1968     15      115949.00
1968     16      115642.00
1968     17      115452.00
1968     18      115529.00
1968     19      117209.00
1968     20      117623.00
1968     21      109176.97
1968     22       96119.00
1968     23       92002.00
1968     24       90371.00
1968     25       89873.00
1968     26       89717.00
1968     27       89874.00
1968     28       90139.00
1968     29       90304.00
1968     30       90530.00
1968     31       90577.00
1968     32       90358.00
1968     33       89797.00
1968     34       89503.00
1968     35       89365.00
1968     36       89182.00
1968     37       89063.00
1968     38       88763.00
1968     39       88503.00
1968     40       88130.00
1968     41       87831.00
1968     42       87648.00
1968     43       87459.00
1968     44       87419.00
1968     45       87429.00
1968     46       87538.00
1968     47       87867.00
1968     48       87892.00
1968     49              .
1968     50              .
1968     51              .
1968     52              .
1968     53              .
1968     54              .
1968     55              .
1969     12      113248.00
1969     13      113159.00
1969     14      113135.00
1969     15      112785.00
1969     16      112586.00
1969     17      112557.00
1969     18      114134.00
1969     19      115153.00
1969     20      107484.75
1969     21       94212.00
1969     22       89447.00
1969     23       87838.00
1969     24       87314.00
1969     25       87010.00
1969     26       87015.00
1969     27       87108.00
1969     28       87149.00
1969     29       87152.00
1969     30       86964.00
1969     31       86674.00
1969     32       86123.00
1969     33       85809.00
1969     34       85574.00
1969     35       85391.00
1969     36       85282.00
1969     37       85018.00
1969     38       84713.00
1969     39       84396.00
1969     40       84201.00
1969     41       84014.00
1969     42       83737.00
1969     43       83797.00
1969     44       83825.00
1969     45       84034.00
1969     46       84370.00
1969     47       84430.00
1969     48              .
1969     49              .
1969     50              .
1969     51              .
1969     52              .
1969     53              .
1969     54              .
1969     55              .
1970     12      113032.00
1970     13      112995.00
1970     14      112669.00
1970     15      112455.00
1970     16      112124.00
1970     17      111959.00
1970     18      112400.00
1970     19      106068.95
1970     20       93646.00
1970     21       88089.00
1970     22       86385.00
1970     23       85775.00
1970     24       85341.00
1970     25       85055.00
1970     26       84908.00
1970     27       84785.00
1970     28       84569.00
1970     29       84354.00
1970     30       83958.00
1970     31       83257.00
1970     32       82810.00
1970     33       82569.00
1970     34       82461.00
1970     35       82385.00
1970     36       82157.00
1970     37       81884.00
1970     38       81594.00
1970     39       81342.00
1970     40       81230.00
1970     41       81067.00
1970     42       81085.00
1970     43       81161.00
1970     44       81370.00
1970     45       81726.00
1970     46       81898.00
1970     47              .
1970     48              .
1970     49              .
1970     50              .
1970     51              .
1970     52              .
1970     53              .
1970     54              .
1970     55              .
1971     12      111457.00
1971     13      111182.00
1971     14      110914.00
1971     15      110671.00
1971     16      110526.00
1971     17      110061.00
1971     18      104645.11
1971     19       94256.00
1971     20       87129.00
1971     21       84699.00
1971     22       83898.00
1971     23       83443.00
1971     24       83164.00
1971     25       82836.00
1971     26       82547.00
1971     27       82152.00
1971     28       81782.00
1971     29       81210.00
1971     30       80518.00
1971     31       80132.00
1971     32       79970.00
1971     33       80014.00
1971     34       79927.00
1971     35       79685.00
1971     36       79454.00
1971     37       79227.00
1971     38       79033.00
1971     39       78884.00
1971     40       78752.00
1971     41       78852.00
1971     42       78976.00
1971     43       79201.00
1971     44       79638.00
1971     45       79824.00
1971     46              .
1971     47              .
1971     48              .
1971     49              .
1971     50              .
1971     51              .
1971     52              .
1971     53              .
1971     54              .
1971     55              .
1972     12       95447.00
1972     13       95189.00
1972     14       95058.00
1972     15       94923.00
1972     16       94437.00
1972     17       90109.87
1972     18       83487.00
1972     19       76910.00
1972     20       73784.00
1972     21       72330.00
1972     22       71648.00
1972     23       71315.00
1972     24       71045.00
1972     25       70610.00
1972     26       70110.00
1972     27       69668.00
1972     28       69060.00
1972     29       68382.00
1972     30       68013.00
1972     31       67907.00
1972     32       67895.00
1972     33       67793.00
1972     34       67670.00
1972     35       67549.00
1972     36       67364.00
1972     37       67295.00
1972     38       67191.00
1972     39       67135.00
1972     40       67249.00
1972     41       67409.00
1972     42       67676.00
1972     43       68106.00
1972     44       68338.00
1972     45              .
1972     46              .
1972     47              .
1972     48              .
1972     49              .
1972     50              .
1972     51              .
1972     52              .
1972     53              .
1972     54              .
1972     55              .
1973     12       85389.00
1973     13       85200.00
1973     14       85174.00
1973     15       84715.00
1973     16       80633.81
1973     17       75398.00
1973     18       71954.00
1973     19       69032.00
1973     20       66748.00
1973     21       65534.00
1973     22       64775.00
1973     23       64294.00
1973     24       63876.00
1973     25       63251.00
1973     26       62757.00
1973     27       62172.00
1973     28       61494.00
1973     29       60986.00
1973     30       60669.00
1973     31       60602.00
1973     32       60591.00
1973     33       60499.00
1973     34       60377.00
1973     35       60224.00
1973     36       60087.00
1973     37       59999.00
1973     38       60020.00
1973     39       60160.00
1973     40       60416.00
1973     41       60722.00
1973     42       61309.00
1973     43       61607.00
1973     44              .
1973     45              .
1973     46              .
1973     47              .
1973     48              .
1973     49              .
1973     50              .
1973     51              .
1973     52              .
1973     53              .
1973     54              .
1973     55              .
1974     12       84463.00
1974     13       84357.00
1974     14       84042.00
1974     15       79787.90
1974     16       75334.00
1974     17       71394.00
1974     18       69403.00
1974     19       67400.00
1974     20       66040.00
1974     21       64788.00
1974     22       63951.00
1974     23       63263.00
1974     24       62440.00
1974     25       61818.00
1974     26       60943.00
1974     27       59964.00
1974     28       59347.00
1974     29       58996.00
1974     30       58949.00
1974     31       58865.00
1974     32       58700.00
1974     33       58416.00
1974     34       58271.00
1974     35       58191.00
1974     36       58216.00
1974     37       58237.00
1974     38       58436.00
1974     39       58562.00
1974     40       58939.00
1974     41       59578.00
1974     42       59837.00
1974     43              .
1974     44              .
1974     45              .
1974     46              .
1974     47              .
1974     48              .
1974     49              .
1974     50              .
1974     51              .
1974     52              .
1974     53              .
1974     54              .
1974     55              .
1975     12       85679.00
1975     13       85277.00
1975     14       80845.91
1975     15       76525.00
1975     16       74296.00
1975     17       72075.00
1975     18       70496.00
1975     19       68886.00
1975     20       67381.00
1975     21       66211.00
1975     22       65028.00
1975     23       63809.00
1975     24       62820.00
1975     25       61572.00
1975     26       60225.00
1975     27       59246.00
1975     28       58793.00
1975     29       58626.00
1975     30       58382.00
1975     31       58136.00
1975     32       57827.00
1975     33       57660.00
1975     34       57578.00
1975     35       57617.00
1975     36       57601.00
1975     37       57879.00
1975     38       58161.00
1975     39       58546.00
1975     40       59212.00
1975     41       59512.00
1975     42              .
1975     43              .
1975     44              .
1975     45              .
1975     46              .
1975     47              .
1975     48              .
1975     49              .
1975     50              .
1975     51              .
1975     52              .
1975     53              .
1975     54              .
1975     55              .
1976     12       91537.00
1976     13       86309.56
1976     14       81471.00
1976     15       80886.00
1976     16       79584.00
1976     17       77886.00
1976     18       76522.00
1976     19       74668.00
1976     20       72960.00
1976     21       71642.00
1976     22       69889.00
1976     23       68389.00
1976     24       66994.00
1976     25       65199.00
1976     26       63956.00
1976     27       63051.00
1976     28       62341.00
1976     29       61771.00
1976     30       61367.00
1976     31       60991.00
1976     32       60684.00
1976     33       60585.00
1976     34       60690.00
1976     35       60716.00
1976     36       60958.00
1976     37       61353.00
1976     38       61791.00
1976     39       62461.00
1976     40       62860.00
1976     41              .
1976     42              .
1976     43              .
1976     44              .
1976     45              .
1976     46              .
1976     47              .
1976     48              .
1976     49              .
1976     50              .
1976     51              .
1976     52              .
1976     53              .
1976     54              .
1976     55              .
1977     12       99099.27
1977     13       93251.00
1977     14       92709.00
1977     15       92323.00
1977     16       91129.00
1977     17       89555.00
1977     18       87983.00
1977     19       85878.00
1977     20       83788.00
1977     21       81556.00
1977     22       79190.00
1977     23       76714.00
1977     24       74366.00
1977     25       72558.00
1977     26       71198.00
1977     27       70254.00
1977     28       69432.00
1977     29       68796.00
1977     30       68071.00
1977     31       67648.00
1977     32       67413.00
1977     33       67537.00
1977     34       67625.00
1977     35       67852.00
1977     36       68185.00
1977     37       68554.00
1977     38       69366.00
1977     39       69768.00
1977     40              .
1977     41              .
1977     42              .
1977     43              .
1977     44              .
1977     45              .
1977     46              .
1977     47              .
1977     48              .
1977     49              .
1977     50              .
1977     51              .
1977     52              .
1977     53              .
1977     54              .
1977     55              .
1978     12       96969.00
1978     13       96064.00
1978     14       95660.00
1978     15       95472.00
1978     16       94621.00
1978     17       93193.00
1978     18       91576.00
1978     19       89272.00
1978     20       86867.00
1978     21       84190.00
1978     22       81251.00
1978     23       78302.00
1978     24       76035.00
1978     25       74488.00
1978     26       73199.00
1978     27       72036.00
1978     28       71033.00
1978     29       70179.00
1978     30       69602.00
1978     31       69365.00
1978     32       69369.00
1978     33       69445.00
1978     34       69719.00
1978     35       70198.00
1978     36       70667.00
1978     37       71525.00
1978     38       72052.00
1978     39              .
1978     40              .
1978     41              .
1978     42              .
1978     43              .
1978     44              .
1978     45              .
1978     46              .
1978     47              .
1978     48              .
1978     49              .
1978     50              .
1978     51              .
1978     52              .
1978     53              .
1978     54              .
1978     55              .
1979     12       96989.00
1979     13       96596.00
1979     14       96410.00
1979     15       96298.00
1979     16       95527.00
1979     17       94326.00
1979     18       92666.00
1979     19       90103.00
1979     20       87215.00
1979     21       83772.00
1979     22       80307.00
1979     23       77448.00
1979     24       75736.00
1979     25       74289.00
1979     26       72779.00
1979     27       71334.00
1979     28       70137.00
1979     29       69434.00
1979     30       69017.00
1979     31       68952.00
1979     32       68914.00
1979     33       69215.00
1979     34       69615.00
1979     35       70219.00
1979     36       71179.00
1979     37       71707.00
1979     38              .
1979     39              .
1979     40              .
1979     41              .
1979     42              .
1979     43              .
1979     44              .
1979     45              .
1979     46              .
1979     47              .
1979     48              .
