East Germany, Live births by calendar year, age and birth order (Lexis squares, age in completed years (ACY))
Last modified: 04/02/2019
Year    Age        Total          B1          B2          B3          B4         B5p
1977     54         0.13        0.03        0.06        0.02        0.01        0.01
1977     55+        0.02        0.00        0.01        0.00        0.00        0.00
1978     12-        0.00        0.00        0.00        0.00        0.00        0.00
1978     13         0.00        0.00        0.00        0.00        0.00        0.00
1978     14        13.00       13.00        0.00        0.00        0.00        0.00
1978     15       217.00      216.93        0.07        0.00        0.00        0.00
1978     16      1231.00     1221.57        9.43        0.00        0.00        0.00
1978     17      4170.00     4071.16       97.57        0.80        0.11        0.36
1978     18     10224.00     9708.15      489.77       21.45        1.77        2.87
1978     19     17606.00    15986.55     1548.48       67.19        3.77        0.00
1978     20     21422.00    17976.97     3230.74      201.35       12.59        0.35
1978     21     23119.00    17225.39     5421.97      438.34       31.13        2.17
1978     22     23728.00    15437.72     7491.65      717.63       72.76        8.24
1978     23     23415.00    13031.22     9168.15     1046.77      142.70       26.16
1978     24     21128.00     9659.61     9914.68     1299.07      206.50       48.13
1978     25     18564.00     6706.16    10056.44     1429.26      295.73       76.41
1978     26     16152.00     4620.04     9450.16     1587.56      379.30      114.94
1978     27     12327.00     2877.17     7404.47     1533.58      378.07      133.70
1978     28      9534.00     1902.09     5710.20     1400.23      358.82      162.65
1978     29      6526.00     1126.05     3780.40     1113.56      321.47      184.53
1978     30      4606.00      715.79     2557.23      864.50      304.35      164.14
1978     31      3456.00      522.11     1818.38      680.54      270.03      164.92
1978     32      2202.00      318.86     1057.15      467.52      195.87      162.61
1978     33      2475.00      363.42     1108.69      560.38      235.11      207.41
1978     34      2395.00      333.30     1038.94      572.96      233.58      216.21
1978     35      1816.00      256.42      706.19      457.46      201.91      194.03
1978     36      1530.00      222.51      526.24      361.54      195.84      223.87
1978     37      1275.00      171.11      393.92      287.34      182.80      239.84
1978     38       999.00      117.11      259.89      232.28      156.39      233.32
1978     39       755.00       84.60      167.15      163.72      113.99      225.54
1978     40       471.00       62.35       85.44       83.27       74.79      165.14
1978     41       352.00       45.89       48.42       56.42       58.29      142.98
1978     42       183.00       20.78       20.57       25.71       31.54       84.41
1978     43       121.00       11.17       15.66       14.16       21.04       58.97
1978     44        65.00        3.41        9.12        3.76       11.07       37.64
1978     45        26.08        1.45        3.25        2.16        3.38       15.83
1978     46        19.12        1.72        2.68        3.89        1.62        9.21
1978     47        12.28        1.61        2.29        3.14        0.99        4.26
1978     48         7.43        1.27        1.66        2.15        0.53        1.81
1978     49         4.18        0.87        1.06        1.26        0.26        0.72
1978     50         2.32        0.56        0.64        0.69        0.13        0.29
1978     51         1.28        0.35        0.38        0.37        0.07        0.13
1978     52         0.74        0.21        0.22        0.20        0.03        0.06
1978     53         0.39        0.12        0.13        0.11        0.02        0.03
1978     54         0.17        0.05        0.05        0.05        0.00        0.01
1978     55+        0.02        0.01        0.01        0.01        0.00        0.00
1979     12-        0.00        0.00        0.00        0.00        0.00        0.00
1979     13         0.00        0.00        0.00        0.00        0.00        0.00
1979     14        18.00       17.77        0.23        0.00        0.00        0.00
1979     15       223.00      220.68        2.32        0.00        0.00        0.00
1979     16      1112.00     1097.01       14.89        0.09        0.00        0.00
1979     17      4073.00     3969.26       97.03        6.13        0.44        0.12
1979     18     10442.00     9919.57      490.90       24.97        5.63        0.94
1979     19     18929.00    17164.36     1693.39       65.86        5.37        0.00
1979     20     22792.00    19100.36     3480.49      195.49       15.01        0.66
1979     21     23502.00    17521.45     5477.41      452.11       47.25        3.77
1979     22     23096.00    14962.91     7340.62      694.93       87.37       10.18
1979     23     23253.00    12934.72     9174.40      981.95      142.19       19.74
1979     24     21025.00     9514.38     9962.91     1282.69      226.10       38.92
1979     25     18413.00     6494.82    10083.99     1450.89      313.64       69.66
1979     26     15393.00     4289.97     9093.43     1555.86      347.85      105.88
1979     27     12934.00     2973.70     7791.51     1642.30      378.40      148.09
1979     28     10026.00     1955.93     5959.49     1556.66      393.26      160.64
1979     29      7718.00     1317.93     4419.97     1418.13      385.29      176.68
1979     30      5143.00      827.58     2716.90     1067.42      355.97      175.13
1979     31      3650.00      519.98     1821.46      833.94      299.24      175.38
1979     32      2762.00      349.27     1343.82      649.10      230.29      189.52
1979     33      1708.00      237.72      749.22      403.24      171.78      146.05
1979     34      1857.00      277.09      760.87      446.40      203.45      169.18
1979     35      1802.00      258.45      695.84      441.79      205.46      200.45
1979     36      1374.00      194.07      477.57      339.30      177.53      185.53
1979     37      1127.00      158.39      332.28      271.22      171.70      193.40
1979     38       878.00      104.29      231.95      208.14      133.38      200.23
1979     39       713.00       83.48      165.78      156.91       94.74      212.09
1979     40       482.00       59.63      107.13       85.62       71.15      158.46
1979     41       311.00       31.51       57.84       49.36       50.04      122.23
1979     42       199.00       15.41       30.53       31.18       30.01       91.87
1979     43       123.00        8.90       18.59       19.12       14.96       61.44
1979     44        77.00        7.31       10.27        9.33        5.90       44.19
1979     45        34.81        6.05        4.58        2.63        3.30       18.25
1979     46        17.80        5.75        2.68        0.92        2.76        5.69
1979     47        10.65        4.15        1.92        0.61        1.58        2.39
1979     48         6.43        2.91        1.31        0.37        0.85        0.98
1979     49         3.79        1.88        0.85        0.23        0.43        0.40
1979     50         2.13        1.13        0.51        0.13        0.20        0.16
1979     51         1.19        0.65        0.30        0.07        0.09        0.06
1979     52         0.66        0.38        0.17        0.04        0.05        0.03
1979     53         0.37        0.22        0.10        0.02        0.02        0.02
1979     54         0.17        0.09        0.04        0.01        0.01        0.00
1979     55+        0.02        0.01        0.01        0.00        0.00        0.00
1980     12-        0.00        0.00        0.00        0.00        0.00        0.00
1980     13         0.00        0.00        0.00        0.00        0.00        0.00
1980     14        23.00       23.00        0.00        0.00        0.00        0.00
1980     15       226.00      225.50        0.50        0.00        0.00        0.00
1980     16      1205.00     1184.49       20.51        0.00        0.00        0.00
1980     17      4050.00     3954.28       94.83        0.79        0.10        0.00
1980     18     11182.00    10644.42      517.07       18.35        2.15        0.00
1980     19     20701.00    18829.42     1798.97       67.50        4.99        0.13
1980     20     25131.00    21134.42     3739.24      241.39       13.65        2.31
1980     21     25584.00    19166.67     5891.17      482.88       40.40        2.87
1980     22     23890.00    15282.78     7732.44      762.84      101.00       10.93
1980     23     22902.00    12197.44     9418.86     1077.83      173.61       34.25
1980     24     21057.00     9204.27    10204.37     1346.09      250.93       51.35
1980     25     18772.00     6593.60    10117.14     1641.86      329.64       89.76
1980     26     15645.00     4267.20     9156.77     1742.86      352.04      126.13
1980     27     13069.00     2889.34     7890.06     1747.87      398.09      143.63
1980     28     10445.00     2055.13     6119.86     1673.16      433.41      163.44
1980     29      8138.00     1365.86     4616.74     1541.79      421.21      192.40
1980     30      6143.00      902.39     3291.46     1345.97      414.55      188.63
1980     31      4146.00      591.43     2012.21     1028.91      335.06      178.39
1980     32      2959.00      428.94     1302.80      768.54      277.68      181.04
1980     33      2156.00      290.08      882.69      574.57      244.99      163.66
1980     34      1264.00      159.44      486.49      347.16      142.80      128.10
1980     35      1500.00      194.11      537.94      409.18      182.87      175.90
1980     36      1300.00      177.61      441.61      333.42      172.16      175.21
1980     37       959.00      133.35      288.81      238.00      130.69      168.14
1980     38       815.00       97.39      200.22      198.08      138.83      180.48
1980     39       608.00       62.82      128.27      153.48      103.97      159.44
1980     40       464.00       45.86       87.66      105.39       77.72      147.38
1980     41       333.00       31.97       55.09       69.36       55.84      120.75
1980     42       201.00       15.06       29.78       35.63       33.43       87.09
1980     43       107.00        6.68       12.08       15.77       18.59       53.87
1980     44        75.00        4.93       11.18       12.71       14.20       31.98
1980     45        29.24        3.44        8.05        2.77        3.54       11.44
1980     46        21.73        4.47        6.73        1.16        1.29        8.07
1980     47        12.59        3.32        4.43        0.80        0.71        3.33
1980     48         7.79        2.48        2.93        0.53        0.39        1.45
1980     49         4.79        1.74        1.86        0.33        0.22        0.64
1980     50         2.82        1.12        1.10        0.20        0.11        0.28
1980     51         1.56        0.66        0.61        0.10        0.05        0.11
1980     52         0.84        0.38        0.33        0.06        0.03        0.05
1980     53         0.44        0.20        0.17        0.03        0.02        0.02
1980     54         0.20        0.09        0.08        0.01        0.00        0.01
1980     55+        0.02        0.01        0.01        0.00        0.00        0.00
1981     12-        0.00        0.00        0.00        0.00        0.00        0.00
1981     13         0.00        0.00        0.00        0.00        0.00        0.00
1981     14        19.00       18.78        0.22        0.00        0.00        0.00
1981     15       222.00      219.88        2.12        0.00        0.00        0.00
1981     16      1102.00     1087.10       14.80        0.10        0.00        0.00
1981     17      3723.00     3630.95       88.59        3.46        0.00        0.00
1981     18     10098.00     9625.43      455.46       17.12        0.00        0.00
1981     19     19905.00    18110.60     1720.23       74.06        0.11        0.00
1981     20     24695.00    20702.38     3759.29      223.34        9.75        0.25
1981     21     25059.00    18447.66     6075.51      482.08       48.15        5.59
1981     22     23827.00    14970.31     7959.44      783.75       98.72       14.78
1981     23     21510.00    11278.57     8976.91     1060.34      159.91       34.25
1981     24     19823.00     8384.11     9864.04     1288.42      236.16       50.27
1981     25     18085.00     5942.61    10183.24     1535.88      343.26       80.01
1981     26     15480.00     4058.48     9154.71     1730.02      403.36      133.43
1981     27     12455.00     2737.44     7423.52     1727.18      408.84      158.02
1981     28     10059.00     1907.13     5846.39     1693.53      431.57      180.37
1981     29      8144.00     1372.43     4547.99     1584.19      436.77      202.62
1981     30      6319.00     1008.36     3333.32     1365.06      401.07      211.18
1981     31      4678.00      658.64     2305.55     1133.23      363.01      217.59
1981     32      3195.00      399.84     1427.63      847.20      306.81      213.52
1981     33      2230.00      280.61      902.43      622.43      236.09      188.43
1981     34      1598.00      181.42      608.83      455.87      176.40      175.48
1981     35       990.00      115.82      337.97      274.13      132.21      129.86
1981     36      1021.00      134.49      312.98      281.57      154.43      137.53
1981     37       909.00      117.55      250.51      251.78      149.00      140.15
1981     38       694.00       84.17      177.51      182.46      113.43      136.42
1981     39       565.00       66.21      139.50      134.57       82.30      142.43
1981     40       403.00       38.47       83.99       89.33       54.68      136.54
1981     41       302.00       29.90       49.70       65.05       48.34      109.00
1981     42       195.00       18.30       27.39       37.21       31.99       80.11
1981     43       111.00       10.28       14.52       13.48       17.85       54.87
1981     44        59.00        6.87        5.78        7.28        7.20       31.87
1981     45        29.24        3.97        1.87        3.35        2.44       17.60
1981     46        16.58        3.57        1.71        0.92        2.49        7.89
1981     47         9.63        2.69        1.35        0.64        1.49        3.45
1981     48         5.18        1.80        0.94        0.38        0.77        1.30
1981     49         3.12        1.25        0.67        0.24        0.42        0.55
1981     50         1.93        0.85        0.47        0.14        0.22        0.24
1981     51         1.16        0.54        0.31        0.09        0.11        0.11
1981     52         0.65        0.32        0.19        0.05        0.05        0.05
1981     53         0.36        0.18        0.10        0.03        0.03        0.02
1981     54         0.16        0.08        0.05        0.01        0.01        0.01
1981     55+        0.02        0.01        0.01        0.00        0.00        0.00
1982     12-        0.00        0.00        0.00        0.00        0.00        0.00
1982     13         0.00        0.00        0.00        0.00        0.00        0.00
1982     14        26.00       25.31        0.69        0.00        0.00        0.00
1982     15       210.00      207.50        2.50        0.00        0.00        0.00
1982     16      1036.00     1025.75       10.06        0.19        0.00        0.00
1982     17      3553.00     3477.57       69.90        5.53        0.00        0.00
1982     18      9850.00     9414.09      416.72       18.97        0.21        0.00
1982     19     19317.00    17586.79     1647.33       78.45        4.42        0.00
1982     20     24588.00    20576.18     3741.06      257.04       13.72        0.00
1982     21     25613.00    18784.32     6241.25      539.84       46.60        1.00
1982     22     24804.00    15213.72     8586.77      873.29      115.32       14.89
1982     23     22548.00    11384.56     9807.57     1137.14      193.02       25.72
1982     24     19645.00     7987.66     9997.96     1352.85      249.86       56.65
1982     25     17422.00     5610.23     9826.09     1581.21      319.55       84.92
1982     26     15198.00     3871.53     9060.13     1753.88      394.84      117.60
1982     27     12708.00     2691.21     7643.78     1764.72      450.88      157.42
1982     28     10244.00     1886.35     5990.91     1731.31      455.83      179.61
1982     29      8258.00     1368.21     4546.78     1692.47      442.90      207.64
1982     30      6587.00     1008.37     3399.63     1522.52      441.36      215.13
1982     31      5062.00      733.04     2445.27     1280.86      393.60      209.22
1982     32      3933.00      530.19     1740.02     1096.11      342.89      223.79
1982     33      2590.00      333.55     1009.55      785.77      270.81      190.32
1982     34      1839.00      234.66      652.18      567.19      223.28      161.69
1982     35      1294.00      153.33      431.33      384.67      180.25      144.43
1982     36       822.00      100.88      247.64      229.17      128.33      115.98
1982     37       821.00       99.00      237.21      224.37      125.51      134.90
1982     38       675.00       73.72      184.40      184.77      103.30      128.81
1982     39       485.00       53.99      111.19      131.79       80.77      107.27
1982     40       348.00       41.23       66.61       78.30       67.73       94.13
1982     41       268.00       29.10       43.74       53.01       54.36       87.79
1982     42       171.00       17.11       24.33       35.40       31.05       63.10
1982     43        97.00       11.06       13.91       16.95       15.19       39.88
1982     44        49.00        6.53        6.80        4.96        7.04       23.66
1982     45        24.72        2.32        2.30        2.72        3.28       14.09
1982     46         7.20        0.28        0.28        1.63        0.63        4.38
1982     47         4.11        0.22        0.22        1.15        0.36        2.16
1982     48         2.14        0.16        0.16        0.72        0.19        0.92
1982     49         1.12        0.11        0.11        0.43        0.09        0.37
1982     50         0.70        0.09        0.09        0.28        0.05        0.18
1982     51         0.46        0.07        0.07        0.20        0.04        0.08
1982     52         0.29        0.05        0.05        0.12        0.02        0.05
1982     53         0.17        0.03        0.03        0.07        0.02        0.02
1982     54         0.08        0.01        0.01        0.03        0.00        0.01
1982     55+        0.01        0.00        0.00        0.00        0.00        0.00
1983     12-        0.00        0.00        0.00        0.00        0.00        0.00
1983     13         0.00        0.00        0.00        0.00        0.00        0.00
1983     14        12.00       11.84        0.16        0.00        0.00        0.00
1983     15       185.00      183.22        1.78        0.00        0.00        0.00
1983     16       894.00      884.06        9.94        0.00        0.00        0.00
1983     17      3043.00     2975.47       67.35        0.18        0.00        0.00
1983     18      8898.00     8482.98      404.16       10.43        0.43        0.00
1983     19     18362.00    16822.86     1470.24       61.84        7.06        0.00
1983     20     23119.00    19641.35     3271.01      192.53       13.98        0.12
1983     21     24662.00    18263.97     5887.81      462.97       43.57        3.67
1983     22     24341.00    15092.10     8311.93      816.09      106.67       14.22
1983     23     23030.00    11588.23     9993.15     1218.01      201.48       29.14
1983     24     20407.00     8263.13    10344.36     1481.95      271.26       46.30
1983     25     17256.00     5458.34     9753.63     1624.30      338.21       81.54
1983     26     14426.00     3630.24     8549.25     1752.20      368.68      125.62
1983     27     11971.00     2509.47     7074.48     1796.64      418.02      172.39
1983     28      9975.00     1782.49     5674.99     1843.43      470.78      203.31
1983     29      7934.00     1302.62     4235.37     1712.28      482.38      201.36
1983     30      6395.00      980.58     3202.39     1522.09      462.46      227.48
1983     31      5132.00      718.23     2409.03     1352.33      402.31      250.11
1983     32      3984.00      517.23     1744.24     1123.96      372.29      226.29
1983     33      2991.00      371.12     1193.31      909.84      321.76      194.97
1983     34      1983.00      230.23      719.07      627.68      246.55      159.48
1983     35      1357.00      146.82      434.45      421.18      204.12      150.43
1983     36       919.00      106.01      255.40      269.65      145.81      142.13
1983     37       596.00       60.71      154.55      163.05       97.69      119.98
1983     38       541.00       54.20      134.89      144.30       89.13      118.49
1983     39       461.00       48.30      109.21      108.67       79.98      114.84
1983     40       331.00       36.21       72.20       75.61       55.93       91.03
1983     41       200.00       24.69       31.67       47.22       34.53       61.89
1983     42       148.00       17.03       18.11       32.72       25.90       54.25
1983     43       107.00        7.88       16.38       23.24       14.74       44.77
1983     44        57.00        1.24        7.69       12.39        3.37       32.31
1983     45        21.69        0.11        1.81        4.64        0.59       14.54
1983     46         7.36        0.55        0.65        1.73        0.35        4.07
1983     47         4.36        0.99        0.48        0.97        0.22        1.69
1983     48         2.51        1.02        0.30        0.47        0.11        0.59
1983     49         1.34        0.75        0.16        0.20        0.05        0.18
1983     50         0.72        0.48        0.08        0.08        0.02        0.06
1983     51         0.46        0.33        0.05        0.05        0.01        0.02
1983     52         0.30        0.23        0.03        0.02        0.00        0.01
1983     53         0.18        0.15        0.02        0.01        0.00        0.00
1983     54         0.08        0.06        0.00        0.00        0.00        0.00
1983     55+        0.01        0.01        0.00        0.00        0.00        0.00
1984     12-        0.00        0.00        0.00        0.00        0.00        0.00
1984     13         0.00        0.00        0.00        0.00        0.00        0.00
1984     14        17.00       16.69        0.31        0.00        0.00        0.00
1984     15       171.00      169.78        1.22        0.00        0.00        0.00
1984     16       891.00      881.13        9.67        0.21        0.00        0.00
1984     17      2813.00     2737.65       72.04        3.31        0.00        0.00
1984     18      8132.00     7793.27      326.48       12.13        0.11        0.00
1984     19     16784.00    15392.04     1321.83       67.94        2.19        0.00
1984     20     22364.00    18942.33     3218.95      192.17       10.32        0.25
1984     21     23880.00    17717.59     5665.87      447.73       43.14        5.66
1984     22     24026.00    14829.51     8236.62      835.11      111.24       13.52
1984     23     22753.00    11418.19     9888.20     1217.31      192.23       37.07
1984     24     20426.00     8146.68    10394.65     1547.47      265.12       72.08
1984     25     17441.00     5446.04     9858.65     1707.88      338.52       89.92
1984     26     14055.00     3456.14     8337.37     1761.03      377.08      123.37
1984     27     11440.00     2338.13     6751.59     1795.56      408.95      145.77
1984     28      9662.00     1734.03     5535.64     1767.46      446.80      178.07
1984     29      7812.00     1287.90     4172.21     1648.08      469.01      234.80
1984     30      6360.00      952.24     3134.05     1572.56      439.59      261.56
1984     31      4944.00      653.51     2286.08     1368.89      392.62      242.91
1984     32      4040.00      505.91     1757.60     1168.34      379.04      229.11
1984     33      3018.00      376.91     1202.22      920.26      315.29      203.33
1984     34      2234.00      252.47      789.22      715.12      281.76      195.41
1984     35      1510.00      162.86      482.57      496.48      198.62      169.49
1984     36      1009.00      102.46      282.41      332.52      142.93      148.67
1984     37       741.00       70.76      170.84      249.35      117.53      132.53
1984     38       387.00       37.29       85.38      117.58       65.51       81.23
1984     39       408.00       37.75       85.73      110.06       74.12      100.34
1984     40       288.00       29.11       52.35       78.73       48.93       78.90
1984     41       201.00       24.20       34.72       46.10       34.31       61.68
1984     42       139.00       11.65       25.28       28.79       25.28       47.99
1984     43        93.00        5.03       14.89       18.66       16.14       38.28
1984     44        62.00        7.19        8.68        7.98       10.49       27.66
1984     45        19.91        1.20        2.59        2.82        2.60       10.71
1984     46         6.01        0.00        0.53        1.57        0.29        3.61
1984     47         3.43        0.00        0.43        1.05        0.17        1.76
1984     48         2.01        0.00        0.33        0.72        0.10        0.85
1984     49         1.18        0.00        0.25        0.47        0.07        0.40
1984     50         0.65        0.00        0.17        0.27        0.03        0.17
1984     51         0.36        0.00        0.11        0.16        0.02        0.07
1984     52         0.23        0.00        0.08        0.10        0.02        0.03
1984     53         0.14        0.00        0.05        0.07        0.00        0.02
1984     54         0.06        0.00        0.03        0.03        0.00        0.01
1984     55+        0.01        0.00        0.00        0.00        0.00        0.00
1985     12-        0.00        0.00        0.00        0.00        0.00        0.00
1985     13         0.00        0.00        0.00        0.00        0.00        0.00
1985     14        18.00       17.71        0.29        0.00        0.00        0.00
1985     15       192.00      190.67        1.33        0.00        0.00        0.00
1985     16       832.00      824.76        7.02        0.10        0.12        0.00
1985     17      2522.00     2460.93       56.54        3.59        0.95        0.00
1985     18      7395.00     7050.20      327.70       16.83        0.28        0.00
1985     19     15231.00    13913.70     1248.00       66.37        2.79        0.13
1985     20     20337.00    17065.45     3039.60      215.31       14.87        1.77
1985     21     23184.00    17110.02     5517.37      499.86       52.12        4.62
1985     22     23838.00    14899.34     7929.52      884.06      112.16       12.93
1985     23     22820.00    11411.04     9847.54     1356.71      179.76       24.97
1985     24     21085.00     8204.87    10723.94     1821.66      281.83       52.70
1985     25     18555.00     5538.15    10385.08     2142.89      388.30      100.59
1985     26     15299.00     3614.02     8850.18     2254.79      436.63      143.37
1985     27     12029.00     2287.45     6956.11     2156.13      449.64      179.67
1985     28      9567.00     1566.51     5315.21     2019.13      464.54      201.63
1985     29      7785.00     1165.74     3991.30     1929.76      464.98      233.22
1985     30      6646.00      911.89     3104.48     1854.51      499.22      275.91
1985     31      5041.00      606.59     2150.27     1584.08      440.73      259.34
1985     32      4145.00      482.74     1619.09     1397.48      395.44      250.24
1985     33      3362.00      380.22     1181.51     1162.62      393.94      243.71
1985     34      2429.00      248.34      791.54      846.73      312.30      230.09
1985     35      1838.00      191.72      541.97      661.03      236.00      207.26
1985     36      1217.00      122.58      324.56      424.37      181.84      163.64
1985     37       773.00       73.50      200.55      240.10      129.52      129.32
1985     38       513.00       40.04      118.52      150.96       89.21      114.27
1985     39       250.00       15.93       53.94       63.88       45.98       70.26
1985     40       253.00       20.77       48.74       66.44       45.91       71.13
1985     41       205.00       18.85       40.75       54.18       31.63       59.59
1985     42       114.00       12.39       19.59       27.49       16.22       38.31
1985     43        92.00        9.98       14.34       15.57       11.87       40.25
1985     44        47.00        2.09        5.54        9.72        4.74       24.92
1985     45        19.72        0.07        1.04        5.71        2.41       10.49
1985     46         6.00        0.33        0.32        1.32        1.41        2.64
1985     47         3.42        0.57        0.23        0.73        0.78        1.11
1985     48         2.00        0.64        0.16        0.38        0.39        0.43
1985     49         1.23        0.59        0.10        0.19        0.19        0.17
1985     50         0.75        0.45        0.06        0.10        0.08        0.06
1985     51         0.43        0.29        0.03        0.05        0.03        0.03
1985     52         0.24        0.17        0.02        0.02        0.02        0.01
1985     53         0.14        0.11        0.01        0.01        0.00        0.00
1985     54         0.07        0.05        0.00        0.00        0.00        0.00
1985     55+        0.01        0.01        0.00        0.00        0.00        0.00
1986     12-        0.00        0.00        0.00        0.00        0.00        0.00
1986     13         0.00        0.00        0.00        0.00        0.00        0.00
1986     14        11.00       11.00        0.00        0.00        0.00        0.00
1986     15       160.00      159.50        0.50        0.00        0.00        0.00
1986     16       709.00      692.72       16.28        0.00        0.00        0.00
1986     17      2297.00     2231.71       65.10        0.19        0.00        0.00
1986     18      6618.00     6307.43      300.09       10.27        0.21        0.00
1986     19     13926.00    12773.91     1090.13       57.14        4.83        0.00
1986     20     18705.00    15835.98     2680.91      172.94       14.94        0.24
1986     21     21488.00    16037.25     4969.42      429.93       45.78        5.61
1986     22     23005.00    14540.05     7542.06      809.61      100.25       13.03
1986     23     22702.00    11678.63     9572.55     1232.85      183.50       34.49
1986     24     21375.00     8633.28    10715.01     1671.26      294.98       60.49
1986     25     18698.00     5822.09    10410.86     1971.82      393.60       99.62
1986     26     15617.00     3697.94     9102.30     2190.09      474.47      152.20
1986     27     12307.00     2367.10     7138.67     2149.39      494.56      157.28
1986     28      9568.00     1628.75     5227.49     2058.46      476.93      176.37
1986     29      7686.00     1175.60     3917.07     1934.64      453.33      205.38
1986     30      6420.00      896.98     3103.74     1734.69      437.63      246.95
1986     31      5316.00      678.16     2322.41     1556.96      457.32      301.14
1986     32      4023.00      480.37     1546.47     1291.45      415.80      288.90
1986     33      3321.00      367.71     1164.93     1126.78      390.08      271.49
1986     34      2559.00      266.03      817.25      895.91      340.67      239.14
1986     35      1936.00      186.61      572.29      685.51      270.78      220.82
1986     36      1411.00      131.99      364.71      484.93      231.17      198.21
1986     37       906.00       93.13      204.35      300.05      154.34      154.13
1986     38       537.00       56.59      119.97      171.81       84.89      103.73
1986     39       349.00       28.54       78.29       96.82       63.36       81.98
1986     40       176.00       12.04       29.55       43.68       34.48       56.25
1986     41       157.00       12.33       20.70       46.57       31.80       45.60
1986     42       145.00       13.12       16.73       43.11       31.94       40.11
1986     43        66.00        7.26        8.04       16.13       12.82       21.76
1986     44        48.00        4.12        8.24       11.04        6.81       17.80
1986     45        14.91        1.08        1.15        2.88        2.78        7.02
1986     46         5.02        0.53        0.00        0.58        1.66        2.27
1986     47         2.96        0.44        0.00        0.40        1.00        1.12
1986     48         1.67        0.35        0.00        0.26        0.55        0.51
1986     49         1.01        0.28        0.00        0.18        0.31        0.25
1986     50         0.63        0.22        0.00        0.12        0.17        0.13
1986     51         0.39        0.16        0.00        0.08        0.10        0.06
1986     52         0.22        0.10        0.00        0.05        0.05        0.03
1986     53         0.12        0.05        0.00        0.02        0.02        0.02
1986     54         0.05        0.03        0.00        0.01        0.01        0.00
1986     55+        0.01        0.00        0.00        0.00        0.00        0.00
1987     12-        0.00        0.00        0.00        0.00        0.00        0.00
1987     13         0.00        0.00        0.00        0.00        0.00        0.00
1987     14        13.00       13.00        0.00        0.00        0.00        0.00
1987     15       158.00      157.82        0.18        0.00        0.00        0.00
1987     16       633.00      624.80        8.20        0.00        0.00        0.00
1987     17      1998.00     1952.98       44.93        0.09        0.00        0.00
1987     18      5867.00     5609.79      250.89        6.32        0.00        0.00
1987     19     12584.00    11490.08     1045.50       47.23        1.06        0.13
1987     20     17481.00    14742.78     2559.28      160.95       16.66        1.33
1987     21     20292.00    15179.60     4683.68      388.52       36.62        3.59
1987     22     22076.00    13979.30     7189.69      783.42      106.20       17.40
1987     23     23339.00    12105.79     9782.11     1237.87      182.21       31.02
1987     24     22358.00     9418.01    10976.14     1660.30      262.08       41.48
1987     25     19706.00     6409.98    10757.26     2076.32      371.43       91.01
1987     26     16703.00     4003.28     9723.82     2364.94      448.91      162.05
1987     27     13662.00     2600.81     7828.14     2472.93      550.05      210.08
1987     28     10803.00     1760.14     5915.78     2330.08      560.00      236.99
1987     29      8320.00     1167.10     4297.80     2090.85      516.79      247.46
1987     30      6775.00      851.38     3225.73     1915.58      509.71      272.61
1987     31      5546.00      631.52     2414.57     1730.77      473.67      295.48
1987     32      4474.00      493.82     1736.30     1511.07      447.96      284.86
1987     33      3557.00      371.67     1230.02     1254.42      423.42      277.47
1987     34      2909.00      277.46      914.40     1043.39      400.05      273.68
1987     35      2268.00      236.56      648.39      816.05      320.93      246.06
1987     36      1565.00      156.61      409.22      547.33      234.55      217.28
1987     37      1191.00      106.35      268.04      411.44      210.09      195.08
1987     38       664.00       62.71      129.26      213.92      125.75      132.37
1987     39       399.00       34.20       74.33      108.37       80.10      102.00
1987     40       245.00       20.07       40.19       64.22       46.96       73.57
1987     41       124.00       10.58       20.03       29.69       24.88       38.82
1987     42       107.00        7.47       12.91       25.51       27.87       33.23
1987     43        75.00        8.52        8.26       19.19       13.94       25.07
1987     44        39.00        3.82        3.47        6.51        6.30       18.90
1987     45        15.09        0.20        0.20        3.43        2.28        8.96
1987     46         5.27        0.00        0.00        2.81        0.28        2.18
1987     47         3.23        0.00        0.00        1.98        0.19        1.06
1987     48         1.86        0.00        0.00        1.27        0.11        0.47
1987     49         1.06        0.00        0.00        0.77        0.07        0.22
1987     50         0.64        0.00        0.00        0.49        0.04        0.11
1987     51         0.41        0.00        0.00        0.32        0.03        0.06
1987     52         0.25        0.00        0.00        0.20        0.02        0.03
1987     53         0.14        0.00        0.00        0.11        0.01        0.02
1987     54         0.05        0.00        0.00        0.05        0.00        0.00
1987     55+        0.01        0.00        0.00        0.01        0.00        0.00
1988     12-        0.00        0.00        0.00        0.00        0.00        0.00
1988     13         0.00        0.00        0.00        0.00        0.00        0.00
1988     14        15.00       15.00        0.00        0.00        0.00        0.00
1988     15       123.00      122.78        0.22        0.00        0.00        0.00
1988     16       607.00      600.53        6.47        0.00        0.00        0.00
1988     17      1788.00     1752.54       35.06        0.40        0.00        0.00
1988     18      5208.00     4955.81      243.25        8.94        0.00        0.00
1988     19     11400.00    10440.19      923.66       35.57        0.45        0.13
1988     20     15770.00    13269.62     2322.62      163.15       12.82        1.79
1988     21     18467.00    13781.95     4244.40      401.68       35.14        3.83
1988     22     20583.00    13199.88     6611.17      674.42       85.85       11.67
1988     23     21355.00    11416.30     8671.20     1063.53      173.13       30.85
1988     24     21740.00     9493.03    10350.43     1584.38      254.58       57.58
1988     25     19751.00     6789.02    10567.47     1967.81      331.50       95.20
1988     26     16852.00     4403.22     9647.41     2214.25      445.65      141.48
