Germany, Female population exposure by birth cohort and age (horizontal parallelograms, age in completed years (ACY))
Last modified: 04/02/2019
Cohort  Age       Exposure
1945     55      366982.00
1946     12      391711.00
1946     13      391873.00
1946     14      391990.00
1946     15      393889.00
1946     16      394897.00
1946     17      396284.00
1946     18      397477.00
1946     19      403263.00
1946     20      408285.00
1946     21      407084.00
1946     22      411399.00
1946     23      419079.00
1946     24      412511.00
1946     25      417963.00
1946     26      422028.00
1946     27      425517.00
1946     28      425052.00
1946     29      421833.00
1946     30      419353.00
1946     31      418020.00
1946     32      417222.00
1946     33      417392.00
1946     34      417808.00
1946     35      417669.00
1946     36      416634.00
1946     37      415150.00
1946     38      412249.00
1946     39      411658.00
1946     40      411617.00
1946     41      414463.00
1946     42      415083.00
1946     43      416136.00
1946     44      416585.00
1946     45      417413.00
1946     46      417956.00
1946     47      417928.00
1946     48      417423.00
1946     49      416948.00
1946     50      416033.00
1946     51      414559.00
1946     52      412971.00
1946     53      411609.00
1946     54      410210.00
1946     55      408812.00
1947     12      438977.00
1947     13      438944.00
1947     14      439189.00
1947     15      439765.00
1947     16      441033.00
1947     17      440894.00
1947     18      445901.00
1947     19      451160.00
1947     20      450977.00
1947     21      456131.00
1947     22      465439.00
1947     23      460015.00
1947     24      466267.00
1947     25      471294.00
1947     26      475861.00
1947     27      475579.00
1947     28      472325.00
1947     29      469874.00
1947     30      468548.00
1947     31      467831.00
1947     32      467898.00
1947     33      468231.00
1947     34      468321.00
1947     35      467037.00
1947     36      465396.00
1947     37      462009.00
1947     38      461486.00
1947     39      461547.00
1947     40      466734.00
1947     41      467614.00
1947     42      469114.00
1947     43      470520.00
1947     44      471069.00
1947     45      472206.00
1947     46      472519.00
1947     47      472117.00
1947     48      471793.00
1947     49      471104.00
1947     50      469732.00
1947     51      468212.00
1947     52      466998.00
1947     53      465747.00
1947     54      464363.00
1947     55      462810.00
1948     12      462231.00
1948     13      461399.00
1948     14      461892.00
1948     15      462832.00
1948     16      461441.00
1948     17      463939.00
1948     18      468514.00
1948     19      469401.00
1948     20      475938.00
1948     21      485848.00
1948     22      480143.00
1948     23      487468.00
1948     24      493759.00
1948     25      499165.00
1948     26      499401.00
1948     27      495987.00
1948     28      493708.00
1948     29      492555.00
1948     30      491819.00
1948     31      492030.00
1948     32      492523.00
1948     33      492464.00
1948     34      491091.00
1948     35      489423.00
1948     36      485719.00
1948     37      485012.00
1948     38      485083.00
1948     39      490130.00
1948     40      491252.00
1948     41      493296.00
1948     42      494341.00
1948     43      495539.00
1948     44      496930.00
1948     45      497447.00
1948     46      497321.00
1948     47      497337.00
1948     48      496680.00
1948     49      495445.00
1948     50      494012.00
1948     51      492888.00
1948     52      491650.00
1948     53      490445.00
1948     54      489069.00
1948     55      487381.00
1949     12      494653.00
1949     13      494847.00
1949     14      495560.00
1949     15      494642.00
1949     16      496631.00
1949     17      499012.00
1949     18      499939.00
1949     19      507022.00
1949     20      518300.00
1949     21      513203.00
1949     22      520540.00
1949     23      527317.00
1949     24      533470.00
1949     25      534081.00
1949     26      530999.00
1949     27      528643.00
1949     28      527875.00
1949     29      527153.00
1949     30      527567.00
1949     31      528169.00
1949     32      528295.00
1949     33      527058.00
1949     34      525299.00
1949     35      521915.00
1949     36      521210.00
1949     37      521298.00
1949     38      528324.00
1949     39      529964.00
1949     40      532750.00
1949     41      534698.00
1949     42      536352.00
1949     43      538137.00
1949     44      538929.00
1949     45      539256.00
1949     46      539550.00
1949     47      539253.00
1949     48      538228.00
1949     49      536995.00
1949     50      536169.00
1949     51      535061.00
1949     52      534182.00
1949     53      533048.00
1949     54      531648.00
1949     55      529975.00
1950     12      508209.00
1950     13      508734.00
1950     14      508046.00
1950     15      509582.00
1950     16      511490.00
1950     17      511936.00
1950     18      518383.00
1950     19      530268.00
1950     20      528230.00
1950     21      536448.00
1950     22      544169.00
1950     23      551839.00
1950     24      553110.00
1950     25      550068.00
1950     26      548257.00
1950     27      547348.00
1950     28      546709.00
1950     29      547028.00
1950     30      547887.00
1950     31      547871.00
1950     32      546375.00
1950     33      544796.00
1950     34      541318.00
1950     35      540934.00
1950     36      541113.00
1950     37      545986.00
1950     38      547638.00
1950     39      550517.00
1950     40      552811.00
1950     41      554491.00
1950     42      556589.00
1950     43      557723.00
1950     44      558038.00
1950     45      558330.00
1950     46      558099.00
1950     47      557058.00
1950     48      555753.00
1950     49      554718.00
1950     50      553883.00
1950     51      552881.00
1950     52      551615.00
1950     53      550083.00
1950     54      548318.00
1950     55      546234.00
1951     12      505960.00
1951     13      503482.00
1951     14      504735.00
1951     15      506239.00
1951     16      506677.00
1951     17      509343.00
1951     18      518536.00
1951     19      520376.00
1951     20      528996.00
1951     21      536095.00
1951     22      543215.00
1951     23      544347.00
1951     24      541793.00
1951     25      540166.00
1951     26      539164.00
1951     27      538836.00
1951     28      539072.00
1951     29      539673.00
1951     30      540086.00
1951     31      538924.00
1951     32      537553.00
1951     33      534885.00
1951     34      534646.00
1951     35      534941.00
1951     36      537279.00
1951     37      539375.00
1951     38      542849.00
1951     39      545641.00
1951     40      547543.00
1951     41      549802.00
1951     42      551358.00
1951     43      552217.00
1951     44      552977.00
1951     45      553020.00
1951     46      552288.00
1951     47      551307.00
1951     48      550688.00
1951     49      550122.00
1951     50      549395.00
1951     51      548484.00
1951     52      547214.00
1951     53      545782.00
1951     54      544003.00
1951     55      541803.00
1952     12      507832.00
1952     13      508704.00
1952     14      509907.00
1952     15      510386.00
1952     16      512541.00
1952     17      517027.00
1952     18      521579.00
1952     19      531255.00
1952     20      540731.00
1952     21      549901.00
1952     22      551803.00
1952     23      549746.00
1952     24      548481.00
1952     25      548162.00
1952     26      548002.00
1952     27      548585.00
1952     28      549674.00
1952     29      549918.00
1952     30      548787.00
1952     31      547278.00
1952     32      544755.00
1952     33      544417.00
1952     34      545041.00
1952     35      544715.00
1952     36      547211.00
1952     37      551145.00
1952     38      553961.00
1952     39      556245.00
1952     40      558982.00
1952     41      560571.00
1952     42      561302.00
1952     43      562253.00
1952     44      562416.00
1952     45      561827.00
1952     46      560733.00
1952     47      560065.00
1952     48      559371.00
1952     49      558703.00
1952     50      557853.00
1952     51      556697.00
1952     52      555301.00
1952     53      553524.00
1952     54      551322.00
1952     55      549186.00
1953     12      506157.00
1953     13      507137.00
1953     14      507606.00
1953     15      509305.00
1953     16      512532.00
1953     17      514891.00
1953     18      522473.00
1953     19      531643.00
1953     20      542093.00
1953     21      544365.00
1953     22      542900.00
1953     23      542231.00
1953     24      542643.00
1953     25      543000.00
1953     26      543966.00
1953     27      545252.00
1953     28      545520.00
1953     29      544525.00
1953     30      543226.00
1953     31      541031.00
1953     32      541066.00
1953     33      541700.00
1953     34      539620.00
1953     35      542771.00
1953     36      546895.00
1953     37      549800.00
1953     38      552136.00
1953     39      555026.00
1953     40      557130.00
1953     41      558182.00
1953     42      559136.00
1953     43      559402.00
1953     44      558756.00
1953     45      557621.00
1953     46      557130.00
1953     47      556606.00
1953     48      556194.00
1953     49      555495.00
1953     50      554411.00
1953     51      553222.00
1953     52      551742.00
1953     53      549851.00
1953     54      547986.00
1953     55      546040.00
1954     12      517294.00
1954     13      517603.00
1954     14      518889.00
1954     15      521584.00
1954     16      527011.00
1954     17      531732.00
1954     18      539379.00
1954     19      550258.00
1954     20      553792.00
1954     21      552922.00
1954     22      552904.00
1954     23      553704.00
1954     24      554645.00
1954     25      555830.00
1954     26      557707.00
1954     27      558182.00
1954     28      557242.00
1954     29      555989.00
1954     30      554198.00
1954     31      554234.00
1954     32      555274.00
1954     33      548309.00
1954     34      551904.00
1954     35      556586.00
1954     36      560279.00
1954     37      563022.00
1954     38      566520.00
1954     39      568960.00
1954     40      570517.00
1954     41      571895.00
1954     42      572448.00
1954     43      571903.00
1954     44      571001.00
1954     45      570777.00
1954     46      570415.00
1954     47      570162.00
1954     48      569709.00
1954     49      568820.00
1954     50      567842.00
1954     51      566449.00
1954     52      564699.00
1954     53      562919.00
1954     54      561022.00
1954     55      558989.00
1955     12      517884.00
1955     13      519038.00
1955     14      521130.00
1955     15      521261.00
1955     16      525244.00
1955     17      529558.00
1955     18      537987.00
1955     19      541987.00
1955     20      542519.00
1955     21      543123.00
1955     22      544705.00
1955     23      546083.00
1955     24      548055.00
1955     25      550563.00
1955     26      551568.00
1955     27      550711.00
1955     28      549505.00
1955     29      547967.00
1955     30      548291.00
1955     31      549384.00
1955     32      548966.00
1955     33      552743.00
1955     34      558145.00
1955     35      562338.00
1955     36      565445.00
1955     37      569360.00
1955     38      572069.00
1955     39      573794.00
1955     40      575482.00
1955     41      576354.00
1955     42      576120.00
1955     43      575078.00
1955     44      574833.00
1955     45      574577.00
1955     46      574592.00
1955     47      574219.00
1955     48      573456.00
1955     49      572577.00
1955     50      571347.00
1955     51      569667.00
1955     52      568014.00
1955     53      566272.00
1955     54      564316.00
1955     55      562357.00
1956     12      534202.00
1956     13      535914.00
1956     14      534421.00
1956     15      538194.00
1956     16      541836.00
1956     17      546680.00
1956     18      549901.00
1956     19      550781.00
1956     20      552618.00
1956     21      554532.00
1956     22      556260.00
1956     23      558804.00
1956     24      561325.00
1956     25      562312.00
1956     26      561707.00
1956     27      560546.00
1956     28      559497.00
1956     29      560028.00
1956     30      561453.00
1956     31      561850.00
1956     32      566055.00
1956     33      571664.00
1956     34      575935.00
1956     35      579152.00
1956     36      583104.00
1956     37      585701.00
1956     38      587418.00
1956     39      589040.00
1956     40      589829.00
1956     41      589489.00
1956     42      588565.00
1956     43      588319.00
1956     44      588086.00
1956     45      588104.00
1956     46      587792.00
1956     47      587013.00
1956     48      586082.00
1956     49      584952.00
1956     50      583273.00
1956     51      581704.00
1956     52      579928.00
1956     53      578186.00
1956     54      576205.00
1956     55      574344.00
1957     12      547224.00
1957     13      546128.00
1957     14      548938.00
1957     15      552177.00
1957     16      555683.00
1957     17      557515.00
1957     18      557814.00
1957     19      559417.00
1957     20      562529.00
1957     21      564373.00
1957     22      566554.00
1957     23      569354.00
1957     24      570475.00
1957     25      570043.00
1957     26      569060.00
1957     27      568170.00
1957     28      568839.00
1957     29      570603.00
1957     30      571143.00
1957     31      575842.00
1957     32      582099.00
1957     33      586593.00
1957     34      589994.00
1957     35      594281.00
1957     36      597303.00
1957     37      599194.00
1957     38      601277.00
1957     39      602064.00
1957     40      601895.00
1957     41      600841.00
1957     42      600854.00
1957     43      600732.00
1957     44      600814.00
1957     45      600559.00
1957     46      599839.00
1957     47      598987.00
1957     48      597906.00
1957     49      596404.00
1957     50      594862.00
1957     51      593359.00
1957     52      591688.00
1957     53      589900.00
1957     54      588475.00
1957     55      587365.00
1958     12      554368.00
1958     13      556718.00
1958     14      559265.00
1958     15      562895.00
1958     16      564658.00
1958     17      564434.00
1958     18      565850.00
1958     19      568608.00
1958     20      571762.00
1958     21      574476.00
1958     22      577502.00
1958     23      579108.00
1958     24      578632.00
1958     25      577752.00
1958     26      577378.00
1958     27      578054.00
1958     28      579778.00
1958     29      578603.00
1958     30      583496.00
1958     31      589947.00
1958     32      594614.00
1958     33      598488.00
1958     34      603178.00
1958     35      606476.00
1958     36      608517.00
1958     37      610608.00
1958     38      611667.00
1958     39      611519.00
1958     40      610656.00
1958     41      610737.00
1958     42      610813.00
1958     43      611082.00
1958     44      610962.00
1958     45      610406.00
1958     46      609787.00
1958     47      608773.00
1958     48      607380.00
1958     49      605986.00
1958     50      604382.00
1958     51      602862.00
1958     52      601367.00
1958     53      600035.00
1958     54      599063.00
1958     55      598011.00
1959     12      586531.00
1959     13      588589.00
1959     14      591236.00
1959     15      593289.00
1959     16      592986.00
1959     17      593884.00
1959     18      596398.00
1959     19      599669.00
1959     20      603537.00
1959     21      607282.00
1959     22      608671.00
1959     23      608301.00
1959     24      607390.00
1959     25      607103.00
1959     26      608148.00
1959     27      610098.00
1959     28      608427.00
1959     29      613870.00
1959     30      621093.00
1959     31      626013.00
1959     32      629992.00
1959     33      635198.00
1959     34      638666.00
1959     35      640904.00
1959     36      643147.00
1959     37      644481.00
1959     38      644208.00
1959     39      643279.00
1959     40      643509.00
1959     41      643593.00
1959     42      644064.00
1959     43      644000.00
1959     44      643511.00
1959     45      642989.00
1959     46      642033.00
1959     47      640817.00
1959     48      639480.00
1959     49      638196.00
1959     50      636849.00
1959     51      635450.00
1959     52      634292.00
1959     53      633395.00
1959     54      632505.00
1959     55      631628.00
1960     12      604833.00
1960     13      607326.00
1960     14      609329.00
1960     15      609412.00
1960     16      610165.00
1960     17      611919.00
1960     18      615316.00
1960     19      619668.00
1960     20      625071.00
1960     21      627121.00
1960     22      626851.00
1960     23      625925.00
1960     24      625641.00
1960     25      626735.00
1960     26      628932.00
1960     27      626663.00
1960     28      631600.00
1960     29      638765.00
1960     30      643709.00
1960     31      648231.00
1960     32      653896.00
1960     33      657303.00
1960     34      659364.00
1960     35      661532.00
1960     36      662638.00
1960     37      662420.00
1960     38      661388.00
1960     39      661565.00
1960     40      661715.00
1960     41      662171.00
1960     42      662216.00
1960     43      661661.00
1960     44      660989.00
1960     45      659984.00
1960     46      658448.00
1960     47      657065.00
1960     48      655515.00
1960     49      653851.00
1960     50      652325.00
1960     51      651174.00
1960     52      650605.00
1960     53      649900.00
1960     54      649207.00
1960     55      648841.00
1961     12      626746.00
1961     13      628185.00
1961     14      628199.00
1961     15      629014.00
1961     16      629994.00
1961     17      631761.00
1961     18      635583.00
1961     19      640506.00
1961     20      643953.00
1961     21      643738.00
1961     22      643095.00
1961     23      643046.00
1961     24      644376.00
1961     25      646790.00
1961     26      645071.00
1961     27      650228.00
1961     28      657852.00
1961     29      662700.00
1961     30      667328.00
1961     31      672872.00
1961     32      676472.00
1961     33      678432.00
1961     34      680724.00
1961     35      682048.00
1961     36      681831.00
1961     37      680788.00
1961     38      680914.00
1961     39      680964.00
1961     40      681611.00
1961     41      681871.00
1961     42      681459.00
1961     43      681107.00
1961     44      680237.00
1961     45      678829.00
1961     46      677571.00
1961     47      676245.00
1961     48      674987.00
1961     49      673723.00
1961     50      672778.00
1961     51      672380.00
1961     52      671885.00
1961     53      671413.00
1961     54      671173.00
1961     55      669440.00
1962     12      629515.00
1962     13      629568.00
1962     14      630152.00
1962     15      631347.00
1962     16      633031.00
1962     17      636201.00
1962     18      641160.00
1962     19      644316.00
1962     20      645302.00
1962     21      644882.00
1962     22      644718.00
1962     23      646374.00
1962     24      649044.00
1962     25      648596.00
1962     26      654395.00
1962     27      662795.00
1962     28      667976.00
1962     29      672620.00
1962     30      678627.00
1962     31      682397.00
1962     32      684421.00
1962     33      686895.00
1962     34      688410.00
1962     35      688070.00
1962     36      686923.00
1962     37      687242.00
1962     38      687218.00
1962     39      687750.00
1962     40      687995.00
1962     41      687723.00
1962     42      687366.00
1962     43      686463.00
1962     44      685014.00
1962     45      683778.00
1962     46      682463.00
1962     47      681157.00
1962     48      680082.00
1962     49      679359.00
1962     50      679132.00
1962     51      678865.00
1962     52      678727.00
1962     53      678752.00
1962     54      677406.00
1962     55              .
1963     12      650074.00
1963     13      650521.00
1963     14      651564.00
1963     15      653323.00
1963     16      656027.00
1963     17      660345.00
1963     18      663096.00
1963     19      664423.00
1963     20      665013.00
1963     21      665181.00
1963     22      666765.00
1963     23      669682.00
1963     24      666948.00
1963     25      672836.00
1963     26      681537.00
1963     27      686672.00
1963     28      691883.00
1963     29      698245.00
1963     30      702121.00
1963     31      703917.00
1963     32      706361.00
1963     33      707833.00
1963     34      707382.00
1963     35      706149.00
1963     36      706223.00
1963     37      706186.00
1963     38      706666.00
1963     39      706892.00
1963     40      706474.00
1963     41      706169.00
1963     42      705263.00
1963     43      703984.00
1963     44      702795.00
1963     45      701521.00
1963     46      700381.00
1963     47      699278.00
1963     48      698687.00
1963     49      698645.00
1963     50      698830.00
1963     51      698833.00
1963     52      699283.00
1963     53      698174.00
1963     54              .
1963     55              .
1964     12      652508.00
1964     13      653410.00
1964     14      655017.00
1964     15      657804.00
1964     16      661982.00
1964     17      664561.00
1964     18      665323.00
1964     19      665640.00
1964     20      666581.00
1964     21      668332.00
1964     22      671767.00
1964     23      669242.00
1964     24      675739.00
1964     25      684467.00
1964     26      690436.00
1964     27      695530.00
1964     28      701989.00
1964     29      705949.00
1964     30      707824.00
1964     31      710066.00
1964     32      711485.00
1964     33      710980.00
1964     34      709469.00
1964     35      709903.00
1964     36      710039.00
1964     37      710506.00
1964     38      710835.00
1964     39      710325.00
1964     40      709790.00
1964     41      708965.00
1964     42      707638.00
1964     43      706552.00
1964     44      705315.00
1964     45      704154.00
1964     46      703503.00
1964     47      702860.00
1964     48      703098.00
1964     49      703380.00
1964     50      703668.00
1964     51      704276.00
1964     52      703375.00
1964     53              .
1964     54              .
1964     55              .
1965     12      637060.00
1965     13      638669.00
1965     14      641162.00
1965     15      644774.00
1965     16      647006.00
1965     17      647024.00
1965     18      647014.00
1965     19      647659.00
1965     20      650510.00
1965     21      653805.00
1965     22      652568.00
1965     23      659339.00
1965     24      668582.00
1965     25      674627.00
1965     26      679962.00
1965     27      686926.00
1965     28      691024.00
1965     29      692970.00
1965     30      695193.00
1965     31      696604.00
1965     32      696159.00
1965     33      694780.00
1965     34      694784.00
1965     35      694699.00
1965     36      695349.00
1965     37      695625.00
1965     38      695054.00
1965     39      694603.00
1965     40      693744.00
1965     41      692430.00
1965     42      691261.00
1965     43      689925.00
1965     44      688756.00
1965     45      687989.00
1965     46      687675.00
1965     47      688004.00
1965     48      688428.00
1965     49      689133.00
1965     50      690454.00
1965     51      689985.00
1965     52              .
1965     53              .
1965     54              .
1965     55              .
1966     12      632743.00
1966     13      635006.00
1966     14      638002.00
1966     15      641517.00
1966     16      641034.00
1966     17      640076.00
1966     18      639953.00
1966     19      642203.00
1966     20      646455.00
1966     21      648355.00
1966     22      654830.00
1966     23      664256.00
1966     24      670416.00
1966     25      675870.00
1966     26      683227.00
1966     27      687626.00
1966     28      689800.00
1966     29      692244.00
1966     30      693691.00
1966     31      693118.00
1966     32      691743.00
1966     33      691676.00
1966     34      691751.00
1966     35      692693.00
1966     36      692857.00
1966     37      692541.00
1966     38      692163.00
1966     39      691429.00
1966     40      690026.00
1966     41      688913.00
1966     42      687588.00
1966     43      686463.00
1966     44      685765.00
1966     45      685674.00
1966     46      686405.00
1966     47      687004.00
1966     48      687907.00
1966     49      689375.00
1966     50      689115.00
1966     51              .
1966     52              .
1966     53              .
1966     54              .
1966     55              .
1967     12      612201.00
1967     13      614538.00
1967     14      616480.00
1967     15      616614.00
1967     16      615515.00
1967     17      614348.00
1967     18      616078.00
1967     19      619795.00
1967     20      625766.00
1967     21      632329.00
1967     22      641601.00
1967     23      648343.00
1967     24      654775.00
1967     25      662807.00
1967     26      667252.00
1967     27      669397.00
1967     28      672077.00
1967     29      673843.00
1967     30      673072.00
1967     31      671809.00
1967     32      671708.00
1967     33      671728.00
1967     34      672723.00
1967     35      672995.00
1967     36      672447.00
1967     37      671864.00
1967     38      670933.00
1967     39      669412.00
1967     40      668352.00
1967     41      667368.00
1967     42      666301.00
1967     43      665879.00
1967     44      665873.00
1967     45      667014.00
1967     46      668124.00
1967     47      669462.00
1967     48      671607.00
1967     49      671780.00
1967     50              .
1967     51              .
1967     52              .
1967     53              .
1967     54              .
1967     55              .
1968     12      592142.00
1968     13      593818.00
1968     14      593874.00
1968     15      593202.00
1968     16      591236.00
1968     17      591707.00
1968     18      594394.00
1968     19      600723.00
1968     20      607946.00
1968     21      617869.00
1968     22      625158.00
1968     23      632176.00
1968     24      641117.00
1968     25      645882.00
1968     26      648294.00
1968     27      651251.00
1968     28      653015.00
1968     29      652468.00
1968     30      651173.00
1968     31      651903.00
1968     32      652100.00
1968     33      653170.00
1968     34      653608.00
1968     35      653336.00
1968     36      652358.00
1968     37      651446.00
1968     38      649939.00
1968     39      648688.00
1968     40      647556.00
1968     41      646702.00
1968     42      646045.00
1968     43      646200.00
1968     44      647571.00
1968     45      649023.00
1968     46      650747.00
1968     47      653581.00
1968     48      654117.00
1968     49              .
1968     50              .
1968     51              .
1968     52              .
1968     53              .
1968     54              .
1968     55              .
1969     12      559509.00
1969     13      559382.00
1969     14      558461.00
1969     15      556593.00
1969     16      556979.00
1969     17      558470.00
1969     18      564373.00
1969     19      571395.00
1969     20      582071.00
1969     21      589792.00
1969     22      597158.00
1969     23      606591.00
1969     24      612218.00
1969     25      614822.00
1969     26      618335.00
1969     27      620505.00
1969     28      620274.00
1969     29      619529.00
1969     30      620053.00
1969     31      620257.00
1969     32      621475.00
1969     33      622155.00
1969     34      622043.00
1969     35      621612.00
1969     36      620618.00
1969     37      619169.00
1969     38      618036.00
1969     39      616884.00
1969     40      615942.00
1969     41      615554.00
1969     42      615826.00
1969     43      617164.00
1969     44      618966.00
1969     45      620979.00
1969     46      624114.00
1969     47      624889.00
1969     48              .
1969     49              .
1969     50              .
1969     51              .
1969     52              .
1969     53              .
1969     54              .
1969     55              .
1970     12      510272.00
1970     13      509309.00
1970     14      507276.00
1970     15      507912.00
1970     16      509266.00
1970     17      513627.00
1970     18      518730.00
1970     19      528553.00
1970     20      537909.00
1970     21      546132.00
1970     22      556288.00
1970     23      562889.00
1970     24      566667.00
1970     25      570680.00
1970     26      573401.00
1970     27      573944.00
1970     28      573698.00
1970     29      574730.00
1970     30      575612.00
1970     31      577268.00
1970     32      578220.00
1970     33      578213.00
1970     34      578059.00
1970     35      577400.00
1970     36      576092.00
1970     37      575124.00
1970     38      574140.00
1970     39      573228.00
1970     40      572879.00
1970     41      573174.00
1970     42      574871.00
1970     43      576696.00
1970     44      579006.00
1970     45      582482.00
1970     46      583694.00
1970     47              .
1970     48              .
1970     49              .
1970     50              .
1970     51              .
1970     52              .
1970     53              .
1970     54              .
1970     55              .
1971     12      490216.00
1971     13      488192.00
1971     14      488488.00
1971     15      489905.00
1971     16      488037.00
1971     17      490628.00
1971     18      498056.00
1971     19      507330.00
1971     20      516821.00
1971     21      527550.00
1971     22      534486.00
1971     23      539237.00
1971     24      544301.00
1971     25      547703.00
1971     26      548489.00
1971     27      548906.00
1971     28      550427.00
1971     29      551673.00
1971     30      553773.00
1971     31      554949.00
1971     32      555315.00
1971     33      555304.00
1971     34      554831.00
1971     35      553654.00
1971     36      552760.00
1971     37      551712.00
1971     38      550795.00
1971     39      550698.00
1971     40      551398.00
1971     41      553128.00
1971     42      555059.00
1971     43      557547.00
1971     44      561222.00
1971     45      562689.00
1971     46              .
1971     47              .
1971     48              .
1971     49              .
1971     50              .
1971     51              .
1971     52              .
1971     53              .
1971     54              .
1971     55              .
1972     12      432015.00
1972     13      432110.00
1972     14      433253.00
1972     15      432076.00
1972     16      434893.00
1972     17      439123.00
1972     18      446547.00
1972     19      455176.00
1972     20      466909.00
1972     21      474528.00
1972     22      480115.00
1972     23      486324.00
1972     24      490972.00
1972     25      492530.00
1972     26      493051.00
1972     27      495276.00
1972     28      497010.00
1972     29      499624.00
1972     30      501443.00
1972     31      501935.00
1972     32      502280.00
1972     33      502193.00
1972     34      501226.00
1972     35      500574.00
1972     36      499846.00
1972     37      499224.00
1972     38      498977.00
1972     39      499631.00
1972     40      501782.00
1972     41      504019.00
1972     42      506780.00
1972     43      510837.00
1972     44      512426.00
1972     45              .
1972     46              .
1972     47              .
1972     48              .
1972     49              .
1972     50              .
1972     51              .
1972     52              .
1972     53              .
1972     54              .
1972     55              .
1973     12      388472.00
1973     13      389527.00
1973     14      385350.00
1973     15      388743.00
1973     16      393278.00
1973     17      398193.00
1973     18      405518.00
1973     19      416143.00
1973     20      424681.00
1973     21      431199.00
1973     22      437861.00
1973     23      443300.00
1973     24      445998.00
1973     25      447963.00
1973     26      450817.00
1973     27      453335.00
1973     28      456398.00
1973     29      458715.00
1973     30      459766.00
1973     31      460375.00
1973     32      460537.00
1973     33      459964.00
1973     34      459327.00
1973     35      458928.00
1973     36      458722.00
1973     37      458690.00
1973     38      459567.00
1973     39      461881.00
1973     40      464328.00
1973     41      467300.00
1973     42      472076.00
1973     43      474234.00
1973     44              .
1973     45              .
1973     46              .
1973     47              .
1973     48              .
1973     49              .
1973     50              .
1973     51              .
1973     52              .
1973     53              .
1973     54              .
1973     55              .
1974     12      380512.00
1974     13      376195.00
1974     14      379065.00
1974     15      383874.00
1974     16      389116.00
1974     17      394024.00
1974     18      402015.00
1974     19      410277.00
1974     20      417719.00
1974     21      425260.00
1974     22      431251.00
1974     23      434940.00
1974     24      438008.00
1974     25      441734.00
1974     26      444542.00
1974     27      448549.00
1974     28      451180.00
1974     29      452654.00
1974     30      453808.00
1974     31      454205.00
1974     32      453603.00
1974     33      453388.00
1974     34      453060.00
1974     35      452934.00
1974     36      453147.00
1974     37      454315.00
1974     38      456664.00
1974     39      459295.00
1974     40      462502.00
1974     41      467556.00
1974     42      469802.00
1974     43              .
1974     44              .
1974     45              .
1974     46              .
1974     47              .
1974     48              .
1974     49              .
1974     50              .
1974     51              .
1974     52              .
1974     53              .
1974     54              .
1974     55              .
1975     12      366247.00
1975     13      369045.00
1975     14      373480.00
1975     15      378491.00
1975     16      383309.00
1975     17      388613.00
1975     18      394618.00
1975     19      401561.00
1975     20      409920.00
1975     21      416514.00
1975     22      421240.00
1975     23      424876.00
1975     24      429561.00
1975     25      433524.00
1975     26      437923.00
1975     27      440999.00
1975     28      442965.00
1975     29      444491.00
1975     30      445160.00
1975     31      444532.00
1975     32      444137.00
1975     33      443734.00
1975     34      443678.00
1975     35      444112.00
1975     36      445255.00
1975     37      447891.00
1975     38      450630.00
1975     39      454252.00
1975     40      459589.00
1975     41      461879.00
1975     42              .
1975     43              .
1975     44              .
1975     45              .
1975     46              .
1975     47              .
1975     48              .
1975     49              .
1975     50              .
1975     51              .
1975     52              .
1975     53              .
1975     54              .
1975     55              .
1976     12      380934.00
1976     13      385306.00
1976     14      389871.00
1976     15      394668.00
1976     16      399744.00
1976     17      403691.00
1976     18      408605.00
1976     19      416182.00
1976     20      423589.00
1976     21      428770.00
1976     22      433200.00
1976     23      438615.00
1976     24      443860.00
1976     25      449203.00
1976     26      452587.00
1976     27      454892.00
1976     28      456640.00
1976     29      457466.00
1976     30      457168.00
1976     31      456709.00
1976     32      456241.00
1976     33      456098.00
1976     34      456826.00
1976     35      458118.00
1976     36      460737.00
1976     37      463710.00
1976     38      467299.00
1976     39      472497.00
1976     40      475288.00
1976     41              .
1976     42              .
1976     43              .
1976     44              .
1976     45              .
1976     46              .
1976     47              .
1976     48              .
1976     49              .
1976     50              .
1976     51              .
1976     52              .
1976     53              .
1976     54              .
1976     55              .
1977     12      390546.00
1977     13      394615.00
1977     14      398947.00
1977     15      403779.00
1977     16      407750.00
1977     17      411130.00
1977     18      416448.00
1977     19      423450.00
1977     20      429530.00
1977     21      434595.00
1977     22      440955.00
1977     23      447033.00
1977     24      453733.00
1977     25      458235.00
1977     26      460701.00
1977     27      462656.00
1977     28      463659.00
1977     29      463476.00
1977     30      462921.00
1977     31      462491.00
1977     32      462389.00
1977     33      463097.00
1977     34      464605.00
1977     35      467494.00
1977     36      470570.00
1977     37      474312.00
1977     38      480310.00
1977     39      483075.00
1977     40              .
1977     41              .
1977     42              .
1977     43              .
1977     44              .
1977     45              .
1977     46              .
1977     47              .
1977     48              .
1977     49              .
1977     50              .
1977     51              .
1977     52              .
1977     53              .
1977     54              .
1977     55              .
1978     12      397664.00
1978     13      401654.00
1978     14      405939.00
1978     15      409564.00
1978     16      412733.00
1978     17      416395.00
1978     18      420995.00
1978     19      426655.00
1978     20      432514.00
1978     21      438892.00
1978     22      445670.00
1978     23      453522.00
1978     24      459349.00
1978     25      462835.00
1978     26      465068.00
1978     27      466476.00
1978     28      466440.00
1978     29      466162.00
1978     30      465599.00
1978     31      465560.00
1978     32      466361.00
1978     33      467930.00
1978     34      470965.00
1978     35      474474.00
1978     36      478458.00
