East Germany, Female population exposure by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 04/02/2019
Year    ARDY   Cohort       Exposure
1979     39     1940       141866.00
1979     40     1939       140377.67
1979     41     1938       129313.50
1979     42     1937       121956.00
1979     43     1936       122470.67
1979     44     1935       122492.67
1979     45     1934       116286.50
1979     46     1933        94043.17
1979     47     1932        94634.33
1979     48     1931        98537.33
1979     49     1930       107494.67
1979     50     1929       105590.83
1979     51     1928       106074.50
1979     52     1927       100039.00
1979     53     1926       103173.17
1979     54     1925       104159.83
1979     55     1924        98849.83
1980     12     1968        59448.17
1980     13     1967       119981.12
1980     14     1966       127068.27
1980     15     1965       132300.62
1980     16     1964       138021.92
1980     17     1963       141938.26
1980     18     1962       140093.20
1980     19     1961       141218.28
1980     20     1960       137188.74
1980     21     1959       134511.23
1980     22     1958       124929.46
1980     23     1957       124384.56
1980     24     1956       126569.48
1980     25     1955       128378.35
1980     26     1954       128276.13
1980     27     1953       127969.23
1980     28     1952       126837.22
1980     29     1951       125307.46
1980     30     1950       120958.93
1980     31     1949       105344.91
1980     32     1948        89476.65
1980     33     1947        87623.26
1980     34     1946        66074.40
1980     35     1945        74875.33
1980     36     1944       108894.83
1980     37     1943       112244.50
1980     38     1942       108755.50
1980     39     1941       136192.00
1980     40     1940       141595.00
1980     41     1939       140107.50
1980     42     1938       129030.17
1980     43     1937       121646.17
1980     44     1936       122166.83
1980     45     1935       122155.67
1980     46     1934       115941.17
1980     47     1933        93744.67
1980     48     1932        94286.33
1980     49     1931        98177.67
1980     50     1930       107076.67
1980     51     1929       105124.50
1980     52     1928       105552.33
1980     53     1927        99527.83
1980     54     1926       102573.33
1980     55     1925       103503.33
1981     12     1969        58035.11
1981     13     1968       116058.07
1981     14     1967       120078.34
1981     15     1966       127383.00
1981     16     1965       132275.15
1981     17     1964       138132.16
1981     18     1963       141751.59
1981     19     1962       140095.37
1981     20     1961       141287.13
1981     21     1960       136933.29
1981     22     1959       134027.49
1981     23     1958       124427.02
1981     24     1957       123772.14
1981     25     1956       125888.64
1981     26     1955       127909.35
1981     27     1954       127587.04
1981     28     1953       127497.72
1981     29     1952       126364.91
1981     30     1951       125094.86
1981     31     1950       120641.36
1981     32     1949       105130.88
1981     33     1948        89223.62
1981     34     1947        87408.07
1981     35     1946        65865.78
1981     36     1945        74559.17
1981     37     1944       108605.50
1981     38     1943       111975.17
1981     39     1942       108455.17
1981     40     1941       135915.83
1981     41     1940       141331.33
1981     42     1939       139719.83
1981     43     1938       128784.17
1981     44     1937       121289.67
1981     45     1936       121844.67
1981     46     1935       121661.50
1981     47     1934       115681.50
1981     48     1933        93514.33
1981     49     1932        93884.50
1981     50     1931        97847.33
1981     51     1930       106690.00
1981     52     1929       104608.33
1981     53     1928       105030.17
1981     54     1927        98915.50
1981     55     1926       101997.67
1982     12     1970        57293.31
1982     13     1969       113202.39
1982     14     1968       116002.60
1982     15     1967       120155.35
1982     16     1966       127657.92
1982     17     1965       132246.65
1982     18     1964       138326.70
1982     19     1963       141683.88
1982     20     1962       140036.72
1982     21     1961       141161.77
1982     22     1960       136479.36
1982     23     1959       133452.53
1982     24     1958       123871.22
1982     25     1957       123122.75
1982     26     1956       125231.05
1982     27     1955       127419.32
1982     28     1954       126896.32
1982     29     1953       127016.20
1982     30     1952       125885.21
1982     31     1951       124858.32
1982     32     1950       120320.76
1982     33     1949       104907.50
1982     34     1948        88936.70
1982     35     1947        87193.19
1982     36     1946        65639.59
1982     37     1945        74224.83
1982     38     1944       108302.17
1982     39     1943       111708.33
1982     40     1942       108146.50
1982     41     1941       135613.00
1982     42     1940       141037.00
1982     43     1939       139303.33
1982     44     1938       128521.17
1982     45     1937       120933.50
1982     46     1936       121487.50
1982     47     1935       121158.00
1982     48     1934       115372.33
1982     49     1933        93266.50
1982     50     1932        93455.33
1982     51     1931        97481.83
1982     52     1930       106238.67
1982     53     1929       104025.17
1982     54     1928       104504.50
1982     55     1927        98268.33
1983     12     1971        57118.85
1983     13     1970       113013.25
1983     14     1969       113146.70
1983     15     1968       115948.02
1983     16     1967       120075.03
1983     17     1966       127562.31
1983     18     1965       132156.97
1983     19     1964       138388.14
1983     20     1963       141821.60
1983     21     1962       140024.61
1983     22     1961       141002.71
1983     23     1960       136241.33
1983     24     1959       133172.91
1983     25     1958       123594.94
1983     26     1957       122871.17
1983     27     1956       124984.95
1983     28     1955       127188.26
1983     29     1954       126688.22
1983     30     1953       126801.70
1983     31     1952       125667.46
1983     32     1951       124645.49
1983     33     1950       120117.40
1983     34     1949       104711.60
1983     35     1948        88779.72
1983     36     1947        86998.24
1983     37     1946        65497.07
1983     38     1945        74042.17
1983     39     1944       108077.17
1983     40     1943       111483.83
1983     41     1942       107916.67
1983     42     1941       135293.17
1983     43     1940       140712.67
1983     44     1939       138963.50
1983     45     1938       128204.83
1983     46     1937       120609.17
1983     47     1936       121105.00
1983     48     1935       120772.00
1983     49     1934       114953.83
1983     50     1933        92911.83
1983     51     1932        93036.33
1983     52     1931        97031.83
1983     53     1930       105679.33
1983     54     1929       103446.00
1983     55     1928       103931.50
1984     12     1972        52995.25
1984     13     1971       111316.07
1984     14     1970       112829.76
1984     15     1969       112955.64
1984     16     1968       115791.74
1984     17     1967       119890.10
1984     18     1966       127457.60
1984     19     1965       132114.38
1984     20     1964       138293.69
1984     21     1963       141608.91
1984     22     1962       139684.81
1984     23     1961       140510.56
1984     24     1960       135709.84
1984     25     1959       132686.19
1984     26     1958       123164.89
1984     27     1957       122424.66
1984     28     1956       124538.26
1984     29     1955       126709.10
1984     30     1954       126258.69
1984     31     1953       126357.90
1984     32     1952       125249.45
1984     33     1951       124203.06
1984     34     1950       119702.87
1984     35     1949       104330.00
1984     36     1948        88488.76
1984     37     1947        86667.56
1984     38     1946        65255.46
1984     39     1945        73760.50
1984     40     1944       107698.67
1984     41     1943       111105.50
1984     42     1942       107537.83
1984     43     1941       134835.17
1984     44     1940       140275.00
1984     45     1939       138518.50
1984     46     1938       127775.00
1984     47     1937       120189.17
1984     48     1936       120678.67
1984     49     1935       120320.33
1984     50     1934       114489.00
1984     51     1933        92469.33
1984     52     1932        92570.50
1984     53     1931        96511.67
1984     54     1930       105061.67
1984     55     1929       102846.83
1985     12     1973        44708.39
1985     13     1972        95303.75
1985     14     1971       111044.66
1985     15     1970       112560.53
1985     16     1969       112683.02
1985     17     1968       115544.67
1985     18     1967       119817.82
1985     19     1966       127489.94
1985     20     1965       132119.24
1985     21     1964       138069.69
1985     22     1963       141105.38
1985     23     1962       139162.76
1985     24     1961       139876.33
1985     25     1960       135077.85
1985     26     1959       132179.51
1985     27     1958       122677.71
1985     28     1957       121904.89
1985     29     1956       124041.02
1985     30     1955       126166.18
1985     31     1954       125750.82
1985     32     1953       125843.28
1985     33     1952       124737.99
1985     34     1951       123688.58
1985     35     1950       119188.63
1985     36     1949       103873.37
1985     37     1948        88113.71
1985     38     1947        86316.40
1985     39     1946        64971.91
1985     40     1945        73449.00
1985     41     1944       107270.00
1985     42     1943       110659.33
1985     43     1942       107107.83
1985     44     1941       134352.00
1985     45     1940       139745.50
1985     46     1939       138015.33
1985     47     1938       127310.00
1985     48     1937       119715.17
1985     49     1936       120203.50
1985     50     1935       119824.50
1985     51     1934       113991.33
1985     52     1933        91998.17
1985     53     1932        92071.17
1985     54     1931        95912.33
1985     55     1930       104403.00
1986     12     1974        44034.86
1986     13     1973        85290.04
1986     14     1972        95116.26
1986     15     1971       110789.47
1986     16     1970       112287.22
1986     17     1969       112571.14
1986     18     1968       115491.44
1986     19     1967       120003.66
1986     20     1966       127557.37
1986     21     1965       132068.47
1986     22     1964       137805.02
1986     23     1963       140728.20
1986     24     1962       138814.96
1986     25     1961       139455.29
1986     26     1960       134659.84
1986     27     1959       131906.52
1986     28     1958       122384.24
1986     29     1957       121692.12
1986     30     1956       123708.85
1986     31     1955       125830.97
1986     32     1954       125446.09
1986     33     1953       125492.89
1986     34     1952       124382.80
1986     35     1951       123302.78
1986     36     1950       118769.95
1986     37     1949       103541.18
1986     38     1948        87847.26
1986     39     1947        86077.63
1986     40     1946        64780.79
1986     41     1945        73175.17
1986     42     1944       106900.00
1986     43     1943       110292.00
1986     44     1942       106749.50
1986     45     1941       133928.67
1986     46     1940       139206.17
1986     47     1939       137588.00
1986     48     1938       126856.67
1986     49     1937       119271.00
1986     50     1936       119673.17
1986     51     1935       119341.83
1986     52     1934       113474.83
1986     53     1933        91519.67
1986     54     1932        91563.67
1986     55     1931        95290.33
1987     12     1975        44282.12
1987     13     1974        84407.74
1987     14     1973        85186.39
1987     15     1972        94983.04
1987     16     1971       110596.69
1987     17     1970       112040.37
1987     18     1969       113365.15
1987     19     1968       116389.57
1987     20     1967       120697.87
1987     21     1966       127944.21
1987     22     1965       132266.05
1987     23     1964       137711.02
1987     24     1963       140673.48
1987     25     1962       138730.73
1987     26     1961       139320.46
1987     27     1960       134485.19
1987     28     1959       131899.32
1987     29     1958       122433.82
1987     30     1957       121752.33
1987     31     1956       123582.46
1987     32     1955       125664.82
1987     33     1954       125328.93
1987     34     1953       125288.68
1987     35     1952       124180.70
1987     36     1951       122939.20
1987     37     1950       118398.10
1987     38     1949       103286.53
1987     39     1948        87611.15
1987     40     1947        85829.67
1987     41     1946        64559.25
1987     42     1945        72923.33
1987     43     1944       106524.67
1987     44     1943       109907.83
1987     45     1942       106372.33
1987     46     1941       133497.50
1987     47     1940       138617.17
1987     48     1939       137134.33
1987     49     1938       126325.17
1987     50     1937       118800.00
1987     51     1936       119085.17
1987     52     1935       118801.83
1987     53     1934       112896.17
1987     54     1933        91006.67
1987     55     1932        91003.50
1988     12     1976        46966.67
1988     13     1975        85471.23
1988     14     1974        84192.77
1988     15     1973        84933.67
1988     16     1972        94653.16
1988     17     1971       110287.70
1988     18     1970       112182.53
1988     19     1969       114656.20
1988     20     1968       117421.07
1988     21     1967       121379.18
1988     22     1966       128251.56
1988     23     1965       132434.63
1988     24     1964       137630.76
1988     25     1963       140647.18
1988     26     1962       138727.24
1988     27     1961       139208.65
1988     28     1960       134371.25
1988     29     1959       132041.00
1988     30     1958       122575.41
1988     31     1957       121835.54
1988     32     1956       123523.66
1988     33     1955       125526.91
1988     34     1954       125235.03
1988     35     1953       125197.16
1988     36     1952       123918.48
1988     37     1951       122500.87
1988     38     1950       117892.72
1988     39     1949       103000.54
1988     40     1948        87267.80
1988     41     1947        85490.31
1988     42     1946        64272.81
1988     43     1945        72602.17
1988     44     1944       106027.17
1988     45     1943       109361.50
1988     46     1942       105866.33
1988     47     1941       132945.50
1988     48     1940       137885.50
1988     49     1939       136535.83
1988     50     1938       125688.83
1988     51     1937       118249.83
1988     52     1936       118410.33
1988     53     1935       118177.17
1988     54     1934       112199.67
1988     55     1933        90372.83
1989     12     1977        52073.02
1989     13     1976        90516.47
1989     14     1975        84490.89
1989     15     1974        83260.50
1989     16     1973        84003.97
1989     17     1972        93578.61
1989     18     1971       109170.32
1989     19     1970       111242.80
1989     20     1969       113494.17
1989     21     1968       115765.61
1989     22     1967       119455.68
1989     23     1966       125974.11
1989     24     1965       130271.51
1989     25     1964       135302.10
1989     26     1963       138565.40
1989     27     1962       136849.22
1989     28     1961       137251.17
1989     29     1960       132497.03
1989     30     1959       130499.79
1989     31     1958       121085.31
1989     32     1957       120345.74
1989     33     1956       121958.96
1989     34     1955       123990.87
1989     35     1954       123692.16
1989     36     1953       123795.25
1989     37     1952       122376.50
1989     38     1951       120886.69
1989     39     1950       116321.72
1989     40     1949       101858.76
1989     41     1948        86276.88
1989     42     1947        84505.02
1989     43     1946        63597.85
1989     44     1945        71748.50
1989     45     1944       104818.67
1989     46     1943       108226.17
1989     47     1942       104831.33
1989     48     1941       131822.00
1989     49     1940       136645.00
1989     50     1939       135533.33
1989     51     1938       124743.33
1989     52     1937       117409.33
1989     53     1936       117482.00
1989     54     1935       117340.50
1989     55     1934       111250.17
1990     12     1978        49513.02
1990     13     1977        94246.63
1990     14     1976        82165.33
1990     15     1975        77108.66
1990     16     1974        76029.48
1990     17     1973        76466.60
1990     18     1972        84888.46
1990     19     1971        97436.13
1990     20     1970        97720.18
1990     21     1969        98412.15
1990     22     1968       100019.12
1990     23     1967       103048.88
1990     24     1966       108909.64
1990     25     1965       112623.97
1990     26     1964       117660.45
1990     27     1963       120330.51
1990     28     1962       119862.01
1990     29     1961       121010.12
1990     30     1960       117267.18
1990     31     1959       116139.63
1990     32     1958       107937.57
1990     33     1957       107368.06
1990     34     1956       109181.81
1990     35     1955       111374.81
1990     36     1954       111036.80
1990     37     1953       111134.25
1990     38     1952       110244.00
1990     39     1951       109238.44
1990     40     1950       104779.57
1990     41     1949        91649.02
1990     42     1948        77354.79
1990     43     1947        76055.70
1990     44     1946        57233.33
1990     45     1945        64512.50
1990     46     1944        94240.50
1990     47     1943        96792.50
1990     48     1942        94189.50
1990     49     1941       118718.83
1990     50     1940       124173.33
1990     51     1939       123519.00
1990     52     1938       113574.67
1990     53     1937       106560.00
1990     54     1936       106920.83
1990     55     1935       106816.00
1991     12     1979        49377.64
1991     13     1978        96506.90
1991     14     1977        92976.54
1991     15     1976        81170.84
1991     16     1975        75372.97
1991     17     1974        73279.88
1991     18     1973        73594.77
1991     19     1972        79835.24
1991     20     1971        90603.60
1991     21     1970        90829.29
1991     22     1969        91770.13
1991     23     1968        94010.10
1991     24     1967        97596.38
1991     25     1966       103822.80
1991     26     1965       108226.99
1991     27     1964       113706.37
1991     28     1963       116805.66
1991     29     1962       116650.55
1991     30     1961       118167.42
1991     31     1960       114553.38
1991     32     1959       113680.46
1991     33     1958       105756.95
1991     34     1957       105305.83
1991     35     1956       107174.74
1991     36     1955       109438.32
1991     37     1954       109128.24
1991     38     1953       109284.43
1991     39     1952       108524.63
1991     40     1951       107682.40
1991     41     1950       103271.61
1991     42     1949        90318.15
1991     43     1948        76283.50
1991     44     1947        75009.56
1991     45     1946        56440.46
1991     46     1945        63666.67
1991     47     1944        93059.83
1991     48     1943        95699.33
1991     49     1942        93178.83
1991     50     1941       117602.33
1991     51     1940       123023.83
1991     52     1939       122415.00
1991     53     1938       112626.50
1991     54     1937       105673.00
1991     55     1936       106040.83
1992     12     1980        51652.24
1992     13     1979        96788.92
1992     14     1978        95857.71
1992     15     1977        92513.54
1992     16     1976        80217.96
1992     17     1975        73148.10
1992     18     1974        70355.99
1992     19     1973        70424.08
1992     20     1972        75174.34
1992     21     1971        85883.69
1992     22     1970        87225.28
1992     23     1969        88622.45
1992     24     1968        91166.53
1992     25     1967        95073.17
1992     26     1966       101573.99
1992     27     1965       106401.60
1992     28     1964       112044.11
1992     29     1963       115590.83
1992     30     1962       115432.37
1992     31     1961       117201.70
1992     32     1960       113577.98
1992     33     1959       112724.82
1992     34     1958       104927.49
1992     35     1957       104552.39
1992     36     1956       106307.33
1992     37     1955       108563.56
1992     38     1954       108201.73
1992     39     1953       108423.44
1992     40     1952       107672.89
1992     41     1951       106815.78
1992     42     1950       102482.97
1992     43     1949        89641.08
1992     44     1948        75781.38
1992     45     1947        74339.30
1992     46     1946        56156.99
1992     47     1945        62779.67
1992     48     1944        92044.67
1992     49     1943        94975.33
1992     50     1942        92213.83
1992     51     1941       116888.83
1992     52     1940       122031.67
1992     53     1939       121617.67
1992     54     1938       111844.50
1992     55     1937       104996.67
1993     12     1981        50032.60
1993     13     1980       101130.74
1993     14     1979        96501.31
1993     15     1978        95564.01
1993     16     1977        91718.38
1993     17     1976        78712.77
1993     18     1975        71258.91
1993     19     1974        68358.73
1993     20     1973        67836.13
1993     21     1972        72976.69
1993     22     1971        84288.51
1993     23     1970        86075.81
1993     24     1969        87569.47
1993     25     1968        90115.90
1993     26     1967        94249.98
1993     27     1966       100980.92
1993     28     1965       105923.92
1993     29     1964       111679.79
1993     30     1963       115235.53
1993     31     1962       115188.36
1993     32     1961       116951.57
1993     33     1960       113385.79
1993     34     1959       112438.95
1993     35     1958       104696.18
1993     36     1957       104293.90
1993     37     1956       106042.58
1993     38     1955       108235.18
1993     39     1954       107775.13
1993     40     1953       107990.20
1993     41     1952       107244.55
1993     42     1951       106338.56
1993     43     1950       102046.19
1993     44     1949        89194.18
1993     45     1948        75388.41
1993     46     1947        74018.09
1993     47     1946        55864.05
1993     48     1945        62407.17
1993     49     1944        91487.67
1993     50     1943        94449.67
1993     51     1942        91690.50
1993     52     1941       116220.67
1993     53     1940       121290.67
1993     54     1939       120933.50
1993     55     1938       111239.33
1994     12     1982        49818.47
1994     13     1981        97650.60
1994     14     1980       101002.60
1994     15     1979        96352.98
1994     16     1978        95037.47
1994     17     1977        90331.96
1994     18     1976        77186.15
1994     19     1975        69663.89
1994     20     1974        66690.96
1994     21     1973        66112.37
1994     22     1972        71951.33
1994     23     1971        83664.82
1994     24     1970        85555.02
1994     25     1969        87158.21
1994     26     1968        89793.09
1994     27     1967        94254.95
1994     28     1966       101066.67
1994     29     1965       106040.58
1994     30     1964       111824.35
1994     31     1963       115366.81
1994     32     1962       115364.29
1994     33     1961       117029.41
1994     34     1960       113505.37
1994     35     1959       112485.27
1994     36     1958       104754.52
1994     37     1957       104264.60
1994     38     1956       105982.95
1994     39     1955       108112.37
1994     40     1954       107583.66
1994     41     1953       107748.00
1994     42     1952       106964.60
1994     43     1951       106063.91
1994     44     1950       101785.21
1994     45     1949        88969.21
1994     46     1948        75209.40
1994     47     1947        73843.43
1994     48     1946        55704.95
1994     49     1945        62184.33
1994     50     1944        91071.00
1994     51     1943        94068.33
1994     52     1942        91310.50
1994     53     1941       115697.17
1994     54     1940       120714.50
1994     55     1939       120390.83
1995     12     1983        48826.59
1995     13     1982        98200.35
1995     14     1981        97554.06
1995     15     1980       100891.62
1995     16     1979        95905.48
1995     17     1978        93891.85
1995     18     1977        88758.97
1995     19     1976        75570.73
1995     20     1975        68108.16
1995     21     1974        65387.27
1995     22     1973        65136.60
1995     23     1972        71463.11
1995     24     1971        83300.02
1995     25     1970        85196.03
1995     26     1969        87012.56
1995     27     1968        89797.42
1995     28     1967        94594.94
1995     29     1966       101421.65
1995     30     1965       106359.29
1995     31     1964       112185.27
1995     32     1963       115661.92
1995     33     1962       115600.79
1995     34     1961       117227.10
1995     35     1960       113607.05
1995     36     1959       112595.54
1995     37     1958       104802.06
1995     38     1957       104328.44
1995     39     1956       105913.36
1995     40     1955       108022.64
1995     41     1954       107476.05
1995     42     1953       107586.66
1995     43     1952       106740.90
1995     44     1951       105877.56
1995     45     1950       101568.19
1995     46     1949        88808.51
1995     47     1948        75111.42
1995     48     1947        73713.00
1995     49     1946        55590.30
1995     50     1945        62032.17
1995     51     1944        90781.50
1995     52     1943        93786.00
1995     53     1942        91057.17
1995     54     1941       115280.83
1995     55     1940       120270.67
1996     12     1984        47963.61
1996     13     1983        95695.02
1996     14     1982        98199.62
1996     15     1981        97553.89
1996     16     1980       100654.54
1996     17     1979        94915.56
1996     18     1978        92367.35
1996     19     1977        86917.07
1996     20     1976        73791.64
1996     21     1975        66776.30
1996     22     1974        64351.63
1996     23     1973        64523.16
1996     24     1972        71165.09
1996     25     1971        82995.91
1996     26     1970        84980.49
1996     27     1969        87062.66
1996     28     1968        90009.74
1996     29     1967        94939.34
1996     30     1966       101911.53
1996     31     1965       106795.73
1996     32     1964       112658.69
1996     33     1963       116004.98
1996     34     1962       115890.08
1996     35     1961       117512.03
1996     36     1960       113708.35
1996     37     1959       112742.34
1996     38     1958       104897.07
1996     39     1957       104393.11
1996     40     1956       105899.76
1996     41     1955       107980.14
1996     42     1954       107396.11
1996     43     1953       107482.33
1996     44     1952       106624.73
1996     45     1951       105772.36
1996     46     1950       101409.89
1996     47     1949        88713.00
1996     48     1948        75035.98
1996     49     1947        73644.81
1996     50     1946        55508.89
1996     51     1945        61971.50
1996     52     1944        90560.83
1996     53     1943        93531.33
1996     54     1942        90811.83
1996     55     1941       114903.67
1997     12     1985        47634.75
1997     13     1984        94197.53
1997     14     1983        95817.08
1997     15     1982        98265.82
1997     16     1981        97432.29
1997     17     1980        99908.25
1997     18     1979        93480.88
1997     19     1978        90399.56
1997     20     1977        84819.67
1997     21     1976        72283.75
1997     22     1975        65599.58
1997     23     1974        63592.31
1997     24     1973        64075.14
1997     25     1972        70803.47
1997     26     1971        82687.89
1997     27     1970        84845.65
1997     28     1969        87129.01
1997     29     1968        90223.52
1997     30     1967        95223.83
1997     31     1966       102361.79
1997     32     1965       107144.07
1997     33     1964       113107.65
1997     34     1963       116353.53
1997     35     1962       116184.39
1997     36     1961       117780.40
1997     37     1960       113860.76
1997     38     1959       112872.31
1997     39     1958       105055.85
1997     40     1957       104422.38
1997     41     1956       105931.54
1997     42     1955       107973.18
1997     43     1954       107358.77
1997     44     1953       107426.85
1997     45     1952       106583.24
1997     46     1951       105726.39
1997     47     1950       101374.85
1997     48     1949        88680.35
1997     49     1948        75017.36
1997     50     1947        73610.13
1997     51     1946        55446.94
1997     52     1945        61908.50
1997     53     1944        90359.50
1997     54     1943        93316.67
1997     55     1942        90589.50
1998     12     1986        47146.52
1998     13     1985        93309.22
1998     14     1984        94222.47
1998     15     1983        95841.47
1998     16     1982        98070.97
1998     17     1981        96786.33
1998     18     1980        98367.15
1998     19     1979        91361.16
1998     20     1978        88043.99
1998     21     1977        82657.76
1998     22     1976        70742.55
1998     23     1975        64397.98
1998     24     1974        62833.93
1998     25     1973        63548.76
1998     26     1972        70332.38
1998     27     1971        82344.57
1998     28     1970        84675.51
1998     29     1969        87150.54
1998     30     1968        90419.77
1998     31     1967        95446.49
1998     32     1966       102565.46
1998     33     1965       107328.34
1998     34     1964       113323.37
1998     35     1963       116580.74
1998     36     1962       116330.35
1998     37     1961       117836.84
1998     38     1960       113955.07
1998     39     1959       112816.81
1998     40     1958       105092.11
1998     41     1957       104323.54
1998     42     1956       105873.58
1998     43     1955       107829.93
1998     44     1954       107264.68
1998     45     1953       107261.28
1998     46     1952       106499.75
1998     47     1951       105584.83
1998     48     1950       101258.21
1998     49     1949        88609.90
1998     50     1948        74973.97
1998     51     1947        73535.57
1998     52     1946        55413.12
1998     53     1945        61809.67
1998     54     1944        90163.00
1998     55     1943        93122.67
1999     12     1987        47641.05
1999     13     1986        92354.30
1999     14     1985        93224.03
1999     15     1984        94184.81
1999     16     1983        95650.03
1999     17     1982        97371.18
1999     18     1981        95338.03
1999     19     1980        95949.72
1999     20     1979        88632.70
1999     21     1978        85500.11
1999     22     1977        80357.91
1999     23     1976        69119.37
1999     24     1975        63297.85
1999     25     1974        62115.72
1999     26     1973        62992.35
1999     27     1972        69864.59
1999     28     1971        81962.38
1999     29     1970        84460.02
1999     30     1969        87055.66
1999     31     1968        90554.08
1999     32     1967        95488.45
1999     33     1966       102634.73
1999     34     1965       107409.34
1999     35     1964       113418.41
1999     36     1963       116663.97
1999     37     1962       116373.30
1999     38     1961       117703.97
1999     39     1960       113862.67
1999     40     1959       112666.74
1999     41     1958       104983.08
1999     42     1957       104116.62
1999     43     1956       105699.70
1999     44     1955       107581.15
1999     45     1954       107054.33
1999     46     1953       107024.58
1999     47     1952       106286.07
1999     48     1951       105367.46
1999     49     1950       101031.47
1999     50     1949        88502.25
1999     51     1948        74869.48
1999     52     1947        73450.27
1999     53     1946        55360.78
1999     54     1945        61683.00
1999     55     1944        89978.33
2000     12     1988        45466.95
2000     13     1987        93292.17
2000     14     1986        92166.38
2000     15     1985        92987.58
2000     16     1984        93864.22
2000     17     1983        94909.42
2000     18     1982        95713.50
2000     19     1981        92650.13
2000     20     1980        92580.01
2000     21     1979        85462.15
2000     22     1978        82689.33
2000     23     1977        77936.20
2000     24     1976        67673.24
2000     25     1975        62174.99
2000     26     1974        61361.82
2000     27     1973        62450.70
2000     28     1972        69330.42
2000     29     1971        81488.86
2000     30     1970        84153.28
2000     31     1969        86815.39
2000     32     1968        90464.82
2000     33     1967        95364.11
2000     34     1966       102477.45
2000     35     1965       107267.52
2000     36     1964       113325.53
2000     37     1963       116524.05
2000     38     1962       116172.71
2000     39     1961       117405.25
2000     40     1960       113578.91
2000     41     1959       112367.41
2000     42     1958       104682.81
2000     43     1957       103779.96
2000     44     1956       105396.43
2000     45     1955       107239.42
2000     46     1954       106676.92
2000     47     1953       106686.47
2000     48     1952       105947.19
2000     49     1951       105100.56
2000     50     1950       100780.19
2000     51     1949        88282.60
2000     52     1948        74709.03
2000     53     1947        73316.62
2000     54     1946        55240.88
2000     55     1945        61514.17
2001     12     1989        42311.55
2001     13     1988        88802.45
2001     14     1987        92901.26
2001     15     1986        91801.63
2001     16     1985        92451.83
2001     17     1984        92914.39
2001     18     1983        93164.27
2001     19     1982        92893.70
2001     20     1981        88906.82
2001     21     1980        88568.37
2001     22     1979        82007.95
2001     23     1978        79745.22
2001     24     1977        75525.02
2001     25     1976        66073.00
2001     26     1975        60875.82
2001     27     1974        60432.60
2001     28     1973        61817.01
2001     29     1972        68683.55
2001     30     1971        80855.37
2001     31     1970        83602.68
2001     32     1969        86391.63
2001     33     1968        90070.63
2001     34     1967        95009.54
2001     35     1966       101999.40
2001     36     1965       106857.71
2001     37     1964       112867.03
2001     38     1963       116028.40
2001     39     1962       115614.87
2001     40     1961       116839.06
2001     41     1960       113043.69
2001     42     1959       111790.21
2001     43     1958       104176.58
2001     44     1957       103234.23
2001     45     1956       104851.87
2001     46     1955       106699.64
2001     47     1954       106133.04
2001     48     1953       106178.49
2001     49     1952       105490.70
2001     50     1951       104717.31
2001     51     1950       100412.53
2001     52     1949        87941.05
2001     53     1948        74463.56
2001     54     1947        73135.74
2001     55     1946        55086.02
2002     12     1990        40302.00
2002     13     1989        82354.92
2002     14     1988        88363.98
2002     15     1987        92536.64
2002     16     1986        91260.77
2002     17     1985        91517.26
2002     18     1984        91168.16
2002     19     1983        90409.91
2002     20     1982        89115.95
2002     21     1981        85045.50
2002     22     1980        84797.22
2002     23     1979        78851.47
2002     24     1978        77144.45
2002     25     1977        73450.47
2002     26     1976        64561.23
2002     27     1975        59719.02
2002     28     1974        59642.33
2002     29     1973        61228.02
2002     30     1972        68177.12
2002     31     1971        80320.18
2002     32     1970        83030.43
2002     33     1969        85962.09
2002     34     1968        89646.40
2002     35     1967        94523.70
2002     36     1966       101505.59
2002     37     1965       106356.52
2002     38     1964       112289.86
2002     39     1963       115386.91
2002     40     1962       114990.16
2002     41     1961       116182.06
2002     42     1960       112352.21
2002     43     1959       111167.10
2002     44     1958       103635.88
2002     45     1957       102678.75
2002     46     1956       104254.48
2002     47     1955       106126.88
2002     48     1954       105546.70
2002     49     1953       105662.23
2002     50     1952       105028.99
2002     51     1951       104280.26
2002     52     1950        99982.80
2002     53     1949        87623.83
2002     54     1948        74195.44
2002     55     1947        72947.40
2003     12     1991        26091.88
2003     13     1990        76659.67
2003     14     1989        82121.61
2003     15     1988        88134.78
2003     16     1987        92183.02
2003     17     1986        90503.67
2003     18     1985        89959.43
2003     19     1984        88678.74
2003     20     1983        87081.47
2003     21     1982        85484.05
2003     22     1981        81911.13
2003     23     1980        81919.75
2003     24     1979        76576.41
2003     25     1978        75245.09
2003     26     1977        71869.32
2003     27     1976        63491.65
2003     28     1975        59011.87
2003     29     1974        59164.01
2003     30     1973        60820.02
2003     31     1972        67954.15
2003     32     1971        80048.98
2003     33     1970        82687.84
2003     34     1969        85688.57
2003     35     1968        89432.31
2003     36     1967        94223.89
2003     37     1966       101157.61
2003     38     1965       105975.84
2003     39     1964       111833.04
2003     40     1963       114938.65
2003     41     1962       114496.85
2003     42     1961       115662.80
2003     43     1960       111764.61
2003     44     1959       110670.79
2003     45     1958       103157.33
2003     46     1957       102252.85
2003     47     1956       103844.97
2003     48     1955       105670.38
2003     49     1954       105054.59
2003     50     1953       105239.19
2003     51     1952       104694.29
2003     52     1951       103889.07
2003     53     1950        99630.17
