East Germany, Female population exposure by calendar year, age and birth cohort (Lexis triangles)
Last modified: 04/02/2019
Year   Age   Cohort      Exposure
1971    28    1943       56891.83
1971    28    1942       55154.00
1971    29    1942       55114.67
1971    29    1941       69013.33
1971    30    1941       68966.50
1971    30    1940       71735.17
1971    31    1940       71701.17
1971    31    1939       71013.83
1971    32    1939       70970.67
1971    32    1938       65455.33
1971    33    1938       65404.83
1971    33    1937       61780.00
1971    34    1937       61733.17
1971    34    1936       62099.67
1971    35    1936       62060.83
1971    35    1935       62199.00
1971    36    1935       62151.33
1971    36    1934       59127.83
1971    37    1934       59081.67
1971    37    1933       47834.50
1971    38    1933       47790.67
1971    38    1932       48203.50
1971    39    1932       48159.17
1971    39    1931       50285.00
1971    40    1931       50241.50
1971    40    1930       54902.00
1971    41    1930       54843.83
1971    41    1929       54155.83
1971    42    1929       54080.00
1971    42    1928       54499.83
1971    43    1928       54421.33
1971    43    1927       51516.00
1971    44    1927       51433.17
1971    44    1926       53279.00
1971    45    1926       53204.67
1971    45    1925       54043.83
1971    46    1925       53932.50
1971    46    1924       51357.33
1971    47    1924       51237.83
1971    47    1923       51784.50
1971    48    1923       51652.67
1971    48    1922       56066.67
1971    49    1922       55920.50
1971    49    1921       61984.17
1971    50    1921       61800.00
1971    50    1920       64923.17
1971    51    1920       64705.17
1971    51    1919       47144.00
1971    52    1919       46971.17
1971    52    1918       29139.00
1971    53    1918       29013.17
1971    53    1917       28193.83
1971    54    1917       28068.17
1971    54    1916       32022.17
1971    55    1916       31860.00
1971    55    1915       46066.17
1972    12    1960       69522.33
1972    12    1959       66123.70
1972    13    1959       68305.61
1972    13    1958       61744.68
1972    14    1958       63245.72
1972    14    1957       61234.97
1972    15    1957       63226.67
1972    15    1956       61889.77
1972    16    1956       64958.01
1972    16    1955       62704.74
1972    17    1955       66263.00
1972    17    1954       63416.75
1972    18    1954       65732.00
1972    18    1953       62919.20
1972    19    1953       66216.78
1972    19    1952       62516.66
1972    20    1952       65752.83
1972    20    1951       62986.52
1972    21    1951       63727.18
1972    21    1950       59852.47
1972    22    1950       62463.15
1972    22    1949       53800.62
1972    23    1949       52648.04
1972    23    1948       46040.84
1972    24    1948       44332.57
1972    24    1947       42962.76
1972    25    1947       45702.98
1972    25    1946       36621.97
1972    26    1946       30218.75
1972    26    1945       37955.50
1972    27    1945       37927.50
1972    27    1944       55174.17
1972    28    1944       55123.33
1972    28    1943       56879.33
1972    29    1943       56832.00
1972    29    1942       55099.50
1972    30    1942       55061.17
1972    30    1941       68947.67
1972    31    1941       68897.33
1972    31    1940       71683.33
1972    32    1940       71651.33
1972    32    1939       70949.33
1972    33    1939       70898.17
1972    33    1938       65384.00
1972    34    1938       65346.17
1972    34    1937       61711.33
1972    35    1937       61687.33
1972    35    1936       62037.83
1972    36    1936       61990.17
1972    36    1935       62122.50
1972    37    1935       62069.67
1972    37    1934       59056.83
1972    38    1934       58998.67
1972    38    1933       47766.50
1972    39    1933       47728.50
1972    39    1932       48134.00
1972    40    1932       48093.67
1972    40    1931       50216.83
1972    41    1931       50163.17
1972    41    1930       54807.00
1972    42    1930       54729.83
1972    42    1929       54038.67
1972    43    1929       53940.83
1972    43    1928       54379.33
1972    44    1928       54300.50
1972    44    1927       51390.17
1972    45    1927       51293.33
1972    45    1926       53162.17
1972    46    1926       53064.67
1972    46    1925       53873.00
1972    47    1925       53747.67
1972    47    1924       51180.50
1972    48    1924       51058.67
1972    48    1923       51583.50
1972    49    1923       51427.50
1972    49    1922       55848.17
1972    50    1922       55685.50
1972    50    1921       61709.83
1972    51    1921       61509.17
1972    51    1920       64602.17
1972    52    1920       64371.83
1972    52    1919       46895.67
1972    53    1919       46724.00
1972    53    1918       28952.67
1972    54    1918       28818.50
1972    54    1917       28010.50
1972    55    1917       27871.83
1972    55    1916       31785.17
1973    12    1961       71612.68
1973    12    1960       67617.67
1973    13    1960       69506.10
1973    13    1959       66112.39
1973    14    1959       68287.82
1973    14    1958       61736.28
1973    15    1958       63223.45
1973    15    1957       61213.33
1973    16    1957       63193.14
1973    16    1956       61860.99
1973    17    1956       64923.69
1973    17    1955       62678.00
1973    18    1955       66324.15
1973    18    1954       63579.00
1973    19    1954       65782.83
1973    19    1953       63144.22
1973    20    1953       66209.61
1973    20    1952       62616.17
1973    21    1952       65699.56
1973    21    1951       63022.82
1973    22    1951       63648.75
1973    22    1950       59857.85
1973    23    1950       62381.96
1973    23    1949       53785.96
1973    24    1949       52593.62
1973    24    1948       46018.43
1973    25    1948       44292.33
1973    25    1947       42939.02
1973    26    1947       45647.29
1973    26    1946       36602.25
1973    27    1946       30182.57
1973    27    1945       37920.50
1973    28    1945       37876.67
1973    28    1944       55109.00
1973    29    1944       55037.00
1973    29    1943       56817.00
1973    30    1943       56755.17
1973    30    1942       55045.83
1973    31    1942       54982.00
1973    31    1941       68878.33
1973    32    1941       68819.33
1973    32    1940       71633.67
1973    33    1940       71578.17
1973    33    1939       70874.83
1973    34    1939       70814.67
1973    34    1938       65324.67
1973    35    1938       65275.83
1973    35    1937       61665.83
1973    36    1937       61602.33
1973    36    1936       61963.67
1973    37    1936       61904.50
1973    37    1935       62041.00
1973    38    1935       61982.67
1973    38    1934       58966.83
1973    39    1934       58911.67
1973    39    1933       47705.67
1973    40    1933       47657.50
1973    40    1932       48067.83
1973    41    1932       48016.17
1973    41    1931       50131.83
1973    42    1931       50068.00
1973    42    1930       54693.50
1973    43    1930       54617.67
1973    43    1929       53892.50
1973    44    1929       53807.33
1973    44    1928       54254.00
1973    45    1928       54160.67
1973    45    1927       51245.83
1973    46    1927       51143.83
1973    46    1926       53014.83
1973    47    1926       52895.50
1973    47    1925       53685.83
1973    48    1925       53549.33
1973    48    1924       50996.17
1973    49    1924       50858.17
1973    49    1923       51355.67
1973    50    1923       51205.83
1973    50    1922       55606.67
1973    51    1922       55422.83
1973    51    1921       61410.67
1973    52    1921       61204.33
1973    52    1920       64264.17
1973    53    1920       64009.67
1973    53    1919       46635.00
1973    54    1919       46426.17
1973    54    1918       28755.67
1973    55    1918       28612.17
1973    55    1917       27809.83
1974    12    1962       71237.05
1974    12    1961       69810.32
1974    13    1961       71588.37
1974    13    1960       67601.90
1974    14    1960       69477.71
1974    14    1959       66095.18
1974    15    1959       68254.29
1974    15    1958       61714.55
1974    16    1958       63196.12
1974    16    1957       61180.86
1974    17    1957       63165.20
1974    17    1956       61828.31
1974    18    1956       64984.64
1974    18    1955       62735.85
1974    19    1955       66406.89
1974    19    1954       63628.17
1974    20    1954       65777.24
1974    20    1953       63137.39
1974    21    1953       66128.22
1974    21    1952       62565.44
1974    22    1952       65593.02
1974    22    1951       62945.25
1974    23    1951       63566.29
1974    23    1950       59780.04
1974    24    1950       62309.44
1974    24    1949       53730.38
1974    25    1949       52539.71
1974    25    1948       45976.67
1974    26    1948       44247.19
1974    26    1947       42886.71
1974    27    1947       45589.55
1974    27    1946       36558.43
1974    28    1946       30154.98
1974    28    1945       37869.17
1974    29    1945       37820.83
1974    29    1944       55023.67
1974    30    1944       54963.50
1974    30    1943       56741.17
1974    31    1943       56676.50
1974    31    1942       54970.17
1974    32    1942       54903.67
1974    32    1941       68803.83
1974    33    1941       68734.50
1974    33    1940       71559.33
1974    34    1940       71491.00
1974    34    1939       70791.67
1974    35    1939       70728.50
1974    35    1938       65251.17
1974    36    1938       65178.17
1974    36    1937       61579.83
1974    37    1937       61519.33
1974    37    1936       61877.83
1974    38    1936       61807.83
1974    38    1935       61956.33
1974    39    1935       61881.00
1974    39    1934       58885.17
1974    40    1934       58823.00
1974    40    1933       47630.67
1974    41    1933       47581.17
1974    41    1932       47988.33
1974    42    1932       47932.50
1974    42    1931       50035.67
1974    43    1931       49955.33
1974    43    1930       54580.33
1974    44    1930       54494.00
1974    44    1929       53763.33
1974    45    1929       53660.83
1974    45    1928       54109.83
1974    46    1928       53998.00
1974    46    1927       51097.00
1974    47    1927       50989.17
1974    47    1926       52834.17
1974    48    1926       52691.83
1974    48    1925       53485.33
1974    49    1925       53340.67
1974    49    1924       50798.50
1974    50    1924       50658.83
1974    50    1923       51134.83
1974    51    1923       50975.67
1974    51    1922       55336.83
1974    52    1922       55148.50
1974    52    1921       61105.33
1974    53    1921       60868.83
1974    53    1920       63893.00
1974    54    1920       63624.83
1974    54    1919       46338.00
1974    55    1919       46127.67
1974    55    1918       28549.33
1975    12    1963       72133.66
1975    12    1962       69111.95
1975    13    1962       71180.71
1975    13    1961       69786.63
1975    14    1961       71533.18
1975    14    1960       67574.29
1975    15    1960       69432.09
1975    15    1959       66062.71
1975    16    1959       68194.83
1975    16    1958       61687.88
1975    17    1958       63147.54
1975    17    1957       61153.80
1975    18    1957       63212.96
1975    18    1956       61886.36
1975    19    1956       65150.60
1975    19    1955       62814.11
1975    20    1955       66483.46
1975    20    1954       63622.76
1975    21    1954       65750.30
1975    21    1953       63059.78
1975    22    1953       66025.34
1975    22    1952       62463.98
1975    23    1952       65455.23
1975    23    1951       62863.71
1975    24    1951       63427.02
1975    24    1950       59710.56
1975    25    1950       62189.95
1975    25    1949       53675.29
1975    26    1949       52439.79
1975    26    1948       45929.81
1975    27    1948       44176.04
1975    27    1947       42832.45
1975    28    1947       45510.14
1975    28    1946       36525.02
1975    29    1946       30088.96
1975    29    1945       37812.00
1975    30    1945       37742.17
1975    30    1944       54950.83
1975    31    1944       54861.17
1975    31    1943       56660.33
1975    32    1943       56557.67
1975    32    1942       54887.83
1975    33    1942       54796.33
1975    33    1941       68714.83
1975    34    1941       68604.00
1975    34    1940       71467.00
1975    35    1940       71357.33
1975    35    1939       70707.00
1975    36    1939       70603.67
1975    36    1938       65156.50
1975    37    1938       65063.83
1975    37    1937       61492.00
1975    38    1937       61391.17
1975    38    1936       61782.33
1975    39    1936       61698.17
1975    39    1935       61847.83
1975    40    1935       61748.00
1975    40    1934       58793.00
1975    41    1934       58703.50
1975    41    1933       47555.17
1975    42    1933       47480.00
1975    42    1932       47901.67
1975    43    1932       47802.00
1975    43    1931       49917.83
1975    44    1931       49823.33
1975    44    1930       54451.83
1975    45    1930       54337.50
1975    45    1929       53619.00
1975    46    1929       53514.50
1975    46    1928       53946.83
1975    47    1928       53821.83
1975    47    1927       50940.33
1975    48    1927       50810.83
1975    48    1926       52628.50
1975    49    1926       52478.83
1975    49    1925       53267.33
1975    50    1925       53094.17
1975    50    1924       50591.00
1975    51    1924       50432.83
1975    51    1923       50898.67
1975    52    1923       50710.50
1975    52    1922       55060.83
1975    53    1922       54844.67
1975    53    1921       60752.67
1975    54    1921       60469.33
1975    54    1920       63494.50
1975    55    1920       63187.50
1975    55    1919       46020.33
1976    12    1964       71199.83
1976    12    1963       70097.34
1976    13    1963       72082.44
1976    13    1962       69057.29
1976    14    1962       71142.65
1976    14    1961       69732.82
1976    15    1961       71486.59
1976    15    1960       67529.91
1976    16    1960       69374.30
1976    16    1959       66005.17
1976    17    1959       68155.19
1976    17    1958       61640.46
1976    18    1958       63167.79
1976    18    1957       61200.04
1976    19    1957       63310.00
1976    19    1956       62044.40
1976    20    1956       65140.87
1976    20    1955       62886.54
1976    21    1955       66405.86
1976    21    1954       63596.70
1976    22    1954       65629.32
1976    22    1953       62961.66
1976    23    1953       65875.87
1976    23    1952       62332.77
1976    24    1952       65305.15
1976    24    1951       62725.98
1976    25    1951       63307.36
1976    25    1950       59596.05
1976    26    1950       62100.59
1976    26    1949       53573.21
1976    27    1949       52354.21
1976    27    1948       45855.96
1976    28    1948       44108.82
1976    28    1947       42757.86
1976    29    1947       45451.88
1976    29    1946       36445.04
1976    30    1946       30047.80
1976    30    1945       37733.67
1976    31    1945       37677.33
1976    31    1944       54846.83
1976    32    1944       54782.17
1976    32    1943       56543.50
1976    33    1943       56467.50
1976    33    1942       54779.50
1976    34    1942       54705.50
1976    34    1941       68585.00
1976    35    1941       68506.33
1976    35    1940       71331.50
1976    36    1940       71242.50
1976    36    1939       70579.17
1976    37    1939       70495.50
1976    37    1938       65040.17
1976    38    1938       64960.33
1976    38    1937       61358.50
1976    39    1937       61275.00
1976    39    1936       61669.00
1976    40    1936       61576.83
1976    40    1935       61711.67
1976    41    1935       61619.83
1976    41    1934       58664.17
1976    42    1934       58548.83
1976    42    1933       47450.83
1976    43    1933       47370.33
1976    43    1932       47762.33
1976    44    1932       47676.17
1976    44    1931       49784.67
1976    45    1931       49693.83
1976    45    1930       54297.33
1976    46    1930       54210.67
1976    46    1929       53463.00
1976    47    1929       53334.17
1976    47    1928       53761.33
1976    48    1928       53607.33
1976    48    1927       50748.33
1976    49    1927       50605.33
1976    49    1926       52410.67
1976    50    1926       52242.83
1976    50    1925       53016.00
1976    51    1925       52833.00
1976    51    1924       50363.33
1976    52    1924       50192.33
1976    52    1923       50626.67
1976    53    1923       50440.00
1976    53    1922       54749.33
1976    54    1922       54516.83
1976    54    1921       60354.67
1976    55    1921       60103.17
1976    55    1920       63053.67
1977    12    1965       68007.49
1977    12    1964       67107.17
1977    13    1964       71168.42
1977    13    1963       70047.56
1977    14    1963       72056.57
1977    14    1962       69020.35
1977    15    1962       71119.81
1977    15    1961       69687.41
1977    16    1961       71443.04
1977    16    1960       67473.70
1977    17    1960       69327.15
1977    17    1959       65966.81
1977    18    1959       68197.37
1977    18    1958       61660.21
1977    19    1958       63277.60
1977    19    1957       61294.00
1977    20    1957       63372.50
1977    20    1956       62035.13
1977    21    1956       65096.82
1977    21    1955       62813.14
1977    22    1955       66286.12
1977    22    1954       63479.68
1977    23    1954       65499.19
1977    23    1953       62819.13
1977    24    1953       65762.74
1977    24    1952       62189.85
1977    25    1952       65218.59
1977    25    1951       62607.64
1977    26    1951       63231.94
1977    26    1950       59510.41
1977    27    1950       62003.05
1977    27    1949       53485.79
1977    28    1949       52290.40
1977    28    1948       45786.18
1977    29    1948       44075.46
1977    29    1947       42703.12
1977    30    1947       45381.25
1977    30    1946       36395.20
1977    31    1946       30001.22
1977    31    1945       37668.67
1977    32    1945       37617.00
1977    32    1944       54767.83
1977    33    1944       54712.17
1977    33    1943       56452.83
1977    34    1943       56387.50
1977    34    1942       54688.50
1977    35    1942       54629.33
1977    35    1941       68484.50
1977    36    1941       68421.50
1977    36    1940       71216.50
1977    37    1940       71138.50
1977    37    1939       70471.17
1977    38    1939       70393.00
1977    38    1938       64935.33
1977    39    1938       64865.83
1977    39    1937       61248.33
1977    40    1937       61177.50
1977    40    1936       61540.00
1977    41    1936       61459.33
1977    41    1935       61579.33
1977    42    1935       61503.50
1977    42    1934       58503.33
1977    43    1934       58409.17
1977    43    1933       47334.67
1977    44    1933       47250.67
1977    44    1932       47637.00
1977    45    1932       47554.50
1977    45    1931       49649.33
1977    46    1931       49544.17
1977    46    1930       54164.83
1977    47    1930       54060.50
1977    47    1929       53277.50
1977    48    1929       53160.17
1977    48    1928       53541.17
1977    49    1928       53415.33
1977    49    1927       50541.83
1977    50    1927       50399.67
1977    50    1926       52172.67
1977    51    1926       52022.00
1977    51    1925       52752.67
1977    52    1925       52576.00
1977    52    1924       50108.83
1977    53    1924       49912.67
1977    53    1923       50353.83
1977    54    1923       50150.17
1977    54    1922       54419.33
1977    55    1922       54194.17
1977    55    1921       59985.33
1978    12    1966       66093.81
1978    12    1965       64501.51
1978    13    1965       67969.00
1978    13    1964       67077.58
1978    14    1964       71135.48
1978    14    1963       70022.43
1978    15    1963       72015.49
1978    15    1962       68998.19
1978    16    1962       71090.87
1978    16    1961       69644.96
1978    17    1961       71402.53
1978    17    1960       67427.85
1978    18    1960       69400.15
1978    18    1959       66007.63
1978    19    1959       68342.20
1978    19    1958       61767.40
1978    20    1958       63333.77
1978    20    1957       61354.50
1978    21    1957       63336.42
1978    21    1956       61993.18
1978    22    1956       64990.79
1978    22    1955       62699.88
1978    23    1955       66142.75
1978    23    1954       63353.81
1978    24    1954       65389.90
1978    24    1953       62711.26
1978    25    1953       65649.11
1978    25    1952       62107.41
1978    26    1952       65120.76
1978    26    1951       62533.06
1978    27    1951       63130.89
1978    27    1950       59416.95
1978    28    1950       61914.71
1978    28    1949       53420.60
1978    29    1949       52214.72
1978    29    1948       45751.54
1978    30    1948       44003.82
1978    30    1947       42636.75
1978    31    1947       45307.00
1978    31    1946       36338.78
1978    32    1946       29963.24
1978    32    1945       37606.00
1978    33    1945       37542.33
1978    33    1944       54696.17
1978    34    1944       54612.67
1978    34    1943       56370.00
1978    35    1943       56292.33
1978    35    1942       54610.67
1978    36    1942       54546.67
1978    36    1941       68400.17
1978    37    1941       68303.67
1978    37    1940       71111.50
1978    38    1940       71014.17
1978    38    1939       70360.33
1978    39    1939       70267.00
1978    39    1938       64835.50
1978    40    1938       64743.67
1978    40    1937       61142.67
1978    41    1937       61062.17
1978    41    1936       61423.50
1978    42    1936       61331.33
1978    42    1935       61470.33
1978    43    1935       61356.67
1978    43    1934       58364.00
1978    44    1934       58250.50
1978    44    1933       47212.33
1978    45    1933       47117.67
1978    45    1932       47515.00
1978    46    1932       47418.83
1978    46    1931       49494.83
1978    47    1931       49374.00
1978    47    1930       54011.00
1978    48    1930       53875.67
1978    48    1929       53101.17
1978    49    1929       52949.67
1978    49    1928       53351.00
1978    50    1928       53195.83
1978    50    1927       50332.50
1978    51    1927       50174.50
1978    51    1926       51945.50
1978    52    1926       51765.50
1978    52    1925       52492.00
1978    53    1925       52286.00
1978    53    1924       49824.00
1978    54    1924       49624.00
1978    54    1923       50058.00
1978    55    1923       49847.00
1978    55    1922       54089.00
1979    12    1967       61958.17
1979    12    1966       61094.19
1979    13    1966       66055.35
1979    13    1965       64465.00
1979    14    1965       67927.94
1979    14    1964       67046.52
1979    15    1964       71081.42
1979    15    1963       69982.51
1979    16    1963       71993.69
1979    16    1962       68970.13
1979    17    1962       71066.51
1979    17    1961       69605.47
1979    18    1961       71437.47
1979    18    1960       67498.85
1979    19    1960       69501.03
1979    19    1959       66147.80
1979    20    1959       68361.51
1979    20    1958       61822.23
1979    21    1958       63263.43
1979    21    1957       61319.58
1979    22    1957       63244.46
1979    22    1956       61892.21
1979    23    1956       64895.01
1979    23    1955       62564.25
1979    24    1955       66014.78
1979    24    1954       63248.10
1979    25    1954       65248.58
1979    25    1953       62602.89
1979    26    1953       65554.41
1979    26    1952       62014.24
1979    27    1952       65017.29
1979    27    1951       62433.11
1979    28    1951       63051.45
1979    28    1950       59332.29
1979    29    1950       61818.20
1979    29    1949       53343.28
1979    30    1949       52150.91
1979    30    1948       45677.18
1979    31    1948       43933.16
1979    31    1947       42567.00
1979    32    1947       45224.51
1979    32    1946       36292.76
1979    33    1946       29908.52
1979    33    1945       37528.00
1979    34    1945       37479.00
1979    34    1944       54595.50
1979    35    1944       54511.33
1979    35    1943       56276.17
1979    36    1943       56190.17
1979    36    1942       54525.33
1979    37    1942       54444.17
1979    37    1941       68279.17
1979    38    1941       68181.33
1979    38    1940       70982.33
1979    39    1940       70883.67
1979    39    1939       70236.50
1979    40    1939       70141.17
1979    40    1938       64707.17
1979    41    1938       64606.33
1979    41    1937       61027.33
1979    42    1937       60928.67
1979    42    1936       61290.50
1979    43    1936       61180.17
1979    43    1935       61305.67
1979    44    1935       61187.00
1979    44    1934       58204.50
1979    45    1934       58082.00
1979    45    1933       47074.17
1979    46    1933       46969.00
1979    46    1932       47370.33
1979    47    1932       47264.00
1979    47    1931       49325.50
1979    48    1931       49211.83
1979    48    1930       53814.83
1979    49    1930       53679.83
1979    49    1929       52875.17
1979    50    1929       52715.67
1979    50    1928       53122.83
1979    51    1928       52951.67
1979    51    1927       50099.00
1979    52    1927       49940.00
1979    52    1926       51682.67
1979    53    1926       51490.50
1979    53    1925       52190.33
1979    54    1925       51969.50
1979    54    1924       49529.17
1979    55    1924       49320.67
1979    55    1923       49741.33
1980    12    1968       59448.17
1980    12    1967       58066.83
1980    13    1967       61914.29
1980    13    1966       61058.65
1980    14    1966       66009.62
1980    14    1965       64426.06
1980    15    1965       67874.56
1980    15    1964       66995.58
1980    16    1964       71026.34
1980    16    1963       69961.31
1980    17    1963       71976.95
1980    17    1962       68946.49
1980    18    1962       71146.71
1980    18    1961       69639.53
1980    19    1961       71578.75
1980    19    1960       67596.97
1980    20    1960       69591.78
1980    20    1959       66166.49
1980    21    1959       68344.74
1980    21    1958       61753.57
1980    22    1958       63175.88
1980    22    1957       61230.54
1980    23    1957       63154.02
1980    23    1956       61800.99
1980    24    1956       64768.49
1980    24    1955       62443.22
1980    25    1955       65935.13
1980    25    1954       63111.42
1980    26    1954       65164.71
1980    26    1953       62512.59
1980    27    1953       65456.64
1980    27    1952       61915.71
1980    28    1952       64921.50
1980    28    1951       62354.55
1980    29    1951       62952.90
1980    29    1950       59239.80
1980    30    1950       61719.13
1980    30    1949       53278.09
1980    31    1949       52066.82
1980    31    1948       45603.84
1980    32    1948       43872.81
1980    32    1947       42489.49
1980    33    1947       45133.76
1980    33    1946       36226.48
1980    34    1946       29847.92
1980    34    1945       37468.33
1980    35    1945       37407.00
1980    35    1944       54490.83
1980    36    1944       54404.00
1980    36    1943       56168.33
1980    37    1943       56076.17
1980    37    1942       54424.33
1980    38    1942       54331.17
1980    38    1941       68150.67
1980    39    1941       68041.33
1980    39    1940       70851.67
1980    40    1940       70743.33
1980    40    1939       70107.00
1980    41    1939       70000.50
1980    41    1938       64567.50
1980    42    1938       64462.67
1980    42    1937       60884.00
1980    43    1937       60762.17
1980    43    1936       61136.17
1980    44    1936       61030.67
1980    44    1935       61140.83
1980    45    1935       61014.83
1980    45    1934       58028.17
1980    46    1934       57913.00
1980    46    1933       46922.33
1980    47    1933       46822.33
1980    47    1932       47207.83
1980    48    1932       47078.50
1980    48    1931       49154.50
1980    49    1931       49023.17
1980    49    1930       53613.50
1980    50    1930       53463.17
1980    50    1929       52642.00
1980    51    1929       52482.50
1980    51    1928       52871.50
1980    52    1928       52680.83
1980    52    1927       49863.83
1980    53    1927       49664.00
1980    53    1926       51391.83
1980    54    1926       51181.50
1980    54    1925       51867.83
1980    55    1925       51635.50
1980    55    1924       49210.17
1981    12    1969       58035.11
1981    12    1968       56606.83
1981    13    1968       59451.24
1981    13    1967       58025.71
1981    14    1967       62052.63
1981    14    1966       61016.38
1981    15    1966       66366.63
1981    15    1965       64375.44
1981    16    1965       67899.71
1981    16    1964       66943.66
1981    17    1964       71188.50
1981    17    1963       69945.05
1981    18    1963       71806.54
1981    18    1962       69024.29
1981    19    1962       71071.08
1981    19    1961       69777.25
1981    20    1961       71509.88
1981    20    1960       67685.22
1981    21    1960       69248.07
1981    21    1959       66150.26
1981    22    1959       67877.23
1981    22    1958       61668.12
1981    23    1958       62758.91
1981    23    1957       61142.98
1981    24    1957       62629.16
1981    24    1956       61680.51
1981    25    1956       64208.13
1981    25    1955       62367.87
1981    26    1955       65541.48
1981    26    1954       63030.29
1981    27    1954       64556.75
1981    27    1953       62419.36
1981    28    1953       65078.36
1981    28    1952       61824.50
1981    29    1952       64540.41
1981    29    1951       62257.10
1981    30    1951       62837.77
1981    30    1950       59144.87
1981    31    1950       61496.49
1981    31    1949       53192.18
1981    32    1949       51938.70
1981    32    1948       45541.19
1981    33    1948       43682.43
1981    33    1947       42404.24
1981    34    1947       45003.83
1981    34    1946       36153.08
1981    35    1946       29712.70
1981    35    1945       37392.50
1981    36    1945       37166.67
1981    36    1944       54385.83
1981    37    1944       54219.67
1981    37    1943       56053.67
1981    38    1943       55921.50
1981    38    1942       54311.17
1981    39    1942       54144.00
1981    39    1941       68011.50
1981    40    1941       67904.33
1981    40    1940       70709.00
1981    41    1940       70622.33
1981    41    1939       69959.67
1981    42    1939       69760.17
1981    42    1938       64421.17
1981    43    1938       64363.00
1981    43    1937       60716.83
1981    44    1937       60572.83
1981    44    1936       60980.83
1981    45    1936       60863.83
1981    45    1935       60961.50
1981    46    1935       60700.00
1981    46    1934       57859.67
1981    47    1934       57821.83
1981    47    1933       46773.00
1981    48    1933       46741.33
1981    48    1932       47020.67
1981    49    1932       46863.83
1981    49    1931       48960.00
1981    50    1931       48887.33
1981    50    1930       53391.83
1981    51    1930       53298.17
1981    51    1929       52408.33
1981    52    1929       52200.00
1981    52    1928       52592.33
1981    53    1928       52437.83
1981    53    1927       49574.67
1981    54    1927       49340.83
1981    54    1926       51083.50
1981    55    1926       50914.17
1981    55    1925       51532.33
1982    12    1970       57293.31
1982    12    1969       55212.89
1982    13    1969       57989.50
1982    13    1968       56609.76
1982    14    1968       59392.84
1982    14    1967       58155.37
1982    15    1967       61999.98
1982    15    1966       61346.37
1982    16    1966       66311.54
1982    16    1965       64399.29
1982    17    1965       67847.36
1982    17    1964       67096.50
1982    18    1964       71230.20
1982    18    1963       69779.46
1982    19    1963       71904.43
1982    19    1962       68950.92
1982    20    1962       71085.80
1982    20    1961       69710.12
1982    21    1961       71451.65
1982    21    1960       67350.93
1982    22    1960       69128.43
1982    22    1959       65697.77
1982    23    1959       67754.77
1982    23    1958       61261.09
1982    24    1958       62610.13
1982    24    1957       60634.84
1982    25    1957       62487.91
1982    25    1956       61146.87
1982    26    1956       64084.18
1982    26    1955       61995.52
1982    27    1955       65423.80
1982    27    1954       62442.25
1982    28    1954       64454.07
1982    28    1953       62058.64
1982    29    1953       64957.56
1982    29    1952       61461.59
1982    30    1952       64423.63
1982    30    1951       62143.23
1982    31    1951       62715.09
1982    31    1950       58931.51
1982    32    1950       61389.25
1982    32    1949       53061.30
1982    33    1949       51846.20
1982    33    1948       45343.57
1982    34    1948       43593.13
1982    34    1947       42282.17
1982    35    1947       44911.03
1982    35    1946       35989.30
1982    36    1946       29650.29
1982    36    1945       37153.50
1982    37    1945       37071.33
1982    37    1944       54198.50
1982    38    1944       54103.67
1982    38    1943       55898.00
1982    39    1943       55810.33
1982    39    1942       54118.50
1982    40    1942       54028.00
1982    40    1941       67869.00
1982    41    1941       67744.00
1982    41    1940       70579.50
1982    42    1940       70457.50
1982    42    1939       69716.50
1982    43    1939       69586.83
1982    43    1938       64316.33
1982    44    1938       64204.83
1982    44    1937       60524.33
1982    45    1937       60409.17
1982    45    1936       60811.50
1982    46    1936       60676.00
1982    46    1935       60646.67
1982    47    1935       60511.33
1982    47    1934       57759.83
1982    48    1934       57612.50
1982    48    1933       46689.83
1982    49    1933       46576.67
1982    49    1932       46800.83
1982    50    1932       46654.50
1982    50    1931       48819.17
1982    51    1931       48662.67
1982    51    1930       53214.50
1982    52    1930       53024.17
1982    52    1929       52110.83
1982    53    1929       51914.33
1982    53    1928       52347.83
1982    54    1928       52156.67
1982    54    1927       49243.50
1982    55    1927       49024.83
1982    55    1926       50808.17
1983    12    1971       57118.85
1983    12    1970       55738.69
1983    13    1970       57274.55
1983    13    1969       55169.50
1983    14    1969       57977.20
1983    14    1968       56554.16
1983    15    1968       59393.87
1983    15    1967       58106.02
1983    16    1967       61969.01
1983    16    1966       61295.46
1983    17    1966       66266.85
1983    17    1965       64349.64
1983    18    1965       67807.33
1983    18    1964       67135.80
1983    19    1964       71252.33
1983    19    1963       69874.57
1983    20    1963       71947.03
1983    20    1962       68965.20
1983    21    1962       71059.40
1983    21    1961       69653.35
1983    22    1961       71349.36
1983    22    1960       67234.57
1983    23    1960       69006.76
1983    23    1959       65579.23
1983    24    1959       67593.68
1983    24    1958       61115.87
1983    25    1958       62479.07
1983    25    1957       60498.09
1983    26    1957       62373.08
1983    26    1956       61028.82
1983    27    1956       63956.13
1983    27    1955       61884.20
1983    28    1955       65304.06
1983    28    1954       62342.93
1983    29    1954       64345.29
1983    29    1953       61943.44
1983    30    1953       64858.26
1983    30    1952       61350.37
1983    31    1952       64317.09
1983    31    1951       62021.91
1983    32    1951       62623.58
1983    32    1950       58828.75
1983    33    1950       61288.65
1983    33    1949       52966.80
1983    34    1949       51744.80
1983    34    1948       45250.87
1983    35    1948       43528.85
1983    35    1947       42194.97
