East Germany, Cumulative period fertility rates by birth order (Lexis squares)
Last modified: 04/02/2019
Year    Age     CPFR     CPFR1     CPFR2     CPFR3     CPFR4    CPFR5p
1984    12     0.000     0.000     0.000     0.000     0.000     0.000
1984    13     0.000     0.000     0.000     0.000     0.000     0.000
1984    14     0.000     0.000     0.000     0.000     0.000     0.000
1984    15     0.000     0.000     0.000     0.000     0.000     0.000
1984    16     0.002     0.002     0.000     0.000     0.000     0.000
1984    17     0.009     0.009     0.000     0.000     0.000     0.000
1984    18     0.032     0.031     0.001     0.000     0.000     0.000
1984    19     0.094     0.091     0.003     0.000     0.000     0.000
1984    20     0.219     0.205     0.013     0.001     0.000     0.000
1984    21     0.377     0.339     0.036     0.002     0.000     0.000
1984    22     0.547     0.465     0.076     0.005     0.000     0.000
1984    23     0.718     0.571     0.135     0.011     0.001     0.000
1984    24     0.883     0.654     0.206     0.020     0.003     0.000
1984    25     1.036     0.715     0.284     0.031     0.005     0.001
1984    26     1.172     0.757     0.361     0.045     0.007     0.002
1984    27     1.286     0.785     0.429     0.059     0.010     0.003
1984    28     1.379     0.804     0.484     0.074     0.014     0.004
1984    29     1.456     0.818     0.528     0.088     0.017     0.005
1984    30     1.518     0.828     0.561     0.101     0.021     0.007
1984    31     1.568     0.836     0.586     0.113     0.024     0.009
1984    32     1.608     0.841     0.604     0.124     0.027     0.011
1984    33     1.640     0.845     0.618     0.133     0.030     0.013
1984    34     1.665     0.848     0.628     0.141     0.033     0.015
1984    35     1.684     0.850     0.635     0.147     0.036     0.016
1984    36     1.700     0.852     0.640     0.153     0.038     0.018
1984    37     1.712     0.853     0.643     0.156     0.039     0.020
1984    38     1.721     0.854     0.645     0.160     0.041     0.021
1984    39     1.727     0.855     0.646     0.161     0.042     0.023
1984    40     1.731     0.855     0.647     0.162     0.043     0.024
1984    41     1.734     0.855     0.648     0.163     0.043     0.025
1984    42     1.736     0.856     0.648     0.164     0.043     0.025
1984    43     1.737     0.856     0.648     0.164     0.044     0.025
1984    44     1.738     0.856     0.648     0.164     0.044     0.026
1984    45     1.738     0.856     0.648     0.164     0.044     0.026
1984    46     1.738     0.856     0.648     0.164     0.044     0.026
1984    47     1.738     0.856     0.648     0.164     0.044     0.026
1984    48     1.738     0.856     0.648     0.164     0.044     0.026
1984    49     1.738     0.856     0.648     0.164     0.044     0.026
1984    50     1.738     0.856     0.648     0.164     0.044     0.026
1984    51     1.738     0.856     0.648     0.164     0.044     0.026
1984    52     1.738     0.856     0.649     0.164     0.044     0.026
1984    53     1.738     0.856     0.649     0.164     0.044     0.026
1984    54     1.738     0.856     0.649     0.164     0.044     0.026
1984    55     1.738     0.856     0.649     0.164     0.044     0.026
1985    12     0.000     0.000     0.000     0.000     0.000     0.000
1985    13     0.000     0.000     0.000     0.000     0.000     0.000
1985    14     0.000     0.000     0.000     0.000     0.000     0.000
1985    15     0.000     0.000     0.000     0.000     0.000     0.000
1985    16     0.002     0.002     0.000     0.000     0.000     0.000
1985    17     0.009     0.009     0.000     0.000     0.000     0.000
1985    18     0.031     0.030     0.001     0.000     0.000     0.000
1985    19     0.091     0.087     0.003     0.000     0.000     0.000
1985    20     0.207     0.194     0.013     0.001     0.000     0.000
1985    21     0.358     0.320     0.035     0.002     0.000     0.000
1985    22     0.523     0.442     0.075     0.006     0.001     0.000
1985    23     0.693     0.548     0.131     0.012     0.001     0.000
1985    24     0.857     0.630     0.202     0.022     0.003     0.000
1985    25     1.010     0.690     0.280     0.035     0.005     0.001
1985    26     1.149     0.731     0.357     0.051     0.008     0.001
1985    27     1.269     0.760     0.427     0.069     0.011     0.003
1985    28     1.367     0.778     0.484     0.086     0.015     0.004
1985    29     1.445     0.791     0.527     0.103     0.018     0.006
1985    30     1.508     0.800     0.559     0.118     0.022     0.008
1985    31     1.560     0.808     0.584     0.133     0.026     0.010
1985    32     1.600     0.813     0.601     0.146     0.030     0.012
1985    33     1.634     0.816     0.614     0.157     0.033     0.014
1985    34     1.660     0.819     0.623     0.166     0.036     0.016
1985    35     1.681     0.821     0.630     0.173     0.039     0.018
1985    36     1.697     0.823     0.634     0.179     0.041     0.019
1985    37     1.709     0.824     0.638     0.183     0.042     0.021
1985    38     1.718     0.825     0.640     0.186     0.044     0.023
1985    39     1.725     0.826     0.642     0.188     0.045     0.024
1985    40     1.729     0.826     0.643     0.189     0.046     0.025
1985    41     1.731     0.826     0.643     0.190     0.046     0.026
1985    42     1.733     0.826     0.643     0.190     0.047     0.027
1985    43     1.734     0.827     0.644     0.191     0.047     0.027
1985    44     1.735     0.827     0.644     0.191     0.047     0.027
1985    45     1.735     0.827     0.644     0.191     0.047     0.027
1985    46     1.736     0.827     0.644     0.191     0.047     0.027
1985    47     1.736     0.827     0.644     0.191     0.047     0.027
1985    48     1.736     0.827     0.644     0.191     0.047     0.028
1985    49     1.736     0.827     0.644     0.191     0.047     0.028
1985    50     1.736     0.827     0.644     0.191     0.047     0.028
1985    51     1.736     0.827     0.644     0.191     0.047     0.028
1985    52     1.736     0.827     0.644     0.191     0.047     0.028
1985    53     1.736     0.827     0.644     0.191     0.047     0.028
1985    54     1.736     0.827     0.644     0.191     0.047     0.028
1985    55     1.736     0.827     0.644     0.191     0.047     0.028
1986    12     0.000     0.000     0.000     0.000     0.000     0.000
1986    13     0.000     0.000     0.000     0.000     0.000     0.000
1986    14     0.000     0.000     0.000     0.000     0.000     0.000
1986    15     0.000     0.000     0.000     0.000     0.000     0.000
1986    16     0.002     0.002     0.000     0.000     0.000     0.000
1986    17     0.008     0.008     0.000     0.000     0.000     0.000
1986    18     0.028     0.027     0.001     0.000     0.000     0.000
1986    19     0.085     0.081     0.003     0.000     0.000     0.000
1986    20     0.197     0.185     0.012     0.001     0.000     0.000
1986    21     0.341     0.306     0.033     0.002     0.000     0.000
1986    22     0.500     0.425     0.070     0.005     0.000     0.000
1986    23     0.664     0.529     0.123     0.011     0.001     0.000
1986    24     0.827     0.612     0.192     0.020     0.003     0.000
1986    25     0.980     0.674     0.269     0.032     0.005     0.001
1986    26     1.117     0.717     0.345     0.046     0.008     0.002
1986    27     1.234     0.745     0.413     0.063     0.011     0.003
1986    28     1.330     0.763     0.469     0.079     0.015     0.004
1986    29     1.409     0.776     0.512     0.096     0.019     0.005
1986    30     1.472     0.786     0.544     0.112     0.023     0.007
1986    31     1.523     0.793     0.569     0.126     0.026     0.009
1986    32     1.566     0.799     0.587     0.138     0.030     0.011
1986    33     1.598     0.803     0.600     0.149     0.033     0.014
1986    34     1.624     0.805     0.609     0.158     0.036     0.016
1986    35     1.645     0.808     0.616     0.165     0.039     0.018
1986    36     1.661     0.809     0.620     0.171     0.041     0.020
1986    37     1.673     0.810     0.624     0.175     0.043     0.021
1986    38     1.683     0.811     0.626     0.178     0.045     0.023
1986    39     1.689     0.812     0.627     0.180     0.046     0.024
1986    40     1.694     0.812     0.628     0.181     0.047     0.025
1986    41     1.696     0.812     0.629     0.182     0.047     0.026
1986    42     1.698     0.813     0.629     0.182     0.047     0.027
1986    43     1.699     0.813     0.629     0.183     0.048     0.027
1986    44     1.700     0.813     0.629     0.183     0.048     0.027
1986    45     1.700     0.813     0.629     0.183     0.048     0.027
1986    46     1.700     0.813     0.629     0.183     0.048     0.027
1986    47     1.700     0.813     0.629     0.183     0.048     0.027
1986    48     1.700     0.813     0.629     0.183     0.048     0.027
1986    49     1.700     0.813     0.629     0.183     0.048     0.027
1986    50     1.700     0.813     0.629     0.183     0.048     0.027
1986    51     1.700     0.813     0.629     0.183     0.048     0.027
1986    52     1.700     0.813     0.629     0.183     0.048     0.027
1986    53     1.700     0.813     0.629     0.183     0.048     0.027
1986    54     1.700     0.813     0.629     0.183     0.048     0.027
1986    55     1.700     0.813     0.629     0.183     0.048     0.027
1987    12     0.000     0.000     0.000     0.000     0.000     0.000
1987    13     0.000     0.000     0.000     0.000     0.000     0.000
1987    14     0.000     0.000     0.000     0.000     0.000     0.000
1987    15     0.000     0.000     0.000     0.000     0.000     0.000
1987    16     0.002     0.002     0.000     0.000     0.000     0.000
1987    17     0.007     0.007     0.000     0.000     0.000     0.000
1987    18     0.025     0.025     0.000     0.000     0.000     0.000
1987    19     0.076     0.074     0.003     0.000     0.000     0.000
1987    20     0.183     0.171     0.012     0.000     0.000     0.000
1987    21     0.324     0.290     0.032     0.002     0.000     0.000
1987    22     0.479     0.406     0.068     0.005     0.000     0.000
1987    23     0.643     0.509     0.121     0.011     0.001     0.000
1987    24     0.809     0.596     0.191     0.019     0.003     0.000
1987    25     0.969     0.663     0.270     0.031     0.004     0.001
1987    26     1.111     0.709     0.347     0.046     0.007     0.001
1987    27     1.233     0.739     0.418     0.063     0.010     0.003
1987    28     1.336     0.758     0.477     0.082     0.014     0.004
1987    29     1.420     0.772     0.523     0.100     0.019     0.006
1987    30     1.489     0.781     0.558     0.117     0.023     0.008
1987    31     1.544     0.788     0.585     0.133     0.027     0.010
1987    32     1.589     0.794     0.604     0.147     0.031     0.013
1987    33     1.624     0.797     0.618     0.159     0.035     0.015
1987    34     1.653     0.800     0.628     0.169     0.038     0.017
1987    35     1.676     0.803     0.635     0.177     0.041     0.019
1987    36     1.694     0.805     0.640     0.184     0.044     0.021
1987    37     1.707     0.806     0.644     0.189     0.046     0.023
1987    38     1.718     0.807     0.646     0.192     0.048     0.025
1987    39     1.725     0.807     0.648     0.194     0.049     0.026
1987    40     1.729     0.808     0.648     0.196     0.050     0.027
1987    41     1.732     0.808     0.649     0.197     0.050     0.028
1987    42     1.734     0.808     0.649     0.197     0.051     0.029
1987    43     1.735     0.808     0.649     0.197     0.051     0.029
1987    44     1.736     0.808     0.649     0.197     0.051     0.029
1987    45     1.737     0.808     0.650     0.198     0.051     0.030
1987    46     1.737     0.808     0.650     0.198     0.051     0.030
1987    47     1.737     0.808     0.650     0.198     0.051     0.030
1987    48     1.737     0.808     0.650     0.198     0.051     0.030
1987    49     1.737     0.808     0.650     0.198     0.051     0.030
1987    50     1.737     0.808     0.650     0.198     0.051     0.030
1987    51     1.737     0.808     0.650     0.198     0.051     0.030
1987    52     1.737     0.808     0.650     0.198     0.051     0.030
1987    53     1.737     0.808     0.650     0.198     0.051     0.030
1987    54     1.737     0.808     0.650     0.198     0.051     0.030
1987    55     1.737     0.808     0.650     0.198     0.051     0.030
1988    12     0.000     0.000     0.000     0.000     0.000     0.000
1988    13     0.000     0.000     0.000     0.000     0.000     0.000
1988    14     0.000     0.000     0.000     0.000     0.000     0.000
1988    15     0.000     0.000     0.000     0.000     0.000     0.000
1988    16     0.002     0.002     0.000     0.000     0.000     0.000
1988    17     0.007     0.007     0.000     0.000     0.000     0.000
1988    18     0.023     0.023     0.000     0.000     0.000     0.000
1988    19     0.070     0.067     0.003     0.000     0.000     0.000
1988    20     0.168     0.157     0.010     0.000     0.000     0.000
1988    21     0.300     0.268     0.030     0.002     0.000     0.000
1988    22     0.449     0.379     0.064     0.005     0.000     0.000
1988    23     0.606     0.480     0.115     0.010     0.001     0.000
1988    24     0.764     0.565     0.179     0.018     0.002     0.000
1988    25     0.919     0.632     0.253     0.029     0.004     0.001
1988    26     1.061     0.681     0.328     0.043     0.007     0.001
1988    27     1.182     0.713     0.398     0.059     0.010     0.002
1988    28     1.281     0.732     0.455     0.076     0.014     0.004
1988    29     1.362     0.745     0.500     0.093     0.018     0.006
1988    30     1.429     0.755     0.534     0.109     0.022     0.008
1988    31     1.483     0.762     0.560     0.124     0.026     0.010
1988    32     1.526     0.767     0.579     0.138     0.030     0.012
1988    33     1.561     0.770     0.593     0.149     0.033     0.014
1988    34     1.589     0.773     0.603     0.159     0.037     0.017
1988    35     1.611     0.776     0.610     0.167     0.040     0.019
1988    36     1.628     0.777     0.614     0.173     0.042     0.021
1988    37     1.641     0.778     0.617     0.178     0.044     0.023
1988    38     1.651     0.779     0.620     0.182     0.046     0.024
1988    39     1.658     0.780     0.621     0.184     0.047     0.026
1988    40     1.662     0.780     0.622     0.186     0.048     0.027
1988    41     1.666     0.780     0.622     0.187     0.049     0.028
1988    42     1.668     0.781     0.623     0.187     0.049     0.028
1988    43     1.669     0.781     0.623     0.188     0.049     0.028
1988    44     1.669     0.781     0.623     0.188     0.049     0.029
1988    45     1.670     0.781     0.623     0.188     0.049     0.029
1988    46     1.670     0.781     0.623     0.188     0.049     0.029
1988    47     1.670     0.781     0.623     0.188     0.049     0.029
1988    48     1.670     0.781     0.623     0.188     0.049     0.029
1988    49     1.670     0.781     0.623     0.188     0.049     0.029
1988    50     1.670     0.781     0.623     0.188     0.049     0.029
1988    51     1.670     0.781     0.623     0.188     0.049     0.029
1988    52     1.670     0.781     0.623     0.188     0.049     0.029
1988    53     1.670     0.781     0.623     0.188     0.049     0.029
1988    54     1.670     0.781     0.623     0.188     0.049     0.029
1988    55     1.670     0.781     0.623     0.188     0.049     0.029
1989    12     0.000     0.000     0.000     0.000     0.000     0.000
1989    13     0.000     0.000     0.000     0.000     0.000     0.000
1989    14     0.000     0.000     0.000     0.000     0.000     0.000
1989    15     0.000     0.000     0.000     0.000     0.000     0.000
1989    16     0.002     0.002     0.000     0.000     0.000     0.000
1989    17     0.007     0.007     0.000     0.000     0.000     0.000
1989    18     0.022     0.022     0.000     0.000     0.000     0.000
1989    19     0.065     0.062     0.002     0.000     0.000     0.000
1989    20     0.152     0.143     0.009     0.000     0.000     0.000
1989    21     0.271     0.245     0.025     0.001     0.000     0.000
1989    22     0.409     0.349     0.056     0.004     0.000     0.000
1989    23     0.558     0.445     0.102     0.009     0.001     0.000
1989    24     0.710     0.529     0.161     0.017     0.002     0.000
1989    25     0.860     0.599     0.229     0.027     0.004     0.001
1989    26     0.996     0.648     0.301     0.039     0.006     0.002
1989    27     1.112     0.679     0.367     0.054     0.009     0.003
1989    28     1.209     0.699     0.423     0.070     0.013     0.004
1989    29     1.286     0.713     0.465     0.086     0.017     0.006
1989    30     1.349     0.722     0.496     0.102     0.021     0.008
1989    31     1.401     0.729     0.520     0.117     0.025     0.010
1989    32     1.442     0.734     0.537     0.130     0.029     0.012
1989    33     1.475     0.737     0.550     0.141     0.033     0.015
1989    34     1.501     0.740     0.559     0.149     0.036     0.017
1989    35     1.523     0.742     0.566     0.157     0.039     0.019
1989    36     1.540     0.744     0.571     0.163     0.041     0.021
1989    37     1.552     0.745     0.574     0.167     0.043     0.023
1989    38     1.561     0.745     0.576     0.171     0.045     0.025
1989    39     1.568     0.746     0.577     0.173     0.046     0.026
1989    40     1.573     0.746     0.578     0.174     0.047     0.027
1989    41     1.576     0.747     0.579     0.175     0.047     0.028
1989    42     1.578     0.747     0.579     0.176     0.048     0.028
1989    43     1.579     0.747     0.580     0.176     0.048     0.029
1989    44     1.580     0.747     0.580     0.176     0.048     0.029
1989    45     1.580     0.747     0.580     0.176     0.048     0.029
1989    46     1.580     0.747     0.580     0.176     0.048     0.029
1989    47     1.580     0.747     0.580     0.176     0.048     0.029
1989    48     1.580     0.747     0.580     0.176     0.048     0.029
1989    49     1.580     0.747     0.580     0.176     0.048     0.029
1989    50     1.580     0.747     0.580     0.176     0.048     0.029
1989    51     1.580     0.747     0.580     0.176     0.048     0.029
1989    52     1.580     0.747     0.580     0.176     0.048     0.029
1989    53     1.580     0.747     0.580     0.176     0.048     0.029
1989    54     1.580     0.747     0.580     0.176     0.048     0.029
1989    55     1.580     0.747     0.580     0.176     0.048     0.029
2009    12     0.000     0.000     0.000     0.000     0.000     0.000
2009    13     0.000     0.000     0.000     0.000     0.000     0.000
2009    14     0.000     0.000     0.000     0.000     0.000     0.000
2009    15     0.001     0.001     0.000     0.000     0.000     0.000
2009    16     0.004     0.004     0.000     0.000     0.000     0.000
2009    17     0.012     0.012     0.000     0.000     0.000     0.000
2009    18     0.026     0.025     0.001     0.000     0.000     0.000
2009    19     0.047     0.044     0.003     0.000     0.000     0.000
2009    20     0.073     0.066     0.006     0.000     0.000     0.000
2009    21     0.105     0.093     0.011     0.001     0.000     0.000
2009    22     0.146     0.124     0.019     0.002     0.000     0.000
2009    23     0.194     0.159     0.030     0.005     0.001     0.000
2009    24     0.251     0.198     0.043     0.008     0.001     0.000
2009    25     0.318     0.243     0.060     0.012     0.002     0.001
2009    26     0.397     0.295     0.080     0.016     0.004     0.001
2009    27     0.486     0.351     0.105     0.022     0.005     0.002
2009    28     0.582     0.407     0.136     0.029     0.008     0.003
2009    29     0.682     0.463     0.170     0.036     0.010     0.004
2009    30     0.785     0.515     0.209     0.044     0.012     0.005
2009    31     0.886     0.561     0.250     0.054     0.015     0.007
2009    32     0.983     0.602     0.291     0.064     0.017     0.009
2009    33     1.072     0.635     0.333     0.074     0.020     0.010
2009    34     1.152     0.661     0.371     0.085     0.023     0.012
2009    35     1.221     0.681     0.403     0.096     0.026     0.014
2009    36     1.279     0.698     0.429     0.107     0.029     0.016
2009    37     1.324     0.709     0.449     0.116     0.032     0.018
2009    38     1.358     0.717     0.464     0.123     0.035     0.019
2009    39     1.383     0.723     0.474     0.129     0.037     0.021
2009    40     1.401     0.727     0.481     0.133     0.038     0.022
2009    41     1.413     0.730     0.485     0.136     0.040     0.023
2009    42     1.421     0.731     0.487     0.138     0.041     0.024
2009    43     1.425     0.732     0.489     0.139     0.041     0.024
2009    44     1.428     0.732     0.489     0.140     0.042     0.025
2009    45     1.429     0.732     0.490     0.140     0.042     0.025
2009    46     1.430     0.733     0.490     0.140     0.042     0.025
2009    47     1.430     0.733     0.490     0.140     0.042     0.025
2009    48     1.430     0.733     0.490     0.140     0.042     0.025
2009    49     1.430     0.733     0.490     0.140     0.042     0.025
2009    50     1.430     0.733     0.490     0.140     0.042     0.025
2009    51     1.430     0.733     0.490     0.140     0.042     0.025
2009    52     1.430     0.733     0.490     0.140     0.042     0.025
2009    53     1.430     0.733     0.490     0.140     0.042     0.025
2009    54     1.430     0.733     0.490     0.140     0.042     0.025
2009    55     1.430     0.733     0.490     0.140     0.042     0.025
2010    12     0.000     0.000     0.000     0.000     0.000     0.000
2010    13     0.000     0.000     0.000     0.000     0.000     0.000
2010    14     0.000     0.000     0.000     0.000     0.000     0.000
2010    15     0.001     0.001     0.000     0.000     0.000     0.000
2010    16     0.004     0.004     0.000     0.000     0.000     0.000
2010    17     0.013     0.012     0.000     0.000     0.000     0.000
2010    18     0.028     0.026     0.002     0.000     0.000     0.000
2010    19     0.052     0.048     0.004     0.000     0.000     0.000
2010    20     0.081     0.072     0.008     0.001     0.000     0.000
2010    21     0.114     0.099     0.014     0.001     0.000     0.000
2010    22     0.154     0.129     0.022     0.003     0.000     0.000
2010    23     0.201     0.163     0.033     0.005     0.001     0.000
2010    24     0.257     0.201     0.046     0.008     0.001     0.000
2010    25     0.326     0.248     0.063     0.012     0.002     0.001
2010    26     0.408     0.302     0.085     0.017     0.004     0.001
2010    27     0.500     0.359     0.110     0.023     0.006     0.002
2010    28     0.599     0.418     0.141     0.030     0.007     0.003
2010    29     0.703     0.475     0.177     0.037     0.010     0.004
2010    30     0.808     0.528     0.216     0.046     0.012     0.006
2010    31     0.913     0.577     0.259     0.055     0.015     0.008
2010    32     1.012     0.617     0.302     0.066     0.018     0.010
2010    33     1.104     0.651     0.344     0.077     0.021     0.011
2010    34     1.187     0.678     0.384     0.088     0.024     0.013
2010    35     1.260     0.701     0.419     0.099     0.027     0.015
2010    36     1.322     0.718     0.447     0.110     0.030     0.016
2010    37     1.372     0.731     0.469     0.121     0.033     0.018
2010    38     1.409     0.740     0.485     0.128     0.036     0.020
2010    39     1.435     0.746     0.495     0.134     0.038     0.022
2010    40     1.455     0.750     0.503     0.139     0.040     0.023
2010    41     1.469     0.753     0.508     0.143     0.041     0.024
2010    42     1.477     0.755     0.510     0.145     0.042     0.025
2010    43     1.482     0.755     0.512     0.146     0.043     0.025
2010    44     1.484     0.756     0.513     0.147     0.043     0.026
2010    45     1.486     0.756     0.513     0.147     0.043     0.026
2010    46     1.486     0.756     0.513     0.147     0.043     0.026
2010    47     1.486     0.756     0.513     0.147     0.044     0.026
2010    48     1.487     0.756     0.513     0.147     0.044     0.026
2010    49     1.487     0.756     0.513     0.147     0.044     0.026
2010    50     1.487     0.756     0.513     0.147     0.044     0.026
2010    51     1.487     0.756     0.513     0.147     0.044     0.026
2010    52     1.487     0.756     0.513     0.147     0.044     0.026
2010    53     1.487     0.756     0.513     0.147     0.044     0.026
2010    54     1.487     0.756     0.513     0.147     0.044     0.026
2010    55     1.487     0.756     0.513     0.147     0.044     0.026
2011    12     0.000     0.000     0.000     0.000     0.000     0.000
2011    13     0.000     0.000     0.000     0.000     0.000     0.000
2011    14     0.000     0.000     0.000     0.000     0.000     0.000
2011    15     0.001     0.001     0.000     0.000     0.000     0.000
2011    16     0.004     0.004     0.000     0.000     0.000     0.000
2011    17     0.012     0.011     0.000     0.000     0.000     0.000
2011    18     0.026     0.024     0.001     0.000     0.000     0.000
2011    19     0.049     0.045     0.004     0.000     0.000     0.000
2011    20     0.082     0.073     0.008     0.001     0.000     0.000
2011    21     0.117     0.101     0.015     0.002     0.000     0.000
2011    22     0.155     0.129     0.022     0.003     0.000     0.000
2011    23     0.200     0.162     0.032     0.005     0.001     0.000
2011    24     0.253     0.199     0.044     0.008     0.002     0.000
2011    25     0.318     0.244     0.059     0.012     0.002     0.001
2011    26     0.397     0.296     0.079     0.017     0.004     0.001
2011    27     0.484     0.352     0.103     0.023     0.005     0.002
2011    28     0.580     0.411     0.131     0.029     0.007     0.003
2011    29     0.682     0.468     0.165     0.036     0.009     0.004
2011    30     0.785     0.521     0.203     0.044     0.011     0.005
2011    31     0.887     0.570     0.243     0.054     0.013     0.007
2011    32     0.984     0.610     0.285     0.064     0.016     0.009
2011    33     1.074     0.643     0.326     0.075     0.019     0.010
2011    34     1.156     0.671     0.365     0.086     0.022     0.012
2011    35     1.228     0.693     0.399     0.097     0.025     0.014
2011    36     1.289     0.711     0.427     0.107     0.028     0.016
2011    37     1.340     0.725     0.449     0.117     0.030     0.018
2011    38     1.378     0.735     0.465     0.126     0.033     0.020
2011    39     1.408     0.741     0.477     0.132     0.035     0.022
2011    40     1.429     0.746     0.486     0.137     0.037     0.023
2011    41     1.443     0.749     0.491     0.141     0.038     0.024
2011    42     1.451     0.751     0.494     0.143     0.039     0.025
2011    43     1.456     0.752     0.495     0.144     0.040     0.025
2011    44     1.459     0.752     0.496     0.145     0.040     0.026
2011    45     1.460     0.752     0.497     0.145     0.040     0.026
2011    46     1.461     0.753     0.497     0.145     0.040     0.026
2011    47     1.461     0.753     0.497     0.145     0.041     0.026
2011    48     1.462     0.753     0.497     0.145     0.041     0.026
2011    49     1.462     0.753     0.497     0.145     0.041     0.026
2011    50     1.462     0.753     0.497     0.145     0.041     0.026
2011    51     1.462     0.753     0.497     0.145     0.041     0.026
2011    52     1.462     0.753     0.497     0.145     0.041     0.026
2011    53     1.462     0.753     0.497     0.145     0.041     0.026
2011    54     1.462     0.753     0.497     0.145     0.041     0.026
2011    55     1.462     0.753     0.497     0.145     0.041     0.026
2012    12     0.000     0.000     0.000     0.000     0.000     0.000
2012    13     0.000     0.000     0.000     0.000     0.000     0.000
2012    14     0.000     0.000     0.000     0.000     0.000     0.000
2012    15     0.001     0.001     0.000     0.000     0.000     0.000
2012    16     0.004     0.004     0.000     0.000     0.000     0.000
2012    17     0.010     0.010     0.000     0.000     0.000     0.000
2012    18     0.023     0.023     0.001     0.000     0.000     0.000
2012    19     0.045     0.042     0.003     0.000     0.000     0.000
2012    20     0.078     0.069     0.008     0.001     0.000     0.000
2012    21     0.118     0.101     0.016     0.002     0.000     0.000
2012    22     0.158     0.130     0.024     0.003     0.000     0.000
2012    23     0.201     0.162     0.034     0.005     0.001     0.000
2012    24     0.254     0.198     0.046     0.008     0.001     0.000
2012    25     0.319     0.242     0.061     0.012     0.003     0.000
2012    26     0.397     0.295     0.081     0.016     0.004     0.001
2012    27     0.488     0.353     0.105     0.022     0.006     0.002
2012    28     0.586     0.412     0.135     0.028     0.008     0.003
2012    29     0.687     0.469     0.169     0.036     0.010     0.004
2012    30     0.791     0.523     0.207     0.044     0.012     0.005
2012    31     0.895     0.572     0.248     0.054     0.015     0.007
2012    32     0.994     0.613     0.291     0.064     0.017     0.009
2012    33     1.086     0.647     0.332     0.076     0.020     0.011
2012    34     1.168     0.675     0.370     0.086     0.024     0.013
2012    35     1.240     0.697     0.405     0.097     0.027     0.015
2012    36     1.303     0.714     0.434     0.108     0.030     0.017
2012    37     1.357     0.728     0.458     0.119     0.033     0.019
2012    38     1.398     0.738     0.476     0.128     0.035     0.021
2012    39     1.429     0.746     0.489     0.134     0.037     0.022
2012    40     1.452     0.751     0.498     0.140     0.039     0.024
2012    41     1.467     0.754     0.503     0.144     0.041     0.025
2012    42     1.476     0.756     0.506     0.146     0.042     0.026
2012    43     1.482     0.757     0.508     0.148     0.042     0.026
2012    44     1.485     0.758     0.509     0.149     0.043     0.027
2012    45     1.487     0.758     0.509     0.149     0.043     0.027
2012    46     1.487     0.758     0.509     0.149     0.043     0.027
2012    47     1.488     0.758     0.509     0.150     0.043     0.027
2012    48     1.488     0.758     0.510     0.150     0.043     0.027
2012    49     1.488     0.758     0.510     0.150     0.043     0.027
2012    50     1.488     0.758     0.510     0.150     0.043     0.027
2012    51     1.488     0.758     0.510     0.150     0.043     0.027
2012    52     1.488     0.758     0.510     0.150     0.043     0.027
2012    53     1.488     0.758     0.510     0.150     0.043     0.027
2012    54     1.488     0.758     0.510     0.150     0.043     0.027
2012    55     1.488     0.758     0.510     0.150     0.043     0.027
2013    12     0.000     0.000     0.000     0.000     0.000     0.000
2013    13     0.000     0.000     0.000     0.000     0.000     0.000
2013    14     0.000     0.000     0.000     0.000     0.000     0.000
2013    15     0.001     0.001     0.000     0.000     0.000     0.000
2013    16     0.003     0.003     0.000     0.000     0.000     0.000
2013    17     0.009     0.009     0.000     0.000     0.000     0.000
2013    18     0.021     0.020     0.001     0.000     0.000     0.000
2013    19     0.043     0.040     0.003     0.000     0.000     0.000
2013    20     0.074     0.065     0.008     0.001     0.000     0.000
2013    21     0.111     0.094     0.015     0.002     0.000     0.000
2013    22     0.154     0.124     0.026     0.004     0.001     0.000
2013    23     0.200     0.156     0.037     0.006     0.001     0.000
2013    24     0.251     0.192     0.048     0.009     0.002     0.000
2013    25     0.315     0.236     0.063     0.013     0.003     0.001
2013    26     0.393     0.289     0.082     0.017     0.004     0.001
2013    27     0.482     0.346     0.106     0.022     0.006     0.002
2013    28     0.580     0.405     0.134     0.029     0.008     0.003
2013    29     0.683     0.464     0.168     0.037     0.010     0.004
2013    30     0.788     0.518     0.207     0.045     0.013     0.005
2013    31     0.893     0.566     0.249     0.055     0.016     0.007
2013    32     0.992     0.608     0.292     0.066     0.019     0.008
2013    33     1.084     0.642     0.333     0.076     0.022     0.010
2013    34     1.165     0.670     0.371     0.088     0.025     0.012
2013    35     1.238     0.692     0.405     0.099     0.028     0.014
2013    36     1.303     0.710     0.436     0.111     0.031     0.016
2013    37     1.357     0.724     0.460     0.121     0.034     0.018
2013    38     1.400     0.735     0.479     0.130     0.037     0.019
2013    39     1.431     0.743     0.491     0.137     0.039     0.021
2013    40     1.455     0.748     0.500     0.143     0.041     0.023
2013    41     1.472     0.752     0.505     0.147     0.043     0.024
2013    42     1.482     0.754     0.509     0.150     0.044     0.025
2013    43     1.487     0.756     0.511     0.151     0.045     0.025
2013    44     1.491     0.756     0.512     0.152     0.045     0.026
2013    45     1.492     0.757     0.512     0.152     0.045     0.026
2013    46     1.493     0.757     0.513     0.152     0.045     0.026
2013    47     1.494     0.757     0.513     0.152     0.045     0.026
2013    48     1.494     0.757     0.513     0.152     0.045     0.026
2013    49     1.494     0.757     0.513     0.152     0.045     0.026
2013    50     1.494     0.757     0.513     0.152     0.045     0.026
