West Germany, Female population exposure by calendar year, age and birth cohort (Lexis triangles)
Last modified: 04/02/2019
Year   Age   Cohort      Exposure
1956    12    1944      182097.67
1956    12    1943      187764.33
1956    13    1943      186990.67
1956    13    1942      183933.50
1956    14    1942      183522.33
1956    14    1941      226122.33
1956    15    1941      225784.50
1956    15    1940      246934.17
1956    16    1940      246438.17
1956    16    1939      245334.67
1956    17    1939      245222.67
1956    17    1938      231052.83
1956    18    1938      231707.00
1956    18    1937      219017.67
1956    19    1937      219523.50
1956    19    1936      219941.67
1956    20    1936      220138.33
1956    20    1935      216522.83
1956    21    1935      216123.50
1956    21    1934      206026.17
1956    22    1934      205418.67
1956    22    1933      167620.50
1956    23    1933      167039.00
1956    23    1932      171797.17
1956    24    1932      171050.17
1956    24    1931      177105.67
1956    25    1931      176212.83
1956    25    1930      192434.33
1956    26    1930      191400.00
1956    26    1929      189996.83
1956    27    1929      189038.50
1956    27    1928      194384.17
1956    28    1928      193472.33
1956    28    1927      190044.67
1956    29    1927      189111.67
1956    29    1926      199032.83
1956    30    1926      198195.67
1956    30    1925      212069.00
1956    31    1925      210988.00
1956    31    1924      207092.50
1956    32    1924      206080.33
1956    32    1923      208694.17
1956    33    1923      207662.83
1956    33    1922      220038.67
1956    34    1922      219055.50
1956    34    1921      232512.83
1956    35    1921      231513.67
1956    35    1920      237955.17
1956    36    1920      236869.67
1956    36    1919      181796.83
1956    37    1919      181169.00
1956    37    1918      123720.50
1956    38    1918      123147.00
1956    38    1917      118266.17
1956    39    1917      117703.00
1956    39    1916      131568.50
1956    40    1916      131024.00
1956    40    1915      175018.83
1956    41    1915      174000.50
1956    41    1914      223750.33
1956    42    1914      222758.83
1956    42    1913      226512.67
1956    43    1913      225264.50
1956    43    1912      232276.50
1956    44    1912      231039.50
1956    44    1911      221059.50
1956    45    1911      219808.83
1956    45    1910      231248.83
1956    46    1910      229765.50
1956    46    1909      234795.00
1956    47    1909      233238.50
1956    47    1908      233551.00
1956    48    1908      231849.34
1956    48    1907      226012.83
1956    49    1907      224214.17
1956    49    1906      223692.50
1956    50    1906      221983.00
1956    50    1905      215464.00
1956    51    1905      213652.67
1956    51    1904      213919.66
1956    52    1904      212124.67
1956    52    1903      204535.33
1956    53    1903      202747.01
1956    53    1902      207559.99
1956    54    1902      205709.34
1956    54    1901      200724.99
1956    55    1901      198825.34
1956    55    1900      193666.99
1957    12    1945      136791.50
1957    12    1944      182080.00
1957    13    1944      184608.17
1957    13    1943      186970.50
1957    14    1943      189600.00
1957    14    1942      183500.33
1957    15    1942      186096.83
1957    15    1941      225747.83
1957    16    1941      228934.33
1957    16    1940      246400.83
1957    17    1940      249894.33
1957    17    1939      245181.33
1957    18    1939      249604.83
1957    18    1938      231664.33
1957    19    1938      235437.00
1957    19    1937      219477.67
1957    20    1937      220615.50
1957    20    1936      220083.83
1957    21    1936      218452.67
1957    21    1935      216077.17
1957    22    1935      211829.50
1957    22    1934      205368.50
1957    23    1934      200784.50
1957    23    1933      166997.67
1957    24    1933      163496.50
1957    24    1932      171006.00
1957    25    1932      168006.33
1957    25    1931      176157.83
1957    26    1931      173022.33
1957    26    1930      191341.83
1957    27    1930      188499.00
1957    27    1929      188974.33
1957    28    1929      186574.83
1957    28    1928      193407.00
1957    29    1928      191455.67
1957    29    1927      189040.67
1957    30    1927      187518.17
1957    30    1926      198120.83
1957    31    1926      197021.67
1957    31    1925      210902.33
1957    32    1925      210305.00
1957    32    1924      205993.17
1957    33    1924      205576.00
1957    33    1923      207567.67
1957    34    1923      207568.33
1957    34    1922      218956.50
1957    35    1922      219216.50
1957    35    1921      231399.50
1957    36    1921      231909.67
1957    36    1920      236738.50
1957    37    1920      237370.00
1957    37    1919      181066.67
1957    38    1919      181699.83
1957    38    1918      123063.33
1957    39    1918      123572.67
1957    39    1917      117625.17
1957    40    1917      118187.33
1957    40    1916      130923.50
1957    41    1916      131674.17
1957    41    1915      173857.17
1957    42    1915      174992.17
1957    42    1914      222568.83
1957    43    1914      224260.67
1957    43    1913      225060.00
1957    44    1913      226855.17
1957    44    1912      230829.50
1957    45    1912      232860.83
1957    45    1911      219561.50
1957    46    1911      221580.17
1957    46    1910      229506.33
1957    47    1910      231683.17
1957    47    1909      232950.33
1957    48    1909      235183.17
1957    48    1908      231544.67
1957    49    1908      233738.33
1957    49    1907      223877.67
1957    50    1907      225946.17
1957    50    1906      221638.83
1957    51    1906      223672.34
1957    51    1905      213290.16
1957    52    1905      215157.50
1957    52    1904      211719.33
1957    53    1904      213529.17
1957    53    1903      202332.16
1957    54    1903      204001.34
1957    54    1902      205245.83
1957    55    1902      206912.00
1957    55    1901      198332.50
1958    12    1946      150654.67
1958    12    1945      136777.67
1958    13    1945      137624.83
1958    13    1944      184588.50
1958    14    1944      185891.83
1958    14    1943      189572.50
1958    15    1943      191028.00
1958    15    1942      186065.50
1958    16    1942      187499.00
1958    16    1941      228894.50
1958    17    1941      230407.50
1958    17    1940      249850.50
1958    18    1940      251568.83
1958    18    1939      249559.17
1958    19    1939      251149.67
1958    19    1938      235386.33
1958    20    1938      236771.00
1958    20    1937      220567.00
1958    21    1937      221764.17
1958    21    1936      218410.33
1958    22    1936      219572.17
1958    22    1935      211778.00
1958    23    1935      212807.67
1958    23    1934      200736.67
1958    24    1934      201768.83
1958    24    1933      163454.50
1958    25    1933      164413.67
1958    25    1932      167957.33
1958    26    1932      168963.17
1958    26    1931      172969.83
1958    27    1931      173933.83
1958    27    1930      188441.33
1958    28    1930      189631.33
1958    28    1929      186505.17
1958    29    1929      187535.17
1958    29    1928      191389.83
1958    30    1928      192410.33
1958    30    1927      187444.50
1958    31    1927      188395.83
1958    31    1926      196947.17
1958    32    1926      197901.17
1958    32    1925      210213.33
1958    33    1925      211290.50
1958    33    1924      205493.50
1958    34    1924      206542.33
1958    34    1923      207469.83
1958    35    1923      208421.83
1958    35    1922      219108.50
1958    36    1922      220215.33
1958    36    1921      231784.00
1958    37    1921      232920.00
1958    37    1920      237242.17
1958    38    1920      238347.00
1958    38    1919      181581.17
1958    39    1919      182429.17
1958    39    1918      123488.83
1958    40    1918      124098.83
1958    40    1917      118102.17
1958    41    1917      118637.33
1958    41    1916      131570.83
1958    42    1916      132190.00
1958    42    1915      174849.83
1958    43    1915      175611.33
1958    43    1914      224058.17
1958    44    1914      225116.00
1958    44    1913      226626.33
1958    45    1913      227609.00
1958    45    1912      232627.33
1958    46    1912      233619.00
1958    46    1911      221336.33
1958    47    1911      222216.50
1958    47    1910      231411.83
1958    48    1910      232260.33
1958    48    1909      234884.50
1958    49    1909      235665.67
1958    49    1908      233402.17
1958    50    1908      234061.50
1958    50    1907      225581.50
1958    51    1907      226156.67
1958    51    1906      223299.33
1958    52    1906      223813.17
1958    52    1905      214750.83
1958    53    1905      215126.50
1958    53    1904      213101.00
1958    54    1904      213488.50
1958    54    1903      203546.83
1958    55    1903      203766.67
1958    55    1902      206405.33
1959    12    1947      175595.55
1959    12    1946      170010.33
1959    13    1946      150884.42
1959    13    1945      137610.33
1959    14    1945      138039.83
1959    14    1944      185865.33
1959    15    1944      186513.00
1959    15    1943      191002.33
1959    16    1943      191769.83
1959    16    1942      187467.83
1959    17    1942      188146.33
1959    17    1941      230371.33
1959    18    1941      231190.50
1959    18    1940      251521.67
1959    19    1940      252444.50
1959    19    1939      251105.33
1959    20    1939      251986.83
1959    20    1938      236723.17
1959    21    1938      237371.33
1959    21    1937      221719.17
1959    22    1937      222163.00
1959    22    1936      219527.67
1959    23    1936      219811.83
1959    23    1935      212758.83
1959    24    1935      213089.67
1959    24    1934      201721.00
1959    25    1934      201968.67
1959    25    1933      164372.83
1959    26    1933      164692.83
1959    26    1932      168917.67
1959    27    1932      169182.17
1959    27    1931      173881.83
1959    28    1931      174108.83
1959    28    1930      189569.00
1959    29    1930      189749.33
1959    29    1929      187468.17
1959    30    1929      187803.67
1959    30    1928      192349.17
1959    31    1928      192658.83
1959    31    1927      188329.17
1959    32    1927      188594.67
1959    32    1926      197822.33
1959    33    1926      198137.83
1959    33    1925      211207.83
1959    34    1925      211514.50
1959    34    1924      206449.50
1959    35    1924      206836.50
1959    35    1923      208326.33
1959    36    1923      208620.17
1959    36    1922      220101.67
1959    37    1922      220385.00
1959    37    1921      232788.83
1959    38    1921      233098.33
1959    38    1920      238212.67
1959    39    1920      238526.50
1959    39    1919      182317.17
1959    40    1919      182610.67
1959    40    1918      124017.67
1959    41    1918      124236.50
1959    41    1917      118548.67
1959    42    1917      118707.33
1959    42    1916      132083.00
1959    43    1916      132251.67
1959    43    1915      175468.67
1959    44    1915      175676.50
1959    44    1914      224910.50
1959    45    1914      225138.00
1959    45    1913      227374.17
1959    46    1913      227597.50
1959    46    1912      233373.33
1959    47    1912      233540.17
1959    47    1911      221956.33
1959    48    1911      222091.67
1959    48    1910      231969.67
1959    49    1910      232083.17
1959    49    1909      235333.67
1959    50    1909      235345.17
1959    50    1908      233711.00
1959    51    1908      233739.84
1959    51    1907      225775.50
1959    52    1907      225662.84
1959    52    1906      223410.16
1959    53    1906      223323.34
1959    53    1905      214696.66
1959    54    1905      214466.34
1959    54    1904      213057.50
1959    55    1904      212759.67
1959    55    1903      203313.83
1960    12    1948      183991.46
1960    12    1947      170110.45
1960    13    1947      176064.88
1960    13    1946      170269.58
1960    14    1946      151304.44
1960    14    1945      138021.83
1960    15    1945      138688.33
1960    15    1944      186488.00
1960    16    1944      187566.67
1960    16    1943      191739.50
1960    17    1943      192965.33
1960    17    1942      188111.17
1960    18    1942      189673.00
1960    18    1941      231146.00
1960    19    1941      233157.50
1960    19    1940      252396.67
1960    20    1940      254578.83
1960    20    1939      251934.83
1960    21    1939      253718.17
1960    21    1938      237323.67
1960    22    1938      238729.33
1960    22    1937      222116.67
1960    23    1937      223255.33
1960    23    1936      219765.83
1960    24    1936      220909.00
1960    24    1935      213036.00
1960    25    1935      213869.00
1960    25    1934      201916.67
1960    26    1934      202835.67
1960    26    1933      164649.17
1960    27    1933      165413.50
1960    27    1932      169132.33
1960    28    1932      169828.00
1960    28    1931      174047.33
1960    29    1931      174759.83
1960    29    1930      189682.50
1960    30    1930      190448.83
1960    30    1929      187738.50
1960    31    1929      188348.00
1960    31    1928      192581.00
1960    32    1928      193228.50
1960    32    1927      188527.67
1960    33    1927      189204.17
1960    33    1926      198056.17
1960    34    1926      198747.50
1960    34    1925      211422.33
1960    35    1925      212038.17
1960    35    1924      206732.83
1960    36    1924      207305.67
1960    36    1923      208509.50
1960    37    1923      209068.00
1960    37    1922      220262.67
1960    38    1922      220853.17
1960    38    1921      232965.17
1960    39    1921      233611.33
1960    39    1920      238362.00
1960    40    1920      238995.17
1960    40    1919      182481.83
1960    41    1919      182918.50
1960    41    1918      124132.67
1960    42    1918      124428.67
1960    42    1917      118617.83
1960    43    1917      118936.33
1960    43    1916      132140.17
1960    44    1916      132452.33
1960    44    1915      175515.17
1960    45    1915      175897.83
1960    45    1914      224906.00
1960    46    1914      225272.67
1960    46    1913      227348.33
1960    47    1913      227712.50
1960    47    1912      233253.83
1960    48    1912      233576.17
1960    48    1911      221797.83
1960    49    1911      222052.67
1960    49    1910      231772.83
1960    50    1910      232072.33
1960    50    1909      234990.00
1960    51    1909      235116.00
1960    51    1908      233367.67
1960    52    1908      233461.83
1960    52    1907      225271.50
1960    53    1907      225271.67
1960    53    1906      222894.83
1960    54    1906      222796.67
1960    54    1905      213995.00
1960    55    1905      213827.67
1960    55    1904      212259.67
1961    12    1949      197406.83
1961    12    1948      183529.54
1961    13    1948      184046.03
1961    13    1947      170565.12
1961    14    1947      176715.54
1961    14    1946      170743.56
1961    15    1946      152546.64
1961    15    1945      138669.00
1961    16    1945      138858.50
1961    16    1944      187536.83
1961    17    1944      188533.67
1961    17    1943      192935.50
1961    18    1943      193246.33
1961    18    1942      189637.00
1961    19    1942      187897.67
1961    19    1941      233113.67
1961    20    1941      231576.50
1961    20    1940      254531.50
1961    21    1940      249137.17
1961    21    1939      253669.17
1961    22    1939      247277.00
1961    22    1938      238679.33
1961    23    1938      233271.00
1961    23    1937      223202.83
1961    24    1937      220192.17
1961    24    1936      220859.00
1961    25    1936      219521.83
1961    25    1935      213822.67
1961    26    1935      215447.00
1961    26    1934      202777.83
1961    27    1934      203602.50
1961    27    1933      165367.50
1961    28    1933      167002.50
1961    28    1932      169774.00
1961    29    1932      170577.17
1961    29    1931      174701.50
1961    30    1931      178606.33
1961    30    1930      190391.67
1961    31    1930      192755.17
1961    31    1929      188276.33
1961    32    1929      191613.17
1961    32    1928      193158.67
1961    33    1928      196515.67
1961    33    1927      189126.83
1961    34    1927      192777.00
1961    34    1926      198656.50
1961    35    1926      202702.50
1961    35    1925      211934.33
1961    36    1925      213283.83
1961    36    1924      207201.33
1961    37    1924      210150.83
1961    37    1923      208946.17
1961    38    1923      211920.67
1961    38    1922      220713.83
1961    39    1922      223634.67
1961    39    1921      233463.33
1961    40    1921      237545.67
1961    40    1920      238835.83
1961    41    1920      239823.34
1961    41    1919      182783.16
1961    42    1919      184569.33
1961    42    1918      124326.83
1961    43    1918      124747.84
1961    43    1917      118832.00
1961    44    1917      119749.50
1961    44    1916      132337.33
1961    45    1916      133672.33
1961    45    1915      175713.00
1961    46    1915      176446.67
1961    46    1914      225028.00
1961    47    1914      226356.67
1961    47    1913      227455.99
1961    48    1913      228744.84
1961    48    1912      233269.33
1961    49    1912      233606.01
1961    49    1911      221738.16
1961    50    1911      223290.17
1961    50    1910      231735.83
1961    51    1910      231137.51
1961    51    1909      234740.66
1961    52    1909      234990.34
1961    52    1908      233052.83
1961    53    1908      232846.84
1961    53    1907      224843.66
1961    54    1907      225231.34
1961    54    1906      222327.16
1961    55    1906      222919.01
1961    55    1905      213346.99
1962    12    1950      196741.18
1962    12    1949      188367.17
1962    13    1949      197553.69
1962    13    1948      183583.97
1962    14    1948      184318.37
1962    14    1947      171195.46
1962    15    1947      177050.78
1962    15    1946      172145.36
1962    16    1946      153021.16
1962    16    1945      138836.17
1962    17    1945      139518.67
1962    17    1944      188499.33
1962    18    1944      189660.17
1962    18    1943      193210.83
1962    19    1943      194625.17
1962    19    1942      187858.50
1962    20    1942      189472.17
1962    20    1941      231527.67
1962    21    1941      232812.33
1962    21    1940      249080.67
1962    22    1940      250636.83
1962    22    1939      247231.50
1962    23    1939      248543.00
1962    23    1938      233216.50
1962    24    1938      234412.00
1962    24    1937      220143.33
1962    25    1937      221258.33
1962    25    1936      219470.50
1962    26    1936      220654.50
1962    26    1935      215392.17
1962    27    1935      216524.17
1962    27    1934      203549.17
1962    28    1934      204694.00
1962    28    1933      166954.50
1962    29    1933      167986.33
1962    29    1932      170519.50
1962    30    1932      171457.50
1962    30    1931      178551.83
1962    31    1931      179370.33
1962    31    1930      192687.50
1962    32    1930      193465.83
1962    32    1929      191540.83
1962    33    1929      192207.17
1962    33    1928      196440.17
1962    34    1928      197072.83
1962    34    1927      192701.83
1962    35    1927      193245.67
1962    35    1926      202607.67
1962    36    1926      203083.33
1962    36    1925      213181.33
1962    37    1925      213581.17
1962    37    1924      210041.67
1962    38    1924      210307.83
1962    38    1923      211806.50
1962    39    1923      212061.17
1962    39    1922      223501.33
1962    40    1922      223703.67
1962    40    1921      237390.33
1962    41    1921      237496.83
1962    41    1920      239652.33
1962    42    1920      239704.67
1962    42    1919      184422.33
1962    43    1919      184388.83
1962    43    1918      124640.83
1962    44    1918      124636.84
1962    44    1917      119643.16
1962    45    1917      119623.50
1962    45    1916      133542.00
1962    46    1916      133477.50
1962    46    1915      176256.50
1962    47    1915      176100.50
1962    47    1914      226100.83
1962    48    1914      225842.34
1962    48    1913      228449.49
1962    49    1913      228087.84
1962    49    1912      233296.16
1962    50    1912      232922.17
1962    50    1911      222950.66
1962    51    1911      222492.84
1962    51    1910      230760.66
1962    52    1910      230198.01
1962    52    1909      234584.16
1962    53    1909      233988.17
1962    53    1908      232419.16
1962    54    1908      231732.67
1962    54    1907      224759.33
1962    55    1907      224040.17
1962    55    1906      222422.16
1963    12    1951      193132.14
1963    12    1950      187893.82
1963    13    1950      197015.34
1963    13    1949      188507.31
1963    14    1949      197904.73
1963    14    1948      183855.63
1963    15    1948      184796.97
1963    15    1947      171520.22
1963    16    1947      177692.81
1963    16    1946      172680.84
1963    17    1946      153700.51
1963    17    1945      139496.50
1963    18    1945      140830.17
1963    18    1944      189624.17
1963    19    1944      191210.00
1963    19    1943      194585.33
1963    20    1943      196316.17
1963    20    1942      189439.17
1963    21    1942      191018.00
1963    21    1941      232772.67
1963    22    1941      233918.17
1963    22    1940      250584.67
1963    23    1940      251845.83
1963    23    1939      248493.17
1963    24    1939      249491.17
1963    24    1938      234361.50
1963    25    1938      235405.83
1963    25    1937      221209.33
1963    26    1937      222201.50
1963    26    1936      220599.17
1963    27    1936      221545.50
1963    27    1935      216468.67
1963    28    1935      217423.50
1963    28    1934      204639.17
1963    29    1934      205492.50
1963    29    1933      167937.00
1963    30    1933      168731.00
1963    30    1932      171407.33
1963    31    1932      172200.00
1963    31    1931      179309.17
1963    32    1931      180005.67
1963    32    1930      193398.17
1963    33    1930      193995.83
1963    33    1929      192130.33
1963    34    1929      192667.17
1963    34    1928      196998.67
1963    35    1928      197592.83
1963    35    1927      193159.17
1963    36    1927      193623.33
1963    36    1926      202995.00
1963    37    1926      203426.83
1963    37    1925      213467.67
1963    38    1925      213826.83
1963    38    1924      210187.17
1963    39    1924      210467.00
1963    39    1923      211933.50
1963    40    1923      212180.83
1963    40    1922      223558.50
1963    41    1922      223742.83
1963    41    1921      237332.67
1963    42    1921      237400.83
1963    42    1920      239511.50
1963    43    1920      239552.33
1963    43    1919      184225.17
1963    44    1919      184282.67
1963    44    1918      124508.16
1963    45    1918      124487.67
1963    45    1917      119499.33
1963    46    1917      119440.50
1963    46    1916      133334.17
1963    47    1916      133236.83
1963    47    1915      175899.83
1963    48    1915      175728.17
1963    48    1914      225547.67
1963    49    1914      225253.83
1963    49    1913      227775.33
1963    50    1913      227452.17
1963    50    1912      232581.83
1963    51    1912      232216.34
1963    51    1911      222145.66
1963    52    1911      221682.67
1963    52    1910      229779.50
1963    53    1910      229255.50
1963    53    1909      233543.66
1963    54    1909      232956.50
1963    54    1908      231248.83
1963    55    1908      230614.67
1963    55    1907      223543.00
1964    12    1952      194677.92
1964    12    1951      183413.86
1964    13    1951      193448.60
1964    13    1950      188155.66
1964    14    1950      197486.44
1964    14    1949      188842.27
1964    15    1949      198453.80
1964    15    1948      184333.03
1964    16    1948      185649.04
1964    16    1947      172142.19
1964    17    1947      178760.48
1964    17    1946      173447.49
1964    18    1946      155411.60
1964    18    1945      140805.83
1964    19    1945      142739.17
1964    19    1944      191176.00
1964    20    1944      193232.00
1964    20    1943      196280.67
1964    21    1943      198041.33
1964    21    1942      190979.33
1964    22    1942      192372.00
1964    22    1941      233875.17
1964    23    1941      234986.83
1964    23    1940      251795.67
1964    24    1940      252813.67
1964    24    1939      249440.33
1964    25    1939      250392.67
1964    25    1938      235354.33
1964    26    1938      236210.33
1964    26    1937      222152.83
1964    27    1937      223029.33
1964    27    1936      221494.00
1964    28    1936      222277.00
1964    28    1935      217363.67
1964    29    1935      218148.50
1964    29    1934      205433.33
1964    30    1934      206186.17
1964    30    1933      168676.83
1964    31    1933      169482.17
1964    31    1932      172149.17
1964    32    1932      172909.83
1964    32    1931      179943.17
1964    33    1931      180557.00
1964    33    1930      193927.83
1964    34    1930      194563.67
1964    34    1929      192590.50
1964    35    1929      193093.83
1964    35    1928      197505.50
1964    36    1928      197962.00
1964    36    1927      193535.17
1964    37    1927      193928.50
1964    37    1926      203328.83
1964    38    1926      203724.83
1964    38    1925      213708.00
1964    39    1925      214006.83
1964    39    1924      210351.67
1964    40    1924      210599.17
1964    40    1923      212038.33
1964    41    1923      212187.33
1964    41    1922      223577.00
1964    42    1922      223696.67
1964    42    1921      237219.83
1964    43    1921      237224.00
1964    43    1920      239350.00
1964    44    1920      239333.17
1964    44    1919      184138.00
1964    45    1919      184178.00
1964    45    1918      124363.00
1964    46    1918      124305.34
1964    46    1917      119311.66
1964    47    1917      119201.84
1964    47    1916      133081.50
1964    48    1916      132958.50
1964    48    1915      175516.66
1964    49    1915      175279.01
1964    49    1914      224953.83
1964    50    1914      224587.51
1964    50    1913      227127.66
1964    51    1913      226697.51
1964    51    1912      231851.66
1964    52    1912      231376.01
1964    52    1911      221302.99
1964    53    1911      220800.34
1964    53    1910      228838.33
1964    54    1910      228314.67
1964    54    1909      232501.16
1964    55    1909      231849.01
1964    55    1908      230113.66
1965    12    1953      194176.54
1965    12    1952      185358.08
1965    13    1952      195154.32
1965    13    1951      183714.40
1965    14    1951      194116.40
1965    14    1950      188605.56
1965    15    1950      198272.10
1965    15    1949      189366.20
1965    16    1949      199547.85
1965    16    1948      185182.96
1965    17    1948      187000.74
1965    17    1947      173176.52
1965    18    1947      181282.88
1965    18    1946      175378.40
1965    19    1946      158105.54
1965    19    1945      142714.17
1965    20    1945      145368.33
1965    20    1944      193198.83
1965    21    1944      195391.83
1965    21    1943      198005.00
1965    22    1943      199996.50
1965    22    1942      192331.50
1965    23    1942      194170.17
1965    23    1941      234937.83
1965    24    1941      236508.33
1965    24    1940      252763.67
1965    25    1940      254431.33
1965    25    1939      250337.00
1965    26    1939      251696.83
1965    26    1938      236160.17
1965    27    1938      237508.67
1965    27    1937      222978.33
1965    28    1937      224260.33
1965    28    1936      222221.33
1965    29    1936      223414.67
1965    29    1935      218087.83
1965    30    1935      219239.00
1965    30    1934      206128.17
1965    31    1934      207269.00
1965    31    1933      169429.50
1965    32    1933      170456.67
1965    32    1932      172848.67
1965    33    1932      173854.50
1965    33    1931      180497.50
1965    34    1931      181401.83
1965    34    1930      194486.17
1965    35    1930      195410.50
1965    35    1929      193012.00
1965    36    1929      193818.00
1965    36    1928      197872.50
1965    37    1928      198547.00
1965    37    1927      193832.00
1965    38    1927      194469.50
1965    38    1926      203620.33
1965    39    1926      204266.50
1965    39    1925      213880.83
1965    40    1925      214355.33
1965    40    1924      210467.67
1965    41    1924      210890.67
1965    41    1923      212040.00
1965    42    1923      212364.00
1965    42    1922      223532.67
1965    43    1922      223814.83
1965    43    1921      237022.17
1965    44    1921      237131.00
1965    44    1920      239124.50
1965    45    1920      239153.33
1965    45    1919      183998.33
1965    46    1919      183974.67
1965    46    1918      124168.33
1965    47    1918      124128.00
1965    47    1917      119057.67
1965    48    1917      119010.50
1965    48    1916      132797.50
1965    49    1916      132673.17
1965    49    1915      175039.00
1965    50    1915      174762.00
1965    50    1914      224248.83
1965    51    1914      223877.33
1965    51    1913      226336.17
1965    52    1913      225884.00
1965    52    1912      230985.17
1965    53    1912      230532.00
1965    53    1911      220388.83
1965    54    1911      219820.33
1965    54    1910      227857.00
1965    55    1910      227148.33
1965    55    1909      231351.50
1966    12    1954      199500.39
1966    12    1953      183732.46
1966    13    1953      194665.69
1966    13    1952      185811.68
1966    14    1952      195764.94
1966    14    1951      184348.60
1966    15    1951      194881.14
1966    15    1950      189355.90
1966    16    1950      199263.90
1966    16    1949      190410.15
1966    17    1949      200765.74
1966    17    1948      186531.26
1966    18    1948      189284.61
1966    18    1947      175620.12
1966    19    1947      183954.61
1966    19    1946      178418.46
1966    20    1946      160438.67
1966    20    1945      145339.17
1966    21    1945      147253.83
1966    21    1944      195356.83
1966    22    1944      197061.17
1966    22    1943      199957.50
1966    23    1943      201264.00
1966    23    1942      194132.33
1966    24    1942      195352.67
1966    24    1941      236458.00
1966    25    1941      237361.17
1966    25    1940      254377.67
1966    26    1940      255063.17
1966    26    1939      251643.83
1966    27    1939      252277.00
1966    27    1938      237451.83
1966    28    1938      238034.17
1966    28    1937      224208.17
1966    29    1937      224661.33
1966    29    1936      223358.00
1966    30    1936      223841.00
1966    30    1935      219176.17
1966    31    1935      219634.33
1966    31    1934      207198.00
1966    32    1934      207521.67
1966    32    1933      170398.67
1966    33    1933      170892.33
1966    33    1932      173791.17
1966    34    1932      174276.67
1966    34    1931      181335.17
1966    35    1931      181741.83
1966    35    1930      195333.67
1966    36    1930      195746.33
1966    36    1929      193736.67
1966    37    1929      194132.67
1966    37    1928      198446.83
1966    38    1928      198740.17
1966    38    1927      194369.33
1966    39    1927      194606.00
1966    39    1926      204141.83
1966    40    1926      204362.50
1966    40    1925      214223.33
1966    41    1925      214379.83
1966    41    1924      210748.33
1966    42    1924      210820.00
1966    42    1923      212203.83
1966    43    1923      212263.67
1966    43    1922      223634.83
1966    44    1922      223636.00
1966    44    1921      236922.67
1966    45    1921      236780.50
1966    45    1920      238920.17
1966    46    1920      238769.17
1966    46    1919      183769.33
1966    47    1919      183557.17
1966    47    1918      123988.33
1966    48    1918      123844.17
1966    48    1917      118865.50
1966    49    1917      118683.00
1966    49    1916      132494.83
1966    50    1916      132278.33
1966    50    1915      174501.50
1966    51    1915      174188.00
1966    51    1914      223533.17
1966    52    1914      223083.67
1966    52    1913      225486.17
1966    53    1913      225002.00
1966    53    1912      230085.83
1966    54    1912      229393.50
1966    54    1911      219378.67
1966    55    1911      218758.33
1966    55    1910      226661.83
1967    12    1955      198534.28
1967    12    1954      189508.61
1967    13    1954      199653.21
1967    13    1953      184195.31
1967    14    1953      194915.92
1967    14    1952      186393.06
1967    15    1952      196014.41
1967    15    1951      185074.86
1967    16    1951      195115.03
1967    16    1950      190303.10
1967    17    1950      199488.96
1967    17    1949      191572.26
1967    18    1949      201196.09
1967    18    1948      188809.39
1967    19    1948      189687.11
1967    19    1947      178208.39
1967    20    1947      183855.56
1967    20    1946      181051.33
1967    21    1946      159871.59
1967    21    1945      147226.83
1967    22    1945      146372.00
1967    22    1944      197021.00
1967    23    1944      195874.00
1967    23    1943      201225.83
1967    24    1943      199973.67
1967    24    1942      195309.00
1967    25    1942      193862.83
1967    25    1941      237314.00
1967    26    1941      235935.17
1967    26    1940      255007.00
1967    27    1940      253265.83
1967    27    1939      252218.17
1967    28    1939      250709.83
1967    28    1938      237981.00
1967    29    1938      236560.17
1967    29    1937      224604.17
1967    30    1937      223188.00
1967    30    1936      223776.67
1967    31    1936      222536.50
1967    31    1935      219574.67
1967    32    1935      218342.67
1967    32    1934      207454.00
1967    33    1934      206437.00
1967    33    1933      170824.67
1967    34    1933      169923.00
1967    34    1932      174209.67
1967    35    1932      173397.50
1967    35    1931      181666.50
1967    36    1931      180945.83
1967    36    1930      195663.33
1967    37    1930      194969.67
1967    37    1929      194034.83
1967    38    1929      193422.83
1967    38    1928      198632.50
1967    39    1928      198053.50
1967    39    1927      194494.17
1967    40    1927      193998.83
1967    40    1926      204237.50
1967    41    1926      203712.00
1967    41    1925      214237.50
1967    42    1925      213725.83
1967    42    1924      210655.00
1967    43    1924      210153.67
1967    43    1923      212088.33
1967    44    1923      211611.00
1967    44    1922      223440.33
1967    45    1922      222925.17
1967    45    1921      236553.00
1967    46    1921      236027.17
1967    46    1920      238519.17
1967    47    1920      237963.67
1967    47    1919      183337.33
1967    48    1919      182908.67
1967    48    1918      123675.33
1967    49    1918      123288.50
1967    49    1917      118512.50
1967    50    1917      118200.00
1967    50    1916      132084.33
1967    51    1916      131674.83
1967    51    1915      173914.83
1967    52    1915      173371.33
1967    52    1914      222718.00
1967    53    1914      222061.17
1967    53    1913      224603.50
1967    54    1913      223840.00
1967    54    1912      228943.00
1967    55    1912      228144.83
1967    55    1911      218295.00
1968    12    1956      207562.73
1968    12    1955      190979.72
1968    13    1955      199120.94
1968    13    1954      189653.79
1968    14    1954      200311.70
1968    14    1953      184432.08
1968    15    1953      195792.49
1968    15    1952      186630.59
1968    16    1952      197129.60
1968    16    1951      185296.97
1968    17    1951      196500.89
1968    17    1950      190518.04
1968    18    1950      202701.70
1968    18    1949      191982.91
1968    19    1949      204722.84
1968    19    1948      189210.89
