East Germany, Cumulative period fertility rates (vertical parallelograms)
Last modified: 04/02/2019
Year  ARDY  Cohort     CPFR
1987   20    1967     0.127
1987   21    1966     0.252
1987   22    1965     0.401
1987   23    1964     0.561
1987   24    1963     0.726
1987   25    1962     0.891
1987   26    1961     1.042
1987   27    1960     1.173
1987   28    1959     1.287
1987   29    1958     1.380
1987   30    1957     1.456
1987   31    1956     1.518
1987   32    1955     1.567
1987   33    1954     1.608
1987   34    1953     1.639
1987   35    1952     1.665
1987   36    1951     1.686
1987   37    1950     1.701
1987   38    1949     1.713
1987   39    1948     1.722
1987   40    1947     1.728
1987   41    1946     1.732
1987   42    1945     1.734
1987   43    1944     1.736
1987   44    1943     1.737
1987   45    1942     1.737
1987   46    1941     1.737
1987   47    1940     1.737
1987   48    1939     1.737
1987   49    1938     1.737
1987   50    1937     1.737
1987   51    1936     1.737
1987   52    1935     1.737
1987   53    1934     1.737
1987   54    1933     1.737
1987   55    1932     1.737
1988   12    1976     0.000
1988   13    1975     0.000
1988   14    1974     0.000
1988   15    1973     0.000
1988   16    1972     0.001
1988   17    1971     0.004
1988   18    1970     0.014
1988   19    1969     0.043
1988   20    1968     0.116
1988   21    1967     0.232
1988   22    1966     0.373
1988   23    1965     0.526
1988   24    1964     0.686
1988   25    1963     0.843
1988   26    1962     0.992
1988   27    1961     1.123
1988   28    1960     1.233
1988   29    1959     1.322
1988   30    1958     1.397
1988   31    1957     1.457
1988   32    1956     1.506
1988   33    1955     1.544
1988   34    1954     1.576
1988   35    1953     1.601
1988   36    1952     1.620
1988   37    1951     1.635
1988   38    1950     1.647
1988   39    1949     1.655
1988   40    1948     1.660
1988   41    1947     1.664
1988   42    1946     1.667
1988   43    1945     1.669
1988   44    1944     1.669
1988   45    1943     1.670
1988   46    1942     1.670
1988   47    1941     1.670
1988   48    1940     1.670
1988   49    1939     1.670
1988   50    1938     1.670
1988   51    1937     1.670
1988   52    1936     1.670
1988   53    1935     1.670
1988   54    1934     1.670
1988   55    1933     1.670
1989   12    1977     0.000
1989   13    1976     0.000
1989   14    1975     0.000
1989   15    1974     0.000
1989   16    1973     0.001
1989   17    1972     0.004
1989   18    1971     0.014
1989   19    1970     0.042
1989   20    1969     0.106
1989   21    1968     0.210
1989   22    1967     0.339
1989   23    1966     0.482
1989   24    1965     0.633
1989   25    1964     0.785
1989   26    1963     0.929
1989   27    1962     1.056
1989   28    1961     1.162
1989   29    1960     1.249
1989   30    1959     1.319
1989   31    1958     1.376
1989   32    1957     1.422
1989   33    1956     1.460
1989   34    1955     1.489
1989   35    1954     1.512
1989   36    1953     1.532
1989   37    1952     1.546
1989   38    1951     1.557
1989   39    1950     1.565
1989   40    1949     1.571
1989   41    1948     1.575
1989   42    1947     1.577
1989   43    1946     1.579
1989   44    1945     1.580
1989   45    1944     1.580
1989   46    1943     1.580
1989   47    1942     1.580
1989   48    1941     1.580
1989   49    1940     1.580
1989   50    1939     1.580
1989   51    1938     1.580
1989   52    1937     1.580
1989   53    1936     1.580
1989   54    1935     1.580
1989   55    1934     1.580
1990   12    1978     0.000
1990   13    1977     0.000
1990   14    1976     0.000
1990   15    1975     0.001
1990   16    1974     0.001
1990   17    1973     0.005
1990   18    1972     0.015
1990   19    1971     0.043
1990   20    1970     0.106
1990   21    1969     0.211
1990   22    1968     0.340
1990   23    1967     0.481
1990   24    1966     0.629
1990   25    1965     0.777
1990   26    1964     0.914
1990   27    1963     1.034
1990   28    1962     1.131
1990   29    1961     1.213
1990   30    1960     1.276
1990   31    1959     1.328
1990   32    1958     1.370
1990   33    1957     1.403
1990   34    1956     1.430
1990   35    1955     1.451
1990   36    1954     1.467
1990   37    1953     1.480
1990   38    1952     1.489
1990   39    1951     1.497
1990   40    1950     1.502
1990   41    1949     1.506
1990   42    1948     1.508
1990   43    1947     1.510
1990   44    1946     1.511
1990   45    1945     1.511
1990   46    1944     1.511
1990   47    1943     1.511
1990   48    1942     1.512
1990   49    1941     1.512
1990   50    1940     1.512
1990   51    1939     1.512
1990   52    1938     1.512
1990   53    1937     1.512
1990   54    1936     1.512
1990   55    1935     1.512
1991   12    1979     0.000
1991   13    1978     0.000
1991   14    1977     0.000
1991   15    1976     0.001
1991   16    1975     0.002
1991   17    1974     0.006
1991   18    1973     0.016
1991   19    1972     0.039
1991   20    1971     0.091
1991   21    1970     0.168
1991   22    1969     0.260
1991   23    1968     0.358
1991   24    1967     0.454
1991   25    1966     0.548
1991   26    1965     0.634
1991   27    1964     0.708
1991   28    1963     0.766
1991   29    1962     0.812
1991   30    1961     0.849
1991   31    1960     0.878
1991   32    1959     0.903
1991   33    1958     0.922
1991   34    1957     0.939
1991   35    1956     0.951
1991   36    1955     0.962
1991   37    1954     0.971
1991   38    1953     0.978
1991   39    1952     0.983
1991   40    1951     0.987
1991   41    1950     0.990
1991   42    1949     0.993
1991   43    1948     0.994
1991   44    1947     0.995
1991   45    1946     0.995
1991   46    1945     0.995
1991   47    1944     0.996
1991   48    1943     0.996
1991   49    1942     0.996
1991   50    1941     0.996
1991   51    1940     0.996
1991   52    1939     0.996
1991   53    1938     0.996
1991   54    1937     0.996
1991   55    1936     0.996
1992   12    1980     0.000
1992   13    1979     0.000
1992   14    1978     0.000
1992   15    1977     0.000
1992   16    1976     0.001
1992   17    1975     0.004
1992   18    1974     0.013
1992   19    1973     0.032
1992   20    1972     0.067
1992   21    1971     0.122
1992   22    1970     0.192
1992   23    1969     0.267
1992   24    1968     0.346
1992   25    1967     0.425
1992   26    1966     0.499
1992   27    1965     0.564
1992   28    1964     0.619
1992   29    1963     0.664
1992   30    1962     0.700
1992   31    1961     0.729
1992   32    1960     0.753
1992   33    1959     0.773
1992   34    1958     0.789
1992   35    1957     0.802
1992   36    1956     0.813
1992   37    1955     0.822
1992   38    1954     0.828
1992   39    1953     0.833
1992   40    1952     0.837
1992   41    1951     0.840
1992   42    1950     0.842
1992   43    1949     0.844
1992   44    1948     0.844
1992   45    1947     0.845
1992   46    1946     0.845
1992   47    1945     0.845
1992   48    1944     0.845
1992   49    1943     0.845
1992   50    1942     0.845
1992   51    1941     0.845
1992   52    1940     0.845
1992   53    1939     0.845
1992   54    1938     0.845
1992   55    1937     0.845
1993   12    1981     0.000
1993   13    1980     0.000
1993   14    1979     0.000
1993   15    1978     0.000
1993   16    1977     0.001
1993   17    1976     0.003
1993   18    1975     0.010
1993   19    1974     0.024
1993   20    1973     0.048
1993   21    1972     0.088
1993   22    1971     0.144
1993   23    1970     0.208
1993   24    1969     0.278
1993   25    1968     0.349
1993   26    1967     0.422
1993   27    1966     0.489
1993   28    1965     0.547
1993   29    1964     0.596
1993   30    1963     0.635
1993   31    1962     0.666
1993   32    1961     0.692
1993   33    1960     0.712
1993   34    1959     0.728
1993   35    1958     0.742
1993   36    1957     0.753
1993   37    1956     0.762
1993   38    1955     0.768
1993   39    1954     0.773
1993   40    1953     0.777
1993   41    1952     0.780
1993   42    1951     0.782
1993   43    1950     0.783
1993   44    1949     0.784
1993   45    1948     0.784
1993   46    1947     0.785
1993   47    1946     0.785
1993   48    1945     0.785
1993   49    1944     0.785
1993   50    1943     0.785
1993   51    1942     0.785
1993   52    1941     0.785
1993   53    1940     0.785
1993   54    1939     0.785
1993   55    1938     0.785
1994   12    1982     0.000
1994   13    1981     0.000
1994   14    1980     0.000
1994   15    1979     0.000
1994   16    1978     0.001
1994   17    1977     0.004
1994   18    1976     0.010
1994   19    1975     0.021
1994   20    1974     0.043
1994   21    1973     0.075
1994   22    1972     0.122
1994   23    1971     0.181
1994   24    1970     0.246
1994   25    1969     0.314
1994   26    1968     0.387
1994   27    1967     0.455
1994   28    1966     0.518
1994   29    1965     0.573
1994   30    1964     0.616
1994   31    1963     0.652
1994   32    1962     0.679
1994   33    1961     0.702
1994   34    1960     0.719
1994   35    1959     0.734
1994   36    1958     0.746
1994   37    1957     0.755
1994   38    1956     0.763
1994   39    1955     0.768
1994   40    1954     0.772
1994   41    1953     0.776
1994   42    1952     0.778
1994   43    1951     0.779
1994   44    1950     0.780
1994   45    1949     0.781
1994   46    1948     0.781
1994   47    1947     0.781
1994   48    1946     0.781
1994   49    1945     0.781
1994   50    1944     0.781
1994   51    1943     0.781
1994   52    1942     0.781
1994   53    1941     0.781
1994   54    1940     0.781
1994   55    1939     0.781
1995   12    1983     0.000
1995   13    1982     0.000
1995   14    1981     0.000
1995   15    1980     0.000
1995   16    1979     0.001
1995   17    1978     0.004
1995   18    1977     0.010
1995   19    1976     0.021
1995   20    1975     0.040
1995   21    1974     0.072
1995   22    1973     0.116
1995   23    1972     0.174
1995   24    1971     0.239
1995   25    1970     0.313
1995   26    1969     0.388
1995   27    1968     0.465
1995   28    1967     0.535
1995   29    1966     0.600
1995   30    1965     0.654
1995   31    1964     0.698
1995   32    1963     0.731
1995   33    1962     0.759
1995   34    1961     0.780
1995   35    1960     0.796
1995   36    1959     0.810
1995   37    1958     0.821
1995   38    1957     0.830
1995   39    1956     0.836
1995   40    1955     0.841
1995   41    1954     0.843
1995   42    1953     0.846
1995   43    1952     0.847
1995   44    1951     0.848
1995   45    1950     0.849
1995   46    1949     0.849
1995   47    1948     0.849
1995   48    1947     0.849
1995   49    1946     0.849
1995   50    1945     0.849
1995   51    1944     0.849
1995   52    1943     0.849
1995   53    1942     0.849
1995   54    1941     0.849
1995   55    1940     0.849
1996   12    1984     0.000
1996   13    1983     0.000
1996   14    1982     0.000
1996   15    1981     0.000
1996   16    1980     0.001
1996   17    1979     0.005
1996   18    1978     0.011
1996   19    1977     0.022
1996   20    1976     0.042
1996   21    1975     0.072
1996   22    1974     0.115
1996   23    1973     0.174
1996   24    1972     0.245
1996   25    1971     0.325
1996   26    1970     0.410
1996   27    1969     0.497
1996   28    1968     0.580
1996   29    1967     0.656
1996   30    1966     0.726
1996   31    1965     0.780
1996   32    1964     0.824
1996   33    1963     0.859
1996   34    1962     0.885
1996   35    1961     0.905
1996   36    1960     0.922
1996   37    1959     0.935
1996   38    1958     0.945
1996   39    1957     0.952
1996   40    1956     0.957
1996   41    1955     0.962
1996   42    1954     0.964
1996   43    1953     0.966
1996   44    1952     0.967
1996   45    1951     0.968
1996   46    1950     0.968
1996   47    1949     0.968
1996   48    1948     0.968
1996   49    1947     0.968
1996   50    1946     0.968
1996   51    1945     0.968
1996   52    1944     0.968
1996   53    1943     0.968
1996   54    1942     0.968
1996   55    1941     0.968
1997   12    1985     0.000
1997   13    1984     0.000
1997   14    1983     0.000
1997   15    1982     0.000
1997   16    1981     0.001
1997   17    1980     0.004
1997   18    1979     0.011
1997   19    1978     0.022
1997   20    1977     0.043
1997   21    1976     0.073
1997   22    1975     0.117
1997   23    1974     0.173
1997   24    1973     0.243
1997   25    1972     0.326
1997   26    1971     0.418
1997   27    1970     0.512
1997   28    1969     0.604
1997   29    1968     0.692
1997   30    1967     0.770
1997   31    1966     0.835
1997   32    1965     0.889
1997   33    1964     0.931
1997   34    1963     0.963
1997   35    1962     0.988
1997   36    1961     1.008
1997   37    1960     1.024
1997   38    1959     1.035
1997   39    1958     1.044
1997   40    1957     1.051
1997   41    1956     1.055
1997   42    1955     1.058
1997   43    1954     1.060
1997   44    1953     1.061
1997   45    1952     1.061
1997   46    1951     1.062
1997   47    1950     1.062
1997   48    1949     1.062
1997   49    1948     1.062
1997   50    1947     1.062
1997   51    1946     1.062
1997   52    1945     1.062
1997   53    1944     1.062
1997   54    1943     1.062
1997   55    1942     1.062
1998   12    1986     0.000
1998   13    1985     0.000
1998   14    1984     0.000
1998   15    1983     0.000
1998   16    1982     0.001
1998   17    1981     0.004
1998   18    1980     0.011
1998   19    1979     0.024
1998   20    1978     0.045
1998   21    1977     0.078
1998   22    1976     0.121
1998   23    1975     0.176
1998   24    1974     0.243
1998   25    1973     0.325
1998   26    1972     0.417
1998   27    1971     0.515
1998   28    1970     0.611
1998   29    1969     0.701
1998   30    1968     0.785
1998   31    1967     0.858
1998   32    1966     0.920
1998   33    1965     0.967
1998   34    1964     1.005
1998   35    1963     1.034
1998   36    1962     1.056
1998   37    1961     1.073
1998   38    1960     1.087
1998   39    1959     1.096
1998   40    1958     1.103
1998   41    1957     1.108
1998   42    1956     1.111
1998   43    1955     1.113
1998   44    1954     1.114
1998   45    1953     1.115
1998   46    1952     1.115
1998   47    1951     1.115
1998   48    1950     1.115
1998   49    1949     1.115
1998   50    1948     1.115
1998   51    1947     1.115
1998   52    1946     1.115
1998   53    1945     1.115
1998   54    1944     1.115
1998   55    1943     1.115
1999   12    1987     0.000
1999   13    1986     0.000
1999   14    1985     0.000
1999   15    1984     0.000
1999   16    1983     0.001
1999   17    1982     0.004
1999   18    1981     0.012
1999   19    1980     0.025
1999   20    1979     0.048
1999   21    1978     0.082
1999   22    1977     0.127
1999   23    1976     0.181
1999   24    1975     0.246
1999   25    1974     0.323
1999   26    1973     0.415
1999   27    1972     0.520
1999   28    1971     0.621
1999   29    1970     0.716
1999   30    1969     0.806
1999   31    1968     0.885
1999   32    1967     0.952
1999   33    1966     1.007
1999   34    1965     1.050
1999   35    1964     1.084
1999   36    1963     1.110
1999   37    1962     1.130
1999   38    1961     1.145
1999   39    1960     1.156
1999   40    1959     1.164
1999   41    1958     1.169
1999   42    1957     1.173
1999   43    1956     1.176
1999   44    1955     1.177
1999   45    1954     1.178
1999   46    1953     1.178
1999   47    1952     1.178
1999   48    1951     1.178
1999   49    1950     1.178
1999   50    1949     1.178
1999   51    1948     1.178
1999   52    1947     1.178
1999   53    1946     1.178
1999   54    1945     1.178
1999   55    1944     1.178
2000   12    1988     0.000
2000   13    1987     0.000
2000   14    1986     0.000
2000   15    1985     0.000
2000   16    1984     0.002
2000   17    1983     0.005
2000   18    1982     0.012
2000   19    1981     0.027
2000   20    1980     0.051
2000   21    1979     0.086
2000   22    1978     0.132
2000   23    1977     0.186
2000   24    1976     0.252
2000   25    1975     0.330
2000   26    1974     0.422
2000   27    1973     0.524
2000   28    1972     0.630
2000   29    1971     0.732
2000   30    1970     0.831
2000   31    1969     0.918
2000   32    1968     0.994
2000   33    1967     1.056
2000   34    1966     1.106
2000   35    1965     1.145
2000   36    1964     1.177
2000   37    1963     1.200
2000   38    1962     1.217
2000   39    1961     1.229
2000   40    1960     1.238
2000   41    1959     1.245
2000   42    1958     1.249
2000   43    1957     1.252
2000   44    1956     1.253
2000   45    1955     1.254
2000   46    1954     1.255
2000   47    1953     1.255
2000   48    1952     1.255
2000   49    1951     1.255
2000   50    1950     1.255
2000   51    1949     1.255
2000   52    1948     1.255
2000   53    1947     1.255
2000   54    1946     1.255
2000   55    1945     1.255
2001   12    1989     0.000
2001   13    1988     0.000
2001   14    1987     0.000
2001   15    1986     0.000
2001   16    1985     0.002
2001   17    1984     0.006
2001   18    1983     0.014
2001   19    1982     0.029
2001   20    1981     0.055
2001   21    1980     0.088
2001   22    1979     0.134
2001   23    1978     0.187
2001   24    1977     0.249
2001   25    1976     0.323
2001   26    1975     0.409
2001   27    1974     0.505
2001   28    1973     0.607
2001   29    1972     0.709
2001   30    1971     0.806
2001   31    1970     0.894
2001   32    1969     0.970
2001   33    1968     1.035
2001   34    1967     1.088
2001   35    1966     1.130
2001   36    1965     1.163
2001   37    1964     1.187
2001   38    1963     1.205
2001   39    1962     1.218
2001   40    1961     1.228
2001   41    1960     1.235
2001   42    1959     1.239
2001   43    1958     1.242
2001   44    1957     1.243
2001   45    1956     1.244
2001   46    1955     1.245
2001   47    1954     1.245
2001   48    1953     1.245
2001   49    1952     1.245
2001   50    1951     1.245
2001   51    1950     1.245
2001   52    1949     1.245
2001   53    1948     1.245
2001   54    1947     1.245
2001   55    1946     1.245
2002   12    1990     0.000
2002   13    1989     0.000
2002   14    1988     0.000
2002   15    1987     0.000
2002   16    1986     0.002
2002   17    1985     0.006
2002   18    1984     0.015
2002   19    1983     0.030
2002   20    1982     0.055
2002   21    1981     0.087
2002   22    1980     0.130
2002   23    1979     0.181
2002   24    1978     0.242
2002   25    1977     0.313
2002   26    1976     0.393
2002   27    1975     0.485
2002   28    1974     0.584
2002   29    1973     0.687
2002   30    1972     0.785
2002   31    1971     0.877
2002   32    1970     0.960
2002   33    1969     1.028
2002   34    1968     1.083
2002   35    1967     1.129
2002   36    1966     1.165
2002   37    1965     1.191
2002   38    1964     1.211
2002   39    1963     1.226
2002   40    1962     1.236
2002   41    1961     1.243
2002   42    1960     1.247
2002   43    1959     1.250
2002   44    1958     1.251
2002   45    1957     1.252
2002   46    1956     1.253
2002   47    1955     1.253
2002   48    1954     1.253
2002   49    1953     1.253
2002   50    1952     1.253
2002   51    1951     1.253
2002   52    1950     1.253
2002   53    1949     1.253
2002   54    1948     1.253
2002   55    1947     1.253
2003   12    1991     0.000
2003   13    1990     0.000
2003   14    1989     0.000
2003   15    1988     0.000
2003   16    1987     0.002
2003   17    1986     0.005
2003   18    1985     0.014
2003   19    1984     0.029
2003   20    1983     0.053
2003   21    1982     0.085
2003   22    1981     0.128
2003   23    1980     0.179
2003   24    1979     0.239
2003   25    1978     0.308
2003   26    1977     0.388
2003   27    1976     0.479
2003   28    1975     0.576
2003   29    1974     0.680
2003   30    1973     0.782
2003   31    1972     0.877
2003   32    1971     0.961
2003   33    1970     1.033
2003   34    1969     1.094
2003   35    1968     1.142
2003   36    1967     1.182
2003   37    1966     1.212
2003   38    1965     1.234
2003   39    1964     1.250
2003   40    1963     1.261
2003   41    1962     1.268
2003   42    1961     1.274
2003   43    1960     1.277
2003   44    1959     1.278
2003   45    1958     1.279
2003   46    1957     1.280
2003   47    1956     1.280
2003   48    1955     1.280
2003   49    1954     1.280
2003   50    1953     1.280
2003   51    1952     1.280
2003   52    1951     1.280
2003   53    1950     1.280
2003   54    1949     1.280
2003   55    1948     1.280
2004   12    1992     0.000
2004   13    1991     0.000
2004   14    1990     0.000
2004   15    1989     0.000
2004   16    1988     0.002
2004   17    1987     0.006
2004   18    1986     0.014
2004   19    1985     0.028
2004   20    1984     0.051
2004   21    1983     0.083
2004   22    1982     0.126
2004   23    1981     0.176
2004   24    1980     0.235
2004   25    1979     0.306
2004   26    1978     0.388
2004   27    1977     0.479
2004   28    1976     0.578
2004   29    1975     0.682
2004   30    1974     0.788
2004   31    1973     0.886
2004   32    1972     0.975
2004   33    1971     1.055
2004   34    1970     1.121
2004   35    1969     1.175
2004   36    1968     1.218
2004   37    1967     1.252
2004   38    1966     1.277
2004   39    1965     1.294
2004   40    1964     1.307
2004   41    1963     1.316
2004   42    1962     1.321
2004   43    1961     1.325
2004   44    1960     1.327
2004   45    1959     1.328
2004   46    1958     1.328
2004   47    1957     1.328
2004   48    1956     1.328
2004   49    1955     1.329
2004   50    1954     1.329
2004   51    1953     1.329
2004   52    1952     1.329
2004   53    1951     1.329
2004   54    1950     1.329
2004   55    1949     1.329
2005   12    1993     0.000
2005   13    1992     0.000
2005   14    1991     0.000
2005   15    1990     0.000
2005   16    1989     0.002
2005   17    1988     0.005
2005   18    1987     0.014
2005   19    1986     0.027
2005   20    1985     0.050
2005   21    1984     0.083
2005   22    1983     0.126
2005   23    1982     0.175
2005   24    1981     0.233
2005   25    1980     0.298
2005   26    1979     0.377
2005   27    1978     0.465
2005   28    1977     0.559
2005   29    1976     0.657
2005   30    1975     0.757
2005   31    1974     0.855
2005   32    1973     0.946
2005   33    1972     1.027
2005   34    1971     1.095
2005   35    1970     1.152
2005   36    1969     1.198
2005   37    1968     1.233
2005   38    1967     1.258
2005   39    1966     1.278
2005   40    1965     1.291
2005   41    1964     1.301
2005   42    1963     1.306
2005   43    1962     1.310
2005   44    1961     1.312
2005   45    1960     1.313
2005   46    1959     1.313
2005   47    1958     1.313
2005   48    1957     1.314
2005   49    1956     1.314
2005   50    1955     1.314
2005   51    1954     1.314
2005   52    1953     1.314
2005   53    1952     1.314
2005   54    1951     1.314
2005   55    1950     1.314
2006   12    1994     0.000
2006   13    1993     0.000
2006   14    1992     0.000
2006   15    1991     0.000
2006   16    1990     0.002
2006   17    1989     0.006
2006   18    1988     0.015
2006   19    1987     0.028
2006   20    1986     0.051
2006   21    1985     0.084
2006   22    1984     0.125
2006   23    1983     0.173
2006   24    1982     0.229
2006   25    1981     0.295
2006   26    1980     0.369
2006   27    1979     0.456
2006   28    1978     0.549
2006   29    1977     0.645
2006   30    1976     0.745
2006   31    1975     0.842
2006   32    1974     0.935
2006   33    1973     1.018
2006   34    1972     1.089
2006   35    1971     1.146
2006   36    1970     1.194
2006   37    1969     1.232
2006   38    1968     1.261
2006   39    1967     1.282
2006   40    1966     1.298
2006   41    1965     1.308
2006   42    1964     1.315
2006   43    1963     1.319
2006   44    1962     1.321
2006   45    1961     1.322
2006   46    1960     1.323
2006   47    1959     1.323
2006   48    1958     1.323
2006   49    1957     1.323
2006   50    1956     1.323
2006   51    1955     1.323
2006   52    1954     1.323
2006   53    1953     1.323
2006   54    1952     1.323
2006   55    1951     1.323
2007   12    1995     0.000
2007   13    1994     0.000
2007   14    1993     0.000
2007   15    1992     0.001
2007   16    1991     0.003
2007   17    1990     0.008
2007   18    1989     0.016
2007   19    1988     0.029
2007   20    1987     0.052
2007   21    1986     0.084
2007   22    1985     0.124
2007   23    1984     0.172
2007   24    1983     0.228
2007   25    1982     0.292
2007   26    1981     0.369
2007   27    1980     0.455
2007   28    1979     0.549
2007   29    1978     0.649
2007   30    1977     0.753
2007   31    1976     0.855
2007   32    1975     0.953
2007   33    1974     1.041
2007   34    1973     1.120
2007   35    1972     1.188
2007   36    1971     1.242
2007   37    1970     1.287
2007   38    1969     1.320
2007   39    1968     1.344
2007   40    1967     1.362
2007   41    1966     1.374
2007   42    1965     1.381
2007   43    1964     1.386
2007   44    1963     1.388
2007   45    1962     1.389
2007   46    1961     1.390
2007   47    1960     1.390
2007   48    1959     1.390
2007   49    1958     1.390
2007   50    1957     1.390
2007   51    1956     1.390
2007   52    1955     1.390
2007   53    1954     1.390
2007   54    1953     1.390
2007   55    1952     1.390
2008   12    1996     0.000
2008   13    1995     0.000
2008   14    1994     0.000
2008   15    1993     0.001
2008   16    1992     0.003
2008   17    1991     0.008
2008   18    1990     0.019
2008   19    1989     0.034
2008   20    1988     0.055
2008   21    1987     0.088
2008   22    1986     0.126
2008   23    1985     0.173
2008   24    1984     0.227
2008   25    1983     0.290
2008   26    1982     0.365
2008   27    1981     0.451
2008   28    1980     0.545
2008   29    1979     0.647
2008   30    1978     0.751
2008   31    1977     0.855
2008   32    1976     0.957
2008   33    1975     1.051
2008   34    1974     1.134
2008   35    1973     1.207
2008   36    1972     1.268
2008   37    1971     1.317
2008   38    1970     1.353
2008   39    1969     1.380
2008   40    1968     1.401
2008   41    1967     1.415
2008   42    1966     1.424
2008   43    1965     1.428
2008   44    1964     1.431
2008   45    1963     1.432
2008   46    1962     1.433
2008   47    1961     1.434
2008   48    1960     1.434
2008   49    1959     1.434
2008   50    1958     1.434
2008   51    1957     1.434
2008   52    1956     1.434
2008   53    1955     1.434
2008   54    1954     1.434
2008   55    1953     1.434
2009   12    1997     0.000
2009   13    1996     0.000
2009   14    1995     0.000
2009   15    1994     0.000
2009   16    1993     0.002
2009   17    1992     0.007
2009   18    1991     0.018
2009   19    1990     0.036
2009   20    1989     0.059
2009   21    1988     0.087
2009   22    1987     0.124
2009   23    1986     0.168
2009   24    1985     0.221
2009   25    1984     0.283
2009   26    1983     0.356
2009   27    1982     0.439
2009   28    1981     0.534
2009   29    1980     0.632
2009   30    1979     0.734
2009   31    1978     0.836
2009   32    1977     0.936
2009   33    1976     1.029
2009   34    1975     1.114
2009   35    1974     1.188
2009   36    1973     1.251
2009   37    1972     1.303
2009   38    1971     1.341
2009   39    1970     1.371
2009   40    1969     1.392
2009   41    1968     1.407
2009   42    1967     1.417
2009   43    1966     1.423
2009   44    1965     1.426
2009   45    1964     1.428
2009   46    1963     1.428
2009   47    1962     1.429
2009   48    1961     1.429
2009   49    1960     1.429
2009   50    1959     1.429
2009   51    1958     1.429
2009   52    1957     1.429
2009   53    1956     1.429
2009   54    1955     1.429
2009   55    1954     1.429
2010   12    1998     0.000
2010   13    1997     0.000
2010   14    1996     0.000
2010   15    1995     0.000
2010   16    1994     0.002
2010   17    1993     0.008
2010   18    1992     0.019
2010   19    1991     0.039
2010   20    1990     0.067
2010   21    1989     0.096
2010   22    1988     0.133
2010   23    1987     0.177
2010   24    1986     0.227
2010   25    1985     0.289
2010   26    1984     0.366
2010   27    1983     0.453
2010   28    1982     0.549
2010   29    1981     0.652
2010   30    1980     0.756
2010   31    1979     0.861
2010   32    1978     0.964
2010   33    1977     1.060
2010   34    1976     1.147
2010   35    1975     1.226
2010   36    1974     1.292
2010   37    1973     1.348
2010   38    1972     1.392
2010   39    1971     1.422
2010   40    1970     1.445
2010   41    1969     1.462
2010   42    1968     1.473
2010   43    1967     1.479
2010   44    1966     1.482
2010   45    1965     1.484
2010   46    1964     1.485
2010   47    1963     1.485
2010   48    1962     1.485
2010   49    1961     1.486
2010   50    1960     1.486
2010   51    1959     1.486
2010   52    1958     1.486
2010   53    1957     1.486
2010   54    1956     1.486
2010   55    1955     1.486
2011   12    1999     0.000
2011   13    1998     0.000
2011   14    1997     0.000
2011   15    1996     0.000
2011   16    1995     0.002
2011   17    1994     0.007
2011   18    1993     0.017
2011   19    1992     0.036
2011   20    1991     0.065
2011   21    1990     0.100
2011   22    1989     0.136
2011   23    1988     0.176
2011   24    1987     0.225
2011   25    1986     0.283
2011   26    1985     0.356
2011   27    1984     0.440
2011   28    1983     0.531
2011   29    1982     0.632
2011   30    1981     0.733
2011   31    1980     0.838
2011   32    1979     0.937
2011   33    1978     1.032
2011   34    1977     1.117
2011   35    1976     1.194
2011   36    1975     1.260
2011   37    1974     1.316
2011   38    1973     1.361
2011   39    1972     1.394
2011   40    1971     1.419
2011   41    1970     1.436
2011   42    1969     1.447
2011   43    1968     1.453
2011   44    1967     1.457
2011   45    1966     1.459
2011   46    1965     1.460
2011   47    1964     1.460
2011   48    1963     1.461
2011   49    1962     1.461
2011   50    1961     1.461
2011   51    1960     1.461
2011   52    1959     1.461
2011   53    1958     1.461
2011   54    1957     1.461
2011   55    1956     1.461
2012   12    2000     0.000
2012   13    1999     0.000
2012   14    1998     0.000
2012   15    1997     0.000
2012   16    1996     0.002
2012   17    1995     0.006
2012   18    1994     0.016
2012   19    1993     0.033
2012   20    1992     0.059
2012   21    1991     0.098
2012   22    1990     0.138
2012   23    1989     0.179
2012   24    1988     0.226
2012   25    1987     0.285
2012   26    1986     0.356
2012   27    1985     0.442
2012   28    1984     0.537
2012   29    1983     0.637
2012   30    1982     0.740
2012   31    1981     0.845
2012   32    1980     0.946
2012   33    1979     1.042
2012   34    1978     1.129
2012   35    1977     1.206
2012   36    1976     1.273
2012   37    1975     1.332
2012   38    1974     1.379
2012   39    1973     1.415
2012   40    1972     1.441
2012   41    1971     1.459
2012   42    1970     1.471
2012   43    1969     1.479
2012   44    1968     1.483
2012   45    1967     1.485
2012   46    1966     1.486
2012   47    1965     1.487
2012   48    1964     1.487
2012   49    1963     1.487
2012   50    1962     1.487
2012   51    1961     1.487
2012   52    1960     1.487
2012   53    1959     1.487
2012   54    1958     1.487
2012   55    1957     1.487
2013   12    2001     0.000
2013   13    2000     0.000
2013   14    1999     0.000
2013   15    1998     0.000
2013   16    1997     0.002
2013   17    1996     0.005
2013   18    1995     0.014
2013   19    1994     0.031
2013   20    1993     0.057
2013   21    1992     0.091
2013   22    1991     0.133
2013   23    1990     0.177
2013   24    1989     0.224
2013   25    1988     0.281
2013   26    1987     0.353
2013   27    1986     0.436
2013   28    1985     0.531
2013   29    1984     0.631
2013   30    1983     0.737
2013   31    1982     0.841
2013   32    1981     0.944
2013   33    1980     1.040
2013   34    1979     1.127
2013   35    1978     1.203
2013   36    1977     1.272
