Germany, Cumulative period fertility rates (vertical parallelograms)
Last modified: 04/02/2019
Year  ARDY  Cohort     CPFR
1983   28    1955     0.853
1983   29    1954     0.951
1983   30    1953     1.038
1983   31    1952     1.115
1983   32    1951     1.181
1983   33    1950     1.236
1983   34    1949     1.282
1983   35    1948     1.319
1983   36    1947     1.349
1983   37    1946     1.372
1983   38    1945     1.390
1983   39    1944     1.403
1983   40    1943     1.412
1983   41    1942     1.419
1983   42    1941     1.423
1983   43    1940     1.426
1983   44    1939     1.428
1983   45    1938     1.429
1983   46    1937     1.429
1983   47    1936     1.430
1983   48    1935     1.430
1983   49    1934     1.430
1983   50    1933     1.430
1983   51    1932     1.430
1983   52    1931     1.430
1983   53    1930     1.430
1983   54    1929     1.430
1983   55    1928     1.430
1984   12    1972     0.000
1984   13    1971     0.000
1984   14    1970     0.000
1984   15    1969     0.000
1984   16    1968     0.001
1984   17    1967     0.003
1984   18    1966     0.011
1984   19    1965     0.029
1984   20    1964     0.067
1984   21    1963     0.124
1984   22    1962     0.197
1984   23    1961     0.283
1984   24    1960     0.379
1984   25    1959     0.483
1984   26    1958     0.593
1984   27    1957     0.703
1984   28    1956     0.808
1984   29    1955     0.906
1984   30    1954     0.994
1984   31    1953     1.071
1984   32    1952     1.138
1984   33    1951     1.193
1984   34    1950     1.239
1984   35    1949     1.276
1984   36    1948     1.306
1984   37    1947     1.330
1984   38    1946     1.348
1984   39    1945     1.361
1984   40    1944     1.370
1984   41    1943     1.377
1984   42    1942     1.381
1984   43    1941     1.384
1984   44    1940     1.385
1984   45    1939     1.386
1984   46    1938     1.387
1984   47    1937     1.387
1984   48    1936     1.387
1984   49    1935     1.387
1984   50    1934     1.387
1984   51    1933     1.387
1984   52    1932     1.387
1984   53    1931     1.387
1984   54    1930     1.387
1984   55    1929     1.387
1985   12    1973     0.000
1985   13    1972     0.000
1985   14    1971     0.000
1985   15    1970     0.000
1985   16    1969     0.001
1985   17    1968     0.003
1985   18    1967     0.010
1985   19    1966     0.027
1985   20    1965     0.062
1985   21    1964     0.115
1985   22    1963     0.183
1985   23    1962     0.263
1985   24    1961     0.355
1985   25    1960     0.457
1985   26    1959     0.565
1985   27    1958     0.675
1985   28    1957     0.781
1985   29    1956     0.879
1985   30    1955     0.969
1985   31    1954     1.048
1985   32    1953     1.117
1985   33    1952     1.174
1985   34    1951     1.221
1985   35    1950     1.259
1985   36    1949     1.290
1985   37    1948     1.315
1985   38    1947     1.333
1985   39    1946     1.346
1985   40    1945     1.356
1985   41    1944     1.363
1985   42    1943     1.367
1985   43    1942     1.370
1985   44    1941     1.372
1985   45    1940     1.373
1985   46    1939     1.373
1985   47    1938     1.373
1985   48    1937     1.374
1985   49    1936     1.374
1985   50    1935     1.374
1985   51    1934     1.374
1985   52    1933     1.374
1985   53    1932     1.374
1985   54    1931     1.374
1985   55    1930     1.374
1986   12    1974     0.000
1986   13    1973     0.000
1986   14    1972     0.000
1986   15    1971     0.000
1986   16    1970     0.001
1986   17    1969     0.003
1986   18    1968     0.010
1986   19    1967     0.027
1986   20    1966     0.060
1986   21    1965     0.111
1986   22    1964     0.176
1986   23    1963     0.255
1986   24    1962     0.345
1986   25    1961     0.446
1986   26    1960     0.557
1986   27    1959     0.670
1986   28    1958     0.781
1986   29    1957     0.885
1986   30    1956     0.981
1986   31    1955     1.066
1986   32    1954     1.140
1986   33    1953     1.201
1986   34    1952     1.252
1986   35    1951     1.292
1986   36    1950     1.325
1986   37    1949     1.351
1986   38    1948     1.371
1986   39    1947     1.385
1986   40    1946     1.395
1986   41    1945     1.403
1986   42    1944     1.408
1986   43    1943     1.411
1986   44    1942     1.412
1986   45    1941     1.413
1986   46    1940     1.414
1986   47    1939     1.414
1986   48    1938     1.414
1986   49    1937     1.414
1986   50    1936     1.414
1986   51    1935     1.414
1986   52    1934     1.414
1986   53    1933     1.414
1986   54    1932     1.414
1986   55    1931     1.414
1987   12    1975     0.000
1987   13    1974     0.000
1987   14    1973     0.000
1987   15    1972     0.000
1987   16    1971     0.001
1987   17    1970     0.003
1987   18    1969     0.011
1987   19    1968     0.027
1987   20    1967     0.060
1987   21    1966     0.109
1987   22    1965     0.172
1987   23    1964     0.249
1987   24    1963     0.337
1987   25    1962     0.438
1987   26    1961     0.547
1987   27    1960     0.659
1987   28    1959     0.772
1987   29    1958     0.879
1987   30    1957     0.977
1987   31    1956     1.066
1987   32    1955     1.142
1987   33    1954     1.208
1987   34    1953     1.261
1987   35    1952     1.305
1987   36    1951     1.340
1987   37    1950     1.367
1987   38    1949     1.387
1987   39    1948     1.403
1987   40    1947     1.414
1987   41    1946     1.421
1987   42    1945     1.427
1987   43    1944     1.430
1987   44    1943     1.432
1987   45    1942     1.433
1987   46    1941     1.433
1987   47    1940     1.433
1987   48    1939     1.434
1987   49    1938     1.434
1987   50    1937     1.434
1987   51    1936     1.434
1987   52    1935     1.434
1987   53    1934     1.434
1987   54    1933     1.434
1987   55    1932     1.434
1988   12    1976     0.000
1988   13    1975     0.000
1988   14    1974     0.000
1988   15    1973     0.000
1988   16    1972     0.001
1988   17    1971     0.004
1988   18    1970     0.012
1988   19    1969     0.029
1988   20    1968     0.063
1988   21    1967     0.111
1988   22    1966     0.172
1988   23    1965     0.246
1988   24    1964     0.332
1988   25    1963     0.431
1988   26    1962     0.541
1988   27    1961     0.656
1988   28    1960     0.770
1988   29    1959     0.880
1988   30    1958     0.981
1988   31    1957     1.074
1988   32    1956     1.155
1988   33    1955     1.224
1988   34    1954     1.280
1988   35    1953     1.326
1988   36    1952     1.363
1988   37    1951     1.392
1988   38    1950     1.413
1988   39    1949     1.429
1988   40    1948     1.441
1988   41    1947     1.449
1988   42    1946     1.454
1988   43    1945     1.457
1988   44    1944     1.459
1988   45    1943     1.460
1988   46    1942     1.461
1988   47    1941     1.461
1988   48    1940     1.461
1988   49    1939     1.461
1988   50    1938     1.461
1988   51    1937     1.461
1988   52    1936     1.461
1988   53    1935     1.461
1988   54    1934     1.461
1988   55    1933     1.461
1989   12    1977     0.000
1989   13    1976     0.000
1989   14    1975     0.000
1989   15    1974     0.000
1989   16    1973     0.001
1989   17    1972     0.004
1989   18    1971     0.011
1989   19    1970     0.026
1989   20    1969     0.055
1989   21    1968     0.099
1989   22    1967     0.156
1989   23    1966     0.223
1989   24    1965     0.302
1989   25    1964     0.396
1989   26    1963     0.500
1989   27    1962     0.613
1989   28    1961     0.725
1989   29    1960     0.833
1989   30    1959     0.935
1989   31    1958     1.027
1989   32    1957     1.109
1989   33    1956     1.177
1989   34    1955     1.235
1989   35    1954     1.282
1989   36    1953     1.319
1989   37    1952     1.349
1989   38    1951     1.372
1989   39    1950     1.389
1989   40    1949     1.401
1989   41    1948     1.409
1989   42    1947     1.415
1989   43    1946     1.418
1989   44    1945     1.420
1989   45    1944     1.421
1989   46    1943     1.422
1989   47    1942     1.422
1989   48    1941     1.422
1989   49    1940     1.422
1989   50    1939     1.422
1989   51    1938     1.422
1989   52    1937     1.422
1989   53    1936     1.422
1989   54    1935     1.422
1989   55    1934     1.422
1990   12    1978     0.000
1990   13    1977     0.000
1990   14    1976     0.000
1990   15    1975     0.000
1990   16    1974     0.001
1990   17    1973     0.004
1990   18    1972     0.013
1990   19    1971     0.032
1990   20    1970     0.067
1990   21    1969     0.118
1990   22    1968     0.178
1990   23    1967     0.247
1990   24    1966     0.326
1990   25    1965     0.418
1990   26    1964     0.520
1990   27    1963     0.630
1990   28    1962     0.741
1990   29    1961     0.851
1990   30    1960     0.953
1990   31    1959     1.047
1990   32    1958     1.130
1990   33    1957     1.201
1990   34    1956     1.261
1990   35    1955     1.310
1990   36    1954     1.349
1990   37    1953     1.380
1990   38    1952     1.402
1990   39    1951     1.419
1990   40    1950     1.431
1990   41    1949     1.440
1990   42    1948     1.446
1990   43    1947     1.449
1990   44    1946     1.451
1990   45    1945     1.453
1990   46    1944     1.453
1990   47    1943     1.454
1990   48    1942     1.454
1990   49    1941     1.454
1990   50    1940     1.454
1990   51    1939     1.454
1990   52    1938     1.454
1990   53    1937     1.454
1990   54    1936     1.454
1990   55    1935     1.454
1991   12    1979     0.000
1991   13    1978     0.000
1991   14    1977     0.000
1991   15    1976     0.000
1991   16    1975     0.001
1991   17    1974     0.005
1991   18    1973     0.014
1991   19    1972     0.033
1991   20    1971     0.066
1991   21    1970     0.112
1991   22    1969     0.168
1991   23    1968     0.229
1991   24    1967     0.297
1991   25    1966     0.373
1991   26    1965     0.460
1991   27    1964     0.556
1991   28    1963     0.656
1991   29    1962     0.756
1991   30    1961     0.851
1991   31    1960     0.939
1991   32    1959     1.018
1991   33    1958     1.086
1991   34    1957     1.143
1991   35    1956     1.190
1991   36    1955     1.229
1991   37    1954     1.259
1991   38    1953     1.282
1991   39    1952     1.299
1991   40    1951     1.311
1991   41    1950     1.319
1991   42    1949     1.325
1991   43    1948     1.329
1991   44    1947     1.331
1991   45    1946     1.332
1991   46    1945     1.333
1991   47    1944     1.333
1991   48    1943     1.333
1991   49    1942     1.333
1991   50    1941     1.333
1991   51    1940     1.333
1991   52    1939     1.333
1991   53    1938     1.333
1991   54    1937     1.333
1991   55    1936     1.333
1992   12    1980     0.000
1992   13    1979     0.000
1992   14    1978     0.000
1992   15    1977     0.000
1992   16    1976     0.001
1992   17    1975     0.004
1992   18    1974     0.013
1992   19    1973     0.031
1992   20    1972     0.063
1992   21    1971     0.106
1992   22    1970     0.158
1992   23    1969     0.217
1992   24    1968     0.283
1992   25    1967     0.355
1992   26    1966     0.435
1992   27    1965     0.526
1992   28    1964     0.622
1992   29    1963     0.719
1992   30    1962     0.813
1992   31    1961     0.900
1992   32    1960     0.979
1992   33    1959     1.048
1992   34    1958     1.105
1992   35    1957     1.154
1992   36    1956     1.193
1992   37    1955     1.224
1992   38    1954     1.247
1992   39    1953     1.264
1992   40    1952     1.277
1992   41    1951     1.286
1992   42    1950     1.291
1992   43    1949     1.295
1992   44    1948     1.297
1992   45    1947     1.298
1992   46    1946     1.299
1992   47    1945     1.299
1992   48    1944     1.299
1992   49    1943     1.299
1992   50    1942     1.299
1992   51    1941     1.299
1992   52    1940     1.299
1992   53    1939     1.299
1992   54    1938     1.299
1992   55    1937     1.299
1993   12    1981     0.000
1993   13    1980     0.000
1993   14    1979     0.000
1993   15    1978     0.000
1993   16    1977     0.001
1993   17    1976     0.004
1993   18    1975     0.012
1993   19    1974     0.028
1993   20    1973     0.056
1993   21    1972     0.097
1993   22    1971     0.147
1993   23    1970     0.203
1993   24    1969     0.266
1993   25    1968     0.336
1993   26    1967     0.416
1993   27    1966     0.503
1993   28    1965     0.598
1993   29    1964     0.695
1993   30    1963     0.789
1993   31    1962     0.880
1993   32    1961     0.960
1993   33    1960     1.029
1993   34    1959     1.088
1993   35    1958     1.136
1993   36    1957     1.176
1993   37    1956     1.207
1993   38    1955     1.231
1993   39    1954     1.248
1993   40    1953     1.261
1993   41    1952     1.270
1993   42    1951     1.275
1993   43    1950     1.279
1993   44    1949     1.281
1993   45    1948     1.282
1993   46    1947     1.283
1993   47    1946     1.283
1993   48    1945     1.283
1993   49    1944     1.283
1993   50    1943     1.283
1993   51    1942     1.283
1993   52    1941     1.283
1993   53    1940     1.283
1993   54    1939     1.283
1993   55    1938     1.283
1994   12    1982     0.000
1994   13    1981     0.000
1994   14    1980     0.000
1994   15    1979     0.000
1994   16    1978     0.001
1994   17    1977     0.004
1994   18    1976     0.011
1994   19    1975     0.025
1994   20    1974     0.051
1994   21    1973     0.089
1994   22    1972     0.137
1994   23    1971     0.192
1994   24    1970     0.253
1994   25    1969     0.321
1994   26    1968     0.397
1994   27    1967     0.480
1994   28    1966     0.568
1994   29    1965     0.662
1994   30    1964     0.755
1994   31    1963     0.844
1994   32    1962     0.923
1994   33    1961     0.993
1994   34    1960     1.051
1994   35    1959     1.100
1994   36    1958     1.139
1994   37    1957     1.171
1994   38    1956     1.195
1994   39    1955     1.212
1994   40    1954     1.225
1994   41    1953     1.234
1994   42    1952     1.240
1994   43    1951     1.244
1994   44    1950     1.246
1994   45    1949     1.247
1994   46    1948     1.248
1994   47    1947     1.248
1994   48    1946     1.248
1994   49    1945     1.248
1994   50    1944     1.248
1994   51    1943     1.248
1994   52    1942     1.248
1994   53    1941     1.248
1994   54    1940     1.248
1994   55    1939     1.248
1995   12    1983     0.000
1995   13    1982     0.000
1995   14    1981     0.000
1995   15    1980     0.000
1995   16    1979     0.001
1995   17    1978     0.004
1995   18    1977     0.011
1995   19    1976     0.024
1995   20    1975     0.048
1995   21    1974     0.084
1995   22    1973     0.130
1995   23    1972     0.186
1995   24    1971     0.246
1995   25    1970     0.313
1995   26    1969     0.389
1995   27    1968     0.471
1995   28    1967     0.559
1995   29    1966     0.652
1995   30    1965     0.746
1995   31    1964     0.836
1995   32    1963     0.918
1995   33    1962     0.990
1995   34    1961     1.051
1995   35    1960     1.102
1995   36    1959     1.143
1995   37    1958     1.176
1995   38    1957     1.200
1995   39    1956     1.219
1995   40    1955     1.233
1995   41    1954     1.242
1995   42    1953     1.248
1995   43    1952     1.251
1995   44    1951     1.254
1995   45    1950     1.255
1995   46    1949     1.255
1995   47    1948     1.256
1995   48    1947     1.256
1995   49    1946     1.256
1995   50    1945     1.256
1995   51    1944     1.256
1995   52    1943     1.256
1995   53    1942     1.256
1995   54    1941     1.256
1995   55    1940     1.256
1996   12    1984     0.000
1996   13    1983     0.000
1996   14    1982     0.000
1996   15    1981     0.000
1996   16    1980     0.001
1996   17    1979     0.004
1996   18    1978     0.011
1996   19    1977     0.025
1996   20    1976     0.049
1996   21    1975     0.085
1996   22    1974     0.133
1996   23    1973     0.190
1996   24    1972     0.256
1996   25    1971     0.328
1996   26    1970     0.407
1996   27    1969     0.494
1996   28    1968     0.586
1996   29    1967     0.683
1996   30    1966     0.781
1996   31    1965     0.877
1996   32    1964     0.965
1996   33    1963     1.043
1996   34    1962     1.108
1996   35    1961     1.162
1996   36    1960     1.206
1996   37    1959     1.242
1996   38    1958     1.268
1996   39    1957     1.288
1996   40    1956     1.303
1996   41    1955     1.313
1996   42    1954     1.319
1996   43    1953     1.323
1996   44    1952     1.326
1996   45    1951     1.327
1996   46    1950     1.327
1996   47    1949     1.328
1996   48    1948     1.328
1996   49    1947     1.328
1996   50    1946     1.328
1996   51    1945     1.328
1996   52    1944     1.328
1996   53    1943     1.328
1996   54    1942     1.328
1996   55    1941     1.328
1997   12    1985     0.000
1997   13    1984     0.000
1997   14    1983     0.000
1997   15    1982     0.000
1997   16    1981     0.001
1997   17    1980     0.004
1997   18    1979     0.011
1997   19    1978     0.025
1997   20    1977     0.049
1997   21    1976     0.085
1997   22    1975     0.131
1997   23    1974     0.189
1997   24    1973     0.254
1997   25    1972     0.329
1997   26    1971     0.410
1997   27    1970     0.499
1997   28    1969     0.594
1997   29    1968     0.694
1997   30    1967     0.795
1997   31    1966     0.894
1997   32    1965     0.988
1997   33    1964     1.071
1997   34    1963     1.141
1997   35    1962     1.200
1997   36    1961     1.248
1997   37    1960     1.286
1997   38    1959     1.315
1997   39    1958     1.337
1997   40    1957     1.353
1997   41    1956     1.364
1997   42    1955     1.371
1997   43    1954     1.375
1997   44    1953     1.378
1997   45    1952     1.379
1997   46    1951     1.380
1997   47    1950     1.380
1997   48    1949     1.380
1997   49    1948     1.380
1997   50    1947     1.380
1997   51    1946     1.380
1997   52    1945     1.380
1997   53    1944     1.380
1997   54    1943     1.380
1997   55    1942     1.380
1998   12    1986     0.000
1998   13    1985     0.000
1998   14    1984     0.000
1998   15    1983     0.000
1998   16    1982     0.001
1998   17    1981     0.004
1998   18    1980     0.011
1998   19    1979     0.025
1998   20    1978     0.049
1998   21    1977     0.085
1998   22    1976     0.131
1998   23    1975     0.186
1998   24    1974     0.251
1998   25    1973     0.324
1998   26    1972     0.405
1998   27    1971     0.492
1998   28    1970     0.584
1998   29    1969     0.680
1998   30    1968     0.779
1998   31    1967     0.877
1998   32    1966     0.969
1998   33    1965     1.052
1998   34    1964     1.124
1998   35    1963     1.183
1998   36    1962     1.233
1998   37    1961     1.272
1998   38    1960     1.301
1998   39    1959     1.324
1998   40    1958     1.339
1998   41    1957     1.351
1998   42    1956     1.358
1998   43    1955     1.362
1998   44    1954     1.365
1998   45    1953     1.366
1998   46    1952     1.367
1998   47    1951     1.367
1998   48    1950     1.367
1998   49    1949     1.368
1998   50    1948     1.368
1998   51    1947     1.368
1998   52    1946     1.368
1998   53    1945     1.368
1998   54    1944     1.368
1998   55    1943     1.368
1999   12    1987     0.000
1999   13    1986     0.000
1999   14    1985     0.000
1999   15    1984     0.000
1999   16    1983     0.001
1999   17    1982     0.004
1999   18    1981     0.011
1999   19    1980     0.025
1999   20    1979     0.049
1999   21    1978     0.085
1999   22    1977     0.130
1999   23    1976     0.185
1999   24    1975     0.248
1999   25    1974     0.319
1999   26    1973     0.400
1999   27    1972     0.488
1999   28    1971     0.580
1999   29    1970     0.676
1999   30    1969     0.774
1999   31    1968     0.871
1999   32    1967     0.963
1999   33    1966     1.048
1999   34    1965     1.121
1999   35    1964     1.184
1999   36    1963     1.235
1999   37    1962     1.275
1999   38    1961     1.306
1999   39    1960     1.328
1999   40    1959     1.345
1999   41    1958     1.357
1999   42    1957     1.365
1999   43    1956     1.370
1999   44    1955     1.372
1999   45    1954     1.374
1999   46    1953     1.374
1999   47    1952     1.375
1999   48    1951     1.375
1999   49    1950     1.375
1999   50    1949     1.375
1999   51    1948     1.375
1999   52    1947     1.375
1999   53    1946     1.375
1999   54    1945     1.375
1999   55    1944     1.375
2000   12    1988     0.000
2000   13    1987     0.000
2000   14    1986     0.000
2000   15    1985     0.000
2000   16    1984     0.001
2000   17    1983     0.004
2000   18    1982     0.011
2000   19    1981     0.025
2000   20    1980     0.051
2000   21    1979     0.086
2000   22    1978     0.132
2000   23    1977     0.186
2000   24    1976     0.249
2000   25    1975     0.319
2000   26    1974     0.400
2000   27    1973     0.488
2000   28    1972     0.582
2000   29    1971     0.679
2000   30    1970     0.778
2000   31    1969     0.876
2000   32    1968     0.969
2000   33    1967     1.055
2000   34    1966     1.131
2000   35    1965     1.197
2000   36    1964     1.250
2000   37    1963     1.292
2000   38    1962     1.325
2000   39    1961     1.349
2000   40    1960     1.367
2000   41    1959     1.380
2000   42    1958     1.388
2000   43    1957     1.393
2000   44    1956     1.396
2000   45    1955     1.397
2000   46    1954     1.398
2000   47    1953     1.398
2000   48    1952     1.399
2000   49    1951     1.399
2000   50    1950     1.399
2000   51    1949     1.399
2000   52    1948     1.399
2000   53    1947     1.399
2000   54    1946     1.399
2000   55    1945     1.399
2001   12    1989     0.000
2001   13    1988     0.000
2001   14    1987     0.000
2001   15    1986     0.000
2001   16    1985     0.001
2001   17    1984     0.004
2001   18    1983     0.012
2001   19    1982     0.026
2001   20    1981     0.051
2001   21    1980     0.086
2001   22    1979     0.130
2001   23    1978     0.183
2001   24    1977     0.243
2001   25    1976     0.311
2001   26    1975     0.387
2001   27    1974     0.471
2001   28    1973     0.560
2001   29    1972     0.654
2001   30    1971     0.750
2001   31    1970     0.845
2001   32    1969     0.936
2001   33    1968     1.020
2001   34    1967     1.095
2001   35    1966     1.161
2001   36    1965     1.215
2001   37    1964     1.258
2001   38    1963     1.292
2001   39    1962     1.317
2001   40    1961     1.335
2001   41    1960     1.347
2001   42    1959     1.356
2001   43    1958     1.361
2001   44    1957     1.364
2001   45    1956     1.365
2001   46    1955     1.366
2001   47    1954     1.366
2001   48    1953     1.366
2001   49    1952     1.366
2001   50    1951     1.366
2001   51    1950     1.366
2001   52    1949     1.366
2001   53    1948     1.366
2001   54    1947     1.366
2001   55    1946     1.366
2002   12    1990     0.000
2002   13    1989     0.000
2002   14    1988     0.000
2002   15    1987     0.000
2002   16    1986     0.001
2002   17    1985     0.004
2002   18    1984     0.012
2002   19    1983     0.026
2002   20    1982     0.050
2002   21    1981     0.082
2002   22    1980     0.125
2002   23    1979     0.175
2002   24    1978     0.233
2002   25    1977     0.298
2002   26    1976     0.372
2002   27    1975     0.453
2002   28    1974     0.541
2002   29    1973     0.633
2002   30    1972     0.729
2002   31    1971     0.824
2002   32    1970     0.916
2002   33    1969     1.001
2002   34    1968     1.078
2002   35    1967     1.144
2002   36    1966     1.201
2002   37    1965     1.247
2002   38    1964     1.282
2002   39    1963     1.308
2002   40    1962     1.327
2002   41    1961     1.341
2002   42    1960     1.349
2002   43    1959     1.355
2002   44    1958     1.358
2002   45    1957     1.359
2002   46    1956     1.360
2002   47    1955     1.361
2002   48    1954     1.361
2002   49    1953     1.361
2002   50    1952     1.361
2002   51    1951     1.361
2002   52    1950     1.361
2002   53    1949     1.361
2002   54    1948     1.361
2002   55    1947     1.361
2003   12    1991     0.000
2003   13    1990     0.000
2003   14    1989     0.000
2003   15    1988     0.000
2003   16    1987     0.001
2003   17    1986     0.004
2003   18    1985     0.011
2003   19    1984     0.025
2003   20    1983     0.047
2003   21    1982     0.078
2003   22    1981     0.118
2003   23    1980     0.167
2003   24    1979     0.223
2003   25    1978     0.286
2003   26    1977     0.358
2003   27    1976     0.439
2003   28    1975     0.525
2003   29    1974     0.617
2003   30    1973     0.713
2003   31    1972     0.809
2003   32    1971     0.902
2003   33    1970     0.988
2003   34    1969     1.066
2003   35    1968     1.135
2003   36    1967     1.194
2003   37    1966     1.241
2003   38    1965     1.278
2003   39    1964     1.306
2003   40    1963     1.326
2003   41    1962     1.340
2003   42    1961     1.349
2003   43    1960     1.355
2003   44    1959     1.358
2003   45    1958     1.360
2003   46    1957     1.360
2003   47    1956     1.361
2003   48    1955     1.361
2003   49    1954     1.361
2003   50    1953     1.361
2003   51    1952     1.361
2003   52    1951     1.361
2003   53    1950     1.361
2003   54    1949     1.361
2003   55    1948     1.361
2004   12    1992     0.000
2004   13    1991     0.000
2004   14    1990     0.000
2004   15    1989     0.000
2004   16    1988     0.001
2004   17    1987     0.004
2004   18    1986     0.010
2004   19    1985     0.023
2004   20    1984     0.044
2004   21    1983     0.074
2004   22    1982     0.113
2004   23    1981     0.159
2004   24    1980     0.214
2004   25    1979     0.277
2004   26    1978     0.349
2004   27    1977     0.428
2004   28    1976     0.515
2004   29    1975     0.607
2004   30    1974     0.704
2004   31    1973     0.801
2004   32    1972     0.897
2004   33    1971     0.986
2004   34    1970     1.068
2004   35    1969     1.140
2004   36    1968     1.202
2004   37    1967     1.252
2004   38    1966     1.292
2004   39    1965     1.322
2004   40    1964     1.344
2004   41    1963     1.359
2004   42    1962     1.368
2004   43    1961     1.374
2004   44    1960     1.378
2004   45    1959     1.379
2004   46    1958     1.380
2004   47    1957     1.381
2004   48    1956     1.381
2004   49    1955     1.381
2004   50    1954     1.381
2004   51    1953     1.381
2004   52    1952     1.381
2004   53    1951     1.381
2004   54    1950     1.381
2004   55    1949     1.381
2005   12    1993     0.000
2005   13    1992     0.000
2005   14    1991     0.000
2005   15    1990     0.000
2005   16    1989     0.001
2005   17    1988     0.004
2005   18    1987     0.010
2005   19    1986     0.021
2005   20    1985     0.042
2005   21    1984     0.072
2005   22    1983     0.109
2005   23    1982     0.153
2005   24    1981     0.205
2005   25    1980     0.265
2005   26    1979     0.334
2005   27    1978     0.411
2005   28    1977     0.496
2005   29    1976     0.585
2005   30    1975     0.679
2005   31    1974     0.774
2005   32    1973     0.870
2005   33    1972     0.960
2005   34    1971     1.042
2005   35    1970     1.115
2005   36    1969     1.177
2005   37    1968     1.229
2005   38    1967     1.269
2005   39    1966     1.300
2005   40    1965     1.323
2005   41    1964     1.339
2005   42    1963     1.350
2005   43    1962     1.356
2005   44    1961     1.359
2005   45    1960     1.361
2005   46    1959     1.362
2005   47    1958     1.363
2005   48    1957     1.363
2005   49    1956     1.363
2005   50    1955     1.363
2005   51    1954     1.363
2005   52    1953     1.363
2005   53    1952     1.363
2005   54    1951     1.363
2005   55    1950     1.363
2006   12    1994     0.000
2006   13    1993     0.000
2006   14    1992     0.000
2006   15    1991     0.000
2006   16    1990     0.001
2006   17    1989     0.004
2006   18    1988     0.010
2006   19    1987     0.020
2006   20    1986     0.040
2006   21    1985     0.068
2006   22    1984     0.104
2006   23    1983     0.146
2006   24    1982     0.196
2006   25    1981     0.253
2006   26    1980     0.320
2006   27    1979     0.395
2006   28    1978     0.478
2006   29    1977     0.566
2006   30    1976     0.659
2006   31    1975     0.755
2006   32    1974     0.850
2006   33    1973     0.940
2006   34    1972     1.023
2006   35    1971     1.096
2006   36    1970     1.160
2006   37    1969     1.214
2006   38    1968     1.256
2006   39    1967     1.288
2006   40    1966     1.313
2006   41    1965     1.330
2006   42    1964     1.341
2006   43    1963     1.348
2006   44    1962     1.352
2006   45    1961     1.354
2006   46    1960     1.355
2006   47    1959     1.356
2006   48    1958     1.356
2006   49    1957     1.356
2006   50    1956     1.356
2006   51    1955     1.356
2006   52    1954     1.356
2006   53    1953     1.356
2006   54    1952     1.356
2006   55    1951     1.356
2007   12    1995     0.000
2007   13    1994     0.000
2007   14    1993     0.000
2007   15    1992     0.000
2007   16    1991     0.001
2007   17    1990     0.004
2007   18    1989     0.009
2007   19    1988     0.020
2007   20    1987     0.038
2007   21    1986     0.066
2007   22    1985     0.100
2007   23    1984     0.142
2007   24    1983     0.190
2007   25    1982     0.246
2007   26    1981     0.312
2007   27    1980     0.387
2007   28    1979     0.470
2007   29    1978     0.560
2007   30    1977     0.656
2007   31    1976     0.754
2007   32    1975     0.853
2007   33    1974     0.947
2007   34    1973     1.036
2007   35    1972     1.115
2007   36    1971     1.185
2007   37    1970     1.243
2007   38    1969     1.289
2007   39    1968     1.324
2007   40    1967     1.351
2007   41    1966     1.370
2007   42    1965     1.382
2007   43    1964     1.389
2007   44    1963     1.394
2007   45    1962     1.396
2007   46    1961     1.397
2007   47    1960     1.397
2007   48    1959     1.398
2007   49    1958     1.398
2007   50    1957     1.398
2007   51    1956     1.398
2007   52    1955     1.398
2007   53    1954     1.398
2007   54    1953     1.398
2007   55    1952     1.398
2008   12    1996     0.000
2008   13    1995     0.000
2008   14    1994     0.000
2008   15    1993     0.000
2008   16    1992     0.001
2008   17    1991     0.004
2008   18    1990     0.009
2008   19    1989     0.020
2008   20    1988     0.037
2008   21    1987     0.063
2008   22    1986     0.096
2008   23    1985     0.135
2008   24    1984     0.182
2008   25    1983     0.237
2008   26    1982     0.300
2008   27    1981     0.373
2008   28    1980     0.455
2008   29    1979     0.544
2008   30    1978     0.639
2008   31    1977     0.739
2008   32    1976     0.838
2008   33    1975     0.935
2008   34    1974     1.026
2008   35    1973     1.108
2008   36    1972     1.180
2008   37    1971     1.242
2008   38    1970     1.290
2008   39    1969     1.328
2008   40    1968     1.356
2008   41    1967     1.377
2008   42    1966     1.391
2008   43    1965     1.399
2008   44    1964     1.403
2008   45    1963     1.406
2008   46    1962     1.407
2008   47    1961     1.407
2008   48    1960     1.408
2008   49    1959     1.408
2008   50    1958     1.408
2008   51    1957     1.408
2008   52    1956     1.408
2008   53    1955     1.408
2008   54    1954     1.408
2008   55    1953     1.408
2009   12    1997     0.000
2009   13    1996     0.000
2009   14    1995     0.000
2009   15    1994     0.000
2009   16    1993     0.001
2009   17    1992     0.003
2009   18    1991     0.008
2009   19    1990     0.018
2009   20    1989     0.035
2009   21    1988     0.058
2009   22    1987     0.089
2009   23    1986     0.126
2009   24    1985     0.170
2009   25    1984     0.222
2009   26    1983     0.283
2009   27    1982     0.354
2009   28    1981     0.433
2009   29    1980     0.519
2009   30    1979     0.612
2009   31    1978     0.709
2009   32    1977     0.808
2009   33    1976     0.903
2009   34    1975     0.994
2009   35    1974     1.077
2009   36    1973     1.150
2009   37    1972     1.212
2009   38    1971     1.262
2009   39    1970     1.301
2009   40    1969     1.330
2009   41    1968     1.352
2009   42    1967     1.366
2009   43    1966     1.374
2009   44    1965     1.379
