East Germany, Period fertility rates by calendar year, age and birth order (Lexis squares, age in completed years (ACY))
Last modified: 04/02/2019
Year    Age        ASFR       ASFR1       ASFR2       ASFR3       ASFR4      ASFR5p
2015     50     0.00003     0.00001     0.00000     0.00000     0.00000     0.00001
2015     51     0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
2015     52     0.00001     0.00000     0.00000     0.00000     0.00000     0.00001
2015     53     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
2015     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2015     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2016     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2016     13     0.00013     0.00013     0.00000     0.00000     0.00000     0.00000
2016     14     0.00102     0.00102     0.00000     0.00000     0.00000     0.00000
2016     15     0.00275     0.00266     0.00009     0.00000     0.00000     0.00000
2016     16     0.00650     0.00616     0.00034     0.00000     0.00000     0.00000
2016     17     0.01255     0.01146     0.00107     0.00002     0.00000     0.00000
2016     18     0.02060     0.01759     0.00261     0.00039     0.00001     0.00000
2016     19     0.03068     0.02468     0.00507     0.00079     0.00014     0.00000
2016     20     0.03915     0.02888     0.00854     0.00148     0.00025     0.00000
2016     21     0.04550     0.03082     0.01159     0.00260     0.00048     0.00002
2016     22     0.05174     0.03288     0.01407     0.00365     0.00087     0.00027
2016     23     0.06101     0.03807     0.01650     0.00466     0.00131     0.00047
2016     24     0.07292     0.04526     0.01913     0.00615     0.00173     0.00065
2016     25     0.08269     0.05355     0.02025     0.00614     0.00207     0.00068
2016     26     0.09314     0.06059     0.02331     0.00623     0.00219     0.00082
2016     27     0.10538     0.06397     0.03056     0.00742     0.00238     0.00105
2016     28     0.11255     0.06366     0.03652     0.00825     0.00277     0.00135
2016     29     0.11465     0.05916     0.04149     0.00922     0.00307     0.00171
2016     30     0.11324     0.05208     0.04480     0.01078     0.00344     0.00214
2016     31     0.10758     0.04474     0.04514     0.01166     0.00358     0.00247
2016     32     0.10018     0.03730     0.04449     0.01218     0.00362     0.00258
2016     33     0.09198     0.03096     0.04177     0.01277     0.00374     0.00275
2016     34     0.08257     0.02585     0.03719     0.01300     0.00382     0.00271
2016     35     0.07175     0.02036     0.03190     0.01303     0.00387     0.00258
2016     36     0.06000     0.01563     0.02636     0.01198     0.00351     0.00252
2016     37     0.04837     0.01212     0.02071     0.00992     0.00328     0.00234
2016     38     0.03752     0.00899     0.01505     0.00826     0.00324     0.00198
2016     39     0.02906     0.00662     0.01101     0.00659     0.00293     0.00191
2016     40     0.02113     0.00495     0.00727     0.00483     0.00216     0.00191
2016     41     0.01334     0.00326     0.00425     0.00314     0.00145     0.00124
2016     42     0.00809     0.00183     0.00266     0.00178     0.00097     0.00084
2016     43     0.00439     0.00087     0.00142     0.00090     0.00052     0.00067
2016     44     0.00206     0.00044     0.00066     0.00043     0.00025     0.00030
2016     45     0.00108     0.00021     0.00039     0.00023     0.00011     0.00014
2016     46     0.00052     0.00012     0.00015     0.00009     0.00006     0.00009
2016     47     0.00021     0.00008     0.00002     0.00005     0.00004     0.00002
2016     48     0.00006     0.00003     0.00000     0.00002     0.00001     0.00000
2016     49     0.00007     0.00005     0.00001     0.00000     0.00000     0.00000
2016     50     0.00007     0.00003     0.00002     0.00001     0.00000     0.00001
2016     51     0.00002     0.00001     0.00001     0.00000     0.00000     0.00000
2016     52     0.00001     0.00000     0.00001     0.00000     0.00000     0.00000
2016     53     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
2016     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2016     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2017     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2017     13     0.00008     0.00008     0.00000     0.00000     0.00000     0.00000
2017     14     0.00078     0.00078     0.00000     0.00000     0.00000     0.00000
2017     15     0.00257     0.00255     0.00001     0.00000     0.00000     0.00000
2017     16     0.00551     0.00524     0.00026     0.00001     0.00000     0.00000
2017     17     0.01010     0.00924     0.00075     0.00012     0.00000     0.00000
2017     18     0.01844     0.01555     0.00258     0.00031     0.00001     0.00000
2017     19     0.02658     0.02051     0.00537     0.00062     0.00008     0.00000
2017     20     0.03304     0.02326     0.00822     0.00132     0.00020     0.00004
2017     21     0.04069     0.02589     0.01137     0.00280     0.00055     0.00008
2017     22     0.04796     0.02962     0.01291     0.00440     0.00097     0.00006
2017     23     0.05713     0.03490     0.01489     0.00584     0.00133     0.00017
2017     24     0.06903     0.04140     0.01888     0.00657     0.00164     0.00054
2017     25     0.08172     0.04992     0.02197     0.00691     0.00223     0.00070
2017     26     0.09453     0.05980     0.02405     0.00713     0.00258     0.00096
2017     27     0.10387     0.06419     0.02885     0.00707     0.00263     0.00112
2017     28     0.11201     0.06394     0.03598     0.00787     0.00273     0.00149
2017     29     0.11487     0.05975     0.04119     0.00942     0.00274     0.00176
2017     30     0.11450     0.05347     0.04501     0.01111     0.00291     0.00200
2017     31     0.10932     0.04534     0.04638     0.01181     0.00345     0.00234
2017     32     0.10090     0.03695     0.04506     0.01277     0.00361     0.00251
2017     33     0.09150     0.03046     0.04117     0.01357     0.00367     0.00262
2017     34     0.08055     0.02436     0.03658     0.01330     0.00379     0.00252
2017     35     0.07071     0.01961     0.03188     0.01272     0.00393     0.00258
2017     36     0.05938     0.01579     0.02569     0.01151     0.00373     0.00266
2017     37     0.04858     0.01221     0.02040     0.01014     0.00344     0.00239
2017     38     0.03910     0.00945     0.01568     0.00857     0.00322     0.00218
2017     39     0.02980     0.00717     0.01138     0.00670     0.00268     0.00187
2017     40     0.02098     0.00466     0.00777     0.00480     0.00207     0.00167
2017     41     0.01407     0.00306     0.00472     0.00341     0.00137     0.00151
2017     42     0.00833     0.00183     0.00241     0.00210     0.00103     0.00095
2017     43     0.00449     0.00083     0.00117     0.00120     0.00068     0.00061
2017     44     0.00260     0.00053     0.00069     0.00069     0.00028     0.00040
2017     45     0.00124     0.00033     0.00031     0.00026     0.00012     0.00022
2017     46     0.00062     0.00017     0.00012     0.00015     0.00006     0.00011
2017     47     0.00022     0.00009     0.00005     0.00005     0.00001     0.00003
2017     48     0.00010     0.00005     0.00002     0.00000     0.00002     0.00002
2017     49     0.00012     0.00003     0.00005     0.00001     0.00001     0.00002
2017     50     0.00005     0.00001     0.00001     0.00001     0.00000     0.00001
2017     51     0.00001     0.00000     0.00000     0.00000     0.00000     0.00001
2017     52     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
2017     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2017     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2017     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
