Germany, Live births by calendar year, age and birth cohort (Lexis triangles)
Last modified: 04/02/2019
Year   Age    Cohort           Total
1956    12-        .            0.07
1956    13      1943            0.24
1956    13      1942            3.95
1956    14      1942           11.42
1956    14      1941           93.45
1956    15      1941          190.93
1956    15      1940          608.24
1956    16      1940          978.08
1956    16      1939         2741.22
1956    17      1939         4200.16
1956    17      1938         8203.99
1956    18      1938        10950.82
1956    18      1937        16441.12
1956    19      1937        19423.01
1956    19      1936        25185.75
1956    20      1936        27543.73
1956    20      1935        32252.89
1956    21      1935        34034.28
1956    21      1934        36436.87
1956    22      1934        37522.83
1956    22      1933        32545.58
1956    23      1933        32765.40
1956    23      1932        34078.10
1956    24      1932        33853.40
1956    24      1931        35286.41
1956    25      1931        34719.50
1956    25      1930        37105.53
1956    26      1930        36247.05
1956    26      1929        35113.68
1956    27      1929        34262.10
1956    27      1928        34019.22
1956    28      1928        33059.12
1956    28      1927        30993.03
1956    29      1927        29941.08
1956    29      1926        29854.25
1956    30      1926        28613.37
1956    30      1925        27965.18
1956    31      1925        26892.72
1956    31      1924        25394.11
1956    32      1924        24418.79
1956    32      1923        22895.67
1956    33      1923        21785.21
1956    33      1922        21333.03
1956    34      1922        20267.23
1956    34      1921        20035.37
1956    35      1921        18918.37
1956    35      1920        17568.68
1956    36      1920        16563.10
1956    36      1919        11584.05
1956    37      1919        10874.41
1956    37      1918         6421.35
1956    38      1918         5997.12
1956    38      1917         5170.37
1956    39      1917         4782.61
1956    39      1916         4581.37
1956    40      1916         4170.37
1956    40      1915         4714.37
1956    41      1915         4232.41
1956    41      1914         4445.99
1956    42      1914         3907.67
1956    42      1913         3065.40
1956    43      1913         2633.73
1956    43      1912         2017.24
1956    44      1912         1674.49
1956    44      1911         1098.41
1956    45      1911          835.97
1956    45      1910          462.81
1956    46      1910          357.12
1956    46      1909          241.47
1956    47      1909          190.08
1956    47      1908          118.23
1956    48      1908           91.91
1956    48      1907           54.98
1956    49      1907           42.51
1956    49      1906           25.86
1956    50      1906           20.04
1956    50      1905           11.89
1956    51      1905            9.27
1956    51      1904            5.77
1956    52      1904            4.53
1956    52      1903            2.72
1956    53      1903            2.15
1956    53      1902            1.37
1956    54      1902            0.95
1956    54      1901            0.50
1956    55+        .            0.17
1957    12-        .            0.07
1957    13      1944            0.24
1957    13      1943            4.69
1957    14      1943           14.12
1957    14      1942           90.63
1957    15      1942          183.28
1957    15      1941          578.85
1957    16      1941          917.31
1957    16      1940         2984.30
1957    17      1940         4688.48
1957    17      1939         8957.60
1957    18      1939        11833.53
1957    18      1938        17335.64
1957    19      1938        20685.24
1957    19      1937        25522.31
1957    20      1937        28073.16
1957    20      1936        32813.62
1957    21      1936        34382.24
1957    21      1935        38460.22
1957    22      1935        39174.71
1957    22      1934        40504.77
1957    23      1934        40416.50
1957    23      1933        34512.61
1957    24      1933        34008.39
1957    24      1932        35514.35
1957    25      1932        34752.83
1957    25      1931        35934.92
1957    26      1931        34728.29
1957    26      1930        36593.42
1957    27      1930        35286.92
1957    27      1929        34173.64
1957    28      1929        32958.22
1957    28      1928        32216.64
1957    29      1928        30990.81
1957    29      1927        28852.67
1957    30      1927        27695.11
1957    30      1926        27330.16
1957    31      1926        26116.30
1957    31      1925        25499.06
1957    32      1925        24509.05
1957    32      1924        22723.95
1957    33      1924        21857.60
1957    33      1923        20414.42
1957    34      1923        19490.66
1957    34      1922        18865.93
1957    35      1922        17953.83
1957    35      1921        17493.78
1957    36      1921        16503.69
1957    36      1920        14901.01
1957    37      1920        14059.95
1957    37      1919         9728.28
1957    38      1919         9110.64
1957    38      1918         5180.31
1957    39      1918         4826.72
1957    39      1917         4066.89
1957    40      1917         3742.90
1957    40      1916         3429.00
1957    41      1916         3085.66
1957    41      1915         3291.75
1957    42      1915         2927.89
1957    42      1914         2941.20
1957    43      1914         2551.36
1957    43      1913         1881.88
1957    44      1913         1568.47
1957    44      1912         1079.82
1957    45      1912          850.38
1957    45      1911          460.84
1957    46      1911          367.19
1957    46      1910          255.97
1957    47      1910          205.61
1957    47      1909          130.93
1957    48      1909          103.52
1957    48      1908           62.69
1957    49      1908           49.20
1957    49      1907           28.91
1957    50      1907           22.68
1957    50      1906           13.67
1957    51      1906           10.78
1957    51      1905            6.35
1957    52      1905            5.05
1957    52      1904            3.10
1957    53      1904            2.47
1957    53      1903            1.46
1957    54      1903            1.02
1957    54      1902            0.56
1957    55+        .            0.20
1958    12-        .            0.05
1958    13      1945            0.20
1958    13      1944            4.55
1958    14      1944           13.30
1958    14      1943           90.14
1958    15      1943          184.79
1958    15      1942          513.68
1958    16      1942          821.43
1958    16      1941         2702.09
1958    17      1941         4116.51
1958    17      1940         9088.71
1958    18      1940        12127.13
1958    18      1939        18236.49
1958    19      1939        21604.96
1958    19      1938        26431.51
1958    20      1938        29370.33
1958    20      1937        32163.41
1958    21      1937        34375.36
1958    21      1936        38308.90
1958    22      1936        40035.90
1958    22      1935        41711.92
1958    23      1935        42720.40
1958    23      1934        41816.26
1958    24      1934        42246.04
1958    24      1933        34634.43
1958    25      1933        34550.58
1958    25      1932        34247.57
1958    26      1932        33906.34
1958    26      1931        34235.28
1958    27      1931        33594.61
1958    27      1930        34231.65
1958    28      1930        33438.22
1958    28      1929        31725.18
1958    29      1929        30918.26
1958    29      1928        29332.61
1958    30      1928        28437.40
1958    30      1927        25966.42
1958    31      1927        25151.02
1958    31      1926        24566.04
1958    32      1926        23602.14
1958    32      1925        22572.40
1958    33      1925        21755.45
1958    33      1924        19880.05
1958    34      1924        19191.34
1958    34      1923        17791.82
1958    35      1923        16969.19
1958    35      1922        16098.55
1958    36      1922        15258.17
1958    36      1921        14547.95
1958    37      1921        13671.49
1958    37      1920        12197.18
1958    38      1920        11456.88
1958    38      1919         7772.68
1958    39      1919         7231.62
1958    39      1918         4060.98
1958    40      1918         3722.69
1958    40      1917         2952.92
1958    41      1917         2670.57
1958    41      1916         2406.04
1958    42      1916         2109.36
1958    42      1915         2089.02
1958    43      1915         1790.32
1958    43      1914         1669.30
1958    44      1914         1405.96
1958    44      1913         1012.86
1958    45      1913          790.30
1958    45      1912          440.67
1958    46      1912          346.14
1958    46      1911          217.96
1958    47      1911          173.93
1958    47      1910          114.27
1958    48      1910           89.99
1958    48      1909           56.36
1958    49      1909           44.15
1958    49      1908           26.81
1958    50      1908           21.02
1958    50      1907           12.57
1958    51      1907            9.91
1958    51      1906            6.12
1958    52      1906            4.86
1958    52      1905            2.92
1958    53      1905            2.32
1958    53      1904            1.44
1958    54      1904            1.01
1958    54      1903            0.52
1958    55+        .            0.18
1959    12-        .            0.08
1959    13      1946            0.29
1959    13      1945            4.52
1959    14      1945           13.05
1959    14      1944          115.10
1959    15      1944          229.97
1959    15      1943          602.14
1959    16      1943          936.90
1959    16      1942         2618.66
1959    17      1942         4006.49
1959    17      1941         9271.70
1959    18      1941        12104.78
1959    18      1940        20275.74
1959    19      1940        23990.26
1959    19      1939        30313.58
1959    20      1939        33366.85
1959    20      1938        36272.47
1959    21      1938        38614.21
1959    21      1937        40434.18
1959    22      1937        42082.68
1959    22      1936        44105.68
1959    23      1936        45055.33
1959    23      1935        45731.58
1959    24      1935        46210.49
1959    24      1934        44164.84
1959    25      1934        44120.15
1959    25      1933        35621.32
1959    26      1933        35217.27
1959    26      1932        34542.04
1959    27      1932        33853.50
1959    27      1931        33421.04
1959    28      1931        32493.44
1959    28      1930        33016.17
1959    29      1930        31916.29
1959    29      1929        29506.36
1959    30      1929        28571.94
1959    30      1928        27335.99
1959    31      1928        26405.22
1959    31      1927        23857.70
1959    32      1927        22939.35
1959    32      1926        22070.88
1959    33      1926        21127.09
1959    33      1925        20358.79
1959    34      1925        19539.10
1959    34      1924        17603.98
1959    35      1924        16921.80
1959    35      1923        15720.95
1959    36      1923        14960.74
1959    36      1922        14147.77
1959    37      1922        13341.85
1959    37      1921        12643.18
1959    38      1921        11754.37
1959    38      1920        10193.96
1959    39      1920         9454.49
1959    39      1919         6294.05
1959    40      1919         5776.22
1959    40      1918         3161.55
1959    41      1918         2833.59
1959    41      1917         2123.47
1959    42      1917         1875.62
1959    42      1916         1632.67
1959    43      1916         1387.39
1959    43      1915         1268.05
1959    44      1915         1065.01
1959    44      1914         1005.44
1959    45      1914          783.60
1959    45      1913          424.72
1959    46      1913          331.56
1959    46      1912          224.74
1959    47      1912          178.77
1959    47      1911          106.47
1959    48      1911           83.77
1959    48      1910           54.18
1959    49      1910           42.48
1959    49      1909           26.60
1959    50      1909           20.89
1959    50      1908           12.85
1959    51      1908           10.15
1959    51      1907            6.18
1959    52      1907            4.92
1959    52      1906            3.07
1959    53      1906            2.45
1959    53      1905            1.47
1959    54      1905            1.03
1959    54      1904            0.55
1959    55+        .            0.19
1960    12-        .            0.09
1960    13      1947            0.35
1960    13      1946            5.96
1960    14      1946           15.36
1960    14      1945          106.62
1960    15      1945          220.63
1960    15      1944          763.30
1960    16      1944         1163.78
1960    16      1943         3074.29
1960    17      1943         4530.03
1960    17      1942         8153.14
1960    18      1942        10528.63
1960    18      1941        19525.94
1960    19      1941        22974.81
1960    19      1940        31361.95
1960    20      1940        34405.76
1960    20      1939        39011.08
1960    21      1939        41255.23
1960    21      1938        42426.57
1960    22      1938        44184.00
1960    22      1937        44439.96
1960    23      1937        45535.75
1960    23      1936        46362.29
1960    24      1936        46868.56
1960    24      1935        46568.75
1960    25      1935        46536.08
1960    25      1934        43270.27
1960    26      1934        42805.28
1960    26      1933        33928.99
1960    27      1933        33287.78
1960    27      1932        32121.42
1960    28      1932        31336.19
1960    28      1931        30751.28
1960    29      1931        29796.21
1960    29      1930        29898.43
1960    30      1930        28889.99
1960    30      1929        26855.53
1960    31      1929        25932.64
1960    31      1928        24421.92
1960    32      1928        23432.05
1960    32      1927        20858.17
1960    33      1927        19988.52
1960    33      1926        19228.38
1960    34      1926        18362.17
1960    34      1925        17488.62
1960    35      1925        16756.79
1960    35      1924        15165.54
1960    36      1924        14507.68
1960    36      1923        13202.90
1960    37      1923        12463.16
1960    37      1922        11631.23
1960    38      1922        10859.70
1960    38      1921        10031.03
1960    39      1921         9204.77
1960    39      1920         7738.50
1960    40      1920         7134.12
1960    40      1919         4782.06
1960    41      1919         4304.32
1960    41      1918         2192.36
1960    42      1918         1915.81
1960    42      1917         1383.94
1960    43      1917         1191.17
1960    43      1916          973.44
1960    44      1916          801.64
1960    44      1915          702.05
1960    45      1915          544.00
1960    45      1914          391.69
1960    46      1914          308.94
1960    46      1913          209.97
1960    47      1913          167.90
1960    47      1912          109.17
1960    48      1912           86.23
1960    48      1911           50.96
1960    49      1911           40.06
1960    49      1910           26.00
1960    50      1910           20.46
1960    50      1909           12.96
1960    51      1909           10.25
1960    51      1908            6.40
1960    52      1908            5.09
1960    52      1907            3.11
1960    53      1907            2.49
1960    53      1906            1.55
1960    54      1906            1.08
1960    54      1905            0.56
1960    55+        .            0.20
1961    12-        .            0.10
1961    13      1948            0.38
1961    13      1947            6.12
1961    14      1947           18.91
1961    14      1946          142.18
1961    15      1946          266.36
1961    15      1945          708.58
1961    16      1945         1097.67
1961    16      1944         3616.84
1961    17      1944         5171.35
1961    17      1943         9364.53
1961    18      1943        11802.34
1961    18      1942        17077.89
1961    19      1942        19641.08
1961    19      1941        31004.78
1961    20      1941        33624.97
1961    20      1940        42228.32
1961    21      1940        43559.30
1961    21      1939        48105.77
1961    22      1939        48524.33
1961    22      1938        49418.69
1961    23      1938        49319.70
1961    23      1937        48453.84
1961    24      1937        48041.24
1961    24      1936        48495.10
1961    25      1936        47963.97
1961    25      1935        46855.57
1961    26      1935        46451.07
1961    26      1934        42499.67
1961    27      1934        41674.74
1961    27      1933        32523.47
1961    28      1933        31844.25
1961    28      1932        30465.68
1961    29      1932        29546.45
1961    29      1931        28440.11
1961    30      1931        27760.51
1961    30      1930        27295.61
1961    31      1930        26418.67
1961    31      1929        24139.10
1961    32      1929        23437.35
1961    32      1928        21578.11
1961    33      1928        20909.64
1961    33      1927        18575.99
1961    34      1927        17995.96
1961    34      1926        16896.18
1961    35      1926        16307.31
1961    35      1925        15367.53
1961    36      1925        14687.54
1961    36      1924        12975.74
1961    37      1924        12413.70
1961    37      1923        10991.77
1961    38      1923        10404.13
1961    38      1922         9565.16
1961    39      1922         8905.34
1961    39      1921         7846.04
1961    40      1921         7205.00
1961    40      1920         5961.93
1961    41      1920         5375.60
1961    41      1919         3301.33
1961    42      1919         2924.51
1961    42      1918         1467.63
1961    43      1918         1239.73
1961    43      1917          795.81
1961    44      1917          671.39
1961    44      1916          553.13
1961    45      1916          427.00
1961    45      1915          286.94
1961    46      1915          220.54
1961    46      1914          181.34
1961    47      1914          143.58
1961    47      1913           90.82
1961    48      1913           71.71
1961    48      1912           45.67
1961    49      1912           36.02
1961    49      1911           21.46
1961    50      1911           17.10
1961    50      1910           11.33
1961    51      1910            9.04
1961    51      1909            5.93
1961    52      1909            4.78
1961    52      1908            3.05
1961    53      1908            2.46
1961    53      1907            1.52
1961    54      1907            1.07
1961    54      1906            0.58
1961    55+        .            0.20
1962    12-        .            0.10
1962    13      1949            0.42
1962    13      1948            7.17
1962    14      1948           21.40
1962    14      1947          149.80
1962    15      1947          328.16
1962    15      1946          848.34
1962    16      1946         1153.92
1962    16      1945         2859.65
1962    17      1945         4184.27
1962    17      1944         9871.79
1962    18      1944        12419.12
1962    18      1943        18185.17
1962    19      1943        21099.97
1962    19      1942        25488.79
1962    20      1942        27951.19
1962    20      1941        38655.70
1962    21      1941        41008.71
1962    21      1940        48508.48
1962    22      1940        50600.47
1962    22      1939        52477.56
1962    23      1939        53614.30
1962    23      1938        51259.84
1962    24      1938        51688.61
1962    24      1937        48390.28
1962    25      1937        48344.36
1962    25      1936        47576.32
1962    26      1936        47057.05
1962    26      1935        44124.81
1962    27      1935        43357.62
1962    27      1934        39320.04
1962    28      1934        38503.13
1962    28      1933        29548.49
1962    29      1933        28796.13
1962    29      1932        27397.86
1962    30      1932        26549.19
1962    30      1931        25456.83
1962    31      1931        24447.69
1962    31      1930        23904.23
1962    32      1930        22968.90
1962    32      1929        21065.64
1962    33      1929        20231.75
1962    33      1928        18684.81
1962    34      1928        17872.97
1962    34      1927        15833.34
1962    35      1927        15113.70
1962    35      1926        14268.58
1962    36      1926        13569.06
1962    36      1925        12738.69
1962    37      1925        12070.55
1962    37      1924        10482.30
1962    38      1924         9856.35
1962    38      1923         8682.81
1962    39      1923         8056.37
1962    39      1922         7216.96
1962    40      1922         6583.85
1962    40      1921         5739.46
1962    41      1921         5151.96
1962    41      1920         4151.21
1962    42      1920         3692.81
1962    42      1919         2228.82
1962    43      1919         1899.72
1962    43      1918          857.78
1962    44      1918          704.43
1962    44      1917          455.00
1962    45      1917          344.10
1962    45      1916          194.59
1962    46      1916          148.65
1962    46      1915          125.63
1962    47      1915           98.88
1962    47      1914           78.93
1962    48      1914           62.29
1962    48      1913           39.82
1962    49      1913           31.61
1962    49      1912           20.59
1962    50      1912           16.49
1962    50      1911           10.18
1962    51      1911            8.22
1962    51      1910            5.62
1962    52      1910            4.57
1962    52      1909            3.05
1962    53      1909            2.48
1962    53      1908            1.59
1962    54      1908            1.12
1962    54      1907            0.60
1962    55+        .            0.21
1963    12-        .            0.10
1963    13      1950            0.40
1963    13      1949            6.76
1963    14      1949           21.03
1963    14      1948          151.29
1963    15      1948          323.45
1963    15      1947          879.46
1963    16      1947         1465.62
1963    16      1946         3679.75
1963    17      1946         4747.53
1963    17      1945         8091.66
1963    18      1945        10253.95
1963    18      1944        19657.67
1963    19      1944        22539.73
1963    19      1943        27811.30
1963    20      1943        30152.62
1963    20      1942        32692.96
1963    21      1942        34602.27
1963    21      1941        46673.42
1963    22      1941        48508.74
1963    22      1940        54019.68
1963    23      1940        55154.95
1963    23      1939        55905.48
1963    24      1939        56423.25
1963    24      1938        52931.77
1963    25      1938        52879.74
1963    25      1937        48769.90
1963    26      1937        48243.32
1963    26      1936        46367.55
1963    27      1936        45459.50
1963    27      1935        42305.08
1963    28      1935        41331.70
1963    28      1934        37047.63
1963    29      1934        36100.79
1963    29      1933        27694.74
1963    30      1933        26852.07
1963    30      1932        25191.12
1963    31      1932        24284.53
1963    31      1931        23146.57
1963    32      1931        22187.93
1963    32      1930        21759.01
1963    33      1930        20803.40
1963    33      1929        18702.74
1963    34      1929        17885.48
1963    34      1928        16569.25
1963    35      1928        15830.82
1963    35      1927        13974.29
1963    36      1927        13275.61
1963    36      1926        12356.59
1963    37      1926        11657.21
1963    37      1925        10733.77
1963    38      1925        10087.92
1963    38      1924         8629.78
1963    39      1924         8044.77
1963    39      1923         6943.04
1963    40      1923         6374.40
1963    40      1922         5594.68
1963    41      1922         5000.67
1963    41      1921         4121.69
1963    42      1921         3587.56
1963    42      1920         2689.17
1963    43      1920         2338.00
1963    43      1919         1365.42
1963    44      1919         1139.66
1963    44      1918          502.84
1963    45      1918          373.19
1963    45      1917          170.20
1963    46      1917          128.12
1963    46      1916           88.88
1963    47      1916           69.55
1963    47      1915           57.50
1963    48      1915           45.35
1963    48      1914           36.59
1963    49      1914           29.13
1963    49      1913           19.04
1963    50      1913           15.32
1963    50      1912           10.28
1963    51      1912            8.35
1963    51      1911            5.30
1963    52      1911            4.34
1963    52      1910            3.00
1963    53      1910            2.45
1963    53      1909            1.63
1963    54      1909            1.15
1963    54      1908            0.63
1963    55+        .            0.22
1964    12-        .            0.10
1964    13      1951            0.39
1964    13      1950            6.76
1964    14      1950           21.24
1964    14      1949          152.80
1964    15      1949          336.72
1964    15      1948          925.38
1964    16      1948         1479.66
1964    16      1947         3813.86
1964    17      1947         5920.29
1964    17      1946         9965.32
1964    18      1946        11028.02
1964    18      1945        15577.71
1964    19      1945        17876.83
1964    19      1944        29080.47
1964    20      1944        31089.51
1964    20      1943        34995.58
1964    21      1943        36403.57
1964    21      1942        38081.39
1964    22      1942        39144.87
1964    22      1941        50538.23
1964    23      1941        51517.43
1964    23      1940        56476.28
1964    24      1940        56710.56
1964    24      1939        56122.70
1964    25      1939        55812.11
1964    25      1938        51887.51
1964    26      1938        51071.15
1964    26      1937        46606.30
1964    27      1937        45516.19
1964    27      1936        43199.78
1964    28      1936        41786.60
1964    28      1935        39083.79
1964    29      1935        37733.45
1964    29      1934        33851.83
1964    30      1934        32551.25
1964    30      1933        25044.19
1964    31      1933        23957.61
1964    31      1932        22552.57
1964    32      1932        21504.15
1964    32      1931        20666.37
1964    33      1931        19658.29
1964    33      1930        19190.37
1964    34      1930        18154.23
1964    34      1929        16391.38
1964    35      1929        15550.14
1964    35      1928        14325.66
1964    36      1928        13564.79
1964    36      1927        11904.25
1964    37      1927        11190.13
1964    37      1926        10388.41
1964    38      1926         9651.91
1964    38      1925         8622.05
1964    39      1925         7952.21
1964    39      1924         6786.18
1964    40      1924         6226.03
1964    40      1923         5222.41
1964    41      1923         4681.75
1964    41      1922         3936.48
1964    42      1922         3458.64
1964    42      1921         2837.14
1964    43      1921         2402.94
1964    43      1920         1667.09
1964    44      1920         1389.96
1964    44      1919          775.43
1964    45      1919          584.59
1964    45      1918          191.99
1964    46      1918          143.70
1964    46      1917           85.95
1964    47      1917           66.78
1964    47      1916           46.32
1964    48      1916           36.28
1964    48      1915           30.62
1964    49      1915           24.23
1964    49      1914           19.97
1964    50      1914           16.01
1964    50      1913           10.66
1964    51      1913            8.63
1964    51      1912            5.87
1964    52      1912            4.78
1964    52      1911            3.02
1964    53      1911            2.46
1964    53      1910            1.67
1964    54      1910            1.18
1964    54      1909            0.66
1964    55+        .            0.23
1965    12-        .            0.09
1965    13      1952            0.37
1965    13      1951            6.31
1965    14      1951           19.88
1965    14      1950          148.66
1965    15      1950          338.70
1965    15      1949          996.59
1965    16      1949         1685.41
1965    16      1948         4111.08
1965    17      1948         6092.93
1965    17      1947        10502.19
1965    18      1947        14070.83
1965    18      1946        18765.74
1965    19      1946        19007.28
1965    19      1945        22131.16
1965    20      1945        24047.88
1965    20      1944        35416.00
1965    21      1944        36948.05
1965    21      1943        39915.98
1965    22      1943        40999.08
1965    22      1942        40282.60
1965    23      1942        40998.46
1965    23      1941        51181.76
1965    24      1941        51787.32
1965    24      1940        55337.79
1965    25      1940        55502.29
1965    25      1939        53942.56
1965    26      1939        53487.53
1965    26      1938        48143.41
1965    27      1938        47344.66
1965    27      1937        42453.15
1965    28      1937        41434.92
1965    28      1936        38409.40
1965    29      1936        37355.66
1965    29      1935        34556.96
1965    30      1935        33536.09
1965    30      1934        29295.75
1965    31      1934        28341.30
1965    31      1933        21451.69
1965    32      1933        20691.34
1965    32      1932        19183.22
1965    33      1932        18403.81
1965    33      1931        17358.55
1965    34      1931        16561.47
1965    34      1930        15977.46
1965    35      1930        15227.56
1965    35      1929        13629.22
1965    36      1929        12934.80
1965    36      1928        11639.81
1965    37      1928        10995.21
1965    37      1927         9471.76
1965    38      1927         8890.26
1965    38      1926         8029.03
1965    39      1926         7469.98
1965    39      1925         6639.44
1965    40      1925         6119.57
1965    40      1924         5017.41
1965    41      1924         4508.60
1965    41      1923         3510.92
1965    42      1923         3084.09
1965    42      1922         2486.77
1965    43      1922         2122.23
1965    43      1921         1581.18
1965    44      1921         1311.82
1965    44      1920          914.46
1965    45      1920          705.54
1965    45      1919          286.03
1965    46      1919          222.02
1965    46      1918           94.67
1965    47      1918           75.09
1965    47      1917           45.10
1965    48      1917           35.69
1965    48      1916           25.00
1965    49      1916           19.82
1965    49      1915           16.77
1965    50      1915           13.36
1965    50      1914           11.00
1965    51      1914            8.83
1965    51      1913            5.83
1965    52      1913            4.71
1965    52      1912            3.12
1965    53      1912            2.52
1965    53      1911            1.54
1965    54      1911            1.08
1965    54      1910            0.62
1965    55+        .            0.21
1966    12-        .            0.09
1966    13      1953            0.36
1966    13      1952            6.03
1966    14      1952           19.07
1966    14      1951          141.32
1966    15      1951          322.15
1966    15      1950          989.50
1966    16      1950         1716.50
1966    16      1949         4427.86
1966    17      1949         6860.16
1966    17      1948        11388.36
1966    18      1948        14543.68
1966    18      1947        20133.48
1966    19      1947        24481.58
1966    19      1946        27848.61
1966    20      1946        26319.47
1966    20      1945        27371.29
1966    21      1945        28502.79
1966    21      1944        40584.80
1966    22      1944        41470.32
1966    22      1943        42870.13
1966    23      1943        43302.01
1966    23      1942        42169.00
1966    24      1942        42408.12
1966    24      1941        51590.27
1966    25      1941        51514.89
1966    25      1940        54135.11
1966    26      1940        53625.05
1966    26      1939        51289.62
1966    27      1939        50360.54
1966    27      1938        44933.70
1966    28      1938        43760.44
1966    28      1937        38603.09
1966    29      1937        37407.03
1966    29      1936        34863.38
1966    30      1936        33654.73
1966    30      1935        30533.60
1966    31      1935        29389.49
1966    31      1934        25622.75
1966    32      1934        24673.33
1966    32      1933        18748.36
1966    33      1933        17987.70
1966    33      1932        16532.02
1966    34      1932        15747.03
1966    34      1931        14708.01
1966    35      1931        13992.04
1966    35      1930        13663.26
1966    36      1930        12924.78
1966    36      1929        11237.57
1966    37      1929        10572.46
1966    37      1928         9512.22
1966    38      1928         8883.81
1966    38      1927         7407.41
1966    39      1927         6838.61
1966    39      1926         6024.86
1966    40      1926         5482.16
1966    40      1925         4614.05
1966    41      1925         4163.97
1966    41      1924         3315.06
1966    42      1924         2919.95
1966    42      1923         2184.98
1966    43      1923         1872.03
1966    43      1922         1426.80
1966    44      1922         1185.20
1966    44      1921          859.55
1966    45      1921          653.45
1966    45      1920          337.48
1966    46      1920          262.45
1966    46      1919          133.20
1966    47      1919          106.66
1966    47      1918           44.91
1966    48      1918           35.65
1966    48      1917           21.45
1966    49      1917           16.97
1966    49      1916           11.90
1966    50      1916            9.44
1966    50      1915            8.00
1966    51      1915            6.38
1966    51      1914            5.24
1966    52      1914            4.21
1966    52      1913            2.74
1966    53      1913            2.20
1966    53      1912            1.42
1966    54      1912            1.00
1966    54      1911            0.52
1966    55+        .            0.18
1967    12-        .            0.09
1967    13      1954            0.37
1967    13      1953            6.16
1967    14      1953           19.55
1967    14      1952          142.82
1967    15      1952          323.00
1967    15      1951          929.01
1967    16      1951         1579.99
1967    16      1950         4293.55
1967    17      1950         6818.45
1967    17      1949        11988.96
1967    18      1949        15914.04
1967    18      1948        21642.12
1967    19      1948        24892.88
1967    19      1947        28896.45
1967    20      1947        32320.55
1967    20      1946        33737.70
1967    21      1946        30316.30
1967    21      1945        30752.34
1967    22      1945        30876.66
1967    22      1944        42213.65
1967    23      1944        41920.35
1967    23      1943        42893.17
1967    24      1943        42444.83
1967    24      1942        40831.05
1967    25      1942        40246.95
1967    25      1941        48612.31
1967    26      1941        47756.69
1967    26      1940        49486.14
1967    27      1940        48275.86
1967    27      1939        45960.04
1967    28      1939        44587.96
1967    28      1938        39669.08
1967    29      1938        38236.92
1967    29      1937        33808.87
1967    30      1937        32384.13
1967    30      1936        29903.15
1967    31      1936        28526.85
1967    31      1935        25779.66
1967    32      1935        24618.34
1967    32      1934        21644.74
1967    33      1934        20716.26
1967    33      1933        15739.52
1967    34      1933        14975.48
1967    34      1932        13806.63
1967    35      1932        13053.37
1967    35      1931        12257.47
1967    36      1931        11501.53
1967    36      1930        10875.97
1967    37      1930        10176.03
1967    37      1929         8950.16
1967    38      1929         8322.84
1967    38      1928         7276.84
1967    39      1928         6691.16
1967    39      1927         5485.00
1967    40      1927         4977.00
1967    40      1926         4258.39
1967    41      1926         3767.61
1967    41      1925         2967.92
1967    42      1925         2619.08
1967    42      1924         2047.23
1967    43      1924         1766.77
1967    43      1923         1261.18
1967    44      1923         1059.82
1967    44      1922          808.31
1967    45      1922          610.69
1967    45      1921          314.38
1967    46      1921          242.76
1967    46      1920          166.40
1967    47      1920          133.26
1967    47      1919           64.33
1967    48      1919           50.98
1967    48      1918           21.17
1967    49      1918           16.71
1967    49      1917           10.02
1967    50      1917            7.92
1967    50      1916            5.57
1967    51      1916            4.43
1967    51      1915            3.77
1967    52      1915            3.02
1967    52      1914            2.47
1967    53      1914            1.98
1967    53      1913            1.27
1967    54      1913            0.89
1967    54      1912            0.50
1967    55+        .            0.17
1968    12-        .            0.10
1968    13      1955            0.40
1968    13      1954            6.90
1968    14      1954           21.82
1968    14      1953          154.24
1968    15      1953          347.54
1968    15      1952          952.49
1968    16      1952         1615.52
1968    16      1951         4345.50
1968    17      1951         6901.53
1968    17      1950        12182.04
1968    18      1950        16504.03
1968    18      1949        22537.73
1968    19      1949        27195.39
1968    19      1948        30399.01
1968    20      1948        32948.14
1968    20      1947        34123.89
1968    21      1947        37087.28
1968    21      1946        35884.66
1968    22      1946        31778.51
1968    22      1945        29967.75
1968    23      1945        29995.40
1968    23      1944        39905.51
1968    24      1944        39735.69
1968    24      1943        39614.76
1968    25      1943        39372.43
1968    25      1942        37244.87
1968    26      1942        36891.32
1968    26      1941        43546.97
1968    27      1941        42812.25
1968    27      1940        43439.99
1968    28      1940        42489.22
1968    28      1939        39870.19
1968    29      1939        38748.00
1968    29      1938        33747.67
1968    30      1938        32595.50
1968    30      1937        28362.52
1968    31      1937        27295.62
1968    31      1936        24997.68
1968    32      1936        23940.44
1968    32      1935        21259.25
1968    33      1935        20426.86
1968    33      1934        17994.24
1968    34      1934        17349.85
1968    34      1933        13048.71
1968    35      1933        12491.36
1968    35      1932        11434.30
1968    36      1932        10821.76
1968    36      1931         9893.49
1968    37      1931         9276.56
1968    37      1930         8684.68
1968    38      1930         8117.36
1968    38      1929         6997.77
1968    39      1929         6454.26
1968    39      1928         5447.02
1968    40      1928         4941.01
1968    40      1927         3888.39
1968    41      1927         3471.63
1968    41      1926         2840.45
1968    42      1926         2489.56
1968    42      1925         1943.00
1968    43      1925         1676.01
1968    43      1924         1200.68
1968    44      1924         1007.33
1968    44      1923          705.32
1968    45      1923          533.68
1968    45      1922          276.86
1968    46      1922          215.18
