West Germany, Cumulative period fertility rates (vertical parallelograms)
Last modified: 04/02/2019
Year  ARDY  Cohort     CPFR
1986   15    1971     0.000
1986   16    1970     0.001
1986   17    1969     0.003
1986   18    1968     0.009
1986   19    1967     0.021
1986   20    1966     0.041
1986   21    1965     0.073
1986   22    1964     0.116
1986   23    1963     0.172
1986   24    1962     0.243
1986   25    1961     0.329
1986   26    1960     0.430
1986   27    1959     0.539
1986   28    1958     0.651
1986   29    1957     0.760
1986   30    1956     0.862
1986   31    1955     0.956
1986   32    1954     1.037
1986   33    1953     1.106
1986   34    1952     1.163
1986   35    1951     1.209
1986   36    1950     1.246
1986   37    1949     1.275
1986   38    1948     1.297
1986   39    1947     1.313
1986   40    1946     1.324
1986   41    1945     1.332
1986   42    1944     1.338
1986   43    1943     1.341
1986   44    1942     1.343
1986   45    1941     1.344
1986   46    1940     1.344
1986   47    1939     1.345
1986   48    1938     1.345
1986   49    1937     1.345
1986   50    1936     1.345
1986   51    1935     1.345
1986   52    1934     1.345
1986   53    1933     1.345
1986   54    1932     1.345
1986   55    1931     1.345
1987   12    1975     0.000
1987   13    1974     0.000
1987   14    1973     0.000
1987   15    1972     0.000
1987   16    1971     0.001
1987   17    1970     0.003
1987   18    1969     0.010
1987   19    1968     0.022
1987   20    1967     0.043
1987   21    1966     0.074
1987   22    1965     0.117
1987   23    1964     0.171
1987   24    1963     0.240
1987   25    1962     0.323
1987   26    1961     0.421
1987   27    1960     0.529
1987   28    1959     0.641
1987   29    1958     0.752
1987   30    1957     0.857
1987   31    1956     0.952
1987   32    1955     1.036
1987   33    1954     1.109
1987   34    1953     1.168
1987   35    1952     1.217
1987   36    1951     1.257
1987   37    1950     1.287
1987   38    1949     1.311
1987   39    1948     1.327
1987   40    1947     1.340
1987   41    1946     1.348
1987   42    1945     1.354
1987   43    1944     1.357
1987   44    1943     1.360
1987   45    1942     1.361
1987   46    1941     1.361
1987   47    1940     1.361
1987   48    1939     1.362
1987   49    1938     1.362
1987   50    1937     1.362
1987   51    1936     1.362
1987   52    1935     1.362
1987   53    1934     1.362
1987   54    1933     1.362
1987   55    1932     1.362
1988   12    1976     0.000
1988   13    1975     0.000
1988   14    1974     0.000
1988   15    1973     0.000
1988   16    1972     0.001
1988   17    1971     0.004
1988   18    1970     0.011
1988   19    1969     0.025
1988   20    1968     0.049
1988   21    1967     0.081
1988   22    1966     0.122
1988   23    1965     0.177
1988   24    1964     0.245
1988   25    1963     0.329
1988   26    1962     0.428
1988   27    1961     0.539
1988   28    1960     0.655
1988   29    1959     0.770
1988   30    1958     0.879
1988   31    1957     0.980
1988   32    1956     1.070
1988   33    1955     1.147
1988   34    1954     1.211
1988   35    1953     1.263
1988   36    1952     1.305
1988   37    1951     1.337
1988   38    1950     1.362
1988   39    1949     1.380
1988   40    1948     1.393
1988   41    1947     1.402
1988   42    1946     1.408
1988   43    1945     1.411
1988   44    1944     1.414
1988   45    1943     1.415
1988   46    1942     1.415
1988   47    1941     1.416
1988   48    1940     1.416
1988   49    1939     1.416
1988   50    1938     1.416
1988   51    1937     1.416
1988   52    1936     1.416
1988   53    1935     1.416
1988   54    1934     1.416
1988   55    1933     1.416
1989   12    1977     0.000
1989   13    1976     0.000
1989   14    1975     0.000
1989   15    1974     0.000
1989   16    1973     0.001
1989   17    1972     0.004
1989   18    1971     0.012
1989   19    1970     0.027
1989   20    1969     0.053
1989   21    1968     0.087
1989   22    1967     0.129
1989   23    1966     0.180
1989   24    1965     0.245
1989   25    1964     0.324
1989   26    1963     0.418
1989   27    1962     0.524
1989   28    1961     0.635
1989   29    1960     0.747
1989   30    1959     0.855
1989   31    1958     0.954
1989   32    1957     1.043
1989   33    1956     1.119
1989   34    1955     1.184
1989   35    1954     1.236
1989   36    1953     1.279
1989   37    1952     1.312
1989   38    1951     1.338
1989   39    1950     1.357
1989   40    1949     1.370
1989   41    1948     1.379
1989   42    1947     1.385
1989   43    1946     1.389
1989   44    1945     1.391
1989   45    1944     1.393
1989   46    1943     1.393
1989   47    1942     1.393
1989   48    1941     1.394
1989   49    1940     1.394
1989   50    1939     1.394
1989   51    1938     1.394
1989   52    1937     1.394
1989   53    1936     1.394
1989   54    1935     1.394
1989   55    1934     1.394
1990   12    1978     0.000
1990   13    1977     0.000
1990   14    1976     0.000
1990   15    1975     0.000
1990   16    1974     0.001
1990   17    1973     0.004
1990   18    1972     0.012
1990   19    1971     0.029
1990   20    1970     0.056
1990   21    1969     0.093
1990   22    1968     0.138
1990   23    1967     0.192
1990   24    1966     0.256
1990   25    1965     0.336
1990   26    1964     0.431
1990   27    1963     0.540
1990   28    1962     0.655
1990   29    1961     0.773
1990   30    1960     0.886
1990   31    1959     0.992
1990   32    1958     1.086
1990   33    1957     1.167
1990   34    1956     1.236
1990   35    1955     1.292
1990   36    1954     1.338
1990   37    1953     1.373
1990   38    1952     1.399
1990   39    1951     1.419
1990   40    1950     1.433
1990   41    1949     1.443
1990   42    1948     1.450
1990   43    1947     1.453
1990   44    1946     1.456
1990   45    1945     1.457
1990   46    1944     1.458
1990   47    1943     1.458
1990   48    1942     1.458
1990   49    1941     1.458
1990   50    1940     1.458
1990   51    1939     1.458
1990   52    1938     1.458
1990   53    1937     1.458
1990   54    1936     1.459
1990   55    1935     1.459
1991   12    1979     0.000
1991   13    1978     0.000
1991   14    1977     0.000
1991   15    1976     0.000
1991   16    1975     0.001
1991   17    1974     0.004
1991   18    1973     0.013
1991   19    1972     0.031
1991   20    1971     0.059
1991   21    1970     0.098
1991   22    1969     0.146
1991   23    1968     0.200
1991   24    1967     0.262
1991   25    1966     0.335
1991   26    1965     0.423
1991   27    1964     0.525
1991   28    1963     0.635
1991   29    1962     0.749
1991   30    1961     0.859
1991   31    1960     0.963
1991   32    1959     1.055
1991   33    1958     1.136
1991   34    1957     1.204
1991   35    1956     1.260
1991   36    1955     1.305
1991   37    1954     1.341
1991   38    1953     1.369
1991   39    1952     1.388
1991   40    1951     1.403
1991   41    1950     1.413
1991   42    1949     1.419
1991   43    1948     1.423
1991   44    1947     1.426
1991   45    1946     1.427
1991   46    1945     1.428
1991   47    1944     1.428
1991   48    1943     1.428
1991   49    1942     1.428
1991   50    1941     1.428
1991   51    1940     1.428
1991   52    1939     1.428
1991   53    1938     1.428
1991   54    1937     1.428
1991   55    1936     1.428
1992   12    1980     0.000
1992   13    1979     0.000
1992   14    1978     0.000
1992   15    1977     0.000
1992   16    1976     0.001
1992   17    1975     0.005
1992   18    1974     0.013
1992   19    1973     0.031
1992   20    1972     0.061
1992   21    1971     0.102
1992   22    1970     0.150
1992   23    1969     0.206
1992   24    1968     0.268
1992   25    1967     0.339
1992   26    1966     0.422
1992   27    1965     0.518
1992   28    1964     0.623
1992   29    1963     0.733
1992   30    1962     0.841
1992   31    1961     0.944
1992   32    1960     1.037
1992   33    1959     1.118
1992   34    1958     1.185
1992   35    1957     1.243
1992   36    1956     1.288
1992   37    1955     1.325
1992   38    1954     1.352
1992   39    1953     1.373
1992   40    1952     1.387
1992   41    1951     1.398
1992   42    1950     1.404
1992   43    1949     1.409
1992   44    1948     1.411
1992   45    1947     1.413
1992   46    1946     1.413
1992   47    1945     1.413
1992   48    1944     1.414
1992   49    1943     1.414
1992   50    1942     1.414
1992   51    1941     1.414
1992   52    1940     1.414
1992   53    1939     1.414
1992   54    1938     1.414
1992   55    1937     1.414
1993   12    1981     0.000
1993   13    1980     0.000
1993   14    1979     0.000
1993   15    1978     0.000
1993   16    1977     0.001
1993   17    1976     0.004
1993   18    1975     0.012
1993   19    1974     0.028
1993   20    1973     0.057
1993   21    1972     0.098
1993   22    1971     0.146
1993   23    1970     0.200
1993   24    1969     0.262
1993   25    1968     0.333
1993   26    1967     0.414
1993   27    1966     0.506
1993   28    1965     0.608
1993   29    1964     0.717
1993   30    1963     0.824
1993   31    1962     0.929
1993   32    1961     1.023
1993   33    1960     1.104
1993   34    1959     1.174
1993   35    1958     1.231
1993   36    1957     1.278
1993   37    1956     1.314
1993   38    1955     1.342
1993   39    1954     1.362
1993   40    1953     1.377
1993   41    1952     1.388
1993   42    1951     1.394
1993   43    1950     1.398
1993   44    1949     1.401
1993   45    1948     1.402
1993   46    1947     1.403
1993   47    1946     1.403
1993   48    1945     1.403
1993   49    1944     1.403
1993   50    1943     1.403
1993   51    1942     1.403
1993   52    1941     1.403
1993   53    1940     1.403
1993   54    1939     1.403
1993   55    1938     1.403
1994   12    1982     0.000
1994   13    1981     0.000
1994   14    1980     0.000
1994   15    1979     0.000
1994   16    1978     0.001
1994   17    1977     0.004
1994   18    1976     0.011
1994   19    1975     0.026
1994   20    1974     0.053
1994   21    1973     0.091
1994   22    1972     0.139
1994   23    1971     0.193
1994   24    1970     0.253
1994   25    1969     0.321
1994   26    1968     0.397
1994   27    1967     0.483
1994   28    1966     0.578
1994   29    1965     0.680
1994   30    1964     0.785
1994   31    1963     0.886
1994   32    1962     0.978
1994   33    1961     1.059
1994   34    1960     1.128
1994   35    1959     1.185
1994   36    1958     1.231
1994   37    1957     1.267
1994   38    1956     1.295
1994   39    1955     1.315
1994   40    1954     1.331
1994   41    1953     1.341
1994   42    1952     1.348
1994   43    1951     1.352
1994   44    1950     1.354
1994   45    1949     1.356
1994   46    1948     1.356
1994   47    1947     1.357
1994   48    1946     1.357
1994   49    1945     1.357
1994   50    1944     1.357
1994   51    1943     1.357
1994   52    1942     1.357
1994   53    1941     1.357
1994   54    1940     1.357
1994   55    1939     1.357
1995   12    1983     0.000
1995   13    1982     0.000
1995   14    1981     0.000
1995   15    1980     0.000
1995   16    1979     0.001
1995   17    1978     0.004
1995   18    1977     0.011
1995   19    1976     0.025
1995   20    1975     0.049
1995   21    1974     0.086
1995   22    1973     0.132
1995   23    1972     0.186
1995   24    1971     0.246
1995   25    1970     0.312
1995   26    1969     0.387
1995   27    1968     0.472
1995   28    1967     0.564
1995   29    1966     0.663
1995   30    1965     0.766
1995   31    1964     0.867
1995   32    1963     0.960
1995   33    1962     1.043
1995   34    1961     1.113
1995   35    1960     1.172
1995   36    1959     1.220
1995   37    1958     1.258
1995   38    1957     1.286
1995   39    1956     1.308
1995   40    1955     1.323
1995   41    1954     1.334
1995   42    1953     1.341
1995   43    1952     1.345
1995   44    1951     1.348
1995   45    1950     1.349
1995   46    1949     1.350
1995   47    1948     1.350
1995   48    1947     1.350
1995   49    1946     1.350
1995   50    1945     1.350
1995   51    1944     1.350
1995   52    1943     1.350
1995   53    1942     1.350
1995   54    1941     1.350
1995   55    1940     1.350
1996   12    1984     0.000
1996   13    1983     0.000
1996   14    1982     0.000
1996   15    1981     0.000
1996   16    1980     0.001
1996   17    1979     0.004
1996   18    1978     0.011
1996   19    1977     0.025
1996   20    1976     0.051
1996   21    1975     0.087
1996   22    1974     0.135
1996   23    1973     0.193
1996   24    1972     0.257
1996   25    1971     0.327
1996   26    1970     0.405
1996   27    1969     0.494
1996   28    1968     0.588
1996   29    1967     0.689
1996   30    1966     0.794
1996   31    1965     0.899
1996   32    1964     0.998
1996   33    1963     1.085
1996   34    1962     1.160
1996   35    1961     1.223
1996   36    1960     1.273
1996   37    1959     1.314
1996   38    1958     1.344
1996   39    1957     1.367
1996   40    1956     1.383
1996   41    1955     1.395
1996   42    1954     1.402
1996   43    1953     1.407
1996   44    1952     1.409
1996   45    1951     1.411
1996   46    1950     1.411
1996   47    1949     1.412
1996   48    1948     1.412
1996   49    1947     1.412
1996   50    1946     1.412
1996   51    1945     1.412
1996   52    1944     1.412
1996   53    1943     1.412
1996   54    1942     1.412
1996   55    1941     1.412
1997   12    1985     0.000
1997   13    1984     0.000
1997   14    1983     0.000
1997   15    1982     0.000
1997   16    1981     0.001
1997   17    1980     0.004
1997   18    1979     0.010
1997   19    1978     0.025
1997   20    1977     0.050
1997   21    1976     0.087
1997   22    1975     0.133
1997   23    1974     0.191
1997   24    1973     0.256
1997   25    1972     0.329
1997   26    1971     0.409
1997   27    1970     0.497
1997   28    1969     0.594
1997   29    1968     0.697
1997   30    1967     0.803
1997   31    1966     0.910
1997   32    1965     1.013
1997   33    1964     1.105
1997   34    1963     1.184
1997   35    1962     1.250
1997   36    1961     1.305
1997   37    1960     1.349
1997   38    1959     1.382
1997   39    1958     1.407
1997   40    1957     1.424
1997   41    1956     1.437
1997   42    1955     1.445
1997   43    1954     1.450
1997   44    1953     1.453
1997   45    1952     1.454
1997   46    1951     1.455
1997   47    1950     1.455
1997   48    1949     1.456
1997   49    1948     1.456
1997   50    1947     1.456
1997   51    1946     1.456
1997   52    1945     1.456
1997   53    1944     1.456
1997   54    1943     1.456
1997   55    1942     1.456
1998   12    1986     0.000
1998   13    1985     0.000
1998   14    1984     0.000
1998   15    1983     0.000
1998   16    1982     0.001
1998   17    1981     0.004
1998   18    1980     0.010
1998   19    1979     0.024
1998   20    1978     0.050
1998   21    1977     0.086
1998   22    1976     0.132
1998   23    1975     0.187
1998   24    1974     0.252
1998   25    1973     0.323
1998   26    1972     0.403
1998   27    1971     0.489
1998   28    1970     0.581
1998   29    1969     0.680
1998   30    1968     0.783
1998   31    1967     0.886
1998   32    1966     0.984
1998   33    1965     1.075
1998   34    1964     1.154
1998   35    1963     1.221
1998   36    1962     1.276
1998   37    1961     1.320
1998   38    1960     1.354
1998   39    1959     1.379
1998   40    1958     1.397
1998   41    1957     1.409
1998   42    1956     1.418
1998   43    1955     1.423
1998   44    1954     1.425
1998   45    1953     1.427
1998   46    1952     1.428
1998   47    1951     1.428
1998   48    1950     1.428
1998   49    1949     1.428
1998   50    1948     1.428
1998   51    1947     1.428
1998   52    1946     1.428
1998   53    1945     1.428
1998   54    1944     1.428
1998   55    1943     1.428
1999   12    1987     0.000
1999   13    1986     0.000
1999   14    1985     0.000
1999   15    1984     0.000
1999   16    1983     0.001
1999   17    1982     0.004
1999   18    1981     0.010
1999   19    1980     0.024
1999   20    1979     0.049
1999   21    1978     0.084
1999   22    1977     0.129
1999   23    1976     0.184
1999   24    1975     0.246
1999   25    1974     0.316
1999   26    1973     0.395
1999   27    1972     0.482
1999   28    1971     0.573
1999   29    1970     0.670
1999   30    1969     0.771
1999   31    1968     0.872
1999   32    1967     0.970
1999   33    1966     1.061
1999   34    1965     1.140
1999   35    1964     1.209
1999   36    1963     1.266
1999   37    1962     1.311
1999   38    1961     1.345
1999   39    1960     1.370
1999   40    1959     1.389
1999   41    1958     1.402
1999   42    1957     1.411
1999   43    1956     1.416
1999   44    1955     1.419
1999   45    1954     1.421
1999   46    1953     1.421
1999   47    1952     1.422
1999   48    1951     1.422
1999   49    1950     1.422
1999   50    1949     1.422
1999   51    1948     1.422
1999   52    1947     1.422
1999   53    1946     1.422
1999   54    1945     1.422
1999   55    1944     1.422
2000   12    1988     0.000
2000   13    1987     0.000
2000   14    1986     0.000
2000   15    1985     0.000
2000   16    1984     0.001
2000   17    1983     0.003
2000   18    1982     0.010
2000   19    1981     0.024
2000   20    1980     0.049
2000   21    1979     0.085
2000   22    1978     0.131
2000   23    1977     0.185
2000   24    1976     0.247
2000   25    1975     0.316
2000   26    1974     0.395
2000   27    1973     0.482
2000   28    1972     0.575
2000   29    1971     0.672
2000   30    1970     0.772
2000   31    1969     0.873
2000   32    1968     0.970
2000   33    1967     1.061
2000   34    1966     1.143
2000   35    1965     1.214
2000   36    1964     1.272
2000   37    1963     1.318
2000   38    1962     1.354
2000   39    1961     1.381
2000   40    1960     1.401
2000   41    1959     1.415
2000   42    1958     1.424
2000   43    1957     1.429
2000   44    1956     1.433
2000   45    1955     1.434
2000   46    1954     1.435
2000   47    1953     1.435
2000   48    1952     1.435
2000   49    1951     1.436
2000   50    1950     1.436
2000   51    1949     1.436
2000   52    1948     1.436
2000   53    1947     1.436
2000   54    1946     1.436
2000   55    1945     1.436
2001   12    1989     0.000
2001   13    1988     0.000
2001   14    1987     0.000
2001   15    1986     0.000
2001   16    1985     0.001
2001   17    1984     0.004
2001   18    1983     0.011
2001   19    1982     0.025
2001   20    1981     0.050
2001   21    1980     0.084
2001   22    1979     0.128
2001   23    1978     0.181
2001   24    1977     0.241
2001   25    1976     0.307
2001   26    1975     0.382
2001   27    1974     0.465
2001   28    1973     0.554
2001   29    1972     0.647
2001   30    1971     0.744
2001   31    1970     0.841
2001   32    1969     0.936
2001   33    1968     1.024
2001   34    1967     1.104
2001   35    1966     1.174
2001   36    1965     1.232
2001   37    1964     1.280
2001   38    1963     1.317
2001   39    1962     1.344
2001   40    1961     1.364
2001   41    1960     1.378
2001   42    1959     1.387
2001   43    1958     1.392
2001   44    1957     1.395
2001   45    1956     1.397
2001   46    1955     1.398
2001   47    1954     1.398
2001   48    1953     1.398
2001   49    1952     1.398
2001   50    1951     1.398
2001   51    1950     1.398
2001   52    1949     1.398
2001   53    1948     1.398
2001   54    1947     1.398
2001   55    1946     1.398
2002   12    1990     0.000
2002   13    1989     0.000
2002   14    1988     0.000
2002   15    1987     0.000
2002   16    1986     0.001
2002   17    1985     0.004
2002   18    1984     0.011
2002   19    1983     0.025
2002   20    1982     0.048
2002   21    1981     0.080
2002   22    1980     0.122
2002   23    1979     0.172
2002   24    1978     0.230
2002   25    1977     0.294
2002   26    1976     0.367
2002   27    1975     0.447
2002   28    1974     0.534
2002   29    1973     0.626
2002   30    1972     0.723
2002   31    1971     0.819
2002   32    1970     0.914
2002   33    1969     1.003
2002   34    1968     1.084
2002   35    1967     1.154
2002   36    1966     1.215
2002   37    1965     1.264
2002   38    1964     1.303
2002   39    1963     1.331
2002   40    1962     1.352
2002   41    1961     1.366
2002   42    1960     1.376
2002   43    1959     1.382
2002   44    1958     1.385
2002   45    1957     1.387
2002   46    1956     1.388
2002   47    1955     1.388
2002   48    1954     1.388
2002   49    1953     1.388
2002   50    1952     1.389
2002   51    1951     1.389
2002   52    1950     1.389
2002   53    1949     1.389
2002   54    1948     1.389
2002   55    1947     1.389
2003   12    1991     0.000
2003   13    1990     0.000
2003   14    1989     0.000
2003   15    1988     0.000
2003   16    1987     0.001
2003   17    1986     0.004
2003   18    1985     0.010
2003   19    1984     0.023
2003   20    1983     0.045
2003   21    1982     0.076
2003   22    1981     0.115
2003   23    1980     0.163
2003   24    1979     0.218
2003   25    1978     0.280
2003   26    1977     0.352
2003   27    1976     0.431
2003   28    1975     0.517
2003   29    1974     0.609
2003   30    1973     0.704
2003   31    1972     0.802
2003   32    1971     0.897
2003   33    1970     0.986
2003   34    1969     1.068
2003   35    1968     1.140
2003   36    1967     1.202
2003   37    1966     1.253
2003   38    1965     1.293
2003   39    1964     1.323
2003   40    1963     1.345
2003   41    1962     1.360
2003   42    1961     1.370
2003   43    1960     1.376
2003   44    1959     1.379
2003   45    1958     1.381
2003   46    1957     1.382
2003   47    1956     1.382
2003   48    1955     1.382
2003   49    1954     1.382
2003   50    1953     1.382
2003   51    1952     1.382
2003   52    1951     1.382
2003   53    1950     1.382
2003   54    1949     1.382
2003   55    1948     1.383
2004   12    1992     0.000
2004   13    1991     0.000
2004   14    1990     0.000
2004   15    1989     0.000
2004   16    1988     0.001
2004   17    1987     0.003
2004   18    1986     0.009
2004   19    1985     0.021
2004   20    1984     0.042
2004   21    1983     0.071
2004   22    1982     0.108
2004   23    1981     0.154
2004   24    1980     0.207
2004   25    1979     0.270
2004   26    1978     0.340
2004   27    1977     0.419
2004   28    1976     0.504
2004   29    1975     0.595
2004   30    1974     0.691
2004   31    1973     0.789
2004   32    1972     0.887
2004   33    1971     0.979
2004   34    1970     1.064
2004   35    1969     1.139
2004   36    1968     1.204
2004   37    1967     1.257
2004   38    1966     1.300
2004   39    1965     1.331
2004   40    1964     1.355
2004   41    1963     1.371
2004   42    1962     1.382
2004   43    1961     1.388
2004   44    1960     1.392
2004   45    1959     1.394
2004   46    1958     1.395
2004   47    1957     1.395
2004   48    1956     1.395
2004   49    1955     1.395
2004   50    1954     1.395
2004   51    1953     1.395
2004   52    1952     1.395
2004   53    1951     1.395
2004   54    1950     1.395
2004   55    1949     1.395
2005   12    1993     0.000
2005   13    1992     0.000
2005   14    1991     0.000
2005   15    1990     0.000
2005   16    1989     0.001
2005   17    1988     0.003
2005   18    1987     0.009
2005   19    1986     0.020
2005   20    1985     0.040
2005   21    1984     0.068
2005   22    1983     0.104
2005   23    1982     0.146
2005   24    1981     0.197
2005   25    1980     0.256
2005   26    1979     0.324
2005   27    1978     0.400
2005   28    1977     0.484
2005   29    1976     0.573
2005   30    1975     0.666
2005   31    1974     0.763
2005   32    1973     0.860
2005   33    1972     0.952
2005   34    1971     1.037
2005   35    1970     1.113
2005   36    1969     1.178
2005   37    1968     1.233
2005   38    1967     1.275
2005   39    1966     1.308
2005   40    1965     1.333
2005   41    1964     1.350
2005   42    1963     1.361
2005   43    1962     1.368
2005   44    1961     1.372
2005   45    1960     1.374
2005   46    1959     1.375
2005   47    1958     1.375
2005   48    1957     1.375
2005   49    1956     1.376
2005   50    1955     1.376
2005   51    1954     1.376
2005   52    1953     1.376
2005   53    1952     1.376
2005   54    1951     1.376
2005   55    1950     1.376
2006   12    1994     0.000
2006   13    1993     0.000
2006   14    1992     0.000
2006   15    1991     0.000
2006   16    1990     0.001
2006   17    1989     0.003
2006   18    1988     0.008
2006   19    1987     0.018
2006   20    1986     0.037
2006   21    1985     0.063
2006   22    1984     0.098
2006   23    1983     0.139
2006   24    1982     0.187
2006   25    1981     0.243
2006   26    1980     0.309
2006   27    1979     0.382
2006   28    1978     0.464
2006   29    1977     0.552
2006   30    1976     0.644
2006   31    1975     0.740
2006   32    1974     0.836
2006   33    1973     0.929
2006   34    1972     1.014
2006   35    1971     1.090
2006   36    1970     1.157
2006   37    1969     1.213
2006   38    1968     1.257
2006   39    1967     1.291
2006   40    1966     1.317
2006   41    1965     1.335
2006   42    1964     1.347
2006   43    1963     1.355
2006   44    1962     1.359
2006   45    1961     1.361
2006   46    1960     1.362
2006   47    1959     1.363
2006   48    1958     1.363
2006   49    1957     1.363
2006   50    1956     1.363
2006   51    1955     1.363
2006   52    1954     1.363
2006   53    1953     1.363
2006   54    1952     1.363
2006   55    1951     1.363
2007   12    1995     0.000
2007   13    1994     0.000
2007   14    1993     0.000
2007   15    1992     0.000
2007   16    1991     0.001
2007   17    1990     0.003
2007   18    1989     0.008
2007   19    1988     0.018
2007   20    1987     0.035
2007   21    1986     0.061
2007   22    1985     0.093
2007   23    1984     0.133
2007   24    1983     0.181
2007   25    1982     0.235
2007   26    1981     0.299
2007   27    1980     0.372
2007   28    1979     0.454
2007   29    1978     0.543
2007   30    1977     0.638
2007   31    1976     0.737
2007   32    1975     0.837
2007   33    1974     0.932
2007   34    1973     1.023
2007   35    1972     1.105
2007   36    1971     1.176
2007   37    1970     1.237
2007   38    1969     1.285
2007   39    1968     1.322
2007   40    1967     1.349
2007   41    1966     1.369
2007   42    1965     1.382
2007   43    1964     1.390
2007   44    1963     1.395
2007   45    1962     1.397
2007   46    1961     1.398
2007   47    1960     1.399
2007   48    1959     1.399
2007   49    1958     1.399
2007   50    1957     1.399
2007   51    1956     1.399
2007   52    1955     1.399
2007   53    1954     1.399
2007   54    1953     1.399
2007   55    1952     1.399
2008   12    1996     0.000
2008   13    1995     0.000
2008   14    1994     0.000
2008   15    1993     0.000
2008   16    1992     0.001
2008   17    1991     0.003
2008   18    1990     0.008
2008   19    1989     0.017
2008   20    1988     0.034
2008   21    1987     0.058
2008   22    1986     0.089
2008   23    1985     0.127
2008   24    1984     0.172
2008   25    1983     0.225
2008   26    1982     0.286
2008   27    1981     0.357
2008   28    1980     0.437
2008   29    1979     0.526
2008   30    1978     0.620
2008   31    1977     0.719
2008   32    1976     0.819
2008   33    1975     0.917
2008   34    1974     1.009
2008   35    1973     1.093
2008   36    1972     1.167
2008   37    1971     1.230
2008   38    1970     1.280
2008   39    1969     1.320
2008   40    1968     1.349
2008   41    1967     1.370
2008   42    1966     1.384
2008   43    1965     1.393
2008   44    1964     1.398
2008   45    1963     1.400
2008   46    1962     1.402
2008   47    1961     1.402
2008   48    1960     1.402
2008   49    1959     1.403
2008   50    1958     1.403
2008   51    1957     1.403
2008   52    1956     1.403
2008   53    1955     1.403
2008   54    1954     1.403
2008   55    1953     1.403
2009   12    1997     0.000
2009   13    1996     0.000
2009   14    1995     0.000
2009   15    1994     0.000
2009   16    1993     0.001
2009   17    1992     0.002
2009   18    1991     0.007
2009   19    1990     0.015
2009   20    1989     0.030
2009   21    1988     0.053
2009   22    1987     0.082
2009   23    1986     0.117
2009   24    1985     0.159
2009   25    1984     0.210
2009   26    1983     0.269
2009   27    1982     0.337
2009   28    1981     0.414
2009   29    1980     0.499
2009   30    1979     0.591
2009   31    1978     0.688
2009   32    1977     0.787
2009   33    1976     0.884
2009   34    1975     0.975
2009   35    1974     1.060
2009   36    1973     1.134
2009   37    1972     1.198
2009   38    1971     1.249
2009   39    1970     1.289
2009   40    1969     1.320
2009   41    1968     1.342
2009   42    1967     1.357
2009   43    1966     1.365
2009   44    1965     1.370
2009   45    1964     1.373
2009   46    1963     1.374
2009   47    1962     1.375
2009   48    1961     1.375
2009   49    1960     1.375
2009   50    1959     1.375
2009   51    1958     1.375
2009   52    1957     1.375
2009   53    1956     1.375
2009   54    1955     1.375
2009   55    1954     1.375
2010   12    1998     0.000
2010   13    1997     0.000
2010   14    1996     0.000
2010   15    1995     0.000
2010   16    1994     0.001
2010   17    1993     0.002
2010   18    1992     0.007
2010   19    1991     0.015
2010   20    1990     0.030
2010   21    1989     0.051
2010   22    1988     0.079
2010   23    1987     0.113
2010   24    1986     0.154
2010   25    1985     0.203
2010   26    1984     0.262
2010   27    1983     0.330
2010   28    1982     0.407
2010   29    1981     0.494
2010   30    1980     0.588
2010   31    1979     0.687
2010   32    1978     0.790
2010   33    1977     0.889
2010   34    1976     0.985
2010   35    1975     1.072
2010   36    1974     1.151
2010   37    1973     1.218
2010   38    1972     1.273
2010   39    1971     1.316
2010   40    1970     1.348
2010   41    1969     1.372
2010   42    1968     1.388
2010   43    1967     1.397
2010   44    1966     1.402
2010   45    1965     1.405
2010   46    1964     1.407
2010   47    1963     1.407
2010   48    1962     1.408
2010   49    1961     1.408
2010   50    1960     1.408
2010   51    1959     1.408
2010   52    1958     1.408
2010   53    1957     1.408
2010   54    1956     1.408
2010   55    1955     1.408
2011   12    1999     0.000
2011   13    1998     0.000
2011   14    1997     0.000
2011   15    1996     0.000
2011   16    1995     0.001
2011   17    1994     0.002
2011   18    1993     0.006
2011   19    1992     0.014
2011   20    1991     0.028
2011   21    1990     0.047
2011   22    1989     0.073
2011   23    1988     0.105
2011   24    1987     0.143
2011   25    1986     0.189
2011   26    1985     0.244
2011   27    1984     0.310
2011   28    1983     0.383
2011   29    1982     0.467
2011   30    1981     0.559
2011   31    1980     0.657
2011   32    1979     0.758
2011   33    1978     0.858
2011   34    1977     0.952
2011   35    1976     1.040
2011   36    1975     1.118
2011   37    1974     1.187
2011   38    1973     1.243
2011   39    1972     1.286
2011   40    1971     1.319
2011   41    1970     1.344
2011   42    1969     1.360
2011   43    1968     1.369
2011   44    1967     1.375
2011   45    1966     1.378
2011   46    1965     1.379
2011   47    1964     1.380
2011   48    1963     1.380
2011   49    1962     1.380
2011   50    1961     1.380
2011   51    1960     1.380
2011   52    1959     1.380
2011   53    1958     1.380
2011   54    1957     1.380
2011   55    1956     1.380
2012   12    2000     0.000
2012   13    1999     0.000
2012   14    1998     0.000
2012   15    1997     0.000
2012   16    1996     0.001
2012   17    1995     0.002
2012   18    1994     0.006
2012   19    1993     0.014
2012   20    1992     0.027
2012   21    1991     0.047
2012   22    1990     0.072
2012   23    1989     0.104
2012   24    1988     0.141
2012   25    1987     0.186
2012   26    1986     0.240
2012   27    1985     0.305
2012   28    1984     0.379
2012   29    1983     0.463
2012   30    1982     0.555
2012   31    1981     0.655
