Germany, Live births by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 04/02/2019
Year    Age        Total
2017     12-        0.17
2017     13        16.35
2017     14       141.53
2017     15       479.15
2017     16      1223.42
2017     17      2463.28
2017     18      4614.27
2017     19      7386.78
2017     20     10320.80
2017     21     12773.52
2017     22     15304.53
2017     23     18680.71
2017     24     23416.34
2017     25     29280.14
2017     26     37627.08
2017     27     44800.40
2017     28     51111.09
2017     29     56713.42
2017     30     59469.13
2017     31     59075.98
2017     32     57199.27
2017     33     53421.21
2017     34     49933.98
2017     35     45124.95
2017     36     38879.40
2017     37     31012.78
2017     38     23760.06
2017     39     18339.14
2017     40     12866.40
2017     41      8216.71
2017     42      4991.41
2017     43      2793.50
2017     44      1544.39
2017     45       881.28
2017     46       442.82
2017     47       222.40
2017     48       123.44
2017     49        87.22
2017     50        66.13
2017     51        42.89
2017     52        22.52
2017     53        10.03
2017     54         3.57
2017     55+        0.41
