East Germany, Female population exposure by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 04/02/2019
Year    Age        Exposure
2003     42       113690.86
2003     43       111082.68
2003     44       107190.77
2003     45       102487.82
2003     46       102593.08
2003     47       104575.14
2003     48       105958.46
2003     49       104759.88
2003     50       104912.47
2003     51       105300.39
2003     52       100981.49
2003     53        95014.61
2003     54        80900.34
2003     55        71559.59
2004     12        43427.24
2004     13        62433.03
2004     14        80130.81
2004     15        85127.35
2004     16        89849.93
2004     17        90577.36
2004     18        88606.32
2004     19        86753.46
2004     20        84386.14
2004     21        83626.69
2004     22        80768.93
2004     23        79648.82
2004     24        77487.01
2004     25        74274.87
2004     26        72520.70
2004     27        66275.38
2004     28        60393.08
2004     29        58538.50
2004     30        59636.74
2004     31        61933.14
2004     32        76684.92
2004     33        81721.80
2004     34        83518.29
2004     35        87348.06
2004     36        91236.81
2004     37        97106.41
2004     38       103931.61
2004     39       108349.96
2004     40       113935.68
2004     41       114348.84
2004     42       114850.31
2004     43       113233.02
2004     44       110691.60
2004     45       106801.70
2004     46       102119.36
2004     47       102250.73
2004     48       104175.41
2004     49       105591.91
2004     50       104427.14
2004     51       104615.26
2004     52       104968.39
2004     53       100674.98
2004     54        94771.11
2004     55        80734.01
2005     12        38495.84
2005     13        43379.87
2005     14        62357.98
2005     15        80011.04
2005     16        84808.34
2005     17        89107.63
2005     18        88770.32
2005     19        85723.46
2005     20        83229.52
2005     21        81686.24
2005     22        81384.98
2005     23        78620.03
2005     24        77832.89
2005     25        75912.23
2005     26        72875.30
2005     27        71460.88
2005     28        65513.43
2005     29        60019.93
2005     30        58389.90
2005     31        59561.02
2005     32        61922.04
2005     33        76649.74
2005     34        81623.96
2005     35        83390.55
2005     36        87202.94
2005     37        91149.73
2005     38        96942.60
2005     39       103689.44
2005     40       108140.91
2005     41       113614.93
2005     42       114052.52
2005     43       114430.44
2005     44       112879.41
2005     45       110318.50
2005     46       106412.83
2005     47       101749.94
2005     48       101876.70
2005     49       103857.51
2005     50       105277.01
2005     51       104090.18
2005     52       104284.67
2005     53       104669.73
2005     54       100373.93
2005     55        94497.39
2006     12        36117.59
2006     13        38426.04
2006     14        43325.20
2006     15        62272.79
2006     16        79703.68
2006     17        84131.98
2006     18        87396.21
2006     19        85834.82
2006     20        82360.67
2006     21        80492.26
2006     22        79434.57
2006     23        79262.23
2006     24        76646.23
2006     25        75955.18
2006     26        74244.77
2006     27        71570.47
2006     28        70542.99
2006     29        64913.83
2006     30        59694.75
2006     31        58222.55
2006     32        59469.76
2006     33        61828.51
2006     34        76539.03
2006     35        81462.46
2006     36        83221.84
2006     37        87009.60
2006     38        90918.16
2006     39        96655.54
2006     40       103415.05
2006     41       107771.58
2006     42       113270.28
2006     43       113660.95
2006     44       114017.97
2006     45       112456.48
2006     46       109851.44
2006     47       106001.07
2006     48       101350.63
2006     49       101497.48
2006     50       103501.68
2006     51       104907.50
2006     52       103726.97
2006     53       103943.51
2006     54       104288.54
2006     55       100038.24
2007     12        36468.89
2007     13        36013.87
2007     14        38315.76
2007     15        43207.17
2007     16        62033.64
2007     17        79042.80
2007     18        82521.86
2007     19        84399.03
2007     20        82565.26
2007     21        79677.21
2007     22        78165.85
2007     23        77263.32
2007     24        77140.90
2007     25        74574.43
2007     26        74058.67
2007     27        72755.17
2007     28        70470.21
2007     29        69792.99
2007     30        64350.00
2007     31        59382.97
2007     32        57983.87
2007     33        59277.87
2007     34        61709.92
2007     35        76353.87
2007     36        81231.65
2007     37        82954.75
2007     38        86706.98
2007     39        90605.98
2007     40        96314.50
2007     41       103043.13
2007     42       107371.39
2007     43       112848.63
2007     44       113220.20
2007     45       113575.86
2007     46       111941.17
2007     47       109396.23
2007     48       105555.62
2007     49       100912.08
2007     50       101078.62
2007     51       103098.97
2007     52       104492.18
2007     53       103342.48
2007     54       103535.91
2007     55       103929.28
2008     12        39156.56
2008     13        36329.88
2008     14        35926.11
2008     15        38172.27
2008     16        43040.75
2008     17        61557.02
2008     18        77508.76
2008     19        79809.90
2008     20        81486.03
2008     21        80071.84
2008     22        77359.84
2008     23        75985.97
2008     24        75262.14
2008     25        75000.55
2008     26        72589.86
2008     27        72575.65
2008     28        71595.00
2008     29        69694.37
2008     30        69140.49
2008     31        63952.72
2008     32        59076.16
2008     33        57761.62
2008     34        59144.15
2008     35        61576.00
2008     36        76138.53
2008     37        80980.69
2008     38        82659.06
2008     39        86417.71
2008     40        90246.55
2008     41        95971.08
2008     42       102617.57
2008     43       106942.42
2008     44       112369.66
2008     45       112771.36
2008     46       113073.05
2008     47       111448.19
2008     48       108954.31
2008     49       105090.24
2008     50       100481.71
2008     51       100638.46
2008     52       102660.13
2008     53       104096.67
2008     54       102957.56
2008     55       103155.60
2009     12        43377.73
2009     13        39044.10
2009     14        36305.95
2009     15        35863.15
2009     16        38065.44
2009     17        42825.12
2009     18        60472.20
2009     19        75452.49
2009     20        77783.40
2009     21        79526.44
2009     22        78124.39
2009     23        75397.78
2009     24        74358.38
2009     25        73395.29
2009     26        73244.01
2009     27        71220.30
2009     28        71644.73
2009     29        70989.14
2009     30        69199.69
2009     31        68810.68
2009     32        63684.24
2009     33        58944.67
2009     34        57649.83
2009     35        59029.55
2009     36        61421.98
2009     37        75989.55
2009     38        80738.27
2009     39        82376.78
2009     40        86135.85
2009     41        89931.81
2009     42        95612.36
2009     43       102229.55
2009     44       106502.07
2009     45       111965.15
2009     46       112316.43
2009     47       112625.92
2009     48       111032.75
2009     49       108512.08
2009     50       104682.48
2009     51       100076.37
2009     52       100226.76
2009     53       102248.18
2009     54       103735.54
2009     55       102573.79
2010     12        44438.75
2010     13        43352.79
2010     14        39018.30
2010     15        36286.16
2010     16        35845.03
2010     17        37947.07
2010     18        42280.29
2010     19        59553.55
2010     20        74499.20
2010     21        76614.06
2010     22        78026.31
2010     23        76536.35
2010     24        74034.83
2010     25        72875.29
2010     26        71973.22
2010     27        72091.42
2010     28        70518.05
2010     29        71206.58
2010     30        70634.40
2010     31        69050.62
2010     32        68696.72
2010     33        63698.82
2010     34        58958.93
2010     35        57631.70
2010     36        58977.31
2010     37        61345.22
2010     38        75837.23
2010     39        80537.64
2010     40        82224.94
2010     41        85894.18
2010     42        89696.80
2010     43        95287.07
2010     44       101890.53
2010     45       106160.95
2010     46       111587.45
2010     47       111938.14
2010     48       112219.75
2010     49       110630.38
2010     50       108112.06
2010     51       104316.48
2010     52        99695.19
2010     53        99828.26
2010     54       101896.54
2010     55       103323.36
2011     12        45634.91
2011     13        44455.19
2011     14        43307.05
2011     15        39025.47
2011     16        36287.18
2011     17        35722.13
2011     18        37750.09
2011     19        42416.51
2011     20        59652.40
2011     21        73822.62
2011     22        75299.30
2011     23        76706.95
2011     24        75240.57
2011     25        72794.07
2011     26        71567.59
2011     27        71063.67
2011     28        71470.59
2011     29        70187.36
2011     30        70979.65
2011     31        70535.13
2011     32        69033.23
2011     33        68796.73
2011     34        63794.51
2011     35        58991.11
2011     36        57635.40
2011     37        58946.34
2011     38        61309.96
2011     39        75733.49
2011     40        80414.76
2011     41        82051.15
2011     42        85662.96
2011     43        89462.59
2011     44        95030.02
2011     45       101601.54
2011     46       105838.96
2011     47       111198.26
2011     48       111581.19
2011     49       111810.27
2011     50       110225.55
2011     51       107753.83
2011     52       103956.49
2011     53        99341.82
2011     54        99465.70
2011     55       101508.17
2012     12        47249.99
2012     13        45693.84
2012     14        44480.36
2012     15        43382.65
2012     16        39018.15
2012     17        36223.79
2012     18        35774.28
2012     19        38390.11
2012     20        43359.52
2012     21        59594.21
2012     22        72869.14
2012     23        74391.74
2012     24        75757.82
2012     25        74217.55
2012     26        71807.64
2012     27        71034.12
2012     28        70799.01
2012     29        71329.33
2012     30        70173.72
2012     31        71030.74
2012     32        70663.45
2012     33        69223.66
2012     34        68980.08
2012     35        63922.12
2012     36        59107.55
2012     37        57789.13
2012     38        59060.09
2012     39        61358.35
2012     40        75732.44
2012     41        80385.63
2012     42        81925.22
2012     43        85601.53
2012     44        89337.60
2012     45        94877.82
2012     46       101378.29
2012     47       105560.12
2012     48       110972.60
2012     49       111267.18
2012     50       111481.49
2012     51       109948.50
2012     52       107507.52
2012     53       103641.49
2012     54        99033.26
2012     55        99154.80
2013     12        47867.30
2013     13        47382.59
2013     14        45782.54
2013     15        44583.54
2013     16        43402.94
2013     17        39056.82
2013     18        36415.33
2013     19        36570.21
2013     20        39645.59
2013     21        43884.03
2013     22        59275.03
2013     23        72293.88
2013     24        73799.89
2013     25        75012.57
2013     26        73618.96
2013     27        71582.39
2013     28        71165.23
2013     29        70890.98
2013     30        71565.50
2013     31        70480.74
2013     32        71450.84
2013     33        71033.19
2013     34        69561.40
2013     35        69336.71
2013     36        64208.58
2013     37        59444.54
2013     38        58030.13
2013     39        59192.48
2013     40        61543.10
2013     41        75870.03
2013     42        80458.06
2013     43        81993.00
2013     44        85596.36
2013     45        89311.28
2013     46        94810.14
2013     47       101279.88
2013     48       105416.62
2013     49       110822.55
2013     50       111074.09
2013     51       111310.44
2013     52       109775.88
2013     53       107221.11
2013     54       103406.25
2013     55        98777.02
2014     12        46998.26
2014     13        48081.58
2014     14        47523.17
2014     15        45951.53
2014     16        44691.99
2014     17        43509.21
2014     18        39393.93
2014     19        37316.41
2014     20        37958.95
2014     21        40453.10
2014     22        44076.69
2014     23        59254.78
2014     24        72065.82
2014     25        73424.78
2014     26        74758.74
2014     27        73544.77
2014     28        71972.11
2014     29        71558.98
2014     30        71416.09
2014     31        72117.77
2014     32        71116.33
2014     33        71973.13
2014     34        71593.91
2014     35        70103.32
2014     36        69740.56
2014     37        64587.76
2014     38        59805.52
2014     39        58289.42
2014     40        59510.99
2014     41        61774.47
2014     42        76078.73
2014     43        80610.84
2014     44        82112.58
2014     45        85708.35
2014     46        89361.31
2014     47        94826.26
2014     48       101219.33
2014     49       105402.38
2014     50       110730.34
2014     51       110960.28
2014     52       111171.97
2014     53       109576.94
2014     54       107028.70
2014     55       103181.00
2015     12        47546.52
2015     13        47402.80
2015     14        48492.89
2015     15        47991.88
2015     16        46318.28
2015     17        45027.62
2015     18        44203.32
2015     19        40789.57
2015     20        39200.91
2015     21        39158.54
2015     22        41265.60
2015     23        44878.83
2015     24        59849.55
2015     25        72275.71
2015     26        73749.71
2015     27        75193.80
2015     28        74334.12
2015     29        72813.73
2015     30        72552.51
2015     31        72411.67
2015     32        73116.41
2015     33        72025.12
2015     34        72857.87
2015     35        72529.82
2015     36        70821.58
2015     37        70360.81
2015     38        65212.21
2015     39        60335.31
2015     40        58814.08
2015     41        59989.92
2015     42        62200.57
2015     43        76427.17
2015     44        80937.85
2015     45        82394.93
2015     46        85933.70
2015     47        89559.35
2015     48        94964.28
2015     49       101314.99
2015     50       105441.68
2015     51       110667.76
2015     52       110899.21
2015     53       111086.47
2015     54       109473.36
2015     55       106917.80
2016     12        49066.24
2016     13        47975.97
2016     14        47846.42
2016     15        48947.13
2016     16        48457.12
2016     17        46712.33
2016     18        45631.97
2016     19        45581.93
2016     20        42427.06
2016     21        40259.81
2016     22        39797.36
2016     23        42105.29
2016     24        45508.77
2016     25        59993.17
2016     26        72349.57
2016     27        74088.83
2016     28        75861.15
2016     29        75084.00
2016     30        73798.86
2016     31        73552.06
2016     32        73426.35
2016     33        74053.93
2016     34        72876.28
2016     35        73920.52
2016     36        73267.97
2016     37        71510.29
2016     38        71030.72
2016     39        65742.00
2016     40        60861.82
2016     41        59274.99
2016     42        60404.60
2016     43        62547.85
2016     44        76769.03
2016     45        81208.73
2016     46        82645.92
2016     47        86124.92
2016     48        89697.45
2016     49        95032.53
2016     50       101358.82
2016     51       105411.50
2016     52       110575.33
2016     53       110796.38
2016     54       110994.14
2016     55       109384.96
2017     12        49647.10
2017     13        49357.04
2017     14        48232.56
2017     15        48075.72
2017     16        49250.40
2017     17        48628.44
2017     18        46944.84
2017     19        46437.94
2017     20        46625.29
2017     21        43031.61
2017     22        40379.63
2017     23        40325.05
2017     24        42378.44
2017     25        45482.69
2017     26        59816.25
2017     27        72452.98
2017     28        74514.10
2017     29        76460.95
2017     30        75878.11
2017     31        74589.95
2017     32        74405.10
2017     33        74164.43
2017     34        74782.93
2017     35        73694.15
2017     36        74556.06
2017     37        73889.48
2017     38        72084.87
2017     39        71497.73
2017     40        66195.04
2017     41        61243.30
2017     42        59574.69
2017     43        60719.66
2017     44        62799.21
2017     45        76977.98
2017     46        81383.74
2017     47        82762.87
2017     48        86233.97
2017     49        89757.36
2017     50        95056.28
2017     51       101377.74
2017     52       105309.38
2017     53       110464.06
2017     54       110613.88
2017     55       110846.63
